,Wavelength,Sum,Li I (2.0e-02),Li II (9.8e-01),Li III (1.7e-28)
1559,368.27,0.06261,0.06261,1.4499999999999998e-23,0
1560,368.32,0.02717,0.02717,1.645e-23,0
1561,368.37,0.011359999999999999,0.011359999999999999,1.798e-23,0
1562,368.42,0.004582999999999999,0.004582999999999999,1.893e-23,0
1563,368.47,0.0017699999999999999,0.0017699999999999999,1.9229999999999998e-23,0
1564,368.52,0.0006662,0.0006662,1.882e-23,0
1565,368.57,0.00024019999999999996,0.00024019999999999996,1.775e-23,0
1566,368.62,8.349e-05,8.349e-05,1.6120000000000003e-23,0
1567,368.67,2.794e-05,2.794e-05,1.414e-23,0
1568,368.72,9.02e-06,9.02e-06,1.1939999999999999e-23,0
1569,368.77,2.8039999999999998e-06,2.8039999999999998e-06,9.720999999999999e-24,0
1570,368.82,8.401e-07,8.401e-07,7.627000000000001e-24,0
1571,368.87,2.425e-07,2.425e-07,5.769e-24,0
1572,368.92,6.745e-08,6.745e-08,4.206e-24,0
1573,368.97,1.808e-08,1.808e-08,2.9539999999999997e-24,0
1574,369.02,4.66e-09,4.66e-09,2.001e-24,0
1575,369.07,1.161e-09,1.161e-09,1.305e-24,0
1576,369.12,2.788e-10,2.788e-10,8.209999999999999e-25,0
1577,369.17,6.441e-11,6.441e-11,4.984000000000001e-25,0
1578,369.22,1.4339999999999999e-11,1.4339999999999999e-11,2.914e-25,0
1579,369.27,3.0780000000000004e-12,3.0780000000000004e-12,1.641e-25,0
1580,369.32,6.363e-13,6.363e-13,8.917999999999999e-26,0
1581,369.37,1.267e-13,1.267e-13,4.6679999999999996e-26,0
1582,369.42,2.3540000000000003e-26,0,2.3540000000000003e-26,0
1583,369.47,1.145e-26,0,1.145e-26,0
1584,369.52,5.368e-27,0,5.368e-27,0
1585,369.57,2.425e-27,0,2.425e-27,0
1586,369.62,1.056e-27,0,1.056e-27,0
1587,369.67,4.433e-28,0,4.433e-28,0
1588,369.72,1.794e-28,0,1.794e-28,0
1589,369.77,6.995999999999999e-29,0,6.995999999999999e-29,0
1590,369.82,2.6199999999999997e-29,0,2.6199999999999997e-29,0
1591,369.87,2.55e-13,2.55e-13,9.527e-30,0
1592,369.92,1.2450000000000002e-12,1.2450000000000002e-12,3.3269999999999996e-30,0
1593,369.97,5.861000000000001e-12,5.861000000000001e-12,1.11e-30,0
1594,370.02,2.6620000000000004e-11,2.6620000000000004e-11,3.6329999999999997e-31,0
1595,370.07,1.165e-10,1.165e-10,1.135e-31,0
1596,370.12,4.925e-10,4.925e-10,3.423e-32,0
1597,370.17,2.0069999999999998e-09,2.0069999999999998e-09,9.946999999999999e-33,0
1598,370.22,7.887e-09,7.887e-09,2.7839999999999995e-33,0
1599,370.27,2.99e-08,2.99e-08,7.5179999999999996e-34,0
1600,370.32,1.0929999999999999e-07,1.0929999999999999e-07,1.956e-34,0
1601,370.37,3.856e-07,3.856e-07,4.903999999999999e-35,0
1602,370.42,1.3119999999999999e-06,1.3119999999999999e-06,1.1839999999999999e-35,0
1603,370.47,4.303e-06,4.303e-06,2.7609999999999997e-36,0
1604,370.52,1.362e-05,1.362e-05,6.2009999999999995e-37,0
1605,370.57,4.156e-05,4.156e-05,1.341e-37,0
1606,370.62,0.0001223,0.0001223,2.7e-38,0
1607,370.67,0.0003474,0.0003474,5.62e-39,0
1608,370.72,0.0009516,0.0009516,0,0
1609,370.77,0.002514,0.002514,0,0
1610,370.82,0.006406,0.006406,0,0
1611,370.87,0.01575,0.01575,0,0
1612,370.92,0.03731,0.03731,0,0
1613,370.97,0.08532999999999999,0.08532999999999999,0,0
1614,371.02,0.1882,0.1882,0,0
1615,371.07,0.4002,0.4002,0,0
1616,371.12,0.8214,0.8214,0,0
1617,371.17,1.625,1.625,0,0
1618,371.22,3.102,3.102,0,0
1619,371.27,5.712000000000001,5.712000000000001,0,0
1620,371.32,10.14,10.14,0,0
1621,371.37,17.37,17.37,0,0
1622,371.42,28.7,28.7,0,0
1623,371.47,45.72,45.72,0,0
1624,371.52,70.27,70.27,0,0
1625,371.57,104.2,104.2,0,0
1626,371.62,148.9,148.9,0,0
1627,371.67,205.4,205.4,0,0
1628,371.72,273.2,273.2,0,0
1629,371.77,350.5,350.5,0,0
1630,371.82,433.8,433.8,0,0
1631,371.87,517.7,517.7,0,0
1632,371.92,596.0,596.0,0,0
1633,371.97,661.8,661.8,0,0
1634,372.02,708.8,708.8,0,0
1635,372.07,732.3,732.3,0,0
1636,372.12,729.6,729.6,0,0
1637,372.17,701.2,701.2,0,0
1638,372.22,650.0,650.0,0,0
1639,372.27,581.1,581.1,0,0
1640,372.32,501.2,501.2,0,0
1641,372.37,416.9,416.9,0,0
1642,372.42,334.4,334.4,0,0
1643,372.47,258.8,258.8,0,0
1644,372.52,193.2,193.2,0,0
1645,372.57,139.1,139.1,0,0
1646,372.62,96.56,96.56,0,0
1647,372.67,64.67,64.67,0,0
1648,372.72,41.78,41.78,0,0
1649,372.77,26.03,26.03,0,0
1650,372.82,15.64,15.64,0,0
1651,372.87,9.068,9.068,0,0
1652,372.92,5.07,5.07,0,0
1653,372.97,2.734,2.734,0,0
1654,373.02,1.422,1.422,0,0
1655,373.07,0.7134,0.7134,0,0
1656,373.12,0.3452,0.3452,0,0
1657,373.17,0.161,0.161,0,0
1658,373.22,0.07255,0.07255,0,0
1659,373.27,0.03155,0.03155,0,0
1660,373.32,0.013359999999999999,0.013359999999999999,0,0
1661,373.37,0.0057729999999999995,0.0057729999999999995,0,0
1662,373.42,0.003171,0.003171,0,0
1663,373.47,0.0033829999999999997,0.0033829999999999997,0,0
1664,373.52,0.006254,0.006254,0,0
1665,373.57,0.013309999999999999,0.013309999999999999,0,0
1666,373.62,0.02825,0.02825,0,0
1667,373.67,0.05816,0.05816,0,0
1668,373.72,0.1156,0.1156,0,0
1669,373.77,0.2218,0.2218,0,0
1670,373.82,0.411,0.411,0,0
1671,373.87,0.7345,0.7345,0,0
1672,373.92,1.2670000000000001,1.2670000000000001,0,0
1673,373.97,2.108,2.108,0,0
1674,374.02,3.386,3.386,0,0
1675,374.07,5.247000000000001,5.247000000000001,0,0
1676,374.12,7.847,7.847,0,0
1677,374.17,11.33,11.33,0,0
1678,374.22,15.77,15.77,0,0
1679,374.27,21.2,21.2,0,0
1680,374.32,27.49,27.49,0,0
1681,374.37,34.41,34.41,0,0
1682,374.42,41.56,41.56,0,0
1683,374.47,48.44,48.44,0,0
1684,374.52,54.48,54.48,0,0
1685,374.57,59.14,59.14,0,0
1686,374.62,61.94,61.94,0,0
1687,374.67,62.6,62.6,0,0
1688,374.72,61.06,61.06,0,0
1689,374.77,57.47,57.47,0,0
1690,374.82,52.2,52.2,0,0
1691,374.87,45.76,45.76,0,0
1692,374.92,38.7,38.7,0,0
1693,374.97,31.59,31.59,0,0
1694,375.02,24.89,24.89,0,0
1695,375.07,18.92,18.92,0,0
1696,375.12,13.88,13.88,0,0
1697,375.17,9.822000000000001,9.822000000000001,0,0
1698,375.22,6.709,6.709,0,0
1699,375.27,4.422,4.422,0,0
1700,375.32,2.813,2.813,0,0
1701,375.37,1.7269999999999999,1.7269999999999999,0,0
1702,375.42,1.023,1.023,0,0
1703,375.47,0.5847,0.5847,0,0
1704,375.52,0.3225,0.3225,0,0
1705,375.57,0.1716,0.1716,0,0
1706,375.62,0.08822,0.08822,0,0
1707,375.67,0.04372,0.04372,0,0
1708,375.72,0.020919999999999998,0.020919999999999998,0,0
1709,375.77,0.009658,0.009658,0,0
1710,375.82,0.004303,0.004303,0,0
1711,375.87,0.00185,0.00185,0,0
1712,375.92,0.0007673999999999999,0.0007673999999999999,0,0
1713,375.97,0.00030710000000000004,0.00030710000000000004,0,0
1714,376.02,0.0001186,0.0001186,0,0
1715,376.07,4.424e-05,4.424e-05,0,0
1716,376.12,1.592e-05,1.592e-05,0,0
1717,376.17,5.526e-06,5.526e-06,0,0
1718,376.22,1.8519999999999998e-06,1.8519999999999998e-06,0,0
1719,376.27,5.986e-07,5.986e-07,0,0
1720,376.32,1.868e-07,1.868e-07,0,0
1721,376.37,5.6229999999999995e-08,5.6229999999999995e-08,0,0
1722,376.42,1.633e-08,1.633e-08,0,0
1723,376.47,4.58e-09,4.58e-09,0,0
1724,376.52,1.2379999999999999e-09,1.2379999999999999e-09,0,0
1725,376.57,3.2349999999999997e-10,3.2349999999999997e-10,0,0
1726,376.62,8.153e-11,8.153e-11,0,0
1727,376.67,1.983e-11,1.983e-11,0,0
1728,376.72,4.6509999999999995e-12,4.6509999999999995e-12,0,0
1729,376.77,1.053e-12,1.053e-12,0,0
1730,376.82,2.3e-13,2.3e-13,0,0
1731,376.87,4.853e-14,4.853e-14,0,0
1732,376.92,9.873999999999999e-15,9.873999999999999e-15,0,0
1733,377.22,2.009e-13,2.009e-13,0,0
1734,377.27,9.653e-13,9.653e-13,0,0
1735,377.32,4.48e-12,4.48e-12,0,0
1736,377.37,2.0079999999999997e-11,2.0079999999999997e-11,0,0
1737,377.42,8.701e-11,8.701e-11,0,0
1738,377.47,3.63e-10,3.63e-10,0,0
1739,377.52,1.4699999999999999e-09,1.4699999999999999e-09,0,0
1740,377.57,5.738999999999999e-09,5.738999999999999e-09,0,0
1741,377.62,2.1619999999999998e-08,2.1619999999999998e-08,0,0
1742,377.67,7.875e-08,7.875e-08,0,0
1743,377.72,2.768e-07,2.768e-07,0,0
1744,377.77,9.406999999999999e-07,9.406999999999999e-07,0,0
1745,377.82,3.086e-06,3.086e-06,0,0
1746,377.87,9.77e-06,9.77e-06,0,0
1747,377.92,2.992e-05,2.992e-05,0,0
1748,377.97,8.84e-05,8.84e-05,0,0
1749,378.02,0.00025269999999999996,0.00025269999999999996,0,0
1750,378.07,0.000697,0.000697,0,0
1751,378.12,0.0018559999999999998,0.0018559999999999998,0,0
1752,378.17,0.004778,0.004778,0,0
1753,378.22,0.01187,0.01187,0,0
1754,378.27,0.02851,0.02851,0,0
1755,378.32,0.0661,0.0661,0,0
1756,378.37,0.148,0.148,0,0
1757,378.42,0.3202,0.3202,0,0
1758,378.47,0.6692,0.6692,0,0
1759,378.52,1.351,1.351,0,0
1760,378.57,2.633,2.633,0,0
1761,378.62,4.957,4.957,0,0
1762,378.67,9.015,9.015,0,0
1763,378.72,15.84,15.84,0,0
1764,378.77,26.87,26.87,0,0
1765,378.82,44.03,44.03,0,0
1766,378.87,69.7,69.7,0,0
1767,378.92,106.6,106.6,0,0
1768,378.97,157.4,157.4,0,0
1769,379.02,224.5,224.5,0,0
1770,379.07,309.3,309.3,0,0
1771,379.12,411.6,411.6,0,0
1772,379.17,529.0,529.0,0,0
1773,379.22,656.8,656.8,0,0
1774,379.27,787.6,787.6,0,0
1775,379.32,912.2,912.2,0,0
1776,379.37,1021.0,1021.0,0,0
1777,379.42,1103.0,1103.0,0,0
1778,379.47,1151.0,1151.0,0,0
1779,379.52,1160.0,1160.0,0,0
1780,379.57,1130.0,1130.0,0,0
1781,379.62,1063.0,1063.0,0,0
1782,379.67,965.4,965.4,0,0
1783,379.72,847.1,847.1,0,0
1784,379.77,718.0,718.0,0,0
1785,379.82,587.7,587.7,0,0
1786,379.87,464.7,464.7,0,0
1787,379.92,354.9,354.9,0,0
1788,379.97,261.8,261.8,0,0
1789,380.02,186.5,186.5,0,0
1790,380.07,128.4,128.4,0,0
1791,380.12,85.34,85.34,0,0
1792,380.17,54.79,54.79,0,0
1793,380.22,33.98,33.98,0,0
1794,380.27,20.35,20.35,0,0
1795,380.32,11.78,11.78,0,0
1796,380.37,6.581,6.581,0,0
1797,380.42,3.552,3.552,0,0
1798,380.47,1.8519999999999999,1.8519999999999999,0,0
1799,380.52,0.9325,0.9325,0,0
1800,380.57,0.4536,0.4536,0,0
1801,380.62,0.2131,0.2131,0,0
1802,380.67,0.09671,0.09671,0,0
1803,380.72,0.04238,0.04238,0,0
1804,380.77,0.01795,0.01795,0,0
1805,380.82,0.007337000000000001,0.007337000000000001,0,0
1806,380.87,0.002897,0.002897,0,0
1807,380.92,0.001105,0.001105,0,0
1808,380.97,0.00040730000000000003,0.00040730000000000003,0,0
1809,381.02,0.000145,0.000145,0,0
1810,381.07,4.984e-05,4.984e-05,0,0
1811,381.12,1.654e-05,1.654e-05,0,0
1812,381.17,5.307e-06,5.307e-06,0,0
1813,381.22,1.644e-06,1.644e-06,0,0
1814,381.27,4.92e-07,4.92e-07,0,0
1815,381.32,1.421e-07,1.421e-07,0,0
1816,381.37,3.969e-08,3.969e-08,0,0
1817,381.42,1.07e-08,1.07e-08,0,0
1818,381.47,2.7e-09,2.7e-09,0,0
1819,381.52,7.537999999999999e-10,7.537999999999999e-10,0,0
1820,381.57,3.777e-10,3.777e-10,0,0
1821,381.62,8.287e-10,8.287e-10,0,0
1822,381.67,2.907e-09,2.907e-09,0,0
1823,381.72,1.02e-08,1.02e-08,0,0
1824,381.77,3.536e-08,3.536e-08,0,0
1825,381.82,1.174e-07,1.174e-07,0,0
1826,381.87,3.7659999999999997e-07,3.7659999999999997e-07,0,0
1827,381.92,1.1679999999999999e-06,1.1679999999999999e-06,0,0
1828,381.97,3.4e-06,3.4e-06,0,0
1829,382.02,1.013e-05,1.013e-05,0,0
1830,382.07,2.83e-05,2.83e-05,0,0
1831,382.12,7.687e-05,7.687e-05,0,0
1832,382.17,0.0002011,0.0002011,0,0
1833,382.22,0.0005086,0.0005086,0,0
1834,382.27,0.001242,0.001242,0,0
1835,382.32,0.002938,0.002938,0,0
1836,382.37,0.0067,0.0067,0,0
1837,382.42,0.01481,0.01481,0,0
1838,382.47,0.0316,0.0316,0,0
1839,382.52,0.06518,0.06518,0,0
1840,382.57,0.13,0.13,0,0
1841,382.62,0.2504,0.2504,0,0
1842,382.67,0.4663,0.4663,0,0
1843,382.72,0.8396,0.8396,0,0
1844,382.77,1.4609999999999999,1.4609999999999999,0,0
1845,382.82,2.458,2.458,0,0
1846,382.87,3.9960000000000004,3.9960000000000004,0,0
1847,382.92,6.279,6.279,0,0
1848,382.97,9.537,9.537,0,0
1849,383.02,14.0,14.0,0,0
1850,383.07,19.87,19.87,0,0
1851,383.12,27.26,27.26,0,0
1852,383.17,36.14,36.14,0,0
1853,383.22,46.32,46.32,0,0
1854,383.27,57.38,57.38,0,0
1855,383.32,68.7,68.7,0,0
1856,383.37,79.51,79.51,0,0
1857,383.42,88.95,88.95,0,0
1858,383.47,96.18,96.18,0,0
1859,383.52,100.5,100.5,0,0
1860,383.57,101.6,101.6,0,0
1861,383.62,99.17,99.17,0,0
1862,383.67,93.6,93.6,0,0
1863,383.72,85.4,85.4,0,0
1864,383.77,75.31,75.31,0,0
1865,383.82,64.19,64.19,0,0
1866,383.87,52.88,52.88,0,0
1867,383.92,42.11,42.11,0,0
1868,383.97,32.42,32.42,0,0
1869,384.02,24.12,24.12,0,0
1870,384.07,17.35,17.35,0,0
1871,384.12,12.06,12.06,0,0
1872,384.17,8.102,8.102,0,0
1873,384.22,5.2620000000000005,5.2620000000000005,0,0
1874,384.27,3.303,3.303,0,0
1875,384.32,2.004,2.004,0,0
1876,384.37,1.175,1.175,0,0
1877,384.42,0.6663,0.6663,0,0
1878,384.47,0.3652,0.3652,0,0
1879,384.52,0.1933,0.1933,0,0
1880,384.57,0.09901,0.09901,0,0
1881,384.62,0.049,0.049,0,0
1882,384.67,0.02343,0.02343,0,0
1883,384.72,0.01084,0.01084,0,0
1884,384.77,0.004841,0.004841,0,0
1885,384.82,0.00209,0.00209,0,0
1886,384.87,0.0008731,0.0008731,0,0
1887,384.92,0.00035239999999999995,0.00035239999999999995,0,0
1888,384.97,0.0001375,0.0001375,0,0
1889,385.02,5.182e-05,5.182e-05,0,0
1890,385.07,1.889e-05,1.889e-05,0,0
1891,385.12,6.654e-06,6.654e-06,0,0
1892,385.17,2.265e-06,2.265e-06,0,0
1893,385.22,7.456999999999999e-07,7.456999999999999e-07,0,0
1894,385.27,2.3719999999999998e-07,2.3719999999999998e-07,0,0
1895,385.32,7.293999999999999e-08,7.293999999999999e-08,0,0
1896,385.37,2.1669999999999998e-08,2.1669999999999998e-08,0,0
1897,385.42,6.228e-09,6.228e-09,0,0
1898,385.47,1.728e-09,1.728e-09,0,0
1899,385.52,4.6419999999999996e-10,4.6419999999999996e-10,0,0
1900,385.57,1.203e-10,1.203e-10,6.153999999999999e-41,0
1901,385.62,3.02e-11,3.02e-11,2.8110000000000005e-40,0
1902,385.67,7.32e-12,7.32e-12,1.2419999999999999e-39,0
1903,385.72,1.7149999999999999e-12,1.7149999999999999e-12,5.304e-39,0
1904,385.77,3.883e-13,3.883e-13,2.1929999999999998e-38,0
1905,385.82,8.502e-14,8.502e-14,8.766e-38,0
1906,385.87,1.799e-14,1.799e-14,3.3799999999999998e-37,0
1907,385.93,1.645e-36,0,1.645e-36,0
1908,385.98,5.911e-36,0,5.911e-36,0
1909,386.03,2.055e-35,0,2.055e-35,0
1910,386.08,6.913e-35,0,6.913e-35,0
1911,386.13,2.2499999999999998e-34,0,2.2499999999999998e-34,0
1912,386.18,7.069999999999999e-34,0,7.069999999999999e-34,0
1913,386.23,2.1549999999999998e-33,0,2.1549999999999998e-33,0
1914,386.28,6.348e-33,0,6.348e-33,0
1915,386.33,1.8069999999999997e-32,0,1.8069999999999997e-32,0
1916,386.38,4.982e-32,0,4.982e-32,0
1917,386.43,1.327e-31,0,1.327e-31,0
1918,386.48,3.424e-31,0,3.424e-31,0
1919,386.53,8.54e-31,0,8.54e-31,0
1920,386.58,2.0599999999999998e-30,0,2.0599999999999998e-30,0
1921,386.63,4.807e-30,0,4.807e-30,0
1922,386.68,1.0839999999999999e-29,0,1.0839999999999999e-29,0
1923,386.73,2.36e-29,0,2.36e-29,0
1924,386.78,5.0059999999999995e-29,0,5.0059999999999995e-29,0
1925,386.83,1.0220000000000001e-28,0,1.0220000000000001e-28,0
1926,386.88,2.021e-28,0,2.021e-28,0
1927,386.93,3.8640000000000005e-28,0,3.8640000000000005e-28,0
1928,386.98,7.146e-28,0,7.146e-28,0
1929,387.03,1.277e-27,0,1.277e-27,0
1930,387.08,2.211e-27,0,2.211e-27,0
1931,387.13,3.702000000000001e-27,0,3.702000000000001e-27,0
1932,387.18,5.9949999999999994e-27,0,5.9949999999999994e-27,0
1933,387.23,9.389e-27,0,9.389e-27,0
1934,387.28,1.4219999999999998e-26,0,1.4219999999999998e-26,0
1935,387.33,2.085e-26,0,2.085e-26,0
1936,387.38,2.955e-26,0,2.955e-26,0
1937,387.43,4.0510000000000005e-26,0,4.0510000000000005e-26,0
1938,387.48,5.373999999999999e-26,0,5.373999999999999e-26,0
1939,387.53,6.896e-26,0,6.896e-26,0
1940,387.58,8.559e-26,0,8.559e-26,0
1941,387.63,1.0270000000000001e-25,0,1.0270000000000001e-25,0
1942,387.68,1.193e-25,0,1.193e-25,0
1943,387.73,1.34e-25,0,1.34e-25,0
1944,387.78,1.457e-25,0,1.457e-25,0
1945,387.83,1.5310000000000003e-25,0,1.5310000000000003e-25,0
1946,387.88,1.5559999999999997e-25,0,1.5559999999999997e-25,0
1947,387.93,1.5310000000000003e-25,0,1.5310000000000003e-25,0
1948,387.98,1.457e-25,0,1.457e-25,0
1949,388.03,1.34e-25,0,1.34e-25,0
1950,388.08,1.193e-25,0,1.193e-25,0
1951,388.13,1.0270000000000001e-25,0,1.0270000000000001e-25,0
1952,388.18,8.559e-26,0,8.559e-26,0
1953,388.23,6.896e-26,0,6.896e-26,0
1954,388.28,5.373999999999999e-26,0,5.373999999999999e-26,0
1955,388.33,4.0510000000000005e-26,0,4.0510000000000005e-26,0
1956,388.38,2.955e-26,0,2.955e-26,0
1957,388.43,2.085e-26,0,2.085e-26,0
1958,388.48,1.4219999999999998e-26,0,1.4219999999999998e-26,0
1959,388.53,9.389e-27,0,9.389e-27,0
1960,388.58,5.9949999999999994e-27,0,5.9949999999999994e-27,0
1961,388.63,3.702000000000001e-27,0,3.702000000000001e-27,0
1962,388.68,2.211e-27,0,2.211e-27,0
1963,388.73,1.277e-27,0,1.277e-27,0
1964,388.78,7.146e-28,0,7.146e-28,0
1965,388.83,3.8640000000000005e-28,0,3.8640000000000005e-28,0
1966,388.88,2.021e-28,0,2.021e-28,0
1967,388.93,1.0220000000000001e-28,0,1.0220000000000001e-28,0
1968,388.98,5.0059999999999995e-29,0,5.0059999999999995e-29,0
1969,389.03,2.36e-29,0,2.36e-29,0
1970,389.08,1.0839999999999999e-29,0,1.0839999999999999e-29,0
1971,389.13,4.807e-30,0,4.807e-30,0
1972,389.18,4.601e-13,4.601e-13,2.0599999999999998e-30,0
1973,389.23,2.097e-12,2.097e-12,8.54e-31,0
1974,389.28,9.247e-12,9.247e-12,3.424e-31,0
1975,389.33,3.948e-11,3.948e-11,1.327e-31,0
1976,389.38,1.6309999999999998e-10,1.6309999999999998e-10,4.982e-32,0
1977,389.43,6.523999999999999e-10,6.523999999999999e-10,1.8069999999999997e-32,0
1978,389.48,2.5259999999999998e-09,2.5259999999999998e-09,6.348e-33,0
1979,389.53,9.463e-09,9.463e-09,2.1549999999999998e-33,0
1980,389.58,3.432e-08,3.432e-08,7.069999999999999e-34,0
1981,389.63,1.205e-07,1.205e-07,2.2499999999999998e-34,0
1982,389.68,4.093e-07,4.093e-07,6.913e-35,0
1983,389.73,1.345e-06,1.345e-06,2.055e-35,0
1984,389.78,4.286e-06,4.286e-06,5.911e-36,0
1985,389.83,1.321e-05,1.321e-05,1.645e-36,0
1986,389.88,3.937e-05,3.937e-05,4.424999999999999e-37,0
1987,389.93,0.0001136,0.0001136,1.152e-37,0
1988,389.98,0.0003176,0.0003176,2.7999999999999995e-38,0
1989,390.03,0.0008587,0.0008587,7.062999999999999e-39,0
1990,390.08,0.002247,0.002247,1.663e-39,0
1991,390.13,0.005693999999999999,0.005693999999999999,3.792e-40,0
1992,390.18,0.01396,0.01396,8.360999999999999e-41,0
1993,390.23,0.033139999999999996,0.033139999999999996,1.782e-41,0
1994,390.28,0.07612999999999999,0.07612999999999999,0,0
1995,390.33,0.1693,0.1693,0,0
1996,390.38,0.3643,0.3643,0,0
1997,390.43,0.7589,0.7589,0,0
1998,390.48,1.53,1.53,0,0
1999,390.53,2.986,2.986,0,0
2000,390.58,5.641,5.641,0,0
2001,390.63,10.31,10.31,0,0
2002,390.68,18.25,18.25,0,0
2003,390.73,31.26,31.26,0,0
2004,390.78,51.83,51.83,0,0
2005,390.83,83.17,83.17,0,0
2006,390.88,129.2,129.2,0,0
2007,390.93,194.2,194.2,0,0
2008,390.98,282.6,282.6,0,0
2009,391.03,398.0,398.0,0,0
2010,391.08,542.6,542.6,0,0
2011,391.13,715.9,715.9,0,0
2012,391.18,914.3,914.3,0,0
2013,391.23,1130.0,1130.0,0,0
2014,391.28,1352.0,1352.0,0,0
2015,391.33,1566.0,1566.0,0,0
2016,391.38,1756.0,1756.0,0,0
2017,391.43,1905.0,1905.0,0,0
2018,391.48,2000.0,2000.0,0,0
2019,391.53,2033.0,2033.0,0,0
2020,391.58,2000.0,2000.0,0,0
2021,391.63,1905.0,1905.0,0,0
2022,391.68,1756.0,1756.0,0,0
2023,391.73,1566.0,1566.0,0,0
2024,391.78,1352.0,1352.0,0,0
2025,391.83,1130.0,1130.0,0,0
2026,391.88,914.3,914.3,0,0
2027,391.93,715.9,715.9,0,0
2028,391.98,542.6,542.6,0,0
2029,392.03,398.0,398.0,0,0
2030,392.08,282.6,282.6,0,0
2031,392.13,194.2,194.2,0,0
2032,392.18,129.2,129.2,0,0
2033,392.23,83.17,83.17,0,0
2034,392.28,51.83,51.83,0,0
2035,392.33,31.26,31.26,0,0
2036,392.38,18.25,18.25,0,0
2037,392.43,10.31,10.31,0,0
2038,392.48,5.641,5.641,0,0
2039,392.53,2.986,2.986,0,0
2040,392.58,1.53,1.53,0,0
2041,392.63,0.7589,0.7589,0,0
2042,392.68,0.3643,0.3643,0,0
2043,392.73,0.1693,0.1693,0,0
2044,392.78,0.07612999999999999,0.07612999999999999,0,0
2045,392.83,0.033139999999999996,0.033139999999999996,0,0
2046,392.88,0.01396,0.01396,0,0
2047,392.93,0.005693999999999999,0.005693999999999999,0,0
2048,392.98,0.002247,0.002247,0,0
2049,393.03,0.0008587,0.0008587,0,0
2050,393.08,0.0003176,0.0003176,0,0
2051,393.13,0.0001136,0.0001136,0,0
2052,393.18,3.937e-05,3.937e-05,0,0
2053,393.23,1.321e-05,1.321e-05,0,0
2054,393.28,4.286e-06,4.286e-06,0,0
2055,393.33,1.345e-06,1.345e-06,0,0
2056,393.38,4.093e-07,4.093e-07,0,0
2057,393.43,1.205e-07,1.205e-07,0,0
2058,393.48,3.432e-08,3.432e-08,0,0
2059,393.53,9.463e-09,9.463e-09,0,0
2060,393.58,2.5259999999999998e-09,2.5259999999999998e-09,0,0
2061,393.63,6.523999999999999e-10,6.523999999999999e-10,0,0
2062,393.68,1.6309999999999998e-10,1.6309999999999998e-10,0,0
2063,393.73,3.948e-11,3.948e-11,0,0
2064,393.78,9.247e-12,9.247e-12,0,0
2065,393.83,2.097e-12,2.097e-12,0,0
2066,393.88,4.601e-13,4.601e-13,0,0
2067,396.13,5.9399999999999995e-15,5.9399999999999995e-15,0,0
2068,396.18,8.073e-14,8.073e-14,0,0
2069,396.23,3.533e-13,3.533e-13,0,0
2070,396.28,1.498e-12,1.498e-12,0,0
2071,396.33,6.157999999999999e-12,6.157999999999999e-12,0,0
2072,396.38,2.451e-11,2.451e-11,0,0
2073,396.43,9.462999999999999e-11,9.462999999999999e-11,0,0
2074,396.48,3.538e-10,3.538e-10,0,0
2075,396.53,1.2809999999999998e-09,1.2809999999999998e-09,0,0
2076,396.58,4.5019999999999995e-09,4.5019999999999995e-09,0,0
2077,396.63,1.5319999999999998e-08,1.5319999999999998e-08,0,0
2078,396.68,5.0499999999999996e-08,5.0499999999999996e-08,0,0
2079,396.73,1.6120000000000001e-07,1.6120000000000001e-07,0,0
2080,396.78,4.995e-07,4.995e-07,0,0
2081,396.83,1.498e-06,1.498e-06,0,0
2082,396.88,4.356e-06,4.356e-06,0,0
2083,396.93,1.226e-05,1.226e-05,0,0
2084,396.98,3.348e-05,3.348e-05,0,0
2085,397.03,8.857e-05,8.857e-05,0,0
2086,397.08,0.000226,0.000226,0,0
2087,397.13,0.0005638,0.0005638,0,0
2088,397.18,0.001356,0.001356,0,0
2089,397.23,0.003164,0.003164,0,0
2090,397.28,0.007151,0.007151,0,0
2091,397.33,0.01566,0.01566,0,0
2092,397.38,0.03323,0.03323,0,0
2093,397.43,0.06832,0.06832,0,0
2094,397.48,0.136,0.136,0,0
2095,397.53,0.2627,0.2627,0,0
2096,397.58,0.4917,0.4917,0,0
2097,397.63,0.8913,0.8913,0,0
2098,397.68,1.5659999999999998,1.5659999999999998,0,0
2099,397.73,2.6660000000000004,2.6660000000000004,0,0
2100,397.78,4.397,4.397,0,0
2101,397.83,7.028,7.028,0,0
2102,397.88,10.89,10.89,0,0
2103,397.93,16.34,16.34,0,0
2104,397.98,23.76,23.76,0,0
2105,398.03,33.49,33.49,0,0
2106,398.08,45.73,45.73,0,0
2107,398.13,60.52,60.52,0,0
2108,398.18,77.61,77.61,0,0
2109,398.23,96.44,96.44,0,0
2110,398.28,116.1,116.1,0,0
2111,398.33,135.5,135.5,0,0
2112,398.38,153.2,153.2,0,0
2113,398.43,167.8,167.8,0,0
2114,398.48,178.2,178.2,0,0
2115,398.53,183.3,183.3,0,0
2116,398.58,182.7,182.7,0,0
2117,398.63,176.5,176.5,0,0
2118,398.68,165.2,165.2,0,0
