,Wavelength,Sum,O I (9.7e-01),O II (3.3e-02),O III (2.3e-12)
4581,437.34,0.9382,0.9382,1.118e-06,1.104e-17
4582,437.39,0.7064,0.7064,7.972e-07,6.379e-18
4583,437.44,0.5181,0.5181,5.549e-07,3.589e-18
4584,437.49,0.3702,0.3702,3.771e-07,1.967e-18
4585,437.54,0.2576,0.2576,2.502e-07,1.05e-18
4586,437.59,0.1747,0.1747,1.621e-07,5.459e-19
4587,437.64,0.1154,0.1154,1.0259999999999999e-07,2.765e-19
4588,437.69,0.07422999999999999,0.07422999999999999,6.34e-08,1.364e-19
4589,437.74,0.04652,0.04652,3.832e-08,6.556e-20
4590,437.79,0.02841,0.02841,2.266e-08,3.0689999999999997e-20
4591,437.84,0.0169,0.0169,1.314e-08,1.3990000000000002e-20
4592,437.89,0.009789,0.009789,7.503999999999999e-09,6.216e-21
4593,437.94,0.005525,0.005525,4.261e-09,2.69e-21
4594,437.99,0.003038,0.003038,2.455e-09,1.134e-21
4595,438.04,0.001627,0.001627,1.492e-09,4.658e-22
4596,438.09,0.0008488999999999999,0.0008488999999999999,1.011e-09,1.865e-22
4597,438.14,0.0004315,0.0004315,7.99e-10,7.293e-23
4598,438.19,0.00021360000000000001,0.00021360000000000001,7.339e-10,2.7940000000000004e-23
4599,438.24,0.000103,0.000103,7.497000000000001e-10,1.061e-23
4600,438.29,4.841e-05,4.841e-05,8.150000000000001e-10,4.116000000000001e-24
4601,438.34,2.216e-05,2.216e-05,9.232999999999999e-10,1.761e-24
4602,438.39,9.88e-06,9.879e-06,1.09e-09,9.4e-25
4603,438.44,4.292e-06,4.291e-06,1.3550000000000002e-09,6.687999999999999e-25
4604,438.49,1.817e-06,1.815e-06,1.792e-09,5.853e-25
4605,438.54,7.508e-07,7.483e-07,2.517e-09,5.586e-25
4606,438.59,3.041e-07,3.004e-07,3.709e-09,5.426e-25
4607,438.64,1.231e-07,1.175e-07,5.621e-09,5.217000000000001e-25
4608,438.69,5.337999999999999e-08,4.477e-08,8.605e-09,4.917e-25
4609,438.74,2.9739999999999997e-08,1.662e-08,1.3130000000000002e-08,4.525e-25
4610,438.79,2.5780000000000003e-08,6.008e-09,1.9769999999999998e-08,4.0629999999999995e-25
4611,438.84,3.134e-08,2.116e-09,2.923e-08,3.556e-25
4612,438.89,4.302e-08,7.261000000000001e-10,4.2290000000000003e-08,3.033e-25
4613,438.94,6.002e-08,2.427e-10,5.978e-08,2.5219999999999997e-25
4614,438.99,8.252e-08,7.901999999999999e-11,8.244e-08,2.0419999999999997e-25
4615,439.04,1.109e-07,2.506e-11,1.109e-07,1.612e-25
4616,439.09,1.454e-07,7.744e-12,1.454e-07,1.2400000000000002e-25
4617,439.14,1.8579999999999998e-07,2.331e-12,1.8579999999999998e-07,9.29e-26
4618,439.19,2.314e-07,6.834e-13,2.314e-07,6.782000000000001e-26
4619,439.24,2.809e-07,1.952e-13,2.809e-07,4.825e-26
4620,439.29,3.323e-07,5.4310000000000004e-14,3.323e-07,3.343999999999999e-26
4621,439.34,3.8310000000000004e-07,1.472e-14,3.8310000000000004e-07,2.2580000000000004e-26
4622,439.39,4.3030000000000003e-07,3.886e-15,4.3030000000000003e-07,1.486e-26
4623,439.44,4.711e-07,9.996000000000001e-16,4.711e-07,9.528e-27
4624,439.49,5.025e-07,0,5.025e-07,5.952e-27
4625,439.54,5.224000000000001e-07,0,5.224000000000001e-07,3.622999999999999e-27
4626,439.59,5.293e-07,0,5.293e-07,2.1480000000000002e-27
4627,439.64,5.226e-07,0,5.226e-07,1.2409999999999999e-27
4628,439.69,5.029e-07,0,5.029e-07,6.987999999999999e-28
4629,439.74,4.717e-07,0,4.717e-07,3.8330000000000005e-28
4630,439.79,4.314e-07,0,4.314e-07,2.0489999999999997e-28
4631,439.84,3.8479999999999995e-07,0,3.8479999999999995e-07,1.067e-28
4632,439.89,3.35e-07,0,3.35e-07,5.412999999999999e-29
4633,439.94,2.8489999999999996e-07,0,2.8489999999999996e-07,2.676e-29
4634,439.99,2.371e-07,0,2.371e-07,1.2889999999999998e-29
4635,440.04,1.9370000000000002e-07,0,1.9370000000000002e-07,6.05e-30
4636,440.09,1.5619999999999998e-07,0,1.5619999999999998e-07,2.766e-30
4637,440.14,1.255e-07,0,1.255e-07,1.232e-30
4638,440.19,1.0199999999999999e-07,0,1.0199999999999999e-07,5.35e-31
4639,440.24,8.612e-08,0,8.612e-08,2.2629999999999998e-31
4640,440.29,7.815000000000001e-08,0,7.815000000000001e-08,9.326e-32
4641,440.34,7.905e-08,0,7.905e-08,3.745e-32
4642,440.39,9.083e-08,0,9.083e-08,1.465e-32
4643,440.44,1.172e-07,0,1.172e-07,5.5849999999999995e-33
4644,440.49,1.6420000000000003e-07,0,1.6420000000000003e-07,2.074e-33
4645,440.54,2.4129999999999997e-07,0,2.4129999999999997e-07,7.5069999999999995e-34
4646,440.59,3.621e-07,0,3.621e-07,2.647e-34
4647,440.64,5.453e-07,0,5.453e-07,9.093e-35
4648,440.69,8.151999999999999e-07,0,8.151999999999999e-07,3.044e-35
4649,440.74,1.202e-06,0,1.202e-06,9.927e-36
4650,440.79,1.74e-06,0,1.74e-06,3.1549999999999995e-36
4651,440.84,2.468e-06,0,2.468e-06,9.767e-37
4652,440.89,3.425e-06,0,3.425e-06,2.9469999999999997e-37
4653,440.94,4.645e-06,0,4.645e-06,8.661e-38
4654,440.99,6.156e-06,0,6.156e-06,2.48e-38
4655,441.04,7.966e-06,0,7.966e-06,6.920999999999998e-39
4656,441.09,1.007e-05,0,1.007e-05,1.8819999999999998e-39
4657,441.14,1.242e-05,0,1.242e-05,4.985e-40
4658,441.19,1.497e-05,0,1.497e-05,1.2869999999999999e-40
4659,441.24,1.762e-05,0,1.762e-05,0
4660,441.29,2.024e-05,0,2.024e-05,0
4661,441.34,2.272e-05,0,2.272e-05,2.863e-42
4662,441.39,2.492e-05,0,2.492e-05,1.095e-41
4663,441.44,2.669e-05,0,2.669e-05,4.0839999999999993e-41
4664,441.49,2.793e-05,0,2.793e-05,1.485e-40
4665,441.54,2.856e-05,0,2.856e-05,5.264999999999999e-40
4666,441.59,2.854e-05,0,2.854e-05,1.82e-39
4667,441.64,2.787e-05,0,2.787e-05,6.132e-39
4668,441.69,2.661e-05,0,2.661e-05,2.015e-38
4669,441.74,2.482e-05,0,2.482e-05,6.453e-38
4670,441.79,2.264e-05,0,2.264e-05,2.0149999999999996e-37
4671,441.84,2.018e-05,0,2.018e-05,6.135e-37
4672,441.89,1.759e-05,0,1.759e-05,1.821e-36
4673,441.94,1.498e-05,0,1.498e-05,5.2709999999999994e-36
4674,441.99,1.247e-05,0,1.247e-05,1.4869999999999998e-35
4675,442.04,1.015e-05,0,1.015e-05,4.0909999999999997e-35
4676,442.09,8.076e-06,0,8.076e-06,1.097e-34
4677,442.14,6.2789999999999995e-06,0,6.2789999999999995e-06,2.8689999999999997e-34
4678,442.19,4.7710000000000006e-06,0,4.7710000000000006e-06,7.315e-34
4679,442.24,3.5419999999999997e-06,0,3.5419999999999997e-06,1.8179999999999997e-33
4680,442.29,2.57e-06,0,2.57e-06,4.406e-33
4681,442.34,1.821e-06,0,1.821e-06,1.0409999999999999e-32
4682,442.39,1.2609999999999999e-06,0,1.2609999999999999e-06,2.398e-32
4683,442.44,8.529e-07,0,8.529e-07,5.385e-32
4684,442.49,5.633e-07,0,5.633e-07,1.179e-31
4685,442.54,3.633e-07,0,3.633e-07,2.517e-31
4686,442.59,2.2879999999999998e-07,0,2.2879999999999998e-07,5.239e-31
4687,442.64,1.407e-07,0,1.407e-07,1.063e-30
4688,442.69,8.443e-08,0,8.443e-08,2.103e-30
4689,442.74,4.946000000000001e-08,0,4.946000000000001e-08,4.056e-30
4690,442.79,2.8280000000000002e-08,0,2.8280000000000002e-08,7.627e-30
4691,442.84,1.578e-08,0,1.578e-08,1.398e-29
4692,442.89,8.594e-09,0,8.594e-09,2.5e-29
4693,442.94,4.571e-09,0,4.571e-09,4.3559999999999997e-29
4694,442.99,2.38e-09,0,2.38e-09,7.400999999999999e-29
4695,443.04,1.225e-09,0,1.225e-09,1.226e-28
4696,443.09,6.441000000000001e-10,0,6.441000000000001e-10,1.98e-28
4697,443.14,3.823e-10,0,3.823e-10,3.1180000000000003e-28
4698,443.19,3.077e-10,0,3.077e-10,4.786999999999999e-28
4699,443.24,3.623e-10,0,3.623e-10,7.165e-28
4700,443.29,5.348e-10,0,5.348e-10,1.046e-27
4701,443.34,8.46e-10,0,8.46e-10,1.488e-27
4702,443.39,1.3420000000000001e-09,0,1.3420000000000001e-09,2.064e-27
4703,443.44,2.094e-09,0,2.094e-09,2.7920000000000002e-27
4704,443.49,3.1940000000000003e-09,0,3.1940000000000003e-09,3.684e-27
4705,443.54,4.7560000000000005e-09,0,4.7560000000000005e-09,4.739e-27
4706,443.59,6.911000000000001e-09,0,6.911000000000001e-09,5.945000000000001e-27
4707,443.64,9.801e-09,0,9.801e-09,7.276000000000001e-27
4708,443.69,1.357e-08,0,1.357e-08,8.689000000000001e-27
4709,443.74,1.8330000000000003e-08,0,1.8330000000000003e-08,1.0130000000000001e-26
4710,443.79,2.419e-08,0,2.419e-08,1.1530000000000001e-26
4711,443.84,3.119e-08,0,3.119e-08,1.2819999999999999e-26
4712,443.89,3.933e-08,0,3.933e-08,1.3960000000000002e-26
4713,443.94,4.853e-08,0,4.853e-08,1.4880000000000003e-26
4714,443.99,5.869e-08,0,5.869e-08,1.558e-26
4715,444.04,6.968e-08,0,6.968e-08,1.6059999999999996e-26
4716,444.09,8.14e-08,0,8.14e-08,1.6359999999999998e-26
4717,444.14,9.388999999999999e-08,0,9.388999999999999e-08,1.655e-26
4718,444.19,1.073e-07,0,1.073e-07,1.67e-26
4719,444.24,1.223e-07,0,1.223e-07,1.691e-26
4720,444.29,1.395e-07,0,1.395e-07,1.7269999999999998e-26
4721,444.34,1.6039999999999998e-07,0,1.6039999999999998e-07,1.782e-26
4722,444.39,1.8670000000000002e-07,0,1.8670000000000002e-07,1.859e-26
4723,444.44,2.208e-07,0,2.208e-07,1.958e-26
4724,444.49,2.652e-07,0,2.652e-07,2.073e-26
4725,444.54,3.2310000000000003e-07,0,3.2310000000000003e-07,2.195e-26
4726,444.59,3.974e-07,0,3.974e-07,2.311e-26
4727,444.64,4.908e-07,0,4.908e-07,2.4079999999999997e-26
4728,444.69,6.052e-07,0,6.052e-07,2.474e-26
4729,444.74,7.412e-07,0,7.412e-07,2.4990000000000005e-26
4730,444.79,8.98e-07,0,8.98e-07,2.474e-26
4731,444.84,1.072e-06,0,1.072e-06,2.3979999999999998e-26
4732,444.89,1.2590000000000001e-06,0,1.2590000000000001e-06,2.2719999999999997e-26
4733,444.94,1.451e-06,0,1.451e-06,2.104e-26
4734,444.99,1.637e-06,0,1.637e-06,1.9030000000000003e-26
4735,445.04,1.809e-06,0,1.809e-06,1.6819999999999996e-26
4736,445.09,1.9540000000000003e-06,0,1.9540000000000003e-06,1.4519999999999997e-26
4737,445.14,2.064e-06,0,2.064e-06,1.228e-26
4738,445.19,2.128e-06,0,2.128e-06,1.0200000000000001e-26
4739,445.24,2.143e-06,0,2.143e-06,8.383e-27
4740,445.29,2.107e-06,0,2.107e-06,6.903e-27
4741,445.34,2.021e-06,0,2.021e-06,5.818e-27
4742,445.39,1.8919999999999998e-06,0,1.8919999999999998e-06,5.168e-27
4743,445.44,1.728e-06,0,1.728e-06,4.983e-27
4744,445.49,1.54e-06,0,1.54e-06,5.2840000000000005e-27
4745,445.54,1.339e-06,0,1.339e-06,6.084e-27
4746,445.59,1.135e-06,0,1.135e-06,7.385e-27
4747,445.64,9.39e-07,0,9.39e-07,9.177e-27
4748,445.69,7.578e-07,0,7.578e-07,1.143e-26
4749,445.74,5.969e-07,0,5.969e-07,1.408e-26
4750,445.79,4.593e-07,0,4.593e-07,1.704e-26
4751,445.84,3.457e-07,0,3.457e-07,2.0189999999999999e-26
4752,445.89,2.5539999999999997e-07,0,2.5539999999999997e-07,2.3369999999999998e-26
4753,445.94,1.864e-07,0,1.864e-07,2.6410000000000004e-26
4754,445.99,1.36e-07,0,1.36e-07,2.912e-26
4755,446.04,1.011e-07,0,1.011e-07,3.131e-26
4756,446.09,7.89e-08,0,7.89e-08,3.284e-26
4757,446.14,6.67e-08,0,6.67e-08,3.358999999999999e-26
4758,446.19,6.216e-08,0,6.216e-08,3.35e-26
4759,446.24,6.328999999999999e-08,0,6.328999999999999e-08,3.259e-26
4760,446.29,6.841e-08,0,6.841e-08,3.0910000000000003e-26
4761,446.34,7.61e-08,0,7.61e-08,2.86e-26
4762,446.39,8.514e-08,0,8.514e-08,2.58e-26
4763,446.44,9.443999999999999e-08,0,9.443999999999999e-08,2.2700000000000002e-26
4764,446.49,1.031e-07,0,1.031e-07,1.9469999999999997e-26
4765,446.54,1.1029999999999999e-07,0,1.1029999999999999e-07,1.629e-26
4766,446.59,1.1539999999999999e-07,0,1.1539999999999999e-07,1.329e-26
4767,446.64,1.1789999999999999e-07,0,1.1789999999999999e-07,1.0579999999999998e-26
4768,446.69,1.177e-07,0,1.177e-07,8.206e-27
4769,446.74,1.1480000000000001e-07,0,1.1480000000000001e-07,6.21e-27
4770,446.79,1.092e-07,0,1.092e-07,4.5820000000000006e-27
4771,446.84,1.015e-07,0,1.015e-07,3.2969999999999996e-27
4772,446.89,9.204000000000001e-08,0,9.204000000000001e-08,2.314e-27
4773,446.94,8.150000000000001e-08,0,8.150000000000001e-08,1.584e-27
4774,446.99,7.045e-08,0,7.045e-08,1.057e-27
4775,447.04,5.9460000000000004e-08,0,5.9460000000000004e-08,6.877999999999999e-28
4776,447.09,4.899e-08,0,4.899e-08,4.365e-28
4777,447.14,3.941e-08,0,3.941e-08,2.702e-28
4778,447.19,3.095e-08,0,3.095e-08,1.631e-28
4779,447.24,2.373e-08,0,2.373e-08,9.599e-29
4780,447.29,1.776e-08,0,1.776e-08,5.51e-29
4781,447.34,1.2980000000000001e-08,0,1.2980000000000001e-08,3.084e-29
4782,447.39,9.261000000000001e-09,0,9.261000000000001e-09,1.684e-29
4783,447.44,6.452e-09,0,6.452e-09,8.963e-30
4784,447.49,4.3890000000000005e-09,0,4.3890000000000005e-09,4.653e-30
4785,447.54,2.9160000000000003e-09,0,2.9160000000000003e-09,2.3559999999999997e-30
4786,447.59,1.8940000000000003e-09,0,1.8940000000000003e-09,1.165e-30
4787,447.64,1.204e-09,0,1.204e-09,5.636999999999999e-31
4788,447.7,6.833999999999999e-10,0,6.833999999999999e-10,2.354e-31
4789,447.75,4.231e-10,0,4.231e-10,1.2499999999999999e-31
4790,447.8,2.66e-10,0,2.66e-10,9.420999999999999e-32
4791,447.85,1.769e-10,0,1.769e-10,1.2269999999999998e-31
4792,447.9,1.318e-10,0,1.318e-10,2.21e-31
4793,447.95,1.146e-10,0,1.146e-10,4.321e-31
4794,448.0,1.1520000000000001e-10,0,1.1520000000000001e-10,8.440999999999998e-31
4795,448.05,1.267e-10,0,1.267e-10,1.617e-30
4796,448.1,1.448e-10,0,1.448e-10,3.025e-30
4797,448.15,1.6640000000000001e-10,0,1.6640000000000001e-10,5.5209999999999996e-30
4798,448.2,1.8890000000000001e-10,0,1.8890000000000001e-10,9.831e-30
4799,448.25,2.1030000000000001e-10,0,2.1030000000000001e-10,1.7079999999999998e-29
4800,448.3,2.291e-10,0,2.291e-10,2.894e-29
4801,448.35,2.436e-10,0,2.436e-10,4.7849999999999997e-29
4802,448.4,2.5269999999999996e-10,0,2.5269999999999996e-10,7.715999999999999e-29
4803,448.45,2.559e-10,0,2.559e-10,1.214e-28
4804,448.5,2.5269999999999996e-10,0,2.5269999999999996e-10,1.8630000000000004e-28
4805,448.55,2.434e-10,0,2.434e-10,2.79e-28
4806,448.6,2.288e-10,0,2.288e-10,4.0750000000000005e-28
4807,448.65,2.0969999999999998e-10,0,2.0969999999999998e-10,5.8070000000000005e-28
4808,448.7,1.875e-10,0,1.875e-10,8.0720000000000004e-28
4809,448.75,1.635e-10,0,1.635e-10,1.0949999999999998e-27
4810,448.8,1.391e-10,0,1.391e-10,1.448e-27
4811,448.85,1.1549999999999999e-10,0,1.1549999999999999e-10,1.869e-27
4812,448.9,9.346999999999999e-11,0,9.346999999999999e-11,2.353e-27
4813,448.95,7.381e-11,0,7.381e-11,2.8899999999999998e-27
4814,449.0,5.6849999999999996e-11,0,5.6849999999999996e-11,3.4619999999999996e-27
4815,449.05,4.271000000000001e-11,0,4.271000000000001e-11,4.0470000000000004e-27
4816,449.1,3.13e-11,0,3.13e-11,4.615e-27
4817,449.15,2.238e-11,0,2.238e-11,5.132999999999999e-27
4818,449.2,1.5609999999999998e-11,0,1.5609999999999998e-11,5.5700000000000006e-27
4819,449.25,1.061e-11,0,1.061e-11,5.8969999999999994e-27
4820,449.3,7.042999999999999e-12,0,7.042999999999999e-12,6.0900000000000004e-27
4821,449.35,4.558e-12,0,4.558e-12,6.135999999999999e-27
4822,449.4,2.878e-12,0,2.878e-12,6.0309999999999995e-27
4823,449.45,1.7719999999999997e-12,0,1.7719999999999997e-12,5.7840000000000005e-27
4824,449.5,1.0640000000000001e-12,0,1.0640000000000001e-12,5.4130000000000004e-27
4825,449.55,6.237e-13,0,6.237e-13,4.9439999999999996e-27
4826,449.6,3.565e-13,0,3.565e-13,4.4079999999999995e-27
4827,449.65,1.987e-13,0,1.987e-13,3.842e-27
4828,449.7,1.081e-13,0,1.081e-13,3.276e-27
4829,449.75,5.733e-14,0,5.733e-14,2.742e-27
4830,449.8,2.967e-14,0,2.967e-14,2.264e-27
4831,449.85,1.4969999999999998e-14,0,1.4969999999999998e-14,1.861e-27
4832,449.9,7.373e-15,0,7.373e-15,1.546e-27
4833,449.95,3.5409999999999998e-15,0,3.5409999999999998e-15,1.328e-27
4834,450.0,1.659e-15,0,1.659e-15,1.208e-27
4835,450.05,7.58e-16,0,7.58e-16,1.187e-27
4836,450.1,3.378e-16,0,3.378e-16,1.2609999999999998e-27
4837,450.15,1.469e-16,0,1.469e-16,1.423e-27
4838,450.2,6.23e-17,0,6.23e-17,1.662e-27
4839,450.25,2.5769999999999998e-17,0,2.5769999999999998e-17,1.968e-27
4840,450.3,1.04e-17,0,1.04e-17,2.322e-27
4841,450.35,4.094e-18,0,4.094e-18,2.707e-27
4842,450.4,1.5719999999999998e-18,0,1.5719999999999998e-18,3.1009999999999997e-27
4843,450.45,5.888e-19,0,5.888e-19,3.481e-27
4844,450.5,2.1510000000000001e-19,0,2.1510000000000001e-19,3.825e-27
4845,450.55,7.666e-20,0,7.666e-20,4.1130000000000005e-27
4846,450.6,2.6650000000000003e-20,0,2.6650000000000003e-20,4.3299999999999994e-27
4847,450.65,9.036e-21,0,9.036e-21,4.4679999999999996e-27
4848,450.7,2.989e-21,0,2.989e-21,4.523e-27
4849,450.75,9.642e-22,0,9.642e-22,4.504e-27
4850,450.8,3.0350000000000002e-22,0,3.0350000000000002e-22,4.421e-27
4851,450.85,9.316e-23,0,9.315000000000001e-23,4.294e-27
4852,450.9,2.79e-23,0,2.789e-23,4.142e-27
4853,450.95,8.152e-24,0,8.148e-24,3.985e-27
4854,451.0,2.3250000000000002e-24,0,2.321e-24,3.8399999999999996e-27
4855,451.05,6.489e-25,0,6.452e-25,3.7189999999999995e-27
4856,451.1,1.785e-25,0,1.749e-25,3.626e-27
4857,451.15,4.9809999999999996e-26,0,4.625e-26,3.56e-27
4858,451.2,3.515e-27,0,0,3.515e-27
4859,451.25,1.419e-24,0,1.4159999999999998e-24,3.4799999999999996e-27
4860,451.3,5.189e-24,0,5.1849999999999995e-24,3.440999999999999e-27
4861,451.35,1.8539999999999997e-23,0,1.853e-23,3.386e-27
4862,451.4,6.467e-23,0,6.466e-23,3.308e-27
4863,451.45,2.2019999999999997e-22,0,2.2019999999999997e-22,3.1989999999999997e-27
4864,451.5,7.318e-22,0,7.318e-22,3.062e-27
4865,451.55,2.3739999999999998e-21,0,2.3739999999999998e-21,2.9010000000000006e-27
4866,451.6,7.516e-21,0,7.516e-21,2.7249999999999998e-27
4867,451.65,2.323e-20,0,2.323e-20,2.5469999999999996e-27
4868,451.7,7.004999999999999e-20,0,7.004999999999999e-20,2.3800000000000002e-27
4869,451.75,2.062e-19,0,2.062e-19,2.238e-27
4870,451.8,5.924999999999999e-19,0,5.924999999999999e-19,2.134e-27
4871,451.85,1.6619999999999999e-18,0,1.6619999999999999e-18,2.075e-27
4872,451.9,4.548e-18,0,4.548e-18,2.068e-27
4873,451.95,1.215e-17,0,1.215e-17,2.114e-27
4874,452.0,3.1680000000000004e-17,0,3.1680000000000004e-17,2.2090000000000002e-27
4875,452.05,8.063e-17,0,8.063e-17,2.348e-27
4876,452.1,2.0030000000000002e-16,0,2.0030000000000002e-16,2.519e-27
4877,452.15,4.855999999999999e-16,0,4.855999999999999e-16,2.7109999999999997e-27
4878,452.2,1.149e-15,0,1.149e-15,2.907e-27
4879,452.25,2.6539999999999997e-15,0,2.6539999999999997e-15,3.095e-27
4880,452.3,5.982e-15,0,5.982e-15,3.259e-27
4881,452.35,1.316e-14,0,1.316e-14,3.387e-27
4882,452.4,2.827e-14,0,2.827e-14,3.472999999999999e-27
4883,452.45,5.924e-14,0,5.924e-14,3.514e-27
4884,452.5,1.212e-13,0,1.212e-13,3.5109999999999996e-27
4885,452.55,2.42e-13,0,2.42e-13,3.472e-27
4886,452.6,4.716e-13,0,4.716e-13,3.411e-27
4887,452.65,8.971e-13,0,8.971e-13,3.343e-27
4888,452.7,1.665e-12,0,1.665e-12,3.287e-27
4889,452.75,3.0180000000000003e-12,0,3.0180000000000003e-12,3.2600000000000004e-27
4890,452.8,5.337e-12,0,5.337e-12,3.28e-27
4891,452.85,9.213e-12,0,9.213e-12,3.357e-27
4892,452.9,1.552e-11,0,1.552e-11,3.499000000000001e-27
4893,452.95,2.553e-11,0,2.553e-11,3.705e-27
4894,453.0,4.097e-11,0,4.097e-11,3.972e-27
4895,453.05,6.418e-11,0,6.418e-11,4.2849999999999996e-27
4896,453.1,9.812999999999999e-11,0,9.812999999999999e-11,4.629e-27
4897,453.15,1.464e-10,0,1.464e-10,4.9840000000000006e-27
4898,453.2,2.1330000000000003e-10,0,2.1330000000000003e-10,5.33e-27
4899,453.25,3.032e-10,0,3.032e-10,5.647e-27
4900,453.3,4.208e-10,0,4.208e-10,5.918e-27
4901,453.35,5.697999999999999e-10,0,5.697999999999999e-10,6.13e-27
4902,453.4,7.531999999999999e-10,0,7.531999999999999e-10,6.275e-27
4903,453.45,9.717999999999999e-10,0,9.717999999999999e-10,6.35e-27
4904,453.5,1.224e-09,0,1.224e-09,6.3560000000000014e-27
4905,453.55,1.504e-09,0,1.504e-09,6.2960000000000006e-27
4906,453.6,1.804e-09,0,1.804e-09,6.174999999999999e-27
4907,453.65,2.112e-09,0,2.112e-09,6.0009999999999994e-27
4908,453.7,2.414e-09,0,2.414e-09,5.7790000000000004e-27
4909,453.75,2.692e-09,0,2.692e-09,5.515e-27
4910,453.8,2.9310000000000003e-09,0,2.9310000000000003e-09,5.213e-27
4911,453.85,3.114e-09,0,3.114e-09,4.878e-27
4912,453.9,3.2300000000000002e-09,0,3.2300000000000002e-09,4.513e-27
4913,453.95,3.269e-09,0,3.269e-09,4.126e-27
4914,454.0,3.2300000000000002e-09,0,3.2300000000000002e-09,3.721e-27
4915,454.05,3.114e-09,0,3.114e-09,3.307e-27
4916,454.1,2.9310000000000003e-09,0,2.9310000000000003e-09,2.893e-27
4917,454.15,2.692e-09,0,2.692e-09,2.488e-27
4918,454.2,2.414e-09,0,2.414e-09,2.1030000000000005e-27
4919,454.25,2.112e-09,0,2.112e-09,1.744e-27
4920,454.3,1.804e-09,0,1.804e-09,1.4199999999999998e-27
4921,454.35,1.504e-09,0,1.504e-09,1.137e-27
4922,454.4,1.224e-09,0,1.224e-09,8.972000000000002e-28
4923,454.45,9.723999999999999e-10,0,9.723999999999999e-10,7.037e-28
4924,454.5,7.543e-10,0,7.543e-10,5.575999999999999e-28
4925,454.55,5.717999999999999e-10,0,5.717999999999999e-10,4.603e-28
4926,454.6,4.242e-10,0,4.242e-10,4.137999999999999e-28
4927,454.65,3.093e-10,0,3.093e-10,4.218e-28
4928,454.7,2.2359999999999998e-10,0,2.2359999999999998e-10,4.904e-28
4929,454.75,1.6359999999999998e-10,0,1.6359999999999998e-10,6.282999999999999e-28
4930,454.8,1.261e-10,0,1.261e-10,8.468999999999998e-28
4931,454.85,1.087e-10,0,1.087e-10,1.16e-27
4932,454.9,1.103e-10,0,1.103e-10,1.5810000000000002e-27
4933,454.95,1.309e-10,0,1.309e-10,2.125e-27
4934,455.0,1.721e-10,0,1.721e-10,2.8010000000000002e-27
4935,455.05,2.366e-10,0,2.366e-10,3.6130000000000005e-27
4936,455.1,3.283e-10,0,3.283e-10,4.557999999999999e-27
4937,455.15,4.5150000000000004e-10,0,4.5150000000000004e-10,5.6209999999999996e-27
4938,455.2,6.108e-10,0,6.108e-10,6.776000000000001e-27
4939,455.25,8.106000000000001e-10,0,8.106000000000001e-10,7.984999999999999e-27
4940,455.3,1.0539999999999999e-09,0,1.0539999999999999e-09,9.198999999999998e-27
4941,455.35,1.344e-09,0,1.344e-09,1.036e-26
4942,455.4,1.6789999999999999e-09,0,1.6789999999999999e-09,1.141e-26
4943,455.45,2.058e-09,0,2.058e-09,1.2290000000000001e-26
4944,455.5,2.478e-09,0,2.478e-09,1.296e-26
4945,455.55,2.9320000000000002e-09,0,2.9320000000000002e-09,1.3359999999999998e-26
4946,455.6,3.414e-09,0,3.414e-09,1.3480000000000001e-26
4947,455.65,3.917e-09,0,3.917e-09,1.332e-26
4948,455.7,4.435e-09,0,4.435e-09,1.29e-26
4949,455.75,4.959e-09,0,4.959e-09,1.2250000000000001e-26
4950,455.8,5.483e-09,0,5.483e-09,1.143e-26
