,Wavelength,Sum,C I (6.9e-01),C II (3.1e-01),C III (8.0e-08)
2483,336.26,0.001805,0,0.001805,1.977e-21
2484,336.31,0.001575,0,0.001575,1.27e-21
2485,336.36,0.0013160000000000001,0,0.0013160000000000001,7.804e-22
2486,336.41,0.001052,0,0.001052,4.588e-22
2487,336.46,0.0008057,0,0.0008057,2.5799999999999997e-22
2488,336.51,0.0005907,0,0.0005907,1.3880000000000002e-22
2489,336.56,0.00041470000000000005,0,0.00041470000000000005,7.145999999999999e-23
2490,336.61,0.0002787,0,0.0002787,3.519e-23
2491,336.66,0.00017930000000000002,0,0.00017930000000000002,1.6579999999999998e-23
2492,336.71,0.0001105,0,0.0001105,7.470999999999999e-24
2493,336.76,6.516e-05,0,6.516e-05,3.2210000000000002e-24
2494,336.81,3.68e-05,0,3.68e-05,1.3280000000000001e-24
2495,336.86,1.99e-05,0,1.99e-05,5.242e-25
2496,336.91,1.03e-05,0,1.03e-05,1.979e-25
2497,336.96,5.105e-06,0,5.105e-06,7.144999999999999e-26
2498,337.01,2.423e-06,0,2.423e-06,2.469e-26
2499,337.06,1.101e-06,0,1.101e-06,8.158e-27
2500,337.11,4.789e-07,0,4.789e-07,2.5800000000000004e-27
2501,337.16,1.9940000000000003e-07,0,1.9940000000000003e-07,7.802000000000001e-28
2502,337.21,7.953e-08,0,7.953e-08,2.258e-28
2503,337.26,3.036e-08,0,3.036e-08,6.249999999999999e-29
2504,337.31,1.1100000000000002e-08,0,1.1100000000000002e-08,1.655e-29
2505,337.36,3.883e-09,0,3.883e-09,4.1939999999999995e-30
2506,337.41,1.301e-09,0,1.301e-09,1.0159999999999998e-30
2507,337.46,4.172e-10,0,4.172e-10,2.357e-31
2508,337.51,1.281e-10,0,1.281e-10,5.228e-32
2509,337.56,3.7649999999999994e-11,0,3.7649999999999994e-11,1.1089999999999999e-32
2510,337.61,1.059e-11,0,1.059e-11,2.252e-33
2511,337.66,2.8539999999999994e-12,0,2.8539999999999994e-12,4.374e-34
2512,337.71,7.359e-13,0,7.359e-13,8.127999999999999e-35
2513,337.76,1.816e-13,0,1.816e-13,1.4449999999999997e-35
2514,337.81,4.292e-14,0,4.292e-14,2.457e-36
2515,337.86,9.709e-15,0,9.709e-15,0
2516,337.91,2.102e-15,0,2.102e-15,0
2517,337.96,4.357e-16,0,4.357e-16,0
2518,338.01,8.645e-17,0,8.645e-17,0
2519,338.06,1.642e-17,0,1.642e-17,0
2520,338.11,2.9839999999999997e-18,0,2.9839999999999997e-18,0
2521,338.16,4.258e-19,0,4.258e-19,0
2522,338.21,7.159e-20,0,7.159e-20,0
2523,347.71,6.2429999999999995e-37,0,0,6.2429999999999995e-37
2524,347.76,3.4299999999999994e-36,0,0,3.4299999999999994e-36
2525,347.81,1.809e-35,0,0,1.809e-35
2526,347.86,9.161999999999999e-35,0,0,9.161999999999999e-35
2527,347.91,4.4529999999999995e-34,0,0,4.4529999999999995e-34
2528,347.96,2.078e-33,0,0,2.078e-33
2529,348.01,9.306999999999999e-33,0,0,9.306999999999999e-33
2530,348.06,4.0019999999999995e-32,0,0,4.0019999999999995e-32
2531,348.11,1.652e-31,0,0,1.652e-31
2532,348.16,6.545999999999999e-31,0,0,6.545999999999999e-31
2533,348.21,2.49e-30,0,0,2.49e-30
2534,348.26,9.092999999999999e-30,0,0,9.092999999999999e-30
2535,348.31,3.188e-29,0,0,3.188e-29
2536,348.36,1.073e-28,0,0,1.073e-28
2537,348.41,3.4649999999999996e-28,0,0,3.4649999999999996e-28
2538,348.46,1.075e-27,0,0,1.075e-27
2539,348.51,3.1989999999999997e-27,0,0,3.1989999999999997e-27
2540,348.56,9.142000000000001e-27,0,0,9.142000000000001e-27
2541,348.61,2.508e-26,0,0,2.508e-26
2542,348.66,6.605e-26,0,0,6.605e-26
2543,348.71,1.67e-25,0,0,1.67e-25
2544,348.76,4.0519999999999995e-25,0,0,4.0519999999999995e-25
2545,348.81,9.441e-25,0,0,9.441e-25
2546,348.86,2.1109999999999997e-24,0,0,2.1109999999999997e-24
2547,348.91,4.5330000000000006e-24,0,0,4.5330000000000006e-24
2548,348.96,9.344e-24,0,0,9.344e-24
2549,349.01,1.849e-23,0,0,1.849e-23
2550,349.06,3.5130000000000005e-23,0,0,3.5130000000000005e-23
2551,349.11,6.411e-23,0,0,6.411e-23
2552,349.16,1.124e-22,0,0,1.124e-22
2553,349.21,1.895e-22,0,0,1.895e-22
2554,349.26,3.077e-22,0,0,3.077e-22
2555,349.31,4.828e-22,0,0,4.828e-22
2556,349.36,7.368e-22,0,0,7.368e-22
2557,349.41,1.106e-21,0,0,1.106e-21
2558,349.46,1.6670000000000002e-21,0,0,1.6670000000000002e-21
2559,349.51,2.592e-21,0,0,2.592e-21
2560,349.56,4.2880000000000006e-21,0,0,4.2880000000000006e-21
2561,349.61,7.671e-21,0,0,7.671e-21
2562,349.66,1.472e-20,0,0,1.472e-20
2563,349.71,2.944e-20,0,0,2.944e-20
2564,349.76,5.962e-20,0,0,5.962e-20
2565,349.81,1.195e-19,0,0,1.195e-19
2566,349.86,2.336e-19,0,0,2.336e-19
2567,349.91,4.421e-19,0,0,4.421e-19
2568,349.96,8.069e-19,0,0,8.069e-19
2569,350.01,1.4169999999999999e-18,0,0,1.4169999999999999e-18
2570,350.06,2.392e-18,0,0,2.392e-18
2571,350.11,3.8780000000000005e-18,0,0,3.8780000000000005e-18
2572,350.16,6.039e-18,0,0,6.039e-18
2573,350.21,9.03e-18,0,0,9.03e-18
2574,350.26,1.2970000000000001e-17,0,0,1.2970000000000001e-17
2575,350.31,1.7879999999999997e-17,0,0,1.7879999999999997e-17
2576,350.36,2.3669999999999998e-17,0,0,2.3669999999999998e-17
2577,350.41,3.008e-17,0,0,3.008e-17
2578,350.46,3.6709999999999996e-17,0,0,3.6709999999999996e-17
2579,350.51,4.302e-17,0,0,4.302e-17
2580,350.56,4.841e-17,0,0,4.841e-17
2581,350.61,5.229e-17,0,0,5.229e-17
2582,350.66,5.424e-17,0,0,5.424e-17
2583,350.71,5.402e-17,0,0,5.402e-17
2584,350.76,5.166e-17,0,0,5.166e-17
2585,350.81,4.743e-17,0,0,4.743e-17
2586,350.86,4.182e-17,0,0,4.182e-17
2587,350.91,3.539e-17,0,0,3.539e-17
2588,350.96,2.8770000000000003e-17,0,0,2.8770000000000003e-17
2589,351.01,2.245e-17,0,0,2.245e-17
2590,351.06,1.6819999999999998e-17,0,0,1.6819999999999998e-17
2591,351.11,1.21e-17,0,0,1.21e-17
2592,351.16,8.358e-18,0,0,8.358e-18
2593,351.21,5.542999999999999e-18,0,0,5.542999999999999e-18
2594,351.26,3.53e-18,0,0,3.53e-18
2595,351.31,2.1580000000000004e-18,0,0,2.1580000000000004e-18
2596,351.36,1.267e-18,0,0,1.267e-18
2597,351.41,7.142e-19,0,0,7.142e-19
2598,351.46,3.8649999999999998e-19,0,0,3.8649999999999998e-19
2599,351.51,2.0079999999999997e-19,0,0,2.0079999999999997e-19
2600,351.56,1.0019999999999998e-19,0,0,1.0019999999999998e-19
2601,351.61,4.8010000000000004e-20,0,0,4.8010000000000004e-20
2602,351.66,2.2080000000000004e-20,0,0,2.2080000000000004e-20
2603,351.71,9.753e-21,0,0,9.753e-21
2604,351.76,4.136e-21,0,0,4.136e-21
2605,351.81,1.6840000000000001e-21,0,0,1.6840000000000001e-21
2606,351.86,6.582999999999999e-22,0,0,6.582999999999999e-22
2607,351.91,2.4710000000000003e-22,0,0,2.4710000000000003e-22
2608,351.96,8.904999999999999e-23,0,0,8.904999999999999e-23
2609,352.01,3.082e-23,0,0,3.082e-23
2610,352.06,1.024e-23,0,0,1.024e-23
2611,352.11,3.2660000000000003e-24,0,0,3.2660000000000003e-24
2612,352.16,1.001e-24,0,0,1.001e-24
2613,352.21,2.943e-25,0,0,2.943e-25
2614,352.26,8.309e-26,0,0,8.309e-26
2615,352.31,2.2530000000000002e-26,0,0,2.2530000000000002e-26
2616,352.36,5.8649999999999996e-27,0,0,5.8649999999999996e-27
2617,352.41,1.4660000000000001e-27,0,0,1.4660000000000001e-27
2618,352.46,3.519e-28,0,0,3.519e-28
2619,352.51,8.107999999999999e-29,0,0,8.107999999999999e-29
2620,352.56,1.794e-29,0,0,1.794e-29
2621,352.61,3.811e-30,0,0,3.811e-30
2622,352.66,7.773999999999999e-31,0,0,7.773999999999999e-31
2623,352.71,1.522e-31,0,0,1.522e-31
2624,352.76,2.863e-32,0,0,2.863e-32
2625,352.81,5.169e-33,0,0,5.169e-33
2626,356.02,7.861e-22,0,7.861e-22,0
2627,356.07,4.152e-21,0,4.152e-21,0
2628,356.12,2.109e-20,0,2.109e-20,0
2629,356.17,1.0300000000000001e-19,0,1.0300000000000001e-19,0
2630,356.22,4.841e-19,0,4.841e-19,0
2631,356.27,2.188e-18,0,2.188e-18,0
2632,356.32,9.512000000000001e-18,0,9.512000000000001e-18,0
2633,356.37,3.977e-17,0,3.977e-17,0
2634,356.42,1.599e-16,0,1.599e-16,0
2635,356.47,6.1840000000000005e-16,0,6.1840000000000005e-16,0
2636,356.52,2.3e-15,0,2.3e-15,0
2637,356.57,8.23e-15,0,8.23e-15,0
2638,356.62,2.832e-14,0,2.832e-14,0
2639,356.67,9.376e-14,0,9.376e-14,0
2640,356.72,2.985e-13,0,2.985e-13,0
2641,356.77,9.144e-13,0,9.144e-13,0
2642,356.82,2.694e-12,0,2.694e-12,0
2643,356.87,7.638e-12,0,7.638e-12,0
2644,356.92,2.0829999999999997e-11,0,2.0829999999999997e-11,0
2645,356.97,5.468e-11,0,5.468e-11,0
2646,357.02,1.381e-10,0,1.381e-10,0
2647,357.07,3.3569999999999994e-10,0,3.3569999999999994e-10,0
2648,357.12,7.858e-10,0,7.858e-10,0
2649,357.17,1.771e-09,0,1.771e-09,0
2650,357.22,3.846e-09,0,3.846e-09,0
2651,357.27,8.050000000000001e-09,0,8.050000000000001e-09,0
2652,357.32,1.625e-08,0,1.625e-08,0
2653,357.37,3.164e-08,0,3.164e-08,0
2654,357.42,5.9520000000000006e-08,0,5.9520000000000006e-08,0
2655,357.47,1.083e-07,0,1.083e-07,0
2656,357.52,1.906e-07,0,1.906e-07,0
2657,357.57,3.2520000000000003e-07,0,3.2520000000000003e-07,0
2658,357.62,5.387e-07,0,5.387e-07,0
2659,357.67,8.68e-07,0,8.68e-07,0
2660,357.72,1.3630000000000001e-06,0,1.3630000000000001e-06,0
2661,357.77,2.088e-06,0,2.088e-06,0
2662,357.82,3.13e-06,0,3.13e-06,0
2663,357.87,4.5939999999999996e-06,0,4.5939999999999996e-06,0
2664,357.92,6.612999999999999e-06,0,6.612999999999999e-06,0
2665,357.97,9.343e-06,0,9.343e-06,0
2666,358.02,1.297e-05,0,1.297e-05,0
2667,358.07,1.768e-05,0,1.768e-05,0
2668,358.12,2.371e-05,0,2.371e-05,0
2669,358.17,3.128e-05,0,3.128e-05,0
2670,358.22,4.064e-05,0,4.064e-05,0
2671,358.27,5.206e-05,0,5.206e-05,0
2672,358.32,6.583e-05,0,6.583e-05,0
2673,358.37,8.23e-05,0,8.23e-05,0
2674,358.42,0.00010190000000000001,0,0.00010190000000000001,0
2675,358.47,0.0001249,0,0.0001249,0
2676,358.52,0.0001516,0,0.0001516,0
2677,358.57,0.00018219999999999998,0,0.00018219999999999998,0
2678,358.62,0.0002162,0,0.0002162,0
2679,358.67,0.0002528,0,0.0002528,0
2680,358.72,0.0002906,0,0.0002906,2.939e-33
2681,358.77,0.0003272,0,0.0003272,1.7509999999999999e-32
2682,358.82,0.0003602,0,0.0003602,8.999e-32
2683,358.87,0.0003865,0,0.0003865,4.378e-31
2684,358.92,0.00040360000000000005,0,0.00040360000000000005,2.051e-30
2685,358.97,0.0004093999999999999,0,0.0004093999999999999,9.25e-30
2686,359.02,0.00040280000000000003,0,0.00040280000000000003,4.0159999999999997e-29
2687,359.07,0.000384,0,0.000384,1.6790000000000002e-28
2688,359.12,0.00035439999999999994,0,0.00035439999999999994,6.7579999999999995e-28
2689,359.17,0.0003165,0,0.0003165,2.619e-27
2690,359.22,0.00027319999999999997,0,0.00027319999999999997,9.770000000000002e-27
2691,359.27,0.00022789999999999998,0,0.00022789999999999998,3.5089999999999994e-26
2692,359.32,0.0001837,0,0.0001837,1.214e-25
2693,359.37,0.0001429,0,0.0001429,4.0410000000000005e-25
2694,359.42,0.00010740000000000001,0,0.00010740000000000001,1.296e-24
2695,359.47,7.787e-05,0,7.787e-05,4.0000000000000004e-24
2696,359.52,5.448e-05,0,5.448e-05,1.189e-23
2697,359.57,3.678e-05,0,3.678e-05,3.4020000000000004e-23
2698,359.62,2.395e-05,0,2.395e-05,9.375e-23
2699,359.67,1.504e-05,0,1.504e-05,2.487e-22
2700,359.72,9.105e-06,0,9.105e-06,6.354e-22
2701,359.77,5.315e-06,0,5.315e-06,1.5630000000000002e-21
2702,359.82,2.9910000000000002e-06,0,2.9910000000000002e-06,3.702e-21
2703,359.87,1.6219999999999999e-06,0,1.6219999999999999e-06,8.442e-21
2704,359.92,8.481e-07,0,8.481e-07,1.854e-20
2705,359.97,4.272e-07,0,4.272e-07,3.92e-20
2706,360.02,2.073e-07,0,2.073e-07,7.981e-20
2707,360.07,9.695e-08,0,9.695e-08,1.565e-19
2708,360.12,4.367e-08,0,4.367e-08,2.954e-19
2709,360.17,1.895e-08,0,1.895e-08,5.369e-19
2710,360.22,7.916e-09,0,7.916e-09,9.396999999999999e-19
2711,360.27,3.185e-09,0,3.185e-09,1.584e-18
2712,360.32,1.2339999999999999e-09,0,1.2339999999999999e-09,2.57e-18
2713,360.37,4.6060000000000004e-10,0,4.6060000000000004e-10,4.016e-18
2714,360.42,1.655e-10,0,1.655e-10,6.044e-18
2715,360.47,5.722e-11,0,5.722e-11,8.757e-18
2716,360.52,1.905e-11,0,1.905e-11,1.222e-17
2717,360.57,6.1070000000000005e-12,0,6.1070000000000005e-12,1.6409999999999998e-17
2718,360.62,1.884e-12,0,1.884e-12,2.123e-17
2719,360.67,5.596e-13,0,5.595e-13,2.645e-17
2720,360.72,1.6e-13,0,1.599e-13,3.172e-17
2721,360.77,4.403e-14,0,4.4e-14,3.663e-17
2722,360.82,1.169e-14,0,1.165e-14,4.074e-17
2723,360.87,3.011e-15,0,2.968e-15,4.362e-17
2724,360.92,7.727e-16,0,7.277e-16,4.498e-17
2725,360.97,2.1640000000000003e-16,0,1.7169999999999998e-16,4.465e-17
2726,361.02,8.167e-17,0,3.899e-17,4.2680000000000004e-17
2727,361.07,4.7799999999999995e-17,0,8.517999999999999e-18,3.929e-17
2728,361.12,3.661e-17,0,1.79e-18,3.482e-17
2729,361.17,3.0059999999999996e-17,0,3.527e-19,2.971e-17
2730,361.22,2.448e-17,0,6.882000000000001e-20,2.4410000000000002e-17
2731,361.27,1.9320000000000002e-17,0,1.0070000000000001e-20,1.931e-17
2732,361.32,1.471e-17,0,0,1.471e-17
2733,361.37,1.0789999999999999e-17,0,0,1.0789999999999999e-17
2734,361.42,7.617e-18,0,0,7.617e-18
2735,361.47,5.177999999999999e-18,0,0,5.177999999999999e-18
2736,361.52,3.39e-18,0,0,3.39e-18
2737,361.57,2.136e-18,0,0,2.136e-18
2738,361.62,1.2959999999999999e-18,0,0,1.2959999999999999e-18
2739,361.67,7.572e-19,0,0,7.572e-19
2740,361.72,4.259000000000001e-19,0,0,4.259000000000001e-19
2741,361.77,2.306e-19,0,0,2.306e-19
2742,361.82,1.202e-19,0,0,1.202e-19
2743,361.87,6.033e-20,0,0,6.033e-20
2744,361.92,2.915e-20,0,0,2.915e-20
2745,361.97,1.3559999999999998e-20,0,0,1.3559999999999998e-20
2746,362.02,6.072e-21,0,0,6.072e-21
2747,362.07,2.618e-21,0,0,2.618e-21
2748,362.12,1.087e-21,0,0,1.087e-21
2749,362.17,4.341e-22,0,0,4.341e-22
2750,362.22,1.6700000000000001e-22,0,0,1.6700000000000001e-22
2751,362.27,6.183e-23,0,0,6.183e-23
2752,362.32,2.2039999999999998e-23,0,0,2.2039999999999998e-23
2753,362.37,7.563e-24,0,0,7.563e-24
2754,362.42,2.4980000000000003e-24,0,0,2.4980000000000003e-24
2755,362.47,7.9430000000000005e-25,0,0,7.9430000000000005e-25
2756,362.52,2.431e-25,0,0,2.431e-25
2757,362.57,7.163999999999999e-26,0,0,7.163999999999999e-26
2758,362.62,2.0319999999999998e-26,0,0,2.0319999999999998e-26
2759,362.67,5.5479999999999996e-27,0,0,5.5479999999999996e-27
2760,362.72,1.458e-27,0,0,1.458e-27
2761,362.77,3.688999999999999e-28,0,0,3.688999999999999e-28
2762,362.82,8.982e-29,0,0,8.982e-29
2763,362.87,2.1049999999999998e-29,0,0,2.1049999999999998e-29
2764,362.92,4.75e-30,0,0,4.75e-30
2765,362.97,1.032e-30,0,0,1.032e-30
2766,363.02,2.157e-31,0,0,2.157e-31
2767,363.07,4.338999999999999e-32,0,0,4.338999999999999e-32
2768,363.12,7.525e-33,0,0,7.525e-33
2769,363.17,1.3759999999999997e-36,0,0,1.3759999999999997e-36
2770,363.22,6.813999999999999e-36,0,0,6.813999999999999e-36
2771,363.27,3.25e-35,0,0,3.25e-35
2772,363.32,1.493e-34,0,0,1.493e-34
2773,363.37,6.606e-34,0,0,6.606e-34
2774,363.42,2.817e-33,0,0,2.817e-33
2775,363.47,1.157e-32,0,0,1.157e-32
2776,363.52,4.576e-32,0,0,4.576e-32
2777,363.57,1.7429999999999998e-31,0,0,1.7429999999999998e-31
2778,363.62,6.399e-31,0,0,6.399e-31
2779,363.67,2.2619999999999998e-30,0,0,2.2619999999999998e-30
2780,363.72,7.704e-30,0,0,7.704e-30
2781,363.77,2.527e-29,0,0,2.527e-29
2782,363.82,7.987999999999999e-29,0,0,7.987999999999999e-29
2783,363.87,2.432e-28,0,0,2.432e-28
2784,363.92,7.132999999999999e-28,0,0,7.132999999999999e-28
2785,363.97,2.016e-27,0,0,2.016e-27
2786,364.02,5.4879999999999995e-27,0,0,5.4879999999999995e-27
2787,364.07,1.44e-26,0,0,1.44e-26
2788,364.12,3.6400000000000006e-26,0,0,3.6400000000000006e-26
2789,364.17,8.866000000000001e-26,0,0,8.866000000000001e-26
2790,364.22,2.082e-25,0,0,2.082e-25
2791,364.27,4.7109999999999995e-25,0,0,4.7109999999999995e-25
2792,364.32,1.028e-24,0,0,1.028e-24
2793,364.37,2.1619999999999998e-24,0,0,2.1619999999999998e-24
2794,364.42,4.3860000000000004e-24,0,0,4.3860000000000004e-24
2795,364.47,8.583999999999999e-24,0,0,8.583999999999999e-24
2796,364.52,1.6210000000000001e-23,0,0,1.6210000000000001e-23
2797,364.57,2.956e-23,0,0,2.956e-23
2798,364.62,5.204999999999999e-23,0,0,5.204999999999999e-23
2799,364.67,8.856999999999999e-23,0,0,8.856999999999999e-23
2800,364.72,1.457e-22,0,0,1.457e-22
2801,364.77,2.3199999999999997e-22,0,0,2.3199999999999997e-22
2802,364.82,3.575e-22,0,0,3.575e-22
2803,364.87,5.339999999999999e-22,0,0,5.339999999999999e-22
2804,364.92,7.737000000000001e-22,0,0,7.737000000000001e-22
2805,364.97,1.0879999999999998e-21,0,0,1.0879999999999998e-21
2806,365.02,1.487e-21,0,0,1.487e-21
2807,365.07,1.977e-21,0,0,1.977e-21
2808,365.12,2.5579999999999998e-21,0,0,2.5579999999999998e-21
2809,365.17,3.224e-21,0,0,3.224e-21
2810,365.22,3.961e-21,0,0,3.961e-21
2811,365.27,4.7479999999999996e-21,0,0,4.7479999999999996e-21
2812,365.32,5.556e-21,0,0,5.556e-21
2813,365.37,6.352e-21,0,0,6.352e-21
2814,365.42,7.102e-21,0,0,7.102e-21
2815,365.47,7.781e-21,0,0,7.781e-21
2816,365.52,8.371e-21,0,0,8.371e-21
2817,365.57,8.869000000000001e-21,0,0,8.869000000000001e-21
2818,365.62,9.29e-21,0,0,9.29e-21
2819,365.67,9.659e-21,0,0,9.659e-21
2820,365.72,1.001e-20,0,0,1.001e-20
2821,365.77,1.036e-20,0,0,1.036e-20
2822,365.82,1.0729999999999999e-20,0,0,1.0729999999999999e-20
2823,365.87,1.1100000000000001e-20,0,0,1.1100000000000001e-20
2824,365.92,1.1440000000000002e-20,0,0,1.1440000000000002e-20
2825,365.97,1.1679999999999999e-20,0,0,1.1679999999999999e-20
2826,366.02,1.176e-20,0,0,1.176e-20
2827,366.07,1.162e-20,0,0,1.162e-20
2828,366.12,1.1220000000000001e-20,0,0,1.1220000000000001e-20
2829,366.17,1.054e-20,0,0,1.054e-20
2830,366.22,9.608e-21,0,0,9.608e-21
2831,366.27,8.485e-21,0,0,8.485e-21
2832,366.32,7.246e-21,0,0,7.246e-21
2833,366.37,5.978e-21,0,0,5.978e-21
2834,366.42,4.7599999999999996e-21,0,0,4.7599999999999996e-21
2835,366.47,3.6560000000000004e-21,0,0,3.6560000000000004e-21
2836,366.52,2.7080000000000002e-21,0,0,2.7080000000000002e-21
2837,366.57,1.934e-21,0,0,1.934e-21
2838,366.62,1.331e-21,0,0,1.331e-21
2839,366.67,8.826e-22,0,0,8.826e-22
2840,366.72,5.641e-22,0,0,5.641e-22
2841,366.77,3.474e-22,0,0,3.474e-22
2842,366.82,2.062e-22,0,0,2.062e-22
2843,366.87,1.179e-22,0,0,1.179e-22
2844,366.92,6.492000000000001e-23,0,0,6.492000000000001e-23
2845,366.97,3.446e-23,0,0,3.446e-23
2846,367.02,1.762e-23,0,0,1.762e-23
2847,367.07,8.679e-24,0,0,8.679e-24
2848,367.12,4.119e-24,0,0,4.119e-24
2849,367.17,1.884e-24,0,0,1.884e-24
2850,367.22,8.297999999999999e-25,0,0,8.297999999999999e-25
2851,367.27,3.522e-25,0,0,3.522e-25
2852,367.32,1.44e-25,0,0,1.44e-25
2853,367.37,5.674000000000001e-26,0,0,5.674000000000001e-26
2854,367.42,2.154e-26,0,0,2.154e-26
2855,367.47,7.875e-27,0,0,7.875e-27
2856,367.52,2.7739999999999998e-27,0,0,2.7739999999999998e-27
2857,367.57,9.415999999999999e-28,0,0,9.415999999999999e-28
2858,367.62,3.078999999999999e-28,0,0,3.078999999999999e-28
2859,367.67,9.701e-29,0,0,9.701e-29
2860,367.72,2.944e-29,0,0,2.944e-29
2861,367.77,8.61e-30,0,0,8.61e-30
2862,367.82,2.426e-30,0,0,2.426e-30
2863,367.87,6.584e-31,0,0,6.584e-31
2864,367.92,1.7219999999999997e-31,0,0,1.7219999999999997e-31
2865,367.97,4.338e-32,0,0,4.338e-32
2866,368.02,1.0529999999999999e-32,0,0,1.0529999999999999e-32
2867,368.07,2.462e-33,0,0,2.462e-33
2868,368.12,9.838999999999999e-34,0,0,9.838999999999999e-34
2869,368.17,2.2939999999999998e-33,0,0,2.2939999999999998e-33
2870,368.22,1.0629999999999999e-32,0,0,1.0629999999999999e-32
2871,368.27,4.994999999999999e-32,0,0,4.994999999999999e-32
2872,368.32,2.267e-31,0,0,2.267e-31
2873,368.37,9.921e-31,0,0,9.921e-31
2874,368.42,4.186e-30,0,0,4.186e-30
2875,368.47,1.703e-29,0,0,1.703e-29
2876,368.52,6.682e-29,0,0,6.682e-29
2877,368.57,2.528e-28,0,0,2.528e-28
2878,368.62,9.219e-28,0,0,9.219e-28
2879,368.67,3.242e-27,0,0,3.242e-27
2880,368.72,1.099e-26,0,0,1.099e-26
2881,368.77,3.594e-26,0,0,3.594e-26
2882,368.82,1.133e-25,0,0,1.133e-25
2883,368.87,3.444e-25,0,0,3.444e-25
2884,368.92,1.009e-24,0,0,1.009e-24
2885,368.97,2.852e-24,0,0,2.852e-24
2886,369.02,7.772e-24,0,0,7.772e-24
2887,369.07,2.0420000000000002e-23,0,0,2.0420000000000002e-23
2888,369.12,5.173e-23,0,0,5.173e-23
2889,369.17,1.263e-22,0,0,1.263e-22
2890,369.22,2.9749999999999997e-22,0,0,2.9749999999999997e-22
2891,369.27,6.757000000000001e-22,0,0,6.757000000000001e-22
2892,369.32,1.4790000000000001e-21,0,0,1.4790000000000001e-21
2893,369.37,3.1229999999999998e-21,0,0,3.1229999999999998e-21
2894,369.42,6.358e-21,0,0,6.358e-21
2895,369.47,1.248e-20,0,0,1.248e-20
2896,369.52,2.3609999999999997e-20,0,0,2.3609999999999997e-20
2897,369.57,4.309e-20,0,0,4.309e-20
2898,369.62,7.581e-20,0,0,7.581e-20
2899,369.67,1.286e-19,0,0,1.286e-19
2900,369.72,2.104e-19,0,0,2.104e-19
2901,369.77,3.318e-19,0,0,3.318e-19
2902,369.82,5.045e-19,0,0,5.045e-19
2903,369.87,7.398e-19,0,0,7.398e-19
2904,369.92,1.0459999999999999e-18,0,0,1.0459999999999999e-18
2905,369.97,1.426e-18,0,0,1.426e-18
2906,370.02,1.874e-18,0,0,1.874e-18
2907,370.07,2.375e-18,0,0,2.375e-18
2908,370.12,2.9019999999999997e-18,0,0,2.9019999999999997e-18
2909,370.17,3.4200000000000003e-18,0,0,3.4200000000000003e-18
2910,370.22,3.8850000000000005e-18,0,0,3.8850000000000005e-18
2911,370.27,4.256e-18,0,0,4.256e-18
2912,370.32,4.4949999999999996e-18,0,0,4.4949999999999996e-18
2913,370.37,4.5769999999999996e-18,0,0,4.5769999999999996e-18
2914,370.42,4.4949999999999996e-18,0,0,4.4949999999999996e-18
2915,370.47,4.256e-18,0,0,4.256e-18
2916,370.52,3.8850000000000005e-18,0,0,3.8850000000000005e-18
2917,370.57,3.4200000000000003e-18,0,0,3.4200000000000003e-18
2918,370.62,2.9019999999999997e-18,0,0,2.9019999999999997e-18
2919,370.67,2.375e-18,0,0,2.375e-18
2920,370.72,1.874e-18,0,0,1.874e-18
2921,370.77,1.426e-18,0,0,1.426e-18
2922,370.82,1.0459999999999999e-18,0,0,1.0459999999999999e-18
2923,370.87,7.398e-19,0,0,7.398e-19
2924,370.92,5.045e-19,0,0,5.045e-19
2925,370.97,3.318e-19,0,0,3.318e-19
2926,371.02,2.104e-19,0,0,2.104e-19
2927,371.07,1.286e-19,0,0,1.286e-19
2928,371.12,7.581e-20,0,0,7.581e-20
2929,371.17,4.309e-20,0,0,4.309e-20
2930,371.22,2.3609999999999997e-20,0,0,2.3609999999999997e-20
2931,371.27,1.248e-20,0,0,1.248e-20
2932,371.32,6.358e-21,0,0,6.358e-21
2933,371.37,3.1229999999999998e-21,0,0,3.1229999999999998e-21
2934,371.42,1.4790000000000001e-21,0,0,1.4790000000000001e-21
2935,371.47,6.757000000000001e-22,0,0,6.757000000000001e-22
2936,371.52,2.9749999999999997e-22,0,0,2.9749999999999997e-22
2937,371.57,1.263e-22,0,0,1.263e-22
2938,371.62,5.173e-23,0,0,5.173e-23
2939,371.67,2.0420000000000002e-23,0,0,2.0420000000000002e-23
2940,371.72,7.772e-24,0,0,7.772e-24
2941,371.77,2.852e-24,0,0,2.852e-24
2942,371.82,1.009e-24,0,0,1.009e-24
2943,371.87,3.444e-25,0,0,3.444e-25
2944,371.92,1.133e-25,0,0,1.133e-25
2945,371.97,3.594e-26,0,0,3.594e-26
2946,372.02,1.099e-26,0,0,1.099e-26
