,Wavelength,Sum,B I (2.9e-01),B II (7.1e-01),B III (9.5e-07)
3147,462.15,2.503e-07,0,2.503e-07,1.4009999999999999e-15
3148,462.2,1.517e-07,0,1.517e-07,2.305e-15
3149,462.25,8.977e-08,0,8.977e-08,3.706e-15
3150,462.3,5.19e-08,0,5.19e-08,5.821e-15
3151,462.35,2.931e-08,0,2.931e-08,8.934e-15
3152,462.4,1.617e-08,0,1.617e-08,1.34e-14
3153,462.45,8.71e-09,0,8.71e-09,1.962e-14
3154,462.5,4.584e-09,0,4.584e-09,2.8089999999999997e-14
3155,462.55,2.356e-09,0,2.356e-09,3.927e-14
3156,462.6,1.183e-09,0,1.183e-09,5.365e-14
3157,462.65,5.802e-10,0,5.801e-10,7.161e-14
3158,462.7,2.7799999999999997e-10,0,2.779e-10,9.337999999999999e-14
3159,462.75,1.301e-10,0,1.3e-10,1.19e-13
3160,462.8,5.957e-11,0,5.942e-11,1.481e-13
3161,462.85,2.6700000000000002e-11,0,2.652e-11,1.801e-13
3162,462.9,1.178e-11,0,1.1560000000000002e-11,2.139e-13
3163,462.95,5.172999999999999e-12,0,4.925e-12,2.483e-13
3164,463.0,2.33e-12,0,2.049e-12,2.816e-13
3165,463.05,1.1440000000000002e-12,0,8.324e-13,3.121e-13
3166,463.1,6.681e-13,0,3.303e-13,3.378e-13
3167,463.15,4.853e-13,0,1.281e-13,3.573e-13
3168,463.2,4.176e-13,0,4.849e-14,3.691e-13
3169,463.25,3.906e-13,0,1.7930000000000002e-14,3.727e-13
3170,463.3,3.74e-13,0,6.478e-15,3.675e-13
3171,463.35,3.565e-13,0,2.286e-15,3.542e-13
3172,463.4,3.342e-13,0,7.877000000000001e-16,3.334e-13
3173,463.45,3.069e-13,0,2.6519999999999995e-16,3.067e-13
3174,463.5,2.757e-13,0,8.719e-17,2.756e-13
3175,463.55,2.42e-13,0,2.8000000000000005e-17,2.42e-13
3176,463.6,2.076e-13,0,8.784e-18,2.075e-13
3177,463.65,1.739e-13,0,2.692e-18,1.739e-13
3178,463.7,1.424e-13,0,8.056000000000001e-19,1.424e-13
3179,463.75,1.139e-13,0,2.3549999999999997e-19,1.139e-13
3180,463.8,8.902000000000001e-14,0,6.724e-20,8.902000000000001e-14
3181,463.85,6.797e-14,0,1.875e-20,6.797e-14
3182,463.9,5.071e-14,0,5.109e-21,5.071e-14
3183,463.95,3.696e-14,0,0,3.696e-14
3184,464.0,2.6310000000000004e-14,0,0,2.6310000000000004e-14
3185,464.05,1.831e-14,0,0,1.831e-14
3186,464.1,1.244e-14,0,0,1.244e-14
3187,464.15,8.262e-15,0,0,8.262e-15
3188,464.2,5.36e-15,0,0,5.36e-15
3189,464.25,3.3979999999999996e-15,0,0,3.3979999999999996e-15
3190,464.3,2.104e-15,0,0,2.104e-15
3191,464.35,1.273e-15,0,0,1.273e-15
3192,464.4,7.525e-16,0,0,7.525e-16
3193,464.45,4.346e-16,0,0,4.346e-16
3194,464.5,2.452e-16,0,0,2.452e-16
3195,464.55,1.3519999999999998e-16,0,0,1.3519999999999998e-16
3196,464.6,7.279e-17,0,0,7.279e-17
3197,464.65,3.83e-17,0,0,3.83e-17
3198,464.7,1.969e-17,0,0,1.969e-17
3199,464.75,9.888999999999999e-18,0,0,9.888999999999999e-18
3200,464.8,4.853e-18,0,0,4.853e-18
3201,464.85,2.3259999999999998e-18,0,0,2.3259999999999998e-18
3202,464.9,1.09e-18,0,0,1.09e-18
3203,464.95,4.986e-19,0,0,4.986e-19
3204,465.0,2.229e-19,0,0,2.229e-19
3205,465.05,9.738e-20,0,0,9.738e-20
3206,465.1,4.155e-20,0,0,4.155e-20
3207,465.15,1.733e-20,0,0,1.733e-20
3208,465.2,7.058e-21,0,0,7.058e-21
3209,465.25,2.809e-21,0,0,2.809e-21
3210,465.3,1.092e-21,0,0,1.092e-21
3211,465.35,4.1489999999999998e-22,0,0,4.1489999999999998e-22
3212,465.4,1.5400000000000001e-22,0,0,1.5400000000000001e-22
3213,465.45,5.583e-23,0,0,5.583e-23
3214,465.5,1.978e-23,0,0,1.978e-23
3215,465.55,6.846000000000001e-24,0,0,6.846000000000001e-24
3216,465.6,2.315e-24,0,0,2.315e-24
3217,465.65,7.648e-25,0,0,7.648e-25
3218,465.7,2.468e-25,0,0,2.468e-25
3219,465.75,7.783999999999999e-26,0,0,7.783999999999999e-26
3220,465.8,2.3979999999999998e-26,0,0,2.3979999999999998e-26
3221,465.85,7.219e-27,0,0,7.219e-27
3222,465.9,2.1229999999999996e-27,0,0,2.1229999999999996e-27
3223,465.95,6.099999999999999e-28,0,0,6.099999999999999e-28
3224,466.0,1.7119999999999997e-28,0,0,1.7119999999999997e-28
3225,466.05,4.5429999999999996e-29,0,0,4.5429999999999996e-29
3226,475.55,2.223e-17,0,2.223e-17,0
3227,475.6,7.704e-17,0,7.704e-17,0
3228,475.65,2.6120000000000003e-16,0,2.6120000000000003e-16,0
3229,475.7,8.667e-16,0,8.667e-16,0
3230,475.75,2.8129999999999998e-15,0,2.8129999999999998e-15,0
3231,475.8,8.934999999999999e-15,0,8.934999999999999e-15,0
3232,475.85,2.7760000000000003e-14,0,2.7760000000000003e-14,0
3233,475.9,8.441e-14,0,8.441e-14,0
3234,475.95,2.511e-13,0,2.511e-13,0
3235,476.0,7.307e-13,0,7.307e-13,0
3236,476.05,2.08e-12,0,2.08e-12,0
3237,476.1,5.796e-12,0,5.796e-12,0
3238,476.15,1.58e-11,0,1.58e-11,0
3239,476.2,4.212e-11,0,4.212e-11,0
3240,476.25,1.099e-10,0,1.099e-10,0
3241,476.3,2.806e-10,0,2.806e-10,0
3242,476.35,7.007000000000001e-10,0,7.007000000000001e-10,0
3243,476.4,1.7119999999999999e-09,0,1.7119999999999999e-09,0
3244,476.45,4.093e-09,0,4.093e-09,0
3245,476.5,9.575e-09,0,9.575e-09,0
3246,476.55,2.191e-08,0,2.191e-08,0
3247,476.6,4.907e-08,0,4.907e-08,0
3248,476.65,1.075e-07,0,1.075e-07,0
3249,476.7,2.304e-07,0,2.304e-07,0
3250,476.75,4.831e-07,0,4.831e-07,0
3251,476.8,9.913e-07,0,9.913e-07,0
3252,476.85,1.99e-06,0,1.99e-06,0
3253,476.9,3.9080000000000005e-06,0,3.9080000000000005e-06,0
3254,476.95,7.51e-06,0,7.51e-06,0
3255,477.0,1.412e-05,0,1.412e-05,0
3256,477.05,2.597e-05,0,2.597e-05,0
3257,477.1,4.675e-05,0,4.675e-05,0
3258,477.15,8.231e-05,0,8.231e-05,0
3259,477.2,0.0001418,0,0.0001418,0
3260,477.25,0.000239,0,0.000239,0
3261,477.3,0.0003942,0,0.0003942,0
3262,477.35,0.0006360000000000001,0,0.0006360000000000001,0
3263,477.4,0.001004,0,0.001004,0
3264,477.45,0.001551,0,0.001551,0
3265,477.5,0.002343,0,0.002343,0
3266,477.55,0.0034649999999999998,0,0.0034649999999999998,0
3267,477.6,0.005012,0,0.005012,0
3268,477.65,0.007093,0,0.007093,0
3269,477.7,0.009822,0,0.009822,0
3270,477.75,0.013309999999999999,0,0.013309999999999999,0
3271,477.8,0.01764,0,0.01764,0
3272,477.85,0.022869999999999998,0,0.022869999999999998,0
3273,477.9,0.029019999999999997,0,0.029019999999999997,0
3274,477.95,0.03603,0,0.03603,0
3275,478.0,0.04376,0,0.04376,0
3276,478.05,0.05201,0,0.05201,0
3277,478.1,0.06047,0,0.06047,0
3278,478.15,0.06878,0,0.06878,0
3279,478.2,0.07656,0,0.07656,0
3280,478.25,0.08336,0,0.08336,0
3281,478.3,0.08882000000000001,0,0.08882000000000001,0
3282,478.35,0.09258,0,0.09258,0
3283,478.4,0.09442,0,0.09442,0
3284,478.45,0.09421,0,0.09421,0
3285,478.5,0.09197999999999999,0,0.09197999999999999,0
3286,478.56,0.08682000000000001,0,0.08682000000000001,0
3287,478.61,0.08077999999999999,0,0.08077999999999999,0
3288,478.66,0.07354,0,0.07354,0
3289,478.71,0.0655,0,0.0655,0
3290,478.76,0.05708,0,0.05708,0
3291,478.81,0.04867,0,0.04867,0
3292,478.86,0.0406,0,0.0406,0
3293,478.91,0.03313,0,0.03313,0
3294,478.96,0.02646,0,0.02646,0
3295,479.01,0.020669999999999997,0,0.020669999999999997,0
3296,479.06,0.0158,0,0.0158,0
3297,479.11,0.01182,0,0.01182,0
3298,479.16,0.008645,0,0.008645,0
3299,479.21,0.006189,0,0.006189,0
3300,479.26,0.004335,0,0.004335,0
3301,479.31,0.002971,0,0.002971,0
3302,479.36,0.0019920000000000003,0,0.0019920000000000003,0
3303,479.41,0.001307,0,0.001307,0
3304,479.46,0.0008386000000000001,0,0.0008386000000000001,0
3305,479.51,0.0005266,0,0.0005266,0
3306,479.56,0.0003235,0,0.0003235,0
3307,479.61,0.0001945,0,0.0001945,0
3308,479.66,0.00011440000000000002,0,0.00011440000000000002,0
3309,479.71,6.581e-05,0,6.581e-05,0
3310,479.76,3.705e-05,0,3.705e-05,0
3311,479.81,2.041e-05,0,2.041e-05,0
3312,479.86,1.1e-05,0,1.1e-05,0
3313,479.91,5.799e-06,0,5.799e-06,0
3314,479.96,2.9910000000000002e-06,0,2.9910000000000002e-06,0
3315,480.01,1.51e-06,0,1.51e-06,0
3316,480.06,7.456e-07,0,7.456e-07,0
3317,480.11,3.602e-07,0,3.602e-07,0
3318,480.16,1.703e-07,0,1.703e-07,0
3319,480.21,7.875e-08,0,7.875e-08,0
3320,480.26,3.5639999999999994e-08,0,3.5639999999999994e-08,0
3321,480.31,1.578e-08,0,1.578e-08,0
3322,480.36,6.834e-09,0,6.834e-09,0
3323,480.41,2.8960000000000003e-09,0,2.8960000000000003e-09,0
3324,480.46,1.2009999999999999e-09,0,1.2009999999999999e-09,0
3325,480.51,4.871e-10,0,4.871e-10,0
3326,480.56,1.934e-10,0,1.934e-10,0
3327,480.61,7.509e-11,0,7.509e-11,0
3328,480.66,2.853e-11,0,2.853e-11,0
3329,480.71,1.061e-11,0,1.061e-11,0
3330,480.76,3.857e-12,0,3.857e-12,0
3331,480.81,1.3730000000000003e-12,0,1.3730000000000003e-12,0
3332,480.86,4.778e-13,0,4.778e-13,0
3333,480.91,1.628e-13,0,1.628e-13,0
3334,480.96,5.425e-14,0,5.425e-14,0
3335,481.01,1.769e-14,0,1.769e-14,0
3336,481.06,5.6429999999999996e-15,0,5.6429999999999996e-15,0
3337,481.11,1.761e-15,0,1.761e-15,0
3338,481.16,5.378999999999999e-16,0,5.378999999999999e-16,0
3339,481.21,1.607e-16,0,1.607e-16,0
3340,481.26,4.698e-17,0,4.698e-17,0
3341,481.31,1.344e-17,0,1.344e-17,0
3342,488.81,9.328e-29,0,0,9.328e-29
3343,488.86,3.824e-28,0,0,3.824e-28
3344,488.91,1.2589999999999999e-27,0,0,1.2589999999999999e-27
3345,488.96,4.062e-27,0,0,4.062e-27
3346,489.01,1.2840000000000002e-26,0,0,1.2840000000000002e-26
3347,489.06,3.9760000000000007e-26,0,0,3.9760000000000007e-26
3348,489.11,1.206e-25,0,0,1.206e-25
3349,489.16,3.585e-25,0,0,3.585e-25
3350,489.21,1.0440000000000002e-24,0,0,1.0440000000000002e-24
3351,489.26,2.98e-24,0,0,2.98e-24
3352,489.31,8.330999999999999e-24,0,0,8.330999999999999e-24
3353,489.36,2.2819999999999998e-23,0,0,2.2819999999999998e-23
3354,489.41,6.125e-23,0,0,6.125e-23
3355,489.46,1.611e-22,0,0,1.611e-22
3356,489.51,4.1500000000000003e-22,0,0,4.1500000000000003e-22
3357,489.56,1.048e-21,0,0,1.048e-21
3358,489.61,2.591e-21,0,0,2.591e-21
3359,489.66,6.2799999999999995e-21,0,0,6.2799999999999995e-21
3360,489.71,1.491e-20,0,0,1.491e-20
3361,489.76,3.47e-20,0,0,3.47e-20
3362,489.81,7.91e-20,0,0,7.91e-20
3363,489.86,1.7670000000000002e-19,0,0,1.7670000000000002e-19
3364,489.91,3.8670000000000003e-19,0,0,3.8670000000000003e-19
3365,489.96,8.293999999999999e-19,0,0,8.293999999999999e-19
3366,490.01,1.7430000000000003e-18,0,0,1.7430000000000003e-18
3367,490.06,3.5880000000000005e-18,0,0,3.5880000000000005e-18
3368,490.11,7.239e-18,0,0,7.239e-18
3369,490.16,1.4310000000000002e-17,0,0,1.4310000000000002e-17
3370,490.21,2.772e-17,0,0,2.772e-17
3371,490.26,5.261e-17,0,0,5.261e-17
3372,490.31,9.784e-17,0,0,9.784e-17
3373,490.36,1.783e-16,0,0,1.783e-16
3374,490.41,3.183e-16,0,0,3.183e-16
3375,490.46,5.570000000000001e-16,0,0,5.570000000000001e-16
3376,490.51,9.549e-16,0,0,9.549e-16
3377,490.56,1.6039999999999998e-15,0,0,1.6039999999999998e-15
3378,490.61,2.64e-15,0,0,2.64e-15
3379,490.66,4.259e-15,0,0,4.259e-15
3380,490.71,6.731e-15,0,0,6.731e-15
3381,490.76,1.042e-14,0,0,1.042e-14
3382,490.81,1.582e-14,0,0,1.582e-14
3383,490.86,2.352e-14,0,0,2.352e-14
3384,490.91,3.427e-14,0,0,3.427e-14
3385,490.96,4.892e-14,0,0,4.892e-14
3386,491.01,6.844e-14,0,0,6.844e-14
3387,491.06,9.388e-14,0,5.935e-17,9.382000000000001e-14
3388,491.11,1.262e-13,0,1.992e-16,1.26e-13
3389,491.16,1.665e-13,0,6.549e-16,1.659e-13
3390,491.21,2.16e-13,0,2.109e-15,2.139e-13
3391,491.26,2.77e-13,0,6.656999999999999e-15,2.704e-13
3392,491.31,3.554e-13,0,2.0580000000000002e-14,3.348e-13
3393,491.36,4.686e-13,0,6.235e-14,4.062e-13
3394,491.41,6.68e-13,0,1.85e-13,4.83e-13
3395,491.46,1.1009999999999999e-12,0,5.38e-13,5.627e-13
3396,491.51,2.175e-12,0,1.5319999999999997e-12,6.423e-13
3397,491.56,4.9950000000000004e-12,0,4.277e-12,7.184e-13
3398,491.61,1.248e-11,0,1.1689999999999999e-11,7.874e-13
3399,491.66,3.2170000000000004e-11,0,3.1329999999999997e-11,8.456e-13
3400,491.71,8.31e-11,0,8.220999999999999e-11,8.899e-13
3401,491.76,2.1230000000000003e-10,0,2.114e-10,9.175e-13
3402,491.81,5.333999999999999e-10,0,5.325e-10,9.27e-13
3403,491.86,1.3150000000000001e-09,0,1.3139999999999998e-09,9.177e-13
3404,491.91,3.1790000000000003e-09,0,3.1780000000000004e-09,8.901e-13
3405,491.96,7.529e-09,0,7.528e-09,8.46e-13
3406,492.01,1.747e-08,0,1.747e-08,7.878e-13
3407,492.06,3.9730000000000006e-08,0,3.9730000000000006e-08,7.189e-13
3408,492.11,8.851e-08,0,8.851e-08,6.427e-13
3409,492.16,1.932e-07,0,1.932e-07,5.63e-13
3410,492.21,4.131e-07,0,4.131e-07,4.833e-13
3411,492.26,8.654000000000001e-07,0,8.654000000000001e-07,4.064e-13
3412,492.31,1.776e-06,0,1.776e-06,3.349e-13
3413,492.36,3.572e-06,0,3.572e-06,2.704e-13
3414,492.41,7.036e-06,0,7.036e-06,2.139e-13
3415,492.46,1.358e-05,0,1.358e-05,1.658e-13
3416,492.51,2.568e-05,0,2.568e-05,1.259e-13
3417,492.56,4.758e-05,0,4.758e-05,9.367e-14
3418,492.61,8.636e-05,0,8.636e-05,6.828e-14
3419,492.66,0.0001536,0,0.0001536,4.877e-14
3420,492.71,0.0002676,0,0.0002676,3.413e-14
3421,492.76,0.00045670000000000004,0,0.00045670000000000004,2.34e-14
3422,492.81,0.0007637000000000001,0,0.0007637000000000001,1.5719999999999998e-14
3423,492.86,0.001251,0,0.001251,1.035e-14
3424,492.91,0.002009,0,0.002009,6.671e-15
3425,492.96,0.003159,0,0.003159,4.215e-15
3426,493.01,0.004867,0,0.004867,2.609e-15
3427,493.06,0.007345999999999999,0,0.007345999999999999,1.582e-15
3428,493.11,0.01086,0,0.01086,9.399e-16
3429,493.16,0.01574,0,0.01574,5.471000000000001e-16
3430,493.21,0.022340000000000002,0,0.022340000000000002,3.12e-16
3431,493.26,0.03107,0,0.03107,1.7430000000000002e-16
3432,493.31,0.042339999999999996,0,0.042339999999999996,9.540999999999999e-17
3433,493.36,0.05652000000000001,0,0.05652000000000001,5.117000000000001e-17
3434,493.41,0.07391,0,0.07391,2.688e-17
3435,493.46,0.09471,0,0.09471,1.3839999999999999e-17
3436,493.51,0.1189,0,0.1189,6.976999999999999e-18
3437,493.56,0.1462,0,0.1462,3.4470000000000002e-18
3438,493.61,0.1762,0,0.1762,1.6680000000000001e-18
3439,493.66,0.208,0,0.208,7.909000000000001e-19
3440,493.71,0.2405,0,0.2405,3.674e-19
3441,493.76,0.2726,0,0.2726,1.672e-19
3442,493.81,0.3026,0,0.3026,7.454e-20
3443,493.86,0.3291,0,0.3291,3.255e-20
3444,493.91,0.3507,0,0.3507,1.3929999999999998e-20
3445,493.96,0.3661,0,0.3661,5.839e-21
3446,494.01,0.3744,0,0.3744,2.398e-21
3447,494.06,0.3752,0,0.3752,9.645e-22
3448,494.11,0.3683,0,0.3683,3.8010000000000003e-22
3449,494.16,0.3543,0,0.3543,1.4680000000000003e-22
3450,494.21,0.3338,0,0.3338,5.55e-23
3451,494.26,0.3082,0,0.3082,2.057e-23
3452,494.31,0.2788,0,0.2788,7.465e-24
3453,494.36,0.247,0,0.247,2.654e-24
3454,494.41,0.2145,0,0.2145,9.246000000000001e-25
3455,494.46,0.1824,0,0.1824,3.155e-25
3456,494.51,0.152,0,0.152,1.055e-25
3457,494.56,0.1241,0,0.1241,3.4539999999999995e-26
3458,494.61,0.09928,0,0.09928,1.108e-26
3459,494.66,0.0778,0,0.0778,3.4819999999999994e-27
3460,494.71,0.05973,0,0.05973,1.072e-27
3461,494.76,0.04493,0,0.04493,3.066e-28
3462,494.81,0.03311,0,0.03311,9.076e-29
3463,494.86,0.02391,0,0.02391,0
3464,494.91,0.016909999999999998,0,0.016909999999999998,0
3465,494.96,0.01172,0,0.01172,0
3466,495.01,0.007956999999999999,0,0.007956999999999999,0
3467,495.06,0.005293,0,0.005293,0
3468,495.11,0.00345,0,0.00345,0
3469,495.16,0.002203,0,0.002203,0
3470,495.21,0.0013779999999999999,0,0.0013779999999999999,0
3471,495.26,0.0008443999999999999,0,0.0008443999999999999,0
3472,495.31,0.0005070000000000001,0,0.0005070000000000001,0
3473,495.36,0.0002983,0,0.0002983,0
3474,495.41,0.0001719,0,0.0001719,0
3475,495.46,9.706e-05,0,9.706e-05,0
3476,495.51,5.369e-05,0,5.369e-05,0
3477,495.56,2.91e-05,0,2.91e-05,0
3478,495.61,1.545e-05,0,1.545e-05,0
3479,495.66,8.039e-06,0,8.039e-06,0
3480,495.71,4.097e-06,0,4.097e-06,0
3481,495.76,2.046e-06,0,2.046e-06,0
3482,495.81,1.001e-06,0,1.001e-06,0
3483,495.86,4.797e-07,0,4.797e-07,0
3484,495.91,2.253e-07,0,2.253e-07,0
3485,495.96,1.0359999999999999e-07,0,1.0359999999999999e-07,0
3486,496.01,4.671e-08,0,4.671e-08,0
3487,496.06,2.063e-08,0,2.063e-08,0
3488,496.11,8.924e-09,0,8.924e-09,0
3489,496.16,3.7819999999999996e-09,0,3.7819999999999996e-09,0
3490,496.21,1.5709999999999998e-09,0,1.5709999999999998e-09,0
3491,496.26,6.39e-10,0,6.39e-10,0
3492,496.31,2.547e-10,0,2.547e-10,0
3493,496.36,9.947e-11,0,9.947e-11,0
3494,496.41,3.806e-11,0,3.806e-11,0
3495,496.46,1.426e-11,0,1.426e-11,0
3496,496.51,5.237999999999999e-12,0,5.237999999999999e-12,0
3497,496.56,1.885e-12,0,1.885e-12,0
3498,496.61,6.644e-13,0,6.644e-13,0
3499,496.66,2.294e-13,0,2.294e-13,0
3500,496.71,7.762999999999999e-14,0,7.762999999999999e-14,0
3501,496.76,2.573e-14,0,2.573e-14,0
3502,496.81,8.356999999999999e-15,0,8.356999999999999e-15,0
3503,496.86,2.659e-15,0,2.659e-15,0
3504,496.91,8.288e-16,0,8.288e-16,0
3505,496.96,2.531e-16,0,2.531e-16,0
3506,497.01,7.574e-17,0,7.574e-17,0
3507,531.57,3.8840000000000004e-19,0,3.8840000000000004e-19,0
3508,531.62,1.175e-18,0,1.175e-18,0
3509,531.67,3.491e-18,0,3.491e-18,0
3510,531.72,1.02e-17,0,1.02e-17,0
3511,531.77,2.926e-17,0,2.926e-17,0
3512,531.82,8.253000000000001e-17,0,8.253000000000001e-17,0
3513,531.87,2.287e-16,0,2.287e-16,0
3514,531.92,6.229e-16,0,6.229e-16,0
3515,531.97,1.6670000000000003e-15,0,1.6670000000000003e-15,0
3516,532.02,4.383e-15,0,4.383e-15,0
3517,532.07,1.1329999999999999e-14,0,1.1329999999999999e-14,0
3518,532.12,2.876e-14,0,2.876e-14,0
3519,532.17,7.177e-14,0,7.177e-14,0
3520,532.22,1.76e-13,0,1.76e-13,0
3521,532.27,4.241e-13,0,4.241e-13,0
3522,532.32,1.004e-12,0,1.004e-12,0
3523,532.37,2.3359999999999997e-12,0,2.3359999999999997e-12,0
3524,532.42,5.3420000000000005e-12,0,5.3420000000000005e-12,0
3525,532.47,1.1999999999999999e-11,0,1.1999999999999999e-11,0
3526,532.52,2.65e-11,0,2.65e-11,0
3527,532.57,5.75e-11,0,5.75e-11,0
3528,532.62,1.226e-10,0,1.226e-10,0
3529,532.67,2.5680000000000003e-10,0,2.5680000000000003e-10,0
3530,532.72,5.287e-10,0,5.287e-10,0
3531,532.77,1.07e-09,0,1.07e-09,0
3532,532.82,2.1260000000000003e-09,0,2.1260000000000003e-09,0
3533,532.87,4.1539999999999995e-09,0,4.1539999999999995e-09,0
3534,532.92,7.974e-09,0,7.974e-09,0
3535,532.97,1.504e-08,0,1.504e-08,0
3536,533.02,2.7880000000000002e-08,0,2.7880000000000002e-08,0
3537,533.07,5.079e-08,0,5.079e-08,0
3538,533.12,9.092000000000001e-08,0,9.092000000000001e-08,0
3539,533.17,1.599e-07,0,1.599e-07,0
3540,533.22,2.764e-07,0,2.764e-07,0
3541,533.27,4.695e-07,0,4.695e-07,0
3542,533.32,7.837e-07,0,7.837e-07,0
3543,533.37,1.285e-06,0,1.285e-06,0
3544,533.42,2.072e-06,0,2.072e-06,0
3545,533.47,3.2810000000000004e-06,0,3.2810000000000004e-06,0
3546,533.52,5.1069999999999996e-06,0,5.1069999999999996e-06,0
3547,533.57,7.81e-06,0,7.81e-06,0
3548,533.62,1.174e-05,0,1.174e-05,0
3549,533.67,1.734e-05,0,1.734e-05,0
3550,533.72,2.516e-05,0,2.516e-05,0
3551,533.77,3.588e-05,0,3.588e-05,0
3552,533.82,5.028e-05,0,5.028e-05,0
3553,533.87,6.923e-05,0,6.923e-05,0
3554,533.92,9.369e-05,0,9.369e-05,0
3555,533.97,0.0001246,0,0.0001246,0
3556,534.02,0.0001628,0,0.0001628,0
3557,534.07,0.00020899999999999998,0,0.00020899999999999998,0
3558,534.12,0.0002638,0,0.0002638,0
3559,534.17,0.000327,0,0.000327,0
3560,534.22,0.0003985,0,0.0003985,0
3561,534.27,0.0004771,0,0.0004771,0
3562,534.32,0.0005612999999999999,0,0.0005612999999999999,0
3563,534.37,0.0006490000000000001,0,0.0006490000000000001,0
3564,534.42,0.0007373999999999999,0,0.0007373999999999999,0
3565,534.47,0.0008232000000000001,0,0.0008232000000000001,0
3566,534.52,0.0009032,0,0.0009032,0
3567,534.57,0.0009737,0,0.0009737,0
3568,534.62,0.001032,0,0.001032,0
3569,534.67,0.001074,0,0.001074,0
3570,534.72,0.001099,0,0.001099,0
3571,534.77,0.001104,0,0.001104,0
3572,534.82,0.001091,0,0.001091,0
3573,534.87,0.001059,0,0.001059,0
3574,534.92,0.00101,0,0.00101,0
3575,534.97,0.0009468,0,0.0009468,0
3576,535.02,0.0008721,0,0.0008721,0
3577,535.07,0.0007894,0,0.0007894,0
3578,535.12,0.0007021,0,0.0007021,0
3579,535.17,0.0006137,0,0.0006137,0
3580,535.22,0.0005271,0,0.0005271,0
3581,535.27,0.00044489999999999997,0,0.00044489999999999997,0
3582,535.32,0.00036899999999999997,0,0.00036899999999999997,0
3583,535.37,0.0003007,0,0.0003007,0
3584,535.42,0.0002408,0,0.0002408,0
3585,535.47,0.0001895,0,0.0001895,0
3586,535.52,0.00014659999999999999,0,0.00014659999999999999,0
3587,535.57,0.00011140000000000001,0,0.00011140000000000001,0
3588,535.62,8.318e-05,0,8.318e-05,0
3589,535.67,6.104e-05,0,6.104e-05,0
3590,535.72,4.402e-05,0,4.402e-05,0
3591,535.77,3.119e-05,0,3.119e-05,0
3592,535.82,2.172e-05,0,2.172e-05,0
3593,535.87,1.486e-05,0,1.486e-05,0
3594,535.92,9.994e-06,0,9.994e-06,0
3595,535.97,6.604e-06,0,6.604e-06,0
3596,536.02,4.288e-06,0,4.288e-06,0
3597,536.07,2.736e-06,0,2.736e-06,0
3598,536.12,1.715e-06,0,1.715e-06,0
3599,536.17,1.057e-06,0,1.057e-06,0
3600,536.22,6.399e-07,0,6.399e-07,0
3601,536.27,3.807e-07,0,3.807e-07,0
3602,536.32,2.2260000000000002e-07,0,2.2260000000000002e-07,0
3603,536.37,1.279e-07,0,1.279e-07,0
3604,536.42,7.218e-08,0,7.218e-08,0
3605,536.47,4.003999999999999e-08,0,4.003999999999999e-08,0
3606,536.52,2.1830000000000004e-08,0,2.1830000000000004e-08,0
3607,536.57,1.169e-08,0,1.169e-08,0
3608,536.62,6.156000000000001e-09,0,6.156000000000001e-09,0
3609,536.67,3.185e-09,0,3.185e-09,0
3610,536.72,1.6189999999999999e-09,0,1.6189999999999999e-09,0
3611,536.77,8.087999999999999e-10,0,8.087999999999999e-10,0
3612,536.82,3.973e-10,0,3.973e-10,0
3613,536.87,1.923e-10,0,1.923e-10,0
3614,536.92,9.28e-11,0,9.28e-11,0
3615,536.97,4.6909999999999996e-11,0,4.6909999999999996e-11,0
3616,537.02,2.968e-11,0,2.968e-11,0
3617,537.07,3.13e-11,0,3.13e-11,0
3618,537.12,5.242e-11,0,5.242e-11,0
3619,537.17,1.043e-10,0,1.043e-10,0
3620,537.22,2.137e-10,0,2.137e-10,0
3621,537.27,4.351e-10,0,4.351e-10,0
3622,537.32,8.723e-10,0,8.723e-10,0
3623,537.37,1.7199999999999999e-09,0,1.7199999999999999e-09,0
3624,537.42,3.334e-09,0,3.334e-09,0
3625,537.47,6.351e-09,0,6.351e-09,0
3626,537.52,1.1890000000000001e-08,0,1.1890000000000001e-08,0
3627,537.57,2.19e-08,0,2.19e-08,0
3628,537.62,3.962e-08,0,3.962e-08,0
3629,537.67,7.047000000000001e-08,0,7.047000000000001e-08,0
3630,537.72,1.232e-07,0,1.232e-07,0
3631,537.77,2.1170000000000002e-07,0,2.1170000000000002e-07,0
3632,537.82,3.5770000000000003e-07,0,3.5770000000000003e-07,0
3633,537.87,5.939999999999999e-07,0,5.939999999999999e-07,0
3634,537.92,9.694e-07,0,9.694e-07,0
3635,537.97,1.555e-06,0,1.555e-06,0
3636,538.02,2.453e-06,0,2.453e-06,0
3637,538.07,3.8019999999999998e-06,0,3.8019999999999998e-06,0
3638,538.12,5.792999999999999e-06,0,5.792999999999999e-06,0
3639,538.17,8.677e-06,0,8.677e-06,0
3640,538.22,1.277e-05,0,1.277e-05,0
3641,538.27,1.849e-05,0,1.849e-05,0
3642,538.32,2.63e-05,0,2.63e-05,0
3643,538.37,3.677e-05,0,3.677e-05,0
3644,538.42,5.053e-05,0,5.053e-05,0
3645,538.47,6.827e-05,0,6.827e-05,0
3646,538.52,9.066e-05,0,9.066e-05,0
3647,538.57,0.0001183,0,0.0001183,0
3648,538.62,0.0001518,0,0.0001518,0
3649,538.67,0.0001915,0,0.0001915,0
3650,538.72,0.00023740000000000002,0,0.00023740000000000002,0
