,Wavelength,Sum,N I (9.5e-01),N II (5.3e-02),N III (2.7e-10)
474,225.42,1.96e-21,0,0,1.96e-21
475,225.47,6.807e-22,0,0,6.807e-22
476,225.52,2.63e-22,0,0,2.63e-22
477,225.57,1.505e-22,0,0,1.505e-22
478,225.62,1.347e-22,0,0,1.347e-22
479,225.67,1.4580000000000001e-22,0,0,1.4580000000000001e-22
480,225.72,1.6230000000000002e-22,0,0,1.6230000000000002e-22
481,225.77,1.768e-22,0,0,1.768e-22
482,225.82,1.85e-22,0,0,1.85e-22
483,225.87,1.831e-22,0,0,1.831e-22
484,225.92,1.6930000000000002e-22,0,0,1.6930000000000002e-22
485,225.97,1.4480000000000002e-22,0,0,1.4480000000000002e-22
486,226.02,1.137e-22,0,0,1.137e-22
487,226.07,8.170000000000001e-23,0,0,8.170000000000001e-23
488,226.12,5.361e-23,0,0,5.361e-23
489,226.17,3.239e-23,0,0,3.239e-23
490,226.22,1.8719999999999997e-23,0,0,1.8719999999999997e-23
491,226.27,1.186e-23,0,0,1.186e-23
492,226.32,1.069e-23,0,0,1.069e-23
493,226.37,1.444e-23,0,0,1.444e-23
494,226.42,2.2789999999999998e-23,0,0,2.2789999999999998e-23
495,226.47,3.553e-23,0,0,3.553e-23
496,226.52,5.2020000000000003e-23,0,0,5.2020000000000003e-23
497,226.57,7.065e-23,0,0,7.065e-23
498,226.62,8.891e-23,0,0,8.891e-23
499,226.67,1.0390000000000002e-22,0,0,1.0390000000000002e-22
500,226.72,1.135e-22,0,0,1.135e-22
501,226.77,1.17e-22,0,0,1.17e-22
502,226.82,1.157e-22,0,0,1.157e-22
503,226.87,1.1200000000000001e-22,0,0,1.1200000000000001e-22
504,226.92,1.082e-22,0,0,1.082e-22
505,226.97,2.261e-22,0,1.204e-22,1.057e-22
506,227.02,1.755e-21,0,1.65e-21,1.0470000000000001e-22
507,227.07,2.065e-20,0,2.0540000000000003e-20,1.0440000000000001e-22
508,227.12,2.3239999999999996e-19,0,2.323e-19,1.0380000000000001e-22
509,227.17,2.3880000000000003e-18,0,2.3880000000000003e-18,1.0209999999999998e-22
510,227.22,2.2289999999999998e-17,0,2.2289999999999998e-17,9.876e-23
511,227.27,1.891e-16,0,1.891e-16,9.356999999999999e-23
512,227.32,1.457e-15,0,1.457e-15,8.647e-23
513,227.37,1.021e-14,0,1.021e-14,7.748000000000001e-23
514,227.42,6.494e-14,0,6.494e-14,6.686000000000001e-23
515,227.47,3.754e-13,0,3.754e-13,5.513000000000001e-23
516,227.52,1.972e-12,0,1.972e-12,4.3090000000000005e-23
517,227.57,9.412e-12,0,9.412e-12,3.17e-23
518,227.62,4.0810000000000006e-11,0,4.0810000000000006e-11,2.18e-23
519,227.67,1.608e-10,0,1.608e-10,1.395e-23
520,227.72,5.757999999999999e-10,0,5.757999999999999e-10,8.261000000000001e-24
521,227.77,1.873e-09,0,1.873e-09,4.5160000000000004e-24
522,227.82,5.54e-09,0,5.54e-09,2.2719999999999998e-24
523,227.87,1.4890000000000001e-08,0,1.4890000000000001e-08,1.05e-24
524,227.92,3.639e-08,0,3.639e-08,4.445e-25
525,227.97,8.092e-08,0,8.092e-08,1.7230000000000002e-25
526,228.02,1.638e-07,0,1.638e-07,6.104e-26
527,228.07,3.025e-07,0,3.025e-07,1.975e-26
528,228.12,5.109000000000001e-07,0,5.109000000000001e-07,5.832999999999999e-27
529,228.17,7.928000000000001e-07,0,7.928000000000001e-07,1.571e-27
530,228.22,1.139e-06,0,1.139e-06,3.855e-28
531,228.27,1.534e-06,0,1.534e-06,8.616e-29
532,228.32,1.967e-06,0,1.967e-06,1.753e-29
533,228.37,2.45e-06,0,2.45e-06,3.2469999999999995e-30
534,228.42,3.014e-06,0,3.014e-06,5.471e-31
535,228.47,3.684e-06,0,3.684e-06,8.382999999999998e-32
536,228.52,4.446e-06,0,4.446e-06,1.1679999999999999e-32
537,228.57,5.2210000000000005e-06,0,5.2210000000000005e-06,1.4799999999999998e-33
538,228.62,5.876e-06,0,5.876e-06,1.7029999999999999e-34
539,228.67,6.27e-06,0,6.27e-06,1.7819999999999998e-35
540,228.72,6.3179999999999995e-06,0,6.3179999999999995e-06,1.694e-36
541,228.77,6.028999999999999e-06,0,6.028999999999999e-06,1.46e-37
542,228.82,5.498e-06,0,5.498e-06,1.1409999999999999e-38
543,228.87,4.873e-06,0,4.873e-06,3.328e-39
544,228.92,4.295e-06,0,4.295e-06,2.762e-38
545,228.97,3.87e-06,0,3.87e-06,2.7399999999999997e-37
546,229.02,3.643e-06,0,3.643e-06,2.474e-36
547,229.07,3.605e-06,0,3.605e-06,2.0329999999999996e-35
548,229.12,3.6989999999999997e-06,0,3.6989999999999997e-06,1.5209999999999999e-34
549,229.17,3.835e-06,0,3.835e-06,1.0359999999999999e-33
550,229.22,3.91e-06,0,3.91e-06,6.424e-33
551,229.27,3.834e-06,0,3.834e-06,3.628e-32
552,229.32,3.558e-06,0,3.558e-06,1.867e-31
553,229.37,3.09e-06,0,3.09e-06,8.749999999999999e-31
554,229.42,2.494e-06,0,2.494e-06,3.738999999999999e-30
555,229.47,1.8590000000000001e-06,0,1.8590000000000001e-06,1.457e-29
556,229.52,1.277e-06,0,1.277e-06,5.179e-29
557,229.57,8.051999999999999e-07,0,8.051999999999999e-07,1.681e-28
558,229.62,4.655e-07,0,4.655e-07,4.986000000000001e-28
559,229.67,2.463e-07,0,2.463e-07,1.3530000000000001e-27
560,229.72,1.192e-07,0,1.192e-07,3.359e-27
561,229.77,5.266e-08,0,5.266e-08,7.65e-27
562,229.82,2.125e-08,0,2.125e-08,1.5990000000000002e-26
563,229.87,7.822e-09,0,7.822e-09,3.075e-26
564,229.92,2.626e-09,0,2.626e-09,5.446000000000001e-26
565,229.97,8.038e-10,0,8.038e-10,8.904e-26
566,230.02,2.2419999999999999e-10,0,2.2419999999999999e-10,1.3469999999999999e-25
567,230.07,5.7000000000000003e-11,0,5.7000000000000003e-11,1.89e-25
568,230.12,1.32e-11,0,1.32e-11,2.471e-25
569,230.17,2.7829999999999998e-12,0,2.7829999999999998e-12,3.0259999999999997e-25
570,230.22,5.345e-13,0,5.345e-13,3.497e-25
571,230.27,9.347e-14,0,9.347e-14,3.857e-25
572,230.32,1.4880000000000002e-14,0,1.4880000000000002e-14,4.109e-25
573,230.37,2.157e-15,0,2.157e-15,4.272e-25
574,230.42,2.911e-16,0,2.911e-16,4.36e-25
575,230.47,9.833e-17,0,9.833e-17,4.352e-25
576,230.52,5.657999999999999e-16,0,5.657999999999999e-16,4.203e-25
577,230.57,4.489e-15,0,4.489e-15,3.8710000000000005e-25
578,230.62,3.269e-14,0,3.269e-14,3.3539999999999997e-25
579,230.67,2.171e-13,0,2.171e-13,2.705e-25
580,230.72,1.315e-12,0,1.315e-12,2.0180000000000003e-25
581,230.77,7.266e-12,0,7.266e-12,1.399e-25
582,230.82,3.661e-11,0,3.661e-11,9.439e-26
583,230.87,1.683e-10,0,1.683e-10,7.572000000000001e-26
584,230.92,7.055e-10,0,7.055e-10,1.0209999999999999e-25
585,230.97,2.698e-09,0,2.698e-09,2.123e-25
586,231.02,9.415e-09,0,9.415e-09,4.824e-25
587,231.07,2.9969999999999996e-08,0,2.9969999999999996e-08,1.039e-24
588,231.12,8.704e-08,0,8.704e-08,2.0540000000000004e-24
589,231.17,2.307e-07,0,2.307e-07,3.71e-24
590,231.22,5.577000000000001e-07,0,5.577000000000001e-07,6.1210000000000005e-24
591,231.27,1.23e-06,0,1.23e-06,9.236e-24
592,231.32,2.4769999999999997e-06,0,2.4769999999999997e-06,1.278e-23
593,231.37,4.551e-06,0,4.551e-06,1.6300000000000003e-23
594,231.42,7.63e-06,0,7.63e-06,1.927e-23
595,231.47,1.167e-05,0,1.167e-05,2.1350000000000002e-23
596,231.52,1.631e-05,0,1.631e-05,2.2429999999999998e-23
597,231.58,2.159e-05,0,2.159e-05,2.266e-23
598,231.63,2.469e-05,0,2.469e-05,2.223e-23
599,231.68,2.581e-05,0,2.581e-05,2.136e-23
600,231.73,2.469e-05,0,2.469e-05,2.005e-23
601,231.78,2.166e-05,0,2.166e-05,1.825e-23
602,231.83,1.751e-05,0,1.751e-05,1.609e-23
603,231.88,1.315e-05,0,1.315e-05,1.389e-23
604,231.93,9.307e-06,0,9.307e-06,1.2109999999999999e-23
605,231.98,6.3710000000000005e-06,0,6.3710000000000005e-06,1.114e-23
606,232.03,4.369e-06,0,4.369e-06,1.116e-23
607,232.08,3.112e-06,0,3.112e-06,1.2070000000000002e-23
608,232.13,2.3430000000000003e-06,0,2.3430000000000003e-06,1.345e-23
609,232.18,1.842e-06,0,1.842e-06,1.476e-23
610,232.23,1.474e-06,0,1.474e-06,1.547e-23
611,232.28,1.182e-06,0,1.182e-06,1.522e-23
612,232.33,9.601000000000001e-07,0,9.601000000000001e-07,1.395e-23
613,232.38,8.23e-07,0,8.23e-07,1.1900000000000001e-23
614,232.43,7.756e-07,0,7.756e-07,9.452e-24
615,232.48,8.025e-07,0,8.025e-07,7.017e-24
616,232.53,8.675e-07,0,8.675e-07,4.898e-24
617,232.58,9.245e-07,0,9.245e-07,3.2549999999999998e-24
618,232.63,9.340000000000001e-07,0,9.340000000000001e-07,2.1469999999999996e-24
619,232.68,8.761e-07,0,8.761e-07,1.6610000000000003e-24
620,232.73,7.555e-07,0,7.555e-07,2.157e-24
621,232.78,5.964e-07,0,5.964e-07,4.748e-24
622,232.83,4.3009999999999997e-07,0,4.3009999999999997e-07,1.222e-23
623,232.88,2.831e-07,0,2.831e-07,3.058e-23
624,232.93,1.7e-07,0,1.7e-07,7.117e-23
625,232.98,9.312000000000002e-08,0,9.312000000000002e-08,1.528e-22
626,233.03,4.652e-08,0,4.652e-08,3.022e-22
627,233.08,2.1190000000000003e-08,0,2.1190000000000003e-08,5.517e-22
628,233.13,8.805e-09,0,8.805e-09,9.304e-22
629,233.18,3.336e-09,0,3.336e-09,1.452e-21
630,233.23,1.152e-09,0,1.152e-09,2.098e-21
631,233.28,3.63e-10,0,3.63e-10,2.8119999999999997e-21
632,233.33,1.042e-10,0,1.042e-10,3.495e-21
633,233.38,2.7300000000000002e-11,0,2.7300000000000002e-11,4.028e-21
634,233.43,6.518e-12,0,6.518e-12,4.301000000000001e-21
635,233.48,1.4190000000000001e-12,0,1.4190000000000001e-12,4.251e-21
636,233.53,2.817e-13,0,2.817e-13,3.883e-21
637,233.58,5.099e-14,0,5.099e-14,3.2740000000000003e-21
638,233.63,8.414e-15,0,8.414e-15,2.542e-21
639,233.68,1.266e-15,0,1.266e-15,1.817e-21
640,233.73,1.737e-16,0,1.737e-16,1.192e-21
641,233.78,2.172e-17,0,2.172e-17,7.178999999999999e-22
642,233.83,2.478e-18,0,2.477e-18,3.9619999999999997e-22
643,233.88,2.578e-19,0,2.5760000000000003e-19,2.002e-22
644,233.93,2.451e-20,0,2.4419999999999996e-20,9.254999999999999e-23
645,233.98,2.15e-21,0,2.111e-21,3.913e-23
646,234.03,1.815e-22,0,1.6630000000000002e-22,1.512e-23
647,234.08,5.3370000000000005e-24,0,0,5.3370000000000005e-24
648,234.13,1.721e-24,0,0,1.721e-24
649,234.18,5.067e-25,0,0,5.067e-25
650,234.23,1.3619999999999998e-25,0,0,1.3619999999999998e-25
651,234.28,3.347e-26,0,0,3.347e-26
652,234.33,7.626e-27,0,0,7.626e-27
653,234.38,1.898e-27,0,0,1.898e-27
654,234.43,1.18e-27,0,0,1.18e-27
655,234.48,2.0660000000000002e-27,0,0,2.0660000000000002e-27
656,234.53,4.238000000000001e-27,0,0,4.238000000000001e-27
657,234.58,8.269e-27,0,0,8.269e-27
658,234.63,1.5090000000000001e-26,0,0,1.5090000000000001e-26
659,234.68,2.5789999999999997e-26,0,0,2.5789999999999997e-26
660,234.73,4.139e-26,0,0,4.139e-26
661,234.78,6.261e-26,0,0,6.261e-26
662,234.83,8.967999999999999e-26,0,0,8.967999999999999e-26
663,234.88,1.223e-25,0,0,1.223e-25
664,234.93,1.597e-25,0,0,1.597e-25
665,234.98,2.0100000000000003e-25,0,0,2.0100000000000003e-25
666,235.03,2.4529999999999995e-25,0,0,2.4529999999999995e-25
667,235.08,2.919e-25,0,0,2.919e-25
668,235.13,3.406e-25,0,0,3.406e-25
669,235.18,3.9190000000000004e-25,0,0,3.9190000000000004e-25
670,235.23,4.471e-25,0,0,4.471e-25
671,235.28,5.076e-25,0,0,5.076e-25
672,235.33,5.73e-25,0,0,5.73e-25
673,235.38,6.407000000000001e-25,0,0,6.407000000000001e-25
674,235.43,7.058e-25,0,0,7.058e-25
675,235.48,7.637e-25,0,0,7.637e-25
676,235.53,8.129999999999999e-25,0,0,8.129999999999999e-25
677,235.58,8.557e-25,0,0,8.557e-25
678,235.63,8.937000000000001e-25,0,0,8.937000000000001e-25
679,235.68,9.237e-25,0,0,9.237e-25
680,235.73,9.352e-25,0,0,9.352e-25
681,235.78,9.134e-25,0,0,9.134e-25
682,235.83,8.474e-25,0,0,8.474e-25
683,235.88,7.371999999999999e-25,0,0,7.371999999999999e-25
684,235.93,5.964000000000001e-25,0,0,5.964000000000001e-25
685,235.98,4.482999999999999e-25,0,0,4.482999999999999e-25
686,236.03,3.2069999999999996e-25,0,0,3.2069999999999996e-25
687,236.08,2.475e-25,0,0,2.475e-25
688,236.13,2.873e-25,0,0,2.873e-25
689,236.18,5.6989999999999995e-25,0,0,5.6989999999999995e-25
690,236.23,1.381e-24,0,0,1.381e-24
691,236.28,3.286e-24,0,0,3.286e-24
692,236.33,7.251e-24,0,0,7.251e-24
693,236.38,1.4679999999999998e-23,0,0,1.4679999999999998e-23
694,236.43,2.72e-23,0,0,2.72e-23
695,236.48,4.615e-23,0,0,4.615e-23
696,236.53,7.178e-23,0,0,7.178e-23
697,236.58,1.024e-22,0,0,1.024e-22
698,236.63,1.345e-22,0,0,1.345e-22
699,236.68,1.631e-22,0,0,1.631e-22
700,236.73,1.838e-22,0,0,1.838e-22
701,236.78,1.945e-22,0,0,1.945e-22
702,236.83,1.963e-22,0,0,1.963e-22
703,236.88,1.9230000000000002e-22,0,0,1.9230000000000002e-22
704,236.93,1.8619999999999998e-22,0,0,1.8619999999999998e-22
705,236.98,1.805e-22,0,0,1.805e-22
706,237.03,1.751e-22,0,0,1.751e-22
707,237.08,1.684e-22,0,0,1.684e-22
708,237.13,1.583e-22,0,0,1.583e-22
709,237.18,1.437e-22,0,0,1.437e-22
710,237.23,1.428e-22,0,1.791e-23,1.248e-22
711,237.28,3.2160000000000004e-22,0,2.185e-22,1.031e-22
712,237.33,2.5219999999999998e-21,0,2.441e-21,8.062999999999999e-23
713,237.38,2.5140000000000005e-20,0,2.508e-20,5.943e-23
714,237.43,2.3539999999999997e-19,0,2.3539999999999997e-19,4.1119999999999995e-23
715,237.48,2.024e-18,0,2.024e-18,2.66e-23
716,237.53,1.595e-17,0,1.595e-17,1.602e-23
717,237.58,1.151e-16,0,1.151e-16,8.95e-24
718,237.63,7.619e-16,0,7.619e-16,4.6239999999999994e-24
719,237.68,4.621e-15,0,4.621e-15,2.204e-24
720,237.73,2.57e-14,0,2.57e-14,9.666e-25
721,237.78,1.311e-13,0,1.311e-13,3.896e-25
722,237.83,6.132e-13,0,6.132e-13,1.442e-25
723,237.88,2.6319999999999993e-12,0,2.6319999999999993e-12,4.893000000000001e-26
724,237.93,1.038e-11,0,1.038e-11,1.522e-26
725,237.98,3.757e-11,0,3.757e-11,4.336999999999999e-27
726,238.03,1.251e-10,0,1.251e-10,1.132e-27
727,238.08,3.83e-10,0,3.83e-10,2.704e-28
728,238.13,1.08e-09,0,1.08e-09,5.913e-29
729,238.18,2.8100000000000004e-09,0,2.8100000000000004e-09,1.1869999999999999e-29
730,238.23,6.7479999999999994e-09,0,6.7479999999999994e-09,2.3719999999999998e-30
731,238.28,1.4980000000000002e-08,0,1.4980000000000002e-08,1.594e-30
732,238.33,3.081e-08,0,3.081e-08,6.869e-30
733,238.38,5.875e-08,0,5.875e-08,3.4579999999999997e-29
734,238.43,1.041e-07,0,1.041e-07,1.6070000000000002e-28
735,238.48,1.716e-07,0,1.716e-07,6.85e-28
736,238.53,2.6390000000000003e-07,0,2.6390000000000003e-07,2.675e-27
737,238.58,3.792e-07,0,3.792e-07,9.574e-27
738,238.63,5.107999999999999e-07,0,5.107999999999999e-07,3.14e-26
739,238.68,6.48e-07,0,6.48e-07,9.439e-26
740,238.73,7.792e-07,0,7.792e-07,2.6e-25
741,238.78,8.956e-07,0,8.956e-07,6.564e-25
742,238.83,9.940000000000001e-07,0,9.940000000000001e-07,1.5190000000000003e-24
743,238.88,1.075e-06,0,1.075e-06,3.2200000000000004e-24
744,238.93,1.139e-06,0,1.139e-06,6.2579999999999995e-24
745,238.98,1.179e-06,0,1.179e-06,1.114e-23
746,239.03,1.185e-06,0,1.185e-06,1.819e-23
747,239.08,1.142e-06,0,1.142e-06,2.721e-23
748,239.13,1.042e-06,0,1.042e-06,3.731e-23
749,239.18,8.916e-07,0,8.916e-07,4.6909999999999996e-23
750,239.23,7.099e-07,0,7.099e-07,5.413e-23
751,239.28,5.231e-07,0,5.231e-07,5.746e-23
752,239.33,3.553e-07,0,3.553e-07,5.646999999999999e-23
753,239.38,2.221e-07,0,2.221e-07,5.221e-23
754,239.43,1.275e-07,0,1.275e-07,4.709e-23
755,239.48,6.712999999999999e-08,0,6.712999999999999e-08,4.437e-23
756,239.53,3.2430000000000007e-08,0,3.2430000000000007e-08,4.727e-23
757,239.58,1.436e-08,0,1.436e-08,5.799999999999999e-23
758,239.63,5.830999999999999e-09,0,5.830999999999999e-09,7.693000000000001e-23
759,239.68,2.1690000000000003e-09,0,2.1690000000000003e-09,1.0209999999999998e-22
760,239.73,7.395e-10,0,7.395e-10,1.296e-22
761,239.78,2.3099999999999998e-10,0,2.3099999999999998e-10,1.5459999999999998e-22
762,239.83,6.613e-11,0,6.613e-11,1.7330000000000001e-22
763,239.88,1.7340000000000002e-11,0,1.7340000000000002e-11,1.85e-22
764,239.93,4.168e-12,0,4.168e-12,1.9300000000000001e-22
765,239.98,9.178e-13,0,9.178e-13,2.03e-22
766,240.03,1.852e-13,0,1.852e-13,2.2069999999999996e-22
767,240.08,3.423e-14,0,3.423e-14,2.483e-22
768,240.13,5.797e-15,0,5.797e-15,2.8200000000000003e-22
769,240.18,8.997e-16,0,8.997e-16,3.131e-22
770,240.23,1.2790000000000002e-16,0,1.2790000000000002e-16,3.308e-22
771,240.28,1.6669999999999998e-17,0,1.6669999999999998e-17,3.269e-22
772,240.33,1.9900000000000002e-18,0,1.9900000000000002e-18,2.9939999999999995e-22
773,240.38,2.179e-19,0,2.176e-19,2.5269999999999996e-22
774,240.43,2.2000000000000002e-20,0,2.181e-20,1.961e-22
775,240.48,2.142e-21,0,2.0020000000000003e-21,1.397e-22
776,240.53,2.598e-22,0,1.685e-22,9.131999999999999e-23
777,240.58,5.477e-23,0,0,5.477e-23
778,240.63,3.0120000000000004e-23,0,0,3.0120000000000004e-23
779,240.68,1.519e-23,0,0,1.519e-23
780,240.73,7.029e-24,0,0,7.029e-24
781,240.78,2.982e-24,0,0,2.982e-24
782,240.83,1.16e-24,0,0,1.16e-24
783,240.88,4.138e-25,0,0,4.138e-25
784,240.93,1.356e-25,0,0,1.356e-25
785,240.98,4.166e-26,0,0,4.166e-26
786,241.03,1.532e-26,0,0,1.532e-26
787,241.08,1.792e-26,0,0,1.792e-26
788,241.13,5.108e-26,0,0,5.108e-26
789,241.18,1.5470000000000002e-25,0,0,1.5470000000000002e-25
790,241.23,4.351e-25,0,0,4.351e-25
791,241.28,1.1240000000000001e-24,0,0,1.1240000000000001e-24
792,241.33,2.6660000000000005e-24,0,0,2.6660000000000005e-24
793,241.38,5.805e-24,0,0,5.805e-24
794,241.43,1.161e-23,0,0,1.161e-23
795,241.48,2.1300000000000002e-23,0,0,2.1300000000000002e-23
796,241.53,3.589e-23,0,0,3.589e-23
797,241.58,5.550999999999999e-23,0,0,5.550999999999999e-23
798,241.63,7.885e-23,0,0,7.885e-23
799,241.68,1.029e-22,0,0,1.029e-22
800,241.73,1.234e-22,0,0,1.234e-22
801,241.78,1.362e-22,0,0,1.362e-22
802,241.83,1.3909999999999999e-22,0,0,1.3909999999999999e-22
803,241.88,1.326e-22,0,0,1.326e-22
804,241.93,1.206e-22,0,0,1.206e-22
805,241.98,1.0899999999999999e-22,0,0,1.0899999999999999e-22
806,242.03,1.04e-22,0,0,1.04e-22
807,242.08,1.098e-22,0,0,1.098e-22
808,242.13,1.27e-22,0,0,1.27e-22
809,242.18,1.5219999999999997e-22,0,0,1.5219999999999997e-22
810,242.23,1.7869999999999998e-22,0,0,1.7869999999999998e-22
811,242.28,1.985e-22,0,0,1.985e-22
812,242.33,2.052e-22,0,0,2.052e-22
813,242.38,1.9590000000000003e-22,0,0,1.9590000000000003e-22
814,242.43,1.722e-22,0,0,1.722e-22
815,242.48,1.3909999999999999e-22,0,0,1.3909999999999999e-22
816,242.53,1.0320000000000001e-22,0,0,1.0320000000000001e-22
817,242.58,7.034e-23,0,0,7.034e-23
818,242.63,4.403e-23,0,0,4.403e-23
819,242.68,2.532e-23,0,0,2.532e-23
820,242.73,1.337e-23,0,0,1.337e-23
821,242.78,6.482999999999999e-24,0,0,6.482999999999999e-24
822,242.83,2.887e-24,0,0,2.887e-24
823,242.88,1.1810000000000001e-24,0,0,1.1810000000000001e-24
824,242.93,4.434999999999999e-25,0,0,4.434999999999999e-25
825,242.98,1.5299999999999998e-25,0,0,1.5299999999999998e-25
826,243.03,4.848e-26,0,0,4.848e-26
827,243.08,1.416e-26,0,0,1.416e-26
828,243.13,4.188e-27,0,0,4.188e-27
829,243.18,3.783e-27,0,0,3.783e-27
830,243.23,1.811e-26,0,0,1.811e-26
831,243.28,1.032e-25,0,0,1.032e-25
832,243.33,5.464e-25,0,0,5.464e-25
833,243.38,2.6619999999999998e-24,0,0,2.6619999999999998e-24
834,243.43,1.192e-23,0,0,1.192e-23
835,243.48,4.9130000000000004e-23,0,0,4.9130000000000004e-23
836,243.53,1.8619999999999998e-22,0,0,1.8619999999999998e-22
837,243.58,6.4860000000000005e-22,0,0,6.4860000000000005e-22
838,243.63,2.0780000000000002e-21,0,0,2.0780000000000002e-21
839,243.68,6.1249999999999995e-21,0,0,6.1249999999999995e-21
840,243.73,1.66e-20,0,0,1.66e-20
841,243.78,4.137e-20,0,0,4.137e-20
842,243.83,9.482e-20,0,0,9.482e-20
843,243.88,1.999e-19,0,0,1.999e-19
844,243.93,3.874e-19,0,0,3.874e-19
845,243.98,6.906e-19,0,0,6.906e-19
846,244.03,1.132e-18,0,0,1.132e-18
847,244.08,1.7069999999999999e-18,0,0,1.7069999999999999e-18
848,244.13,2.366e-18,0,0,2.366e-18
849,244.18,3.017e-18,0,0,3.017e-18
850,244.23,3.5389999999999994e-18,0,0,3.5389999999999994e-18
851,244.28,3.821e-18,0,0,3.821e-18
852,244.33,3.801e-18,0,0,3.801e-18
853,244.38,3.500000000000001e-18,0,0,3.500000000000001e-18
854,244.43,3.02e-18,0,0,3.02e-18
855,244.48,2.526e-18,0,0,2.526e-18
856,244.53,2.212e-18,0,0,2.212e-18
857,244.58,2.269e-18,0,0,2.269e-18
858,244.63,2.854e-18,0,3.102e-22,2.854e-18
859,244.68,4.06e-18,0,3.541e-21,4.056e-18
860,244.73,5.892000000000001e-18,0,3.721e-20,5.855e-18
861,244.78,8.437e-18,0,3.6009999999999997e-19,8.077000000000001e-18
862,244.83,1.3600000000000002e-17,0,3.209e-18,1.0390000000000001e-17
863,244.88,3.868e-17,0,2.6329999999999998e-17,1.235e-17
864,244.93,2.124e-16,0,1.9890000000000001e-16,1.3519999999999999e-17
865,244.98,1.397e-15,0,1.384e-15,1.363e-17
866,245.03,8.875e-15,0,8.862000000000001e-15,1.265e-17
867,245.08,5.227999999999999e-14,0,5.227000000000001e-14,1.0789999999999999e-17
868,245.13,2.838e-13,0,2.838e-13,8.476e-18
869,245.18,1.4190000000000001e-12,0,1.4190000000000001e-12,6.124e-18
870,245.23,6.5339999999999994e-12,0,6.5339999999999994e-12,4.071e-18
871,245.28,2.77e-11,0,2.77e-11,2.49e-18
872,245.33,1.0810000000000001e-10,0,1.0810000000000001e-10,1.4009999999999999e-18
873,245.38,3.8860000000000003e-10,0,3.8860000000000003e-10,7.254999999999999e-19
874,245.43,1.286e-09,0,1.286e-09,3.456e-19
875,245.48,3.919e-09,0,3.919e-09,1.515e-19
876,245.53,1.1000000000000001e-08,0,1.1000000000000001e-08,6.111000000000001e-20
877,245.58,2.841e-08,0,2.841e-08,2.2690000000000002e-20
878,245.63,6.759e-08,0,6.759e-08,7.757000000000001e-21
879,245.68,1.481e-07,0,1.481e-07,2.4470000000000003e-21
880,245.73,2.986e-07,0,2.986e-07,7.163999999999999e-22
881,245.78,5.546000000000001e-07,0,5.546000000000001e-07,1.9990000000000003e-22
882,245.83,9.483e-07,0,9.483e-07,5.923e-23
883,245.88,1.4930000000000001e-06,0,1.4930000000000001e-06,2.517e-23
884,245.93,2.165e-06,0,2.165e-06,1.8920000000000004e-23
885,245.98,2.89e-06,0,2.89e-06,1.9489999999999998e-23
886,246.03,3.552e-06,0,3.552e-06,2.179e-23
887,246.08,4.02e-06,0,4.02e-06,2.465e-23
888,246.13,4.19e-06,0,4.19e-06,2.758e-23
889,246.18,4.02e-06,0,4.02e-06,3.007e-23
890,246.23,3.552e-06,0,3.552e-06,3.156e-23
891,246.28,2.89e-06,0,2.89e-06,3.166e-23
892,246.33,2.165e-06,0,2.165e-06,3.041e-23
893,246.38,1.4930000000000001e-06,0,1.4930000000000001e-06,2.824e-23
894,246.43,9.483e-07,0,9.483e-07,2.5880000000000002e-23
895,246.48,5.546000000000001e-07,0,5.546000000000001e-07,2.397e-23
896,246.53,2.986e-07,0,2.986e-07,2.288e-23
897,246.58,1.481e-07,0,1.481e-07,2.262e-23
898,246.63,6.759e-08,0,6.759e-08,2.2890000000000002e-23
899,246.68,2.841e-08,0,2.841e-08,2.3309999999999998e-23
900,246.73,1.1000000000000001e-08,0,1.1000000000000001e-08,2.3540000000000002e-23
901,246.78,3.919e-09,0,3.919e-09,2.3410000000000002e-23
902,246.83,1.286e-09,0,1.286e-09,2.2890000000000002e-23
903,246.88,3.8860000000000003e-10,0,3.8860000000000003e-10,2.207e-23
904,246.93,1.0810000000000001e-10,0,1.0810000000000001e-10,2.1030000000000003e-23
905,246.98,2.77e-11,0,2.77e-11,1.986e-23
906,247.03,6.5339999999999994e-12,0,6.5339999999999994e-12,1.852e-23
907,247.08,1.4190000000000001e-12,0,1.4190000000000001e-12,1.6960000000000002e-23
908,247.13,2.838e-13,0,2.838e-13,1.5099999999999998e-23
909,247.18,5.227000000000001e-14,0,5.227000000000001e-14,1.293e-23
910,247.23,8.862000000000001e-15,0,8.862000000000001e-15,1.0539999999999999e-23
911,247.28,1.384e-15,0,1.384e-15,8.113999999999998e-24
912,247.33,1.9890000000000001e-16,0,1.9890000000000001e-16,5.877999999999999e-24
