Wavelength;Al;Bb;Ca;Cc;Cll;Ff;Kk;li;Na;Nn;Oo;Ti;;
267.34;43295;1070000000;2,54;0.0383;0,000000033;5,23E-18;0.00042219999999999996;1,7E-10;0,000000466;0,000000336;1,05E-10;444.7;;
267.39;7,872E+15;0,000118;2.98e-24;0.01771;338000;0,000236;0.001086;3,38E-23;6,54E-08;10800000;2.48e-14;429.5;;
267.44;3929;0,000124;2,87E-20;0.007599;337000;1,03E-16;0.002652;6,3E-11;8,49E-09;0,00000324;5,4E-12;386.9;;
267.49;1828;0,000124;0,00000256;0.003034;3,24E-08;0,00431;0.006151;1,11E-09;10200;8.98e-09;10,9;325.1;;
267.54;0.7932;1160000000;2,12E-18;0.001135;2,96E-08;1,74E-15;0.01354;1,85E-09;1,14E-10;231000000;2,03;254.8;;
267.59;0.3208;0,000104;1,63E-17;0.0004079;255000;0,0677;0.0283;2,92E-22;1,17E-11;553000000;0,35;186.3;;
267.64;0.1209;87400000;1,16E-16;0.0001525;205000;0,254;0.056170000000000005;4.33e-25;1,12E-12;0,000123;0,0558;127.0;;
267.69;0.0425;0,0000697;0,000768;7.02e-05;1,54E-08;9,16E-14;0.1058;6,07E-22;2,41E-27;0,000253;8.23e-19;80.78;;
267.74;0.013919999999999998;5.25e-08;0,0472;0,0451;108000;3,18;0.1893;8,05E-22;3.91e-30;0,000483;1,12E-16;47.92;;
267.79;0.004253;374000000;2,69E-14;0,0362;70200;1,07E-12;0.3216;1,01E-21;5,93E-27;0,000857;1,42E-17;26.52;;
267.84;0.0012109999999999998;0,0000252;1,42;0,0305;4,24E-09;34,4;0.5186;1,19E-21;8,34E-15;0,00141;0,0000165;13.69;;
267.89;0.0003214;0,000016;0,699;0,0248;2,38E-09;1.07e-14;0.794;1,32E-08;1,09E-13;0,00216;1,79E-19;6,589E+16;;
267.94;0,0795;0,00000956;3,18E-12;0,019;1,24E-09;320;1,154E+16;1,4E-21;1,32E-26;0,00306;1,89E-20;2,959E+16;;
267.99;0,0183;54000000;1,35E-11;0,0136;5,96E-10;92,5;1,593E+16;1,39E-21;1,48E-26;0,00403;1,24E-08;1239;;
268.04;0,00394;0,00000287;5,28E-11;9040000000;2.67e-13;2,57E-10;2,087E+16;0,000000013;1,53E-26;0,00493;1,47E-21;0.4842;;
268.09;791000000;0,00000143;1,92E-10;0,00564;1,11E-10;6.89e-13;2597;1,16E-21;1,48E-26;0,0056;1.78e-24;0.1764;;
268.14;1480000000;0,000000675;6,5E-10;0,00333;4,28E-11;17800;3068;9,67E-22;1,32E-26;5900000000;2,17E-21;0.05998;;
268.19;257000000;2980000;20400;0,00196;153;4,43E-09;16132;7,64E-10;1,09E-13;0,00577;0,000000026;0.01902;;
268.24;4.18e-09;0,000000124;5,93E-09;0,00133;5.07e-15;1,06E-08;3,664E+16;5,7E-22;8,34E-15;0,00524;3,03E-21;0.0056229999999999995;;
268.29;633000;484000;0,000000016;0,00131;1.56e-15;245000;3,704E+16;4,02E-09;5,92E-27;4410000000;3,38E-21;0.001551;;
268.34;8,93E-08;177000;402000;0,00183;0,445;5,47E-08;3557;2,67E-09;3,9E-27;3.45e-06;3.57e-24;0.0003991;;
268.39;1,18E-08;6,1E-09;9,35E-08;29200000000;1,18E-13;0,000000117;3242;1,68E-22;2,38E-27;0,00251;3,55E-21;0,0958;;
268.44;14400;2,02E-09;0,000000202;0,00464;2,99E-14;2.43e-10;2807;9,98E-11;1,34E-14;16900000000;3,29E-08;0,0214;;
268.49;1,65E-10;9,22E-10;0,000000405;7020000000;0,108;0,000000485;2307;5.59e-26;7,03E-28;0,00106;2,85E-08;0,00448;;
268.54;1,76E-11;1,95E-09;0,000000753;0,01;2,01E-14;9.33e-10;1801;2,96E-10;3,41E-15;0,000613;0,000000023;872000000;;
274.59;5,05E-19;9,11E-09;0,0000013;1.36e-05;0,077;17300000;1,336E+16;1,48E-10;1,53E-15;0,00033;1,73E-21;0,000158;;
274.64;0,0000642;434000;0,00000209;0,0175;2,92;31000000;0.941;6,97E-12;6,4E-29;0,000165;1.22e-24;268000000;;
274.69;5.35e-20;1.95e-10;31300000;0,0213;1,04E-12;53500000;0.6298;3,11E-11;2,47E-29;0,0000767;8,31E-22;4.24e-09;;
274.74;0,000417;821000;43500000;0,0249;3,41E-12;0,0000089;0.4007;1,31E-11;8,84E-18;0,0000331;5,95E-22;625000;;
274.79;3.05e-18;32500000;0,00000566;0,0278;1,04E-11;143000000;0.2423;5.26e-28;1,26E-22;132000000;5,26E-10;0,000000086;;
274.84;2,09E-14;120000000;0,00000688;0,03;2,96E-11;0,0000221;0.1394;2,04E-12;1,23E-08;0,00000491;6,3E-10;0,000000011;;
274.89;1,34E-13;0,0000418;0,00000787;0,0311;7.8e-14;0,0000331;0.07636;7,98E-14;0,000000111;0,00000169;9,09E-22;13200;;
274.94;8,04E-13;0,000137;0,00000852;0,031;1,91E-10;0,0000477;0.03985;3,54E-13;9,37E-20;0,000000542;1,36E-08;1,47E-10;;
274.99;4,52E-12;4180000000;8800000;0,0298;4,37E-10;0,0000664;0.01984;2,04E-13;7,32E-19;0,000000161;3,09E-08;62,7;;
275.04;2.38e-14;0,0012;0,00000878;0,0276;9,27E-10;0,0000892;0.009441;1,53E-26;5,31E-18;44400;1,44E-20;5,62E-10;;
275.09;1,17E-10;3.23e-06;0,00000853;0,0243;1,83E-09;0,000116;0.004301;1,31E-26;3,57E-17;1,14E-08;1,17E-19;4,7E-09;;
275.14;5,43E-10;0,00816;8120000;0,0205;33800;0,000145;0.0018809999999999999;1.13e-29;2,23E-16;26900;1,01E-18;3.68e-11;;
275.19;23500;0,0193;0,00000759;0,0164;5820;0,000175;0.000792;9.56e-30;1.29e-18;5,94E-10;8,33E-18;2.69e-10;;
275.24;9,52E-09;0,043;0,00000694;0,0123;9,37E-09;2040000000;0.0003221;7,64E-27;6,94E-15;1,22E-10;0,0000636;18400000;;
275.29;3,61E-08;0,0897;0,00000614;0,00878;1,42E-08;0,000231;0.000127;5,78E-27;3,46E-14;2.31e-14;4,51E-16;0,0000117;;
275.34;0,000000129;0.0001754;5.21e-09;5870000000;2,01E-08;0,000251;0,0486;4,12E-14;1,6E-13;4,07E-12;0,0296;0,00007;;
275.39;0,000000428;0.00032189999999999996;42000000;36800000000;0,000000027;0,000264;0,0181;2,78E-14;6,88E-13;6,67E-13;1,81E-14;3900000000;;
275.44;0,00000134;0.0005542;31900000;0,00216;3.44e-11;0,000268;6.6e-06;1,77E-14;2,74E-12;1,01;1.02e-16;2.03e-06;;
275.49;39000000;0.0008951;0,00000228;0,00119;41700;0,000263;2.34e-06;1.06e-30;1,02E-11;1,43E-14;5,34E-13;9870000000;;
275.54;0,0000107;0.001356;15200000;0,000608;4,84E-08;2500000000;807000000;6,09E-15;3.96e-14;0,0187;2,6E-12;0,0449;;
275.59;0,0000274;0.001927;0,000000942;2.91e-07;5,37E-08;0,000229;0,00027;3,27E-15;1,58E-10;2,27E-16;1,17E-11;0.00019069999999999997;;
275.64;0,0000658;0.00257;0,000000544;0,000131;5,71E-08;2020000000;0,0000874;1,66E-28;7,52E-10;0,000256;4.88e-14;0.0007571;;
275.69;0,000148;0.003214;0,000000292;0,0000565;5,82E-08;1730000000;273000000;7,98E-29;44700;2,68E-18;1,89E-10;0.002809;;
275.74;0,000312;0.003771;0,000000146;0,0000292;5,67E-08;1.43e-07;0,00000819;3,62E-29;3.03e-11;1,91E-32;6.78e-13;0.009742;;
275.79;0,000615;0.00415;6,77E-08;345000000;526000;0,000114;0,00000235;1,55E-29;2090000;1,56E-18;22600;0.031580000000000004;;
275.84;0,00114;0.004285;2,91E-08;0,0000845;468000;88000000;647000;6,26E-30;13900000;1,19E-17;6960;0.0957;;
275.89;0,00197;0.00415;1,17E-08;0,000234;40100;0,0000655;1700000;2,39E-17;0,00000865;8,43E-30;199000;0.2712;;
275.94;31900000000;0.003771;4,32E-09;615000000;342000;471000000;4,25E-08;8,62E-19;0,0000502;5,55E-17;528000;0.7191;;
275.99;0,00484;0.003214;14900;0,00151;3,03E-08;327000000;1,01E-08;2,94E-31;0,000271;3,4E-28;1300000;1784;;
276.04;0,00688;0.00257;4,76E-10;0,00345;2,95E-08;220000000;23000;9,46E-20;1.36e-06;1,94E-14;0,000000296;4147;;
276.09;0,00917;0.001927;1,41E-10;7330000000;3.22e-11;0,0000142;4,95E-10;2.88e-35;63300000000;1,03E-26;0,000000627;9035;;
276.14;0,0114;0.001356;389;1.45e-05;381000;0,0000089;1,02E-10;8,28E-21;0,0274;5,05E-14;0,00000123;18.48;;
276.19;0,0134;0.0008951;9,96;0,0267;0,000000046;0,00000538;197;2,25E-20;0.0001099;2,32E-25;0,00000224;35.55;;
276.24;0,0146;0.0005542;2,36E-12;0,0458;5.41e-11;0,00000314;3,64E-12;5,76E-34;0.0004093;9,88E-13;0,00000378;64.49;;
276.29;1.5e-05;0.00032189999999999996;0,521;0,0733;60300;0,00000177;0,641;1,4E-34;0.001416;3,92E-24;0,00000593;110.7;;
276.34;1.44e-05;0.0001754;1,06;0.0001094;6,31E-08;0,000000959;1,07;3,19E-35;0.004547;1,45E-10;0,00000866;180.5;;
276.39;0,013;0,0897;3,69E-13;0.0001527;6.16e-11;0,000000502;0,17;6,9E-24;0.01356;4,97E-11;118000000;281.3;;
276.44;0,0109;0,043;3,33E-12;0.0001996;560000;0,000000254;2,56E-15;1.4e-39;0.03753;1,59E-22;150000000;421.0;;
276.49;0,00861;0,0193;2,95E-11;0.0002451;4,75E-08;1240000;0,0116;2.71e-40;0.09643;4,74E-22;0,0000181;608.8;;
276.54;0,00636;0,00816;2,43E-10;0.0002839;379000;58400;7,52E-15;4,96E-38;0.2301;1,32E-21;0,0000207;854.8;;
276.59;0,0044;3.23e-06;18600;0.00031150000000000004;2,89E-08;2,65E-08;4,63E-14;8,53E-27;0.5095;3,41E-09;229000000;1168.0;;
276.64;0,00286;0,0012;1,33E-08;0.0003255;222000;1,16E-08;2,71;1,39E-26;1048;8,23E-09;0,000025;1554.0;;
276.69;0,00173;4180000000;8,78E-08;0.00032569999999999995;189000;4910;1,51E-12;2,13E-40;2.0;1,86E-20;273000000;2007.0;;
276.74;0,000986;0,000137;0,000000541;0.0003133;198000;0,000000002;7,97E-12;3,09E-41;3,544E+16;3,91E-20;0,0000299;2509.0;;
276.79;0,000525;0,0000418;30900000;0.00029049999999999996;250000;7.85e-13;4,01E-11;4,24E-42;5831;7,72E-08;328000000;3022.0;;
276.84;0,000262;120000000;165000000;0.0002598;3,43E-08;2,97E-10;1,92E-10;5,4E-36;8907;1,43E-19;354000000;3491.0;;
276.89;0,000123;0,00000325;0,0000813;0.00022349999999999998;4,69E-08;1,09E-10;8,7E-10;3,79E-22;23346;2.47e-22;371000000;3859.0;;
276.94;0,0000536;821000;3740000000;0.00018419999999999998;6,11E-08;3,82E-11;37600;2,52E-34;16.63;0,00000402;0,000037;4072.0;;
276.99;220000000;0,000000195;0,0016;0.00013700000000000002;7,48E-08;130;1,54E-08;1,58E-20;20.32;6,16E-19;0,0000349;4099.0;;
277.04;0,00000845;435000;63400000000;0.00010090000000000001;8,56E-08;4,24;6,02E-08;9,41E-21;43274;8,88E-19;0,0000308;3938.0;;
277.09;0,00000304;9110;0,0234;0,07;9,15E-08;13,4;2230000;5,3E-20;24.29;1,21E-18;0,0000253;3613.0;;
277.14;0,00000102;1,8E-09;0,0804;0,0457;9,14E-08;4,06;788000;2,83E-31;23.75;0,0000155;1.94e-08;3172.0;;
277.19;0,000000323;3,37E-10;0.0002565;0,0279;85300;1,19;26400000;1,43E-17;21.57;1,88E-18;0,0000138;2669.0;;
277.24;95400;6,14E-11;0.0007608;0,0159;74500;3,36E-14;8430000;6,86E-18;18.18;2,15E-18;0,00000912;2160.0;;
277.29;2,64E-08;1,14E-11;0.002098;0,0085;61000;9,13E-15;0,0000255;3,11E-29;14.22;2,32E-18;0,00000559;1689.0;;
277.34;6,85E-09;2,31E-12;0.005379;42200000000;4,69E-08;2,39E-15;0,0000735;1,33E-15;12328;2,36E-18;0,00000318;1293.0;;
277.39;1,66E-09;0,558;0.012819999999999998;0,00196;3,39E-08;6.04e-19;2010000000;5,43E-28;35582;2.26e-21;16800000;996.3;;
277.44;3,79E-10;1,58;0.0284;0,000843;2,31E-08;0,00147;0,000524;2.08e-30;4364;2,04E-18;822000;814.0;;
277.49;8,06E-11;4.86e-17;0.05848;0,000338;1,49E-08;0,000344;13000000000;7,62E-27;2537;0,0000165;3730000;752.0;;
277.54;1,61E-11;1,5E-14;0.112;0,000126;9.11e-12;7,78E-18;30500000000;2,63E-26;1369;1,29E-18;1570000;805.5;;
277.59;3,01E-12;4,41E-15;0.1993;43900000;53100;1,69E-18;0,00683;8,61E-26;0.6859;9,47E-19;6,13E-08;956.6;;
277.64;5,27E-13;1,25E-15;0.3297;144000000;0,000000003;3,54E-19;0,0145;2,67E-12;0.319;6,49E-19;2,22E-08;1174.0;;
277.69;8,64E-14;0,00334;0.5072;5020000;1,69E-09;6,64E-20;0,0293;7.82e-28;0.1378;0,00000415;7450;1413.0;;
277.74;1,33E-14;0,0000835;0.7252;39900000;10000;1,3E-20;0,0564;2,17E-24;0.055229999999999994;0,00000248;2.32e-12;1625.0;;
277.79;0,0191;0,000196;0.964;0,0000099;6,78E-10;7,43E-16;0.000103;5,71E-24;0.02056;0,00000138;6,7E-10;1762.0;;
277.84;2,57E-16;4,32E-18;1,191E+16;307000000;5,11E-10;3.43e-18;0.0001788;1,42E-10;0.007102;7,18E-20;1,79E-10;1794.0;;
277.89;0,000324;0,000000892;1368;0,0000914;4,44E-10;0,153;0.0002952;3,36E-10;0.002278;0,000000347;4,46E-11;1711.0;;
277.94;3,84E-18;0,00000173;1,461E+16;0,000254;3,91E-10;6,62E-14;0.0004632;7,5E-11;0.0006785000000000001;0,000000156;1,03E-11;1528.0;;
279.94;16100;3,16E-20;1,451E+16;0,000659;3,38E-10;2,76E-13;0.0006908999999999999;1,59E-09;0.00018759999999999998;6,56E-21;2,19E-12;1281.0;;
279.99;0,000000013;5,4E-21;1339;0,00159;2,87E-10;1,12E-12;0.0009798;3,18E-22;0,0482;2,56E-08;4,34;1013.0;;
280.04;0,000000098;8,66E-10;1148;0,0036;2,56E-10;4,35E-12;0.0013210000000000001;6,03E-09;0,0115;9,31E-22;7,98E-14;768.3;;
280.09;0,000000696;1,3E-09;0.916;0,00757;2,74E-10;1,64E-11;0.001693;1,08E-21;0,00254;3,15E-09;0,136;579.5;;
280.14;0,00000465;1,84E-23;0.6791;0,0149;3.87e-13;5,99E-11;0.002062;1,84E-08;0,000521;9,89E-23;0,0215;467.4;;
280.19;291000000;2,45E-11;0.4681;0,0273;6,59E-10;2,11E-10;0.002388;2.97e-24;0,0000994;2,89E-10;3,15E-16;440.3;;
280.24;1.71e-07;3,05E-25;0.2999;0,0467;11800;7,2E-10;0.002629;4,53E-09;0,0000176;7,87E-24;4,28E-17;495.5;;
280.29;0,000944;3,14E-26;0.1786;0,0747;2,03E-09;2,37E-09;0.002752;6,55E-08;2.93e-09;1,99E-24;5,4E-18;621.3;;
280.34;0,00489;1,11E-12;0.09891;0.00011159999999999999;33100;7,56E-09;0.002738;8,96E-09;525000;4,69E-13;6.31e-22;798.2;;
280.39;0,0238;114;0.050910000000000004;0.0001557;5,05E-09;233000;0.00259;1.16e-23;2300000;1,03E-12;6,84E-20;999.7;;
280.44;0.0001088;8,66E-11;0.02436;0.00020299999999999997;7,16E-09;6,93E-08;0.002329;1,42E-20;3210000;2,09E-26;6,88E-21;1195.0;;
280.49;0.00046689999999999996;6,18E-10;0.01084;0.0002474;9,46E-09;0,0000002;0.00199;0,000000166;0,000000543;3,96E-27;6,94E-24;1355.0;;
280.54;0.0018809999999999999;4150;0.004482;0.00028199999999999997;1,16E-08;0,000000556;0.0016170000000000002;0,000000182;874000;6.97e-31;1,73E-10;1454.0;;
280.59;0.0071129999999999995;2.62e-11;0.001411;0.0003008;1.33e-11;15000000;0.0012490000000000001;1.9e-23;13100000;1,14E-28;3,99E-10;1478.0;;
280.64;0.025259999999999998;0,000000156;0.0004968;0.0003005;142000;0,00000389;0.0009174;1,88E-20;0,00000182;1,74E-16;8.56e-26;1424.0;;
280.69;0.08421000000000001;871000;0.00016269999999999997;0.0002813;140000;0,00000979;0.0006404;1,75E-20;2.35e-09;2,46E-30;1,71E-09;1304.0;;
280.74;0.2636;0,00000458;0,0495;0.0002472;0,000000013;0,0000238;0.000425;1,55E-20;0,00000282;3,24E-31;3,15E-09;1136.0;;
280.79;0.7747;227000000;0,014;0.000204;1,12E-08;560000000;0.0002681;0,00000013;3.15e-09;3,97E-32;5,42E-10;941.7;;
280.84;2138;0,000106;0,00369;0.0001584;8,99E-09;0,000127;0.0001609;1,03E-20;0,00000327;4,52E-20;8,64E-22;743.4;;
280.89;5539;4630000000;0,000901;0.00011599999999999999;6810;0,00028;0,0919;7,77E-21;3.15e-09;4,79E-34;1,28E-21;558.7;;
280.94;13.47;0,00191;2.05e-07;8.03e-05;4.92e-12;0,000596;5.02e-05;5,53E-21;0,00000282;1,65E-33;0,0614;399.3;;
280.99;30.77;0,00741;0,0000437;0,0527;3,49E-09;0,00123;0,0267;3,73E-21;2.35e-09;1,47E-32;5,84E-14;271.4;;
281.04;65.98;0,027;9.48e-09;0,0328;2.54e-12;24400000000;0,0149;2,38E-21;0,00000182;1,21E-18;5,16E-13;175.9;;
281.09;132.8;0,0929;35400000;0,0195;20100;46900000000;1.06e-05;1.44e-24;13100000;9,35E-31;4,23E-12;110.8;;
281.14;251.1;0.00030010000000000003;0,00000404;0,011;17600;0,00872;0,0116;8,25E-09;873000;6,73E-30;3,23E-11;73.63;;
281.19;445.7;0.0009122999999999999;0,00000672;0,00597;16600;0,0157;0,0173;4,48E-10;0,000000542;4,52E-29;2.29e-13;64.47;;
281.24;742.7;0.0026100000000000003;0,000011;0,00309;1,6E-09;0,0273;0,0281;2,2E-09;3.13e-10;2,83E-28;15100;89.79;;
281.29;1162.0;0.007024;168000000;15400000000;1,5E-09;0,046;0,0452;1,12E-22;1680000;1,66E-27;9,24E-09;166.5;;
281.34;1707.0;0.01779;0,0000239;732000000;13400;0,0749;0,0698;5,15E-23;8,37E-08;9,04E-15;526000;325.5;;
281.39;2354.0;0.04238;0,0000317;3340000000;1,13E-09;0.00011810000000000001;0.0001026;2,25E-23;3,88E-08;4,6E-26;2780000;613.8;;
281.44;3049.0;0.09502000000000001;0,000039;1450000000;8,89E-10;0.00018030000000000002;0.0001436;9,29E-12;1,67E-08;2,19E-25;0,00000137;1091.0;;
281.49;3707.0;0.2004;0,0000448;6.04e-08;6,53E-10;0.0002665;0.0001911;3,64E-24;6670;9,7E-25;62400000;1817.0;;
281.54;4232.0;0.3978;0,0000478;0,0000239;4,46E-10;0.00038169999999999995;0.0002419;1,35E-24;2,48E-09;4,01E-24;265000000;2833.0;;
281.59;4535.0;0.7428;0,0000474;0,00000901;2,86E-10;0.0005297999999999999;0.00029130000000000003;4,73E-25;8,57E-10;1,55E-23;0,000104;4137.0;;
281.64;4564.0;1305;0,0000438;0,00000322;1,74E-10;0.0007131;0.0003335;1,57E-12;2,75E-10;5,58E-23;0,000383;5658.0;;
281.69;4312.0;2158;0,0000377;10900000;1,07E-10;0.0009311;0.0003632;4,94E-13;82,1;1,88E-22;13000000000;7255.0;;
281.74;3826.0;3,356E+16;0,0000301;0,000000351;7,84E-11;0.00118;0.0003762;1,47E-26;2,28E-11;5,89E-22;0,00413;8732.0;;
281.79;3186.0;4912;0,0000224;1060000;8,75E-11;0.001454;0.00037060000000000006;4.16e-30;5,87E-12;1,73E-08;0,0122;9897.0;;
281.84;2492.0;6,764E+15;0,0000155;3,04E-08;1,39E-10;0.0017420000000000003;0.0003472;1,11E-14;14,1;4,72E-09;0,0332;10620.0;;
281.89;1830.0;8763;0,00000001;8190;2,48E-10;0.002032;0.0003093;2,82E-28;3,13E-13;0,000000121;0,0844;10900.0;;
281.94;1261.0;25112;0,000006;20800;4,43E-10;0.002311;0.00026210000000000003;6,75E-17;0,0647;2,88E-20;0.0001992;10900.0;;
281.99;816.4;45992;33400000;4,93E-10;7,65E-10;0.002564;0.00021129999999999999;1,53E-16;1,24E-14;6,43E-20;0.00043710000000000005;10880.0;;
282.04;496.1;13.22;0,00000174;1,1E-10;12600;0.002779;0.000162;3,3E-30;2,22E-15;1,34E-19;0.0008914;11180.0;;
282.09;283.1;13.43;0,000000838;232;0,000000002;0.0029460000000000003;0.00011810000000000001;6,71E-31;0,00255;0,00000262;0.001689;12050.0;;
282.14;151.6;30651;0,000000377;57;30000;0.003059;0,0819;1,29E-18;0,000388;0,000000478;0.002975;13600.0;;
282.19;76.28;19664;0,000000158;8,57;4,28E-09;0.003112;5.4e-05;2,36E-19;5.48e-21;8,2E-19;0.00487;15710.0;;
282.24;36.02;9757;6,13E-08;465;5,77E-09;0.003104;3.39e-05;4.08e-36;7,19E-19;1,32E-18;0.0074069999999999995;18020.0;;
282.29;15.97;7765;2,22E-08;2,58E-10;7,34E-09;0.003037;0,0203;6.7e-37;8,78E-08;2E-18;0.01047;20080.0;;
282.34;23894;5815;7,48E-09;1,34E-09;8780;0.002914;0,0117;1,04E-34;9,95E-21;2,87E-18;0.01375;21400.0;;
282.39;2,599E+16;4,097E+16;2,34E-09;65100;9,84E-09;0.002742;0,00674;1,53E-22;1,05E-08;3,88E-18;0.01679;21630.0;;
282.44;0.9539;2716;6,83E-10;294000;1,03E-08;0.002529;0,0044;2,12E-23;5,76E-34;4,99E-18;0.01905;20670.0;;
282.49;0.3287;1694;1,85E-10;0,000000124;1,02E-08;0.002284;41600000000;7,27E-37;2.21e-36;0,0000611;0.02008;18670.0;;
282.54;0.1063;0.9944;468;0,000000486;9,31E-09;0.002017;0,00597;4,72E-23;7,89E-33;7,14E-18;0.01968;15970.0;;
282.59;0.0323;0.5491;1.1e-14;17800000;7980;0.0017420000000000003;1.04e-05;2.91e-38;2,62E-19;7.98e-21;0.01792;13040.0;;
282.64;0.009212;0.2853;2,41E-12;6080000;6,38E-09;0.001468;0,0185;1,71E-34;8,1E-32;0,00000853;0.01516;10310.0;;
282.69;0.002467;0.1395;5.26e-16;193000000;4820;0.001207;0,032;9,52E-34;2,33E-31;8,73E-18;0.01192;8126.0;;
282.74;0.0006201000000000001;0.06417;2,39E-13;0,0000573;3,75E-09;0.0009673;0,0528;5,05E-20;6,24E-31;0,00000852;0.008714;6635.0;;
282.79;0.0001464;0.02777;0,562;0,000159;4,71E-09;0.0007547000000000001;0,0829;2,54E-19;1,55E-30;7,93E-18;0.005918;5842.0;;
282.84;0,0324;0.011309999999999999;1,89E-12;0,000409;0,000000015;0.0005727999999999999;0.000124;1,22E-31;3,6E-30;7.02e-21;0.003735;5623.0;;
282.89;67500000000;0.004334;6,08E-12;982000000;6,93E-08;0.00042270000000000003;0.00017649999999999998;5,59E-31;7,77E-18;0,000059;0.002191;5786.0;;
282.94;13200000000;0.0015630000000000002;1,82E-11;2.2e-06;0,00000032;0.0003031;0.000239;2,42E-30;1,56E-16;4,73E-18;0.001194;6132.0;;
282.99;0,000247;0.0005301;5.1e-14;0,0046;0,00000139;0.00021109999999999998;0.00030789999999999995;1E-17;2,92E-16;0,0000365;0.000605;6500.0;;
283.04;479000000;0.0001692;1,33E-10;0,00895;5670000;0.00014269999999999997;0.0003775;3,93E-16;5,07E-29;0,0000281;0.00028480000000000004;6798.0;;
283.09;144000000;0,0508;3,22E-10;0,0162;0,0000215;0,0936;0.00044039999999999997;1,47E-28;8,21E-29;2,3E-18;0.0001246;7000.0;;
283.14;102000000;0,0144;7,29E-10;0,0275;0,0000764;0,0596;0.0004888;5,21E-28;1,24E-15;2,15E-18;0,0507;7136.0;;
283.19;0,0000107;0,00382;15300;0,0434;0,000253;0,0368;0.0005162999999999999;1,76E-14;1,73E-28;3,5E-18;0,0192;7258.0;;
283.24;0,0000119;0,000955;3,01E-09;0,0638;0,000784;0,0198;0.0005187999999999999;5,66E-27;2,26E-15;0,00013;0,00672;7416.0;;
283.29;130000000;0,000225;55000;0,0875;0,00227;0,0114;0.0004961000000000001;1,73E-13;2,75E-15;8,89E-17;0,00219;7642.0;;
283.34;0,0000138;4.98e-08;9,36E-09;0.0001118;0,00612;6.36e-06;0.0004513999999999999;5,02E-13;3,1E-28;6,75E-16;0,000665;7942.0;;
283.39;0,0000142;104000000;1,48E-08;0.00013319999999999999;0,0155;3.44e-06;0.0003908;1,39E-12;3,26E-28;4,94E-15;0,000188;8302.0;;
283.44;141000000;20300000;2,19E-08;0.000148;0,0365;18000000000;0.000322;3,65E-25;3,19E-15;3,39E-14;0,0000491;8687.0;;
283.49;134000000;3750000;3,02E-08;0.0001533;0,0806;0,000914;0.0002524;9,11E-25;2.91e-31;2,17E-13;0,000012;9041.0;;
283.54;0,0000122;6,52E-08;3,86E-08;0.000148;0.0001662;4490000000;0.0001882;2,16E-11;2,47E-28;13;0,00000271;9288.0;;
283.59;105000000;1,06E-08;4,61E-08;0.00013319999999999999;0.0003207;0,000214;0.0001336;4,9E-24;1,95E-28;7,3E-12;0,000000569;9341.0;;
283.64;0,00000858;16400;5,13E-08;0.0001118;0.0005784;98300000;0,0902;1,05E-23;1,43E-28;382;0,000000111;9119.0;;
283.69;0,00000664;2,37E-10;5,32E-08;0,0875;0.0009756;0,0000438;0,058;2,15E-23;9,76E-17;1,87E-10;2,02E-08;8575.0;;
283.74;0,00000484;3,22E-11;5,13E-08;0,0638;0.001539;0,0000189;0,0354;4,19E-10;6,21E-29;8,51E-10;34000;7715.0;;
283.79;0,00000333;4,12E-12;4,61E-08;0,0434;0.00227;0,00000788;0,0206;7,75E-23;3,67E-29;36300;3,65E-10;6605.0;;
283.84;21600000;2,03E-14;3,86E-08;0,0275;0.0031309999999999997;0,00000318;0,0114;1,36E-22;2,02E-16;145000;5,25E-11;5358.0;;
283.89;0,00000132;1,58E-13;3,02E-08;0,0162;0.004039;0,00000124;0,00603;2.27e-25;1,04E-29;538000;7E-15;4106.0;;
283.94;0,000000755;1,15E-12;2,19E-08;0,00895;0.004872;0,00000047;0,00306;3,63E-09;4,94E-18;0,000000187;0,868;2966.0;;
283.99;4070000;7,96E-12;1,48E-08;0,0046;0.005496;0,000000172;0,00158;5,49E-10;2,19E-30;608000;1;2016.0;;
284.04;2060000;5,18E-11;9,36E-09;2.2e-06;0.005796;6,08E-08;0,00105;7.9e-25;9,06E-19;0,00000184;1,07E-14;1288.0;;
284.09;9,83E-08;3,18E-10;55000;982000000;0.005715;2,08E-08;0,00131;1,08E-08;3,48E-18;0,00000523;1,07E-15;773.1;;
284.14;440000;1.84e-12;3,01E-09;0,000409;0.005267;6890;26700000000;1,41E-21;3,32E-09;138000000;3,63E-24;435.6;;
284.19;1,85E-08;100000;15300;0,000159;0.004538;2,21E-09;0,00608;1,74E-21;3,11E-08;0,0000342;1,55E-11;230.3;;
284.24;7.33e-12;51700;7,29E-10;0,0000573;0.003653;6,83E-10;1.36e-05;2,05E-21;2,72E-20;0,0000791;6,15E-25;114.2;;
284.29;27300;2510000;3,22E-10;193000000;0.002748;2,05E-10;0,0291;2,3E-21;2,22E-19;0,000171;2,27E-25;53.12;;
284.34;9,52E-10;11500000;1,33E-10;6080000;0.0019320000000000001;59,2;5.93e-05;2,45E-08;1,68E-18;3440000000;7,8E-26;43154;;
284.39;3,13E-10;4.95e-09;5.1e-14;17800000;0.001269;166;0.0001151;2,48E-21;1,19E-17;0,000648;2,49E-26;9589;;
284.44;96,4;201000000;1,82E-11;0,000000486;0.000778;4,49E-12;0.00021269999999999997;2,39E-21;0,0000783;0,00114;7,4E-15;3,976E+16;;
