,Wavelength,Sum,Ca I (1.7e-02),Ca II (8.9e-01),Ca III (9.1e-02)
3969,429.44,1991.0,1991.0,0,4.929999999999999e-12
3970,429.49,2180.0,2180.0,0,6.023e-12
3971,429.54,2507.0,2507.0,0,7.576000000000001e-12
3972,429.59,2980.0,2980.0,0,9.711e-12
3973,429.64,3602.0,3602.0,0,1.255e-11
3974,429.69,4371.0,4371.0,0,1.62e-11
3975,429.74,5279.0,5279.0,0,2.0739999999999998e-11
3976,429.79,6308.0,6308.0,0,2.62e-11
3977,429.84,7431.0,7431.0,0,3.253e-11
3978,429.89,8614.0,8614.0,0,3.9570000000000005e-11
3979,429.94,9810.0,9810.0,0,4.71e-11
3980,429.99,10960.0,10960.0,0,5.476e-11
3981,430.04,12020.0,12020.0,0,6.214e-11
3982,430.09,12920.0,12920.0,0,6.878000000000001e-11
3983,430.14,13620.0,13620.0,0,7.423000000000001e-11
3984,430.19,14070.0,14070.0,0,7.807e-11
3985,430.24,14250.0,14250.0,0,8.001000000000002e-11
3986,430.29,14160.0,14160.0,0,7.989e-11
3987,430.34,13810.0,13810.0,0,7.77e-11
3988,430.39,13240.0,13240.0,0,7.361e-11
3989,430.44,12490.0,12490.0,0,6.792e-11
3990,430.49,11620.0,11620.0,0,6.103e-11
3991,430.54,10670.0,10670.0,0,5.3400000000000004e-11
3992,430.59,9705.0,9705.0,0,4.5509999999999993e-11
3993,430.64,8746.0,8746.0,0,3.776e-11
3994,430.69,7824.0,7824.0,0,3.0510000000000006e-11
3995,430.74,6955.0,6955.0,0,2.4010000000000003e-11
3996,430.79,6143.0,6143.0,0,1.839e-11
3997,430.84,5389.0,5389.0,0,1.3719999999999999e-11
3998,430.89,4693.0,4693.0,0,9.961e-12
3999,430.94,4053.0,4053.0,0,7.042999999999999e-12
4000,430.99,3470.0,3470.0,0,4.8479999999999995e-12
4001,431.04,2948.0,2948.0,0,3.249e-12
4002,431.09,2495.0,2495.0,0,2.12e-12
4003,431.14,2119.0,2119.0,0,1.347e-12
4004,431.19,1828.0,1828.0,0,8.328e-13
4005,431.24,1630.0,1630.0,0,5.014e-13
4006,431.29,1530.0,1530.0,0,2.939e-13
4007,431.34,1528.0,1528.0,0,1.677e-13
4008,431.39,1623.0,1623.0,0,9.316e-14
4009,431.44,1804.0,1804.0,0,5.041e-14
4010,431.49,2060.0,2060.0,0,2.66e-14
4011,431.54,2371.0,2371.0,0,1.377e-14
4012,431.59,2713.0,2713.0,0,7.162000000000001e-15
4013,431.64,3061.0,3061.0,0,4.052e-15
4014,431.69,3386.0,3386.0,0,3.0199999999999998e-15
4015,431.74,3661.0,3661.0,0,3.463e-15
4016,431.79,3862.0,3862.0,0,5.341e-15
4017,431.84,3972.0,3972.0,0,9.077e-15
4018,431.89,3979.0,3979.0,0,1.556e-14
4019,431.94,3882.0,3882.0,0,2.6239999999999997e-14
4020,431.99,3688.0,3688.0,0,4.319e-14
4021,432.04,3412.0,3412.0,0,6.934e-14
4022,432.09,3073.0,3073.0,0,1.085e-13
4023,432.14,2695.0,2695.0,0,1.655e-13
4024,432.19,2300.0,2300.0,0,2.461e-13
4025,432.24,1912.0,1912.0,0,3.568e-13
4026,432.29,1547.0,1547.0,0,5.046e-13
4027,432.34,1219.0,1219.0,0,6.96e-13
4028,432.39,934.5,934.5,0,9.369e-13
4029,432.44,697.7,697.7,0,1.231e-12
4030,432.49,507.2,507.2,0,1.5800000000000001e-12
4031,432.54,358.9,358.9,0,1.9809999999999997e-12
4032,432.59,247.2,247.2,0,2.4300000000000003e-12
4033,432.64,165.8,165.8,0,2.9160000000000005e-12
4034,432.69,108.3,108.3,0,3.427e-12
4035,432.74,68.83,68.83,0,3.949e-12
4036,432.79,42.59,42.59,0,4.466e-12
4037,432.84,25.66,25.66,0,4.962e-12
4038,432.89,15.05,15.05,0,5.4210000000000004e-12
4039,432.94,8.595,8.595,0,5.832000000000001e-12
4040,432.99,4.7780000000000005,4.7780000000000005,0,6.182000000000001e-12
4041,433.04,2.5860000000000003,2.5860000000000003,0,6.462000000000001e-12
4042,433.09,1.3630000000000002,1.3630000000000002,0,6.663e-12
4043,433.14,0.699,0.699,0,6.7779999999999996e-12
4044,433.19,0.3491,0.3491,0,6.802e-12
4045,433.24,0.1697,0.1697,0,6.7309999999999995e-12
4046,433.29,0.08034,0.08034,0,6.5620000000000005e-12
4047,433.34,0.03702,0.03702,0,6.3e-12
4048,433.39,0.01661,0.01661,0,5.951000000000001e-12
4049,433.44,0.007254000000000001,0.007254000000000001,0,5.527e-12
4050,433.49,0.003085,0.003085,0,5.044e-12
4051,433.54,0.0012779999999999998,0.0012779999999999998,0,4.523e-12
4052,433.59,0.0005184,0.0005184,0,3.985e-12
4053,433.64,0.0002125,0.0002125,0,3.454e-12
4054,433.69,0.00010520000000000001,0.00010520000000000001,0,2.9489999999999997e-12
4055,433.74,0.000101,0.000101,0,2.4870000000000002e-12
4056,433.79,0.00019180000000000003,0.00019180000000000003,0,2.0809999999999997e-12
4057,433.84,0.00044699999999999997,0.00044699999999999997,0,1.7359999999999999e-12
4058,433.89,0.001057,0.001057,0,1.4539999999999999e-12
4059,433.94,0.002447,0.002447,0,1.2329999999999999e-12
4060,433.99,0.005526,0.005526,0,1.066e-12
4061,434.04,0.01215,0.01215,0,9.454e-13
4062,434.09,0.026039999999999997,0.026039999999999997,0,8.615e-13
4063,434.14,0.054329999999999996,0.054329999999999996,0,8.055e-13
4064,434.19,0.1104,0.1104,0,7.691e-13
4065,434.24,0.2185,0.2185,0,7.449e-13
4066,434.29,0.4213,0.4213,0,7.268e-13
4067,434.34,0.7911,0.7911,0,7.097e-13
4068,434.39,1.4469999999999998,1.4469999999999998,0,6.899e-13
4069,434.44,2.577,2.577,0,6.647e-13
4070,434.49,4.471,4.471,0,6.328e-13
4071,434.54,7.555,7.555,0,5.936e-13
4072,434.59,12.43,12.43,0,5.48e-13
4073,434.64,19.93,19.93,0,4.976e-13
4074,434.69,31.12,31.12,0,4.449e-13
4075,434.74,47.33,47.33,0,3.933e-13
4076,434.79,70.09,70.09,0,3.469e-13
4077,434.84,101.1,101.1,0,3.106e-13
4078,434.89,142.1,142.1,0,2.903e-13
4079,434.94,194.4,194.4,0,2.928e-13
4080,434.99,259.1,259.1,0,3.264e-13
4081,435.04,336.4,336.4,0,4.008e-13
4082,435.09,425.4,425.4,0,5.276e-13
4083,435.14,523.9,523.9,0,7.194e-13
4084,435.19,628.4,628.4,0,9.892e-13
4085,435.24,734.1,734.1,0,1.3500000000000001e-12
4086,435.29,835.4,835.4,0,1.8100000000000002e-12
4087,435.34,925.8,925.8,0,2.376e-12
4088,435.39,999.4,999.4,0,3.0439999999999996e-12
4089,435.44,1051.0,1051.0,0,3.8039999999999995e-12
4090,435.49,1076.0,1076.0,0,4.631e-12
4091,435.54,1073.0,1073.0,0,5.494e-12
4092,435.59,1042.0,1042.0,0,6.349e-12
4093,435.64,986.3,986.3,0,7.146999999999999e-12
4094,435.69,908.9,908.9,0,7.837e-12
4095,435.74,815.8,815.8,0,8.37e-12
4096,435.79,713.2,713.2,0,8.707e-12
4097,435.84,607.2,607.2,0,8.822000000000001e-12
4098,435.89,503.6,503.6,0,8.707e-12
4099,435.94,406.7,406.7,0,8.369e-12
4100,435.99,320.0,320.0,0,7.836e-12
4101,436.04,245.2,245.2,0,7.146999999999999e-12
4102,436.09,183.0,183.0,0,6.348e-12
4103,436.14,133.0,133.0,0,5.492999999999999e-12
4104,436.19,94.17,94.17,0,4.629e-12
4105,436.24,64.94,64.94,0,3.8e-12
4106,436.29,43.61,43.61,0,3.038e-12
4107,436.34,28.53,28.53,0,2.3660000000000002e-12
4108,436.39,18.18,18.18,0,1.795e-12
4109,436.44,11.28,11.28,0,1.326e-12
4110,436.49,6.817,6.817,0,9.541e-13
4111,436.54,4.013,4.013,0,6.687e-13
4112,436.59,2.301,2.301,0,4.566e-13
4113,436.64,1.285,1.285,0,3.036e-13
4114,436.69,0.6989,0.6989,0,1.967e-13
4115,436.74,0.3703,0.3703,0,1.241e-13
4116,436.79,0.191,0.191,0,7.624e-14
4117,436.84,0.09601,0.09601,0,4.5639999999999995e-14
4118,436.89,0.047,0.047,0,2.6619999999999998e-14
4119,436.94,0.02241,0.02241,0,1.515e-14
4120,436.99,0.0104,0.0104,0,8.438e-15
4121,437.04,0.004705,0.004705,0,4.665e-15
4122,437.09,0.002073,0.002073,0,2.6739999999999997e-15
4123,437.14,0.0008892000000000001,0.0008892000000000001,0,1.785e-15
4124,437.19,0.00037160000000000003,0.00037160000000000003,0,1.645e-15
4125,437.24,0.0001512,0.0001512,0,2.129e-15
4126,437.29,5.995e-05,5.995e-05,0,3.2869999999999996e-15
4127,437.34,2.315e-05,2.315e-05,0,5.322e-15
4128,437.39,8.704e-06,8.704e-06,0,8.584e-15
4129,437.44,3.1880000000000002e-06,3.1880000000000002e-06,0,1.357e-14
4130,437.49,1.137e-06,1.137e-06,0,2.095e-14
4131,437.54,3.9520000000000004e-07,3.9520000000000004e-07,0,3.152e-14
4132,437.59,1.3369999999999999e-07,1.3369999999999999e-07,0,4.621e-14
4133,437.64,4.408e-08,4.408e-08,0,6.601e-14
4134,437.69,1.4150000000000001e-08,1.4150000000000001e-08,0,9.186e-14
4135,437.74,4.425e-09,4.425e-09,0,1.246e-13
4136,437.79,1.348e-09,1.348e-09,0,1.646e-13
4137,437.84,3.999e-10,3.997e-10,0,2.118e-13
4138,437.89,1.157e-10,1.1549999999999999e-10,0,2.657e-13
4139,437.94,3.282e-11,3.25e-11,0,3.247e-13
4140,437.99,9.293e-12,8.906000000000001e-12,0,3.865e-13
4141,438.04,2.826e-12,2.3769999999999997e-12,0,4.484e-13
4142,438.09,1.125e-12,6.181e-13,0,5.069e-13
4143,438.14,7.149e-13,1.565e-13,0,5.584e-13
4144,438.19,5.995e-13,0,0,5.995e-13
4145,438.24,6.274e-13,0,0,6.274e-13
4146,438.29,6.402e-13,0,0,6.402e-13
4147,438.34,6.375e-13,0,0,6.375e-13
4148,438.39,6.2e-13,0,0,6.2e-13
4149,438.44,5.898e-13,0,0,5.898e-13
4150,438.49,5.505e-13,0,0,5.505e-13
4151,438.54,5.063e-13,0,0,5.063e-13
4152,438.59,4.623e-13,0,0,4.623e-13
4153,438.64,4.237e-13,0,0,4.237e-13
4154,438.69,3.957e-13,0,0,3.957e-13
4155,438.74,3.838e-13,0,0,3.838e-13
4156,438.79,3.932e-13,0,0,3.932e-13
4157,438.84,4.303e-13,0,0,4.303e-13
4158,438.89,5.025e-13,0,0,5.025e-13
4159,438.94,6.202e-13,0,0,6.202e-13
4160,438.99,7.978e-13,0,0,7.978e-13
4161,439.04,1.0560000000000001e-12,0,0,1.0560000000000001e-12
4162,439.09,1.423e-12,0,0,1.423e-12
4163,439.14,1.936e-12,0,0,1.936e-12
4164,439.19,2.642e-12,0,0,2.642e-12
4165,439.24,3.5989999999999995e-12,0,0,3.5989999999999995e-12
4166,439.29,4.8660000000000005e-12,0,0,4.8660000000000005e-12
4167,439.34,6.506e-12,0,0,6.506e-12
4168,439.39,8.575e-12,0,0,8.575e-12
4169,439.44,1.111e-11,0,0,1.111e-11
4170,439.49,1.4109999999999999e-11,0,0,1.4109999999999999e-11
4171,439.54,1.756e-11,0,0,1.756e-11
4172,439.59,2.137e-11,0,0,2.137e-11
4173,439.64,2.542e-11,0,0,2.542e-11
4174,439.69,2.954e-11,0,0,2.954e-11
4175,439.74,3.3539999999999995e-11,0,0,3.3539999999999995e-11
4176,439.79,3.718e-11,0,0,3.718e-11
4177,439.84,4.028e-11,0,0,4.028e-11
4178,439.89,4.343e-11,7.648e-13,0,4.266e-11
4179,439.94,4.713e-11,2.9219999999999995e-12,0,4.421e-11
4180,439.99,5.5770000000000005e-11,1.088e-11,0,4.489e-11
4181,440.04,8.424e-11,3.9500000000000006e-11,0,4.4740000000000005e-11
4182,440.09,1.8359999999999997e-10,1.3980000000000002e-10,0,4.388e-11
4183,440.14,5.246e-10,4.821e-10,0,4.2459999999999995e-11
4184,440.19,1.6619999999999998e-09,1.6209999999999999e-09,0,4.069e-11
4185,440.24,5.353e-09,5.314e-09,0,3.876e-11
4186,440.29,1.702e-08,1.698e-08,0,3.685e-11
4187,440.34,5.2920000000000007e-08,5.2879999999999994e-08,0,3.507e-11
4188,440.39,1.606e-07,1.606e-07,0,3.3490000000000005e-11
4189,440.44,4.752e-07,4.752e-07,0,3.211e-11
4190,440.49,1.3709999999999999e-06,1.3709999999999999e-06,0,3.087e-11
4191,440.54,3.855e-06,3.855e-06,0,2.969e-11
4192,440.59,1.057e-05,1.057e-05,0,2.845e-11
4193,440.64,2.824e-05,2.824e-05,0,2.7070000000000003e-11
4194,440.69,7.357e-05,7.357e-05,0,2.5469999999999997e-11
4195,440.74,0.00018680000000000001,0.00018680000000000001,0,2.363e-11
4196,440.79,0.00046239999999999996,0.00046239999999999996,0,2.1550000000000002e-11
4197,440.84,0.001116,0.001116,0,1.927e-11
4198,440.89,0.002624,0.002624,0,1.6870000000000002e-11
4199,440.94,0.006016,0.006016,0,1.4439999999999999e-11
4200,440.99,0.01345,0.01345,0,1.208e-11
4201,441.04,0.029289999999999997,0.029289999999999997,0,9.867e-12
4202,441.09,0.06221,0.06221,0,7.862999999999999e-12
4203,441.14,0.1288,0.1288,0,6.111000000000001e-12
4204,441.19,0.2599,0.2599,0,4.632e-12
4205,441.24,0.5112,0.5112,0,3.4239999999999995e-12
4206,441.29,0.9802,0.9802,0,2.4670000000000003e-12
4207,441.34,1.8319999999999999,1.8319999999999999,0,1.732e-12
4208,441.39,3.338,3.338,0,1.186e-12
4209,441.44,5.928999999999999,5.928999999999999,0,7.914e-13
4210,441.49,10.27,10.27,0,5.147e-13
4211,441.54,17.32,17.32,0,3.263e-13
4212,441.59,28.5,28.5,0,2.017e-13
4213,441.64,45.71,45.71,0,1.217e-13
4214,441.69,71.46,71.46,0,7.192000000000001e-14
4215,441.74,108.9,108.9,0,4.2210000000000004e-14
4216,441.79,161.8,161.8,0,2.57e-14
4217,441.84,234.2,234.2,0,1.82e-14
4218,441.89,330.6,330.6,0,1.772e-14
4219,441.94,454.9,454.9,0,2.415e-14
4220,441.99,610.2,610.2,0,3.9310000000000005e-14
4221,442.04,797.8,797.8,0,6.72e-14
4222,442.09,1017.0,1017.0,0,1.146e-13
4223,442.14,1264.0,1264.0,0,1.916e-13
4224,442.19,1531.0,1531.0,0,3.13e-13
4225,442.24,1808.0,1808.0,0,4.987e-13
4226,442.29,2082.0,2082.0,0,7.747e-13
4227,442.34,2339.0,2339.0,0,1.1730000000000002e-12
4228,442.39,2563.0,2563.0,0,1.732e-12
4229,442.44,2741.0,2741.0,0,2.4930000000000004e-12
4230,442.49,2864.0,2864.0,0,3.4980000000000006e-12
4231,442.54,2927.0,2927.0,0,4.784e-12
4232,442.59,2933.0,2933.0,0,6.378999999999999e-12
4233,442.64,2890.0,2890.0,0,8.292e-12
4234,442.69,2815.0,2815.0,0,1.0510000000000001e-11
4235,442.74,2729.0,2729.0,0,1.2980000000000002e-11
4236,442.79,2660.0,2660.0,0,1.5630000000000002e-11
4237,442.84,2634.0,2634.0,0,1.835e-11
4238,442.89,2681.0,2681.0,0,2.1e-11
4239,442.94,2822.0,2822.0,0,2.343e-11
4240,442.99,3075.0,3075.0,0,2.549e-11
4241,443.04,3448.0,3448.0,0,2.7030000000000003e-11
4242,443.09,3938.0,3938.0,0,2.794e-11
4243,443.14,4529.0,4529.0,0,2.8149999999999998e-11
4244,443.19,5194.0,5194.0,0,2.7649999999999996e-11
4245,443.24,5895.0,5895.0,0,2.6480000000000002e-11
4246,443.29,6587.0,6587.0,0,2.4719999999999996e-11
4247,443.34,7220.0,7220.0,0,2.25e-11
4248,443.39,7745.0,7745.0,0,1.9959999999999998e-11
4249,443.44,8121.0,8121.0,0,1.726e-11
4250,443.49,8315.0,8315.0,0,1.456e-11
4251,443.54,8310.0,8310.0,0,1.196e-11
4252,443.59,8101.0,8101.0,0,9.587e-12
4253,443.64,7704.0,7704.0,0,7.489e-12
4254,443.69,7146.0,7146.0,0,5.7029999999999994e-12
4255,443.74,6464.0,6464.0,0,4.234e-12
4256,443.79,5702.0,5702.0,0,3.0639999999999995e-12
4257,443.84,4905.0,4905.0,0,2.162e-12
4258,443.89,4115.0,4115.0,0,1.4869999999999998e-12
4259,443.94,3367.0,3367.0,0,9.968e-13
4260,443.99,2686.0,2686.0,0,6.515e-13
4261,444.04,2090.0,2090.0,0,4.151e-13
4262,444.09,1586.0,1586.0,0,2.579e-13
4263,444.14,1174.0,1174.0,0,1.562e-13
4264,444.19,848.6,848.6,0,9.217999999999999e-14
4265,444.24,600.3,600.3,0,5.305e-14
4266,444.29,417.9,417.9,0,2.9760000000000004e-14
4267,444.34,290.5,290.5,0,1.628e-14
4268,444.39,208.6,208.6,0,8.678e-15
4269,444.44,165.6,165.6,0,4.51e-15
4270,444.49,157.6,157.6,0,2.2850000000000003e-15
4271,444.54,184.9,184.9,0,1.129e-15
4272,444.59,251.5,251.5,0,5.436e-16
4273,444.64,365.7,365.7,0,2.552e-16
4274,444.69,539.6,539.6,0,1.168e-16
4275,444.74,788.7,788.7,0,5.2090000000000006e-17
4276,444.79,1131.0,1131.0,0,2.2650000000000002e-17
4277,444.84,1586.0,1586.0,0,9.605e-18
4278,444.89,2170.0,2170.0,0,3.97e-18
4279,444.94,2897.0,2897.0,0,1.5990000000000001e-18
4280,444.99,3773.0,3773.0,0,6.282000000000001e-19
4281,445.04,4794.0,4794.0,0,2.406e-19
4282,445.09,5940.0,5940.0,0,8.980000000000001e-20
4283,445.14,7179.0,7179.0,0,3.2680000000000004e-20
4284,445.19,8464.0,8464.0,0,1.159e-20
4285,445.24,9733.0,9733.0,0,4.0089999999999994e-21
4286,445.29,10920.0,10920.0,0,1.352e-21
4287,445.34,11950.0,11950.0,0,4.442e-22
4288,445.39,12750.0,12750.0,0,1.4230000000000003e-22
4289,445.44,13280.0,13280.0,0,4.4450000000000004e-23
4290,445.49,13490.0,13490.0,0,1.3539999999999998e-23
4291,445.54,13360.0,13360.0,0,4.018e-24
4292,445.59,12920.0,12920.0,0,1.163e-24
4293,445.64,12180.0,12180.0,0,3.2800000000000004e-25
4294,445.69,11210.0,11210.0,0,9.018999999999999e-26
4295,445.74,10060.0,10060.0,0,2.446e-26
4296,445.79,8807.0,8807.0,0,8.112999999999998e-27
4297,445.84,7524.0,7524.0,0,6.685e-27
4298,445.89,6272.0,6272.0,0,2.43e-26
4299,445.94,5101.0,5101.0,0,8.619e-26
4300,445.99,4048.0,4048.0,0,2.9820000000000003e-25
4301,446.04,3134.0,3134.0,0,1.0070000000000003e-24
4302,446.09,2368.0,2368.0,0,3.314e-24
4303,446.14,1746.0,1746.0,0,1.0650000000000001e-23
4304,446.19,1256.0,1256.0,0,3.337e-23
4305,446.24,881.5,881.5,0,1.02e-22
4306,446.29,603.9,603.9,0,3.0439999999999994e-22
4307,446.34,403.7,403.7,0,8.859e-22
4308,446.39,263.4,263.4,0,2.515e-21
4309,446.44,167.7,167.7,0,6.967000000000001e-21
4310,446.49,104.2,104.2,0,1.883e-20
4311,446.54,63.19,63.19,0,4.9639999999999994e-20
4312,446.59,37.4,37.4,0,1.277e-19
4313,446.64,21.61,21.61,0,3.204e-19
4314,446.69,12.18,12.18,0,7.843000000000001e-19
4315,446.74,6.704,6.704,0,1.873e-18
4316,446.79,3.6010000000000004,3.6010000000000004,0,4.364e-18
4317,446.84,1.8880000000000001,1.8880000000000001,0,9.921000000000001e-18
4318,446.89,0.9663,0.9663,0,2.2e-17
4319,446.94,0.4827,0.4827,0,4.76e-17
4320,446.99,0.2354,0.2354,0,1.0049999999999999e-16
4321,447.04,0.112,0.112,0,2.069e-16
4322,447.09,0.05205,0.05205,0,4.1560000000000004e-16
4323,447.14,0.02361,0.02361,0,8.146000000000001e-16
4324,447.19,0.01045,0.01045,0,1.558e-15
4325,447.24,0.004517,0.004517,0,2.905e-15
4326,447.29,0.001906,0.001906,0,5.288e-15
4327,447.34,0.0007847,0.0007847,0,9.388e-15
4328,447.39,0.00031549999999999997,0.00031549999999999997,0,1.6259999999999998e-14
4329,447.44,0.0001238,0.0001238,0,2.748e-14
4330,447.49,4.742e-05,4.742e-05,0,4.53e-14
4331,447.54,1.773e-05,1.773e-05,0,7.286e-14
4332,447.59,6.473e-06,6.473e-06,0,1.143e-13
4333,447.64,2.306e-06,2.306e-06,0,1.75e-13
4334,447.7,6.476000000000001e-07,6.476000000000001e-07,0,2.823e-13
4335,447.75,2.188e-07,2.188e-07,0,4.093e-13
4336,447.8,7.217e-08,7.217e-08,0,5.789e-13
4337,447.85,2.323e-08,2.323e-08,0,7.988e-13
4338,447.9,7.302e-09,7.3009999999999995e-09,0,1.075e-12
4339,447.95,2.241e-09,2.239e-09,0,1.4119999999999998e-12
4340,448.0,6.722e-10,6.704e-10,0,1.809e-12
4341,448.05,1.9819999999999997e-10,1.959e-10,0,2.261e-12
4342,448.1,5.863e-11,5.587e-11,0,2.7569999999999997e-12
4343,448.15,1.8829999999999998e-11,1.555e-11,0,3.28e-12
4344,448.2,7.287999999999999e-12,3.4810000000000006e-12,0,3.807e-12
4345,448.25,5.244e-12,9.337e-13,0,4.309999999999999e-12
4346,448.3,4.841e-12,8.039e-14,0,4.7610000000000004e-12
4347,448.35,5.151e-12,2.101e-14,0,5.13e-12
4348,448.4,5.392999999999999e-12,0,0,5.392999999999999e-12
4349,448.45,5.5310000000000006e-12,0,0,5.5310000000000006e-12
4350,448.5,5.535000000000001e-12,0,0,5.535000000000001e-12
4351,448.55,5.4029999999999995e-12,0,0,5.4029999999999995e-12
4352,448.6,5.147e-12,0,0,5.147e-12
4353,448.65,4.785e-12,0,0,4.785e-12
4354,448.7,4.3429999999999996e-12,0,0,4.3429999999999996e-12
4355,448.75,3.8510000000000005e-12,0,0,3.8510000000000005e-12
4356,448.8,3.3410000000000004e-12,0,0,3.3410000000000004e-12
4357,448.85,2.8439999999999996e-12,0,0,2.8439999999999996e-12
4358,448.9,2.39e-12,0,0,2.39e-12
4359,448.95,2.005e-12,0,0,2.005e-12
4360,449.0,1.7119999999999998e-12,0,0,1.7119999999999998e-12
4361,449.05,1.533e-12,0,0,1.533e-12
4362,449.1,1.493e-12,0,0,1.493e-12
4363,449.15,1.6140000000000002e-12,0,0,1.6140000000000002e-12
4364,449.2,1.925e-12,0,0,1.925e-12
4365,449.25,2.4580000000000002e-12,0,0,2.4580000000000002e-12
4366,449.3,3.246e-12,0,0,3.246e-12
4367,449.35,4.325e-12,0,0,4.325e-12
4368,449.4,5.722e-12,0,0,5.722e-12
4369,449.45,7.455e-12,0,0,7.455e-12
4370,449.5,9.526e-12,0,0,9.526e-12
4371,449.55,1.191e-11,0,0,1.191e-11
4372,449.6,1.4550000000000001e-11,0,0,1.4550000000000001e-11
4373,449.65,1.737e-11,0,0,1.737e-11
4374,449.7,2.0239999999999996e-11,0,0,2.0239999999999996e-11
4375,449.75,2.303e-11,0,0,2.303e-11
4376,449.8,2.558e-11,0,0,2.558e-11
4377,449.85,2.774e-11,0,0,2.774e-11
4378,449.9,2.937e-11,0,0,2.937e-11
4379,449.95,3.048e-11,1.314e-13,0,3.035e-11
4380,450.0,3.111e-11,4.942e-13,0,3.062e-11
4381,450.05,3.197e-11,1.8140000000000001e-12,0,3.016e-11
4382,450.1,3.5520000000000004e-11,6.499999999999999e-12,0,2.902e-11
4383,450.15,4.999e-11,2.2719999999999997e-11,0,2.7269999999999997e-11
4384,450.2,1.026e-10,7.753e-11,0,2.5039999999999998e-11
4385,450.25,2.806e-10,2.581e-10,0,2.2469999999999998e-11
4386,450.3,8.585e-10,8.387999999999999e-10,0,1.973e-11
4387,450.35,2.6769999999999998e-09,2.6600000000000003e-09,0,1.695e-11
4388,450.4,8.245e-09,8.231000000000001e-09,0,1.427e-11
4389,450.45,2.487e-08,2.486e-08,0,1.178e-11
4390,450.5,7.327000000000001e-08,7.326000000000001e-08,0,9.568e-12
4391,450.55,2.107e-07,2.107e-07,0,7.661e-12
4392,450.6,5.914e-07,5.914e-07,0,6.0789999999999994e-12
4393,450.65,1.62e-06,1.62e-06,0,4.819e-12
4394,450.7,4.33e-06,4.33e-06,0,3.867e-12
4395,450.75,1.13e-05,1.13e-05,0,3.202e-12
4396,450.8,2.876e-05,2.876e-05,0,2.8050000000000003e-12
4397,450.85,7.145e-05,7.145e-05,0,2.661e-12
4398,450.9,0.0001732,0.0001732,0,2.763e-12
4399,450.95,0.00040990000000000004,0.00040990000000000004,0,3.108e-12
4400,451.0,0.0009466000000000001,0.0009466000000000001,0,3.698e-12
4401,451.05,0.002133,0.002133,0,4.539e-12
4402,451.1,0.004691,0.004691,0,5.632e-12
4403,451.15,0.01007,0.01007,0,6.969e-12
4404,451.2,0.02109,0.02109,0,8.529999999999999e-12
4405,451.25,0.0431,0.0431,0,1.0279999999999999e-11
4406,451.3,0.08596000000000001,0.08596000000000001,0,1.216e-11
4407,451.35,0.1673,0.1673,0,1.41e-11
4408,451.4,0.3179,0.3179,0,1.6e-11
4409,451.45,0.5893,0.5893,0,1.775e-11
4410,451.5,1.0659999999999998,1.0659999999999998,0,1.927e-11
4411,451.55,1.882,1.882,0,2.043e-11
4412,451.6,3.2439999999999998,3.2439999999999998,0,2.117e-11
4413,451.65,5.454,5.454,0,2.1420000000000002e-11
4414,451.7,8.95,8.95,0,2.118e-11
4415,451.75,14.33,14.33,0,2.0440000000000003e-11
4416,451.8,22.4,22.4,0,1.9260000000000003e-11
4417,451.85,34.16,34.16,0,1.7719999999999998e-11
4418,451.9,50.85,50.85,0,1.591e-11
4419,451.95,73.86,73.86,0,1.395e-11
4420,452.0,104.7,104.7,0,1.194e-11
4421,452.05,144.8,144.8,0,9.968e-12
4422,452.1,195.5,195.5,0,8.125e-12
4423,452.15,257.6,257.6,0,6.4629999999999994e-12
4424,452.2,331.2,331.2,0,5.018e-12
4425,452.25,415.5,415.5,0,3.802e-12
4426,452.3,508.8,508.8,0,2.8110000000000004e-12
4427,452.35,608.0,608.0,0,2.028e-12
4428,452.4,709.0,709.0,0,1.4280000000000004e-12
4429,452.45,806.9,806.9,0,9.811e-13
4430,452.5,896.1,896.1,0,6.578e-13
4431,452.55,971.3,971.3,0,4.304e-13
4432,452.6,1027.0,1027.0,0,2.748e-13
4433,452.65,1060.0,1060.0,0,1.712e-13
4434,452.7,1068.0,1068.0,0,1.041e-13
4435,452.75,1050.0,1050.0,0,6.174e-14
4436,452.8,1007.0,1007.0,0,3.5739999999999995e-14
4437,452.85,943.2,943.2,0,2.019e-14
4438,452.9,861.8,861.8,0,1.1129999999999999e-14
4439,452.95,768.4,768.4,0,5.985e-15
4440,453.0,668.7,668.7,0,3.141e-15
4441,453.05,567.8,567.8,0,1.609e-15
4442,453.1,470.6,470.6,0,8.0399999999999995e-16
4443,453.15,380.6,380.6,0,3.9210000000000005e-16
4444,453.2,300.4,300.4,0,1.866e-16
4445,453.25,231.4,231.4,0,8.662e-17
4446,453.3,173.9,173.9,0,3.925e-17
4447,453.35,127.6,127.6,0,1.736e-17
4448,453.4,91.32,91.32,0,7.501e-18
