,Wavelength,Sum,Cl I (8.1e-01),Cl II (1.9e-01),Cl III (2.8e-07)
2928,398.93,0.006076,0,0.006076,4.703e-11
2929,398.98,0.006375,0,0.006375,5.2829999999999994e-11
2930,399.03,0.0065,0,0.0065,5.75e-11
2931,399.08,0.006445,0,0.006445,6.065e-11
2932,399.13,0.006222999999999999,0,0.006222999999999999,6.199999999999999e-11
2933,399.18,0.00586,0,0.00586,6.141e-11
2934,399.23,0.005392,0,0.005392,5.896e-11
2935,399.28,0.004861,0,0.004861,5.485e-11
2936,399.33,0.004304,0,0.004304,4.9459999999999996e-11
2937,399.38,0.0037560000000000002,0,0.0037560000000000002,4.3210000000000005e-11
2938,399.43,0.0032409999999999995,0,0.0032409999999999995,3.6590000000000006e-11
2939,399.48,0.002773,0,0.002773,3.003e-11
2940,399.53,0.002358,0,0.002358,2.388e-11
2941,399.58,0.001995,0,0.001995,1.84e-11
2942,399.63,0.0016809999999999998,0,0.0016809999999999998,1.3740000000000001e-11
2943,399.68,0.0014089999999999999,0,0.0014089999999999999,9.947e-12
2944,399.73,0.001172,0,0.001172,6.977e-12
2945,399.78,0.0009676,0,0.0009676,4.743e-12
2946,399.83,0.0007906,0,0.0007906,3.1239999999999996e-12
2947,399.88,0.0006389,0,0.0006389,1.9939999999999998e-12
2948,399.93,0.0005108000000000001,0,0.0005108000000000001,1.234e-12
2949,399.98,0.00040439999999999996,0,0.00040439999999999996,7.398e-13
2950,400.03,0.0003176,0,0.0003176,4.298e-13
2951,400.08,0.0002481,0,0.0002481,2.42e-13
2952,400.13,0.0001933,0,0.0001933,1.321e-13
2953,400.18,0.0001504,0,0.0001504,6.984e-14
2954,400.23,0.000117,0,0.000117,3.579e-14
2955,400.28,9.101e-05,0,9.101e-05,1.778e-14
2956,400.33,7.056e-05,0,7.056e-05,8.574e-15
2957,400.38,5.437e-05,0,5.437e-05,4.0380000000000005e-15
2958,400.43,4.146e-05,0,4.146e-05,1.92e-15
2959,400.48,3.117e-05,0,3.117e-05,1.065e-15
2960,400.53,2.302e-05,0,2.302e-05,9.646000000000001e-16
2961,400.58,1.665e-05,0,1.665e-05,1.532e-15
2962,400.63,1.178e-05,0,1.178e-05,3.051e-15
2963,400.68,8.156e-06,0,8.156e-06,6.263e-15
2964,400.73,5.57e-06,0,5.57e-06,1.261e-14
2965,400.78,3.857e-06,0,3.857e-06,2.469e-14
2966,400.83,2.921e-06,0,2.921e-06,4.686e-14
2967,400.88,2.7710000000000002e-06,0,2.7710000000000002e-06,8.624e-14
2968,400.93,3.576e-06,0,3.576e-06,1.539e-13
2969,400.98,5.741000000000001e-06,0,5.741000000000001e-06,2.662e-13
2970,401.03,1.002e-05,0,1.002e-05,4.465e-13
2971,401.08,1.765e-05,0,1.765e-05,7.26e-13
2972,401.13,3.053e-05,0,3.053e-05,1.1440000000000002e-12
2973,401.18,5.142e-05,0,5.142e-05,1.7490000000000003e-12
2974,401.23,8.405e-05,0,8.405e-05,2.5920000000000003e-12
2975,401.28,0.00013330000000000001,0,0.00013330000000000001,3.724e-12
2976,401.33,0.0002049,0,0.0002049,5.186e-12
2977,401.38,0.0003055,0,0.0003055,7.002999999999999e-12
2978,401.43,0.00044160000000000005,0,0.00044160000000000005,9.169e-12
2979,401.48,0.0006189,0,0.0006189,1.1640000000000001e-11
2980,401.53,0.0008412000000000001,0,0.0008412000000000001,1.432e-11
2981,401.58,0.001109,0,0.001109,1.7079999999999997e-11
2982,401.63,0.001417,0,0.001417,1.9760000000000005e-11
2983,401.68,0.001757,0,0.001757,2.216e-11
2984,401.73,0.002114,0,0.002114,2.409e-11
2985,401.78,0.002468,0,0.002468,2.539e-11
2986,401.83,0.002796,0,0.002796,2.595e-11
2987,401.88,0.003077,0,0.003077,2.571e-11
2988,401.93,0.0032920000000000002,0,0.0032920000000000002,2.47e-11
2989,401.98,0.003426,0,0.003426,2.2999999999999998e-11
2990,402.03,0.0034729999999999995,0,0.0034729999999999995,2.077e-11
2991,402.08,0.003436,0,0.003436,1.818e-11
2992,402.13,0.003324,0,0.003324,1.543e-11
2993,402.18,0.003154,0,0.003154,1.269e-11
2994,402.23,0.0029460000000000003,0,0.0029460000000000003,1.0119999999999998e-11
2995,402.28,0.0027170000000000002,0,0.0027170000000000002,7.829e-12
2996,402.33,0.002486,0,0.002486,5.87e-12
2997,402.38,0.002264,0,0.002264,4.2669999999999995e-12
2998,402.43,0.0020570000000000002,0,0.0020570000000000002,3.007e-12
2999,402.48,0.0018670000000000002,0,0.0018670000000000002,2.055e-12
3000,402.53,0.001693,0,0.001693,1.361e-12
3001,402.58,0.0015279999999999998,0,0.0015279999999999998,8.742e-13
3002,402.63,0.001371,0,0.001371,5.443e-13
3003,402.68,0.001217,0,0.001217,3.286e-13
3004,402.73,0.001066,0,0.001066,1.923e-13
3005,402.78,0.0009204,0,0.0009204,1.091e-13
3006,402.83,0.0007836000000000001,0,0.0007836000000000001,6.003e-14
3007,402.88,0.0006606,0,0.0006606,3.201e-14
3008,402.93,0.0005572,0,0.0005572,1.655e-14
3009,402.98,0.0004787,0,0.0004787,8.299e-15
3010,403.03,0.0004295,0,0.0004295,4.033e-15
3011,403.08,0.000413,0,0.000413,1.9010000000000003e-15
3012,403.13,0.0004309,0,0.0004309,8.683e-16
3013,403.18,0.00048300000000000003,0,0.00048300000000000003,3.8460000000000003e-16
3014,403.23,0.0005671000000000001,0,0.0005671000000000001,1.651e-16
3015,403.28,0.0006787999999999999,0,0.0006787999999999999,6.875e-17
3016,403.33,0.0008111,0,0.0008111,2.775e-17
3017,403.38,0.0009551999999999999,0,0.0009551999999999999,1.086e-17
3018,403.43,0.0011,0,0.0011,4.1189999999999994e-18
3019,403.48,0.001234,0,0.001234,1.515e-18
3020,403.53,0.0013460000000000002,0,0.0013460000000000002,5.403e-19
3021,403.58,0.001425,0,0.001425,1.868e-19
3022,403.63,0.001464,0,0.001464,6.261e-20
3023,403.68,0.001459,0,0.001459,2.035e-20
3024,403.73,0.00141,0,0.00141,6.4239999999999996e-21
3025,403.78,0.001322,0,0.001322,2.0060000000000002e-21
3026,403.83,0.001202,0,0.001202,7.5110000000000005e-22
3027,403.88,0.00106,0,0.00106,7.552999999999999e-22
3028,403.93,0.0009064,0,0.0009064,2.0109999999999998e-21
3029,403.98,0.0007517,0,0.0007517,6.371e-21
3030,404.03,0.0006045,0,0.0006045,1.997e-20
3031,404.08,0.00047149999999999997,0,0.00047149999999999997,6.081000000000001e-20
3032,404.13,0.00035660000000000005,0,0.00035660000000000005,1.797e-19
3033,404.18,0.0002615,0,0.0002615,5.151000000000001e-19
3034,404.23,0.00018600000000000002,0,0.00018600000000000002,1.432e-18
3035,404.28,0.0001283,0,0.0001283,3.8640000000000004e-18
3036,404.33,8.585e-05,0,8.585e-05,1.011e-17
3037,404.38,5.57e-05,0,5.57e-05,2.567e-17
3038,404.43,3.504e-05,0,3.504e-05,6.323999999999999e-17
3039,404.48,2.138e-05,0,2.138e-05,1.5109999999999998e-16
3040,404.53,1.265e-05,0,1.265e-05,3.502e-16
3041,404.58,7.2589999999999994e-06,0,7.2589999999999994e-06,7.875e-16
3042,404.63,4.04e-06,0,4.04e-06,1.718e-15
3043,404.68,2.18e-06,0,2.18e-06,3.635e-15
3044,404.73,1.141e-06,0,1.141e-06,7.463e-15
3045,404.78,5.79e-07,0,5.79e-07,1.486e-14
3046,404.83,2.85e-07,0,2.85e-07,2.8719999999999997e-14
3047,404.88,1.36e-07,0,1.36e-07,5.3829999999999996e-14
3048,404.93,6.297e-08,0,6.297e-08,9.787e-14
3049,404.98,2.827e-08,0,2.827e-08,1.726e-13
3050,405.03,1.2309999999999999e-08,0,1.2309999999999999e-08,2.954e-13
3051,405.08,5.1949999999999995e-09,0,5.1949999999999995e-09,4.904e-13
3052,405.13,2.128e-09,0,2.127e-09,7.897e-13
3053,405.18,8.457000000000001e-10,0,8.444999999999999e-10,1.234e-12
3054,405.23,3.27e-10,0,3.252e-10,1.8700000000000003e-12
3055,405.28,1.242e-10,0,1.214e-10,2.7489999999999997e-12
3056,405.33,4.7889999999999996e-11,0,4.397e-11,3.921000000000001e-12
3057,405.38,2.0870000000000005e-11,0,1.544e-11,5.425e-12
3058,405.43,1.254e-11,0,5.258999999999999e-12,7.282e-12
3059,405.48,1.1220000000000001e-11,0,1.737e-12,9.482999999999999e-12
3060,405.53,1.254e-11,0,5.563e-13,1.198e-11
3061,405.58,1.485e-11,0,1.728e-13,1.4679999999999998e-11
3062,405.63,1.7510000000000003e-11,0,5.205e-14,1.7450000000000002e-11
3063,405.68,2.014e-11,0,1.52e-14,2.013e-11
3064,405.73,2.2530000000000002e-11,0,4.307e-15,2.252e-11
3065,405.78,2.445e-11,0,1.183e-15,2.444e-11
3066,405.83,2.574e-11,0,3.153e-16,2.574e-11
3067,405.88,2.6289999999999997e-11,0,8.146e-17,2.6289999999999997e-11
3068,405.93,2.605e-11,0,2.0410000000000002e-17,2.605e-11
3069,405.98,2.5039999999999998e-11,0,4.96e-18,2.5039999999999998e-11
3070,406.03,2.336e-11,0,1.1690000000000001e-18,2.336e-11
3071,406.08,2.113e-11,0,2.671e-19,2.113e-11
3072,406.13,1.855e-11,0,0,1.855e-11
3073,406.18,1.5789999999999998e-11,0,0,1.5789999999999998e-11
3074,406.23,1.3039999999999998e-11,0,0,1.3039999999999998e-11
3075,406.28,1.0449999999999998e-11,0,0,1.0449999999999998e-11
3076,406.33,8.123e-12,0,0,8.123e-12
3077,406.38,6.126e-12,0,0,6.126e-12
3078,406.43,4.481e-12,0,0,4.481e-12
3079,406.48,3.18e-12,0,0,3.18e-12
3080,406.53,2.189e-12,0,0,2.189e-12
3081,406.58,1.462e-12,0,0,1.462e-12
3082,406.63,9.474e-13,0,0,9.474e-13
3083,406.68,5.955e-13,0,0,5.955e-13
3084,406.73,3.631e-13,0,0,3.631e-13
3085,406.78,2.148e-13,0,0,2.148e-13
3086,406.83,1.233e-13,0,0,1.233e-13
3087,406.88,6.862e-14,0,0,6.862e-14
3088,406.93,3.706e-14,0,0,3.706e-14
3089,406.98,1.941e-14,0,0,1.941e-14
3090,407.03,9.868e-15,0,0,9.868e-15
3091,407.08,4.8670000000000004e-15,0,0,4.8670000000000004e-15
3092,407.13,2.331e-15,0,0,2.331e-15
3093,407.18,1.091e-15,0,0,1.091e-15
3094,407.23,5.12e-16,0,0,5.12e-16
3095,407.28,2.7310000000000004e-16,0,0,2.7310000000000004e-16
3096,407.33,2.285e-16,0,0,2.285e-16
3097,407.38,3.4330000000000003e-16,0,0,3.4330000000000003e-16
3098,407.43,6.718999999999999e-16,0,0,6.718999999999999e-16
3099,407.48,1.374e-15,0,0,1.374e-15
3100,407.53,2.767e-15,0,0,2.767e-15
3101,407.58,5.4240000000000006e-15,0,0,5.4240000000000006e-15
3102,407.63,1.032e-14,0,0,1.032e-14
3103,407.68,1.9069999999999998e-14,0,0,1.9069999999999998e-14
3104,407.73,3.419e-14,0,0,3.419e-14
3105,407.78,5.947999999999999e-14,0,0,5.947999999999999e-14
3106,407.83,1.004e-13,0,0,1.004e-13
3107,407.88,1.646e-13,0,0,1.646e-13
3108,407.93,2.618e-13,0,0,2.618e-13
3109,407.98,4.04e-13,0,0,4.04e-13
3110,408.03,6.056e-13,3.362e-16,0,6.053e-13
3111,408.08,8.814e-13,1.418e-15,0,8.799e-13
3112,408.13,1.2470000000000002e-12,5.8049999999999995e-15,0,1.2420000000000002e-12
3113,408.18,1.7230000000000002e-12,2.307e-14,0,1.6999999999999998e-12
3114,408.23,2.3480000000000005e-12,8.902000000000001e-14,0,2.259e-12
3115,408.28,3.2469999999999998e-12,3.334e-13,0,2.914e-12
3116,408.33,4.860000000000001e-12,1.2119999999999999e-12,0,3.648000000000001e-12
3117,408.38,8.710000000000001e-12,4.279e-12,0,4.431e-12
3118,408.43,1.989e-11,1.466e-11,0,5.224e-12
3119,408.48,5.474e-11,4.877e-11,0,5.978e-12
3120,408.53,1.641e-10,1.575e-10,0,6.638e-12
3121,408.58,5.006999999999999e-10,4.936e-10,0,7.1540000000000004e-12
3122,408.63,1.509e-09,1.502e-09,0,7.481999999999999e-12
3123,408.68,4.444e-09,4.4369999999999995e-09,0,7.594999999999999e-12
3124,408.73,1.2729999999999999e-08,1.272e-08,0,7.481999999999999e-12
3125,408.78,3.5419999999999996e-08,3.5410000000000004e-08,0,7.1540000000000004e-12
3126,408.83,9.571e-08,9.57e-08,0,6.638e-12
3127,408.88,2.511e-07,2.511e-07,0,5.978e-12
3128,408.93,6.393e-07,6.393e-07,0,5.224e-12
3129,408.98,1.581e-06,1.581e-06,0,4.431e-12
3130,409.03,3.793e-06,3.793e-06,0,3.648000000000001e-12
3131,409.08,8.837e-06,8.837e-06,0,2.915e-12
3132,409.13,1.998e-05,1.998e-05,0,2.261e-12
3133,409.18,4.388e-05,4.388e-05,0,1.7030000000000001e-12
3134,409.23,9.351e-05,9.351e-05,0,1.248e-12
3135,409.28,0.00019350000000000001,0.00019350000000000001,0,8.927e-13
3136,409.33,0.0003886,0.0003886,0,6.298e-13
3137,409.38,0.0007576000000000001,0.0007576000000000001,0,4.502e-13
3138,409.43,0.001434,0.001434,0,3.459e-13
3139,409.48,0.002635,0.002635,0,3.135e-13
3140,409.53,0.004699,0.004699,0,3.567e-13
3141,409.58,0.008137,0.008137,0,4.879e-13
3142,409.63,0.013680000000000001,0.013680000000000001,0,7.301e-13
3143,409.68,0.02232,0.02232,0,1.1179999999999999e-12
3144,409.73,0.03535,0.03535,0,1.6969999999999997e-12
3145,409.78,0.054360000000000006,0.054360000000000006,0,2.522e-12
3146,409.83,0.08114,0.08114,0,3.655e-12
3147,409.88,0.1176,0.1176,0,5.157e-12
3148,409.93,0.1654,0.1654,2.8500000000000002e-19,7.082000000000001e-12
3149,409.98,0.2259,0.2259,1.193e-18,9.469e-12
3150,410.03,0.2994,0.2994,4.8500000000000004e-18,1.233e-11
3151,410.08,0.3853,0.3853,1.9139999999999998e-17,1.5630000000000002e-11
3152,410.13,0.4814,0.4814,7.337e-17,1.931e-11
3153,410.18,0.5838,0.5838,2.73e-16,2.326e-11
3154,410.23,0.6873,0.6873,9.867e-16,2.732e-11
3155,410.28,0.7855,0.7855,3.463e-15,3.13e-11
3156,410.33,0.8715,0.8715,1.18e-14,3.5e-11
3157,410.38,0.9386,0.9386,3.904e-14,3.821e-11
3158,410.43,0.9813,0.9813,1.254e-13,4.072999999999999e-11
3159,410.48,0.996,0.996,3.913e-13,4.241e-11
3160,410.53,0.9813,0.9813,1.185e-12,4.314e-11
3161,410.58,0.9386,0.9386,3.4870000000000004e-12,4.287e-11
3162,410.63,0.8715,0.8715,9.961e-12,4.163e-11
3163,410.68,0.7855,0.7855,2.763e-11,3.948e-11
3164,410.73,0.6873,0.6873,7.440999999999999e-11,3.658e-11
3165,410.78,0.5838,0.5838,1.9459999999999998e-10,3.31e-11
3166,410.83,0.4814,0.4814,4.942e-10,2.924e-11
3167,410.88,0.3853,0.3853,1.219e-09,2.5210000000000003e-11
3168,410.93,0.2994,0.2994,2.918e-09,2.12e-11
3169,410.98,0.2259,0.2259,6.7859999999999995e-09,1.739e-11
3170,411.03,0.1654,0.1654,1.5319999999999998e-08,1.391e-11
3171,411.08,0.1176,0.1176,3.359e-08,1.0839999999999998e-11
3172,411.13,0.08114,0.08114,7.15e-08,8.227e-12
3173,411.18,0.054360000000000006,0.054360000000000006,1.4779999999999999e-07,6.082e-12
3174,411.23,0.03535,0.03535,2.967e-07,4.377e-12
3175,411.28,0.02232,0.02232,5.782999999999999e-07,3.066e-12
3176,411.33,0.013680000000000001,0.013680000000000001,1.095e-06,2.091e-12
3177,411.38,0.008139,0.008137,2.012e-06,1.391e-12
3178,411.43,0.004703,0.004699,3.5910000000000004e-06,9.055e-13
3179,411.48,0.002641,0.002635,6.2229999999999995e-06,5.839e-13
3180,411.53,0.001444,0.001434,1.047e-05,3.843e-13
3181,411.58,0.0007747000000000001,0.0007576000000000001,1.712e-05,2.754e-13
3182,411.63,0.0004158,0.0003886,2.718e-05,2.359e-13
3183,411.68,0.0002354,0.00019350000000000001,4.192e-05,2.534e-13
3184,411.73,0.0001563,9.351e-05,6.282e-05,3.226e-13
3185,411.78,0.0001354,4.388e-05,9.15e-05,4.437e-13
3186,411.83,0.0001496,1.998e-05,0.0001296,6.199e-13
3187,411.88,0.0001875,8.837e-06,0.00017869999999999998,8.557e-13
3188,411.93,0.000244,3.793e-06,0.00024019999999999996,1.1540000000000001e-12
3189,411.98,0.00031689999999999995,1.581e-06,0.0003153,1.515e-12
3190,412.03,0.0004065,6.393e-07,0.0004059,1.933e-12
3191,412.08,0.000515,2.511e-07,0.0005147999999999999,2.3949999999999998e-12
3192,412.13,0.0006479,9.57e-08,0.0006478,2.883e-12
3193,412.18,0.0008165,3.5410000000000004e-08,0.0008164,3.369e-12
3194,412.23,0.001042,1.272e-08,0.001042,3.8220000000000005e-12
3195,412.28,0.001359,4.4369999999999995e-09,0.001359,4.212e-12
3196,412.33,0.0018239999999999999,1.502e-09,0.0018239999999999999,4.506e-12
3197,412.38,0.002519,4.936e-10,0.002519,4.682e-12
3198,412.43,0.003561,1.575e-10,0.003561,4.723e-12
3199,412.48,0.005103,4.8920000000000004e-11,0.005103,4.6269999999999996e-12
3200,412.53,0.007333,1.52e-11,0.007333,4.402e-12
3201,412.58,0.01047,6.204e-12,0.01047,4.066e-12
3202,412.63,0.014740000000000001,7.836e-12,0.014740000000000001,3.647e-12
3203,412.68,0.02037,2.2469999999999998e-11,0.02037,3.176e-12
3204,412.73,0.02752,7.193e-11,0.02752,2.686e-12
3205,412.78,0.036289999999999996,2.265e-10,0.036289999999999996,2.206e-12
3206,412.83,0.0466,6.936000000000001e-10,0.0466,1.7590000000000003e-12
3207,412.88,0.05826,2.063e-09,0.05826,1.3619999999999999e-12
3208,412.93,0.07082999999999999,5.962e-09,0.07082999999999999,1.0239999999999999e-12
3209,412.98,0.08374,1.673e-08,0.08374,7.478e-13
3210,413.03,0.09623,4.562e-08,0.09623,5.302e-13
3211,413.08,0.1075,1.208e-07,0.1075,3.65e-13
3212,413.13,0.1167,3.107e-07,0.1167,2.44e-13
3213,413.18,0.1231,7.764e-07,0.1231,1.584e-13
3214,413.23,0.1261,1.884e-06,0.1261,9.982999999999999e-14
3215,413.28,0.1256,4.442e-06,0.1256,6.11e-14
3216,413.33,0.1215,1.017e-05,0.1215,3.6310000000000005e-14
3217,413.38,0.1142,2.262e-05,0.1142,2.096e-14
3218,413.43,0.1043,4.888e-05,0.1043,1.174e-14
3219,413.48,0.09262000000000001,0.0001026,0.09252,6.391e-15
3220,413.53,0.07996,0.0002091,0.07975,3.3770000000000002e-15
3221,413.58,0.0672,0.0004141,0.06677999999999999,1.7329999999999998e-15
3222,413.63,0.05513,0.0007964,0.054329999999999996,8.632999999999999e-16
3223,413.68,0.04444,0.0014880000000000002,0.04295,4.1769999999999996e-16
3224,413.73,0.0357,0.0027,0.033,1.962e-16
3225,413.78,0.0294,0.00476,0.024640000000000002,8.95e-17
3226,413.83,0.026060000000000003,0.00815,0.01791,3.965e-17
3227,413.88,0.02624,0.01355,0.01268,1.705e-17
3228,413.93,0.03069,0.0219,0.008795,7.122000000000001e-18
3229,413.98,0.040389999999999995,0.03436,0.006027,2.8889999999999998e-18
3230,414.03,0.05654,0.052379999999999996,0.004163,1.138e-18
3231,414.08,0.08056,0.07755,0.003006,4.35e-19
3232,414.13,0.1139,0.1115,0.002389,1.615e-19
3233,414.18,0.158,0.1558,0.002179,5.825e-20
3234,414.23,0.2137,0.2114,0.0022719999999999997,2.039e-20
3235,414.28,0.2813,0.2787,0.002589,6.934e-21
3236,414.33,0.3598,0.3568,0.003065,2.289e-21
3237,414.38,0.4473,0.4437,0.0036450000000000002,7.338e-22
3238,414.43,0.5403,0.536,0.004277,2.284e-22
3239,414.48,0.6338,0.6289,0.004907,6.905e-23
3240,414.53,0.7223,0.7168,0.005487,2.027e-23
3241,414.58,0.7995,0.7936,0.0059700000000000005,5.776e-24
3242,414.63,0.8597,0.8534,0.006314,1.5989999999999999e-24
3243,414.68,0.8979,0.8914,0.006494,4.296e-25
3244,414.73,0.911,0.9045,0.006494,1.121e-25
3245,414.78,0.8977,0.8914,0.006319,2.8410000000000005e-26
3246,414.83,0.8594,0.8534,0.005985,6.989e-27
3247,414.88,0.7991,0.7936,0.005525,1.6699999999999998e-27
3248,414.93,0.7218,0.7168,0.004979,0
3249,414.98,0.6333,0.6289,0.00439,0
3250,415.03,0.5398,0.536,0.0037979999999999997,0
3251,415.08,0.4469,0.4437,0.0032380000000000004,0
3252,415.13,0.3595,0.3568,0.002735,0
3253,415.18,0.281,0.2787,0.002302,0
3254,415.23,0.2134,0.2114,0.0019440000000000002,0
3255,415.28,0.1575,0.1558,0.001655,0
3256,415.33,0.113,0.1115,0.001426,0
3257,415.38,0.07879,0.07755,0.001242,0
3258,415.43,0.053470000000000004,0.052379999999999996,0.001092,0
3259,415.48,0.03533,0.03436,0.0009635,0
3260,415.53,0.02274,0.0219,0.0008474,0
3261,415.58,0.01429,0.01355,0.0007386000000000001,0
3262,415.63,0.008784,0.00815,0.0006345,0
3263,415.68,0.005295,0.00476,0.0005351,0
3264,415.73,0.0031420000000000003,0.0027,0.00044160000000000005,0
3265,415.78,0.0018440000000000002,0.0014880000000000002,0.00035580000000000003,0
3266,415.83,0.001076,0.0007964,0.00027939999999999996,0
3267,415.88,0.0006277,0.0004141,0.0002137,0
3268,415.93,0.0003681,0.0002091,0.00015900000000000002,0
3269,415.98,0.0002176,0.0001026,0.00011499999999999999,0
3270,416.03,0.0001298,4.888e-05,8.088e-05,0
3271,416.08,7.791e-05,2.262e-05,5.529e-05,0
3272,416.13,4.689e-05,1.017e-05,3.672e-05,0
3273,416.18,2.814e-05,4.442e-06,2.37e-05,0
3274,416.23,1.674e-05,1.884e-06,1.486e-05,0
3275,416.28,9.828e-06,7.764e-07,9.052e-06,0
3276,416.33,5.668e-06,3.107e-07,5.3570000000000005e-06,0
3277,416.38,3.2010000000000004e-06,1.208e-07,3.08e-06,0
3278,416.43,1.766e-06,4.562e-08,1.72e-06,0
3279,416.48,9.5e-07,1.673e-08,9.333e-07,0
3280,416.53,4.979e-07,5.962e-09,4.919e-07,0
3281,416.58,2.539e-07,2.063e-09,2.519e-07,0
3282,416.63,1.26e-07,6.936000000000001e-10,1.253e-07,0
3283,416.68,6.077999999999999e-08,2.265e-10,6.055e-08,0
3284,416.73,2.853e-08,7.184000000000001e-11,2.846e-08,0
3285,416.78,1.3090000000000002e-08,2.2129999999999996e-11,1.3069999999999999e-08,0
3286,416.84,5.23e-09,5.186e-12,5.224e-09,0
3287,416.89,3.038e-09,1.4990000000000002e-12,3.036e-09,0
3288,416.94,3.312e-09,4.207e-13,3.312e-09,0
3289,416.99,6.433e-09,1.147e-13,6.433e-09,0
3290,417.04,1.484e-08,3.039e-14,1.484e-08,0
3291,417.09,3.458e-08,7.818e-15,3.458e-08,0
3292,417.14,7.882999999999999e-08,1.9539999999999998e-15,7.882999999999999e-08,0
3293,417.19,1.7489999999999998e-07,4.743e-16,1.7489999999999998e-07,0
3294,417.24,3.771e-07,1.1179999999999999e-16,3.771e-07,0
3295,417.29,7.904000000000001e-07,0,7.904000000000001e-07,0
3296,417.34,1.611e-06,0,1.611e-06,0
3297,417.39,3.19e-06,0,3.19e-06,0
3298,417.44,6.142000000000001e-06,0,6.142000000000001e-06,0
3299,417.49,1.15e-05,0,1.15e-05,0
3300,417.54,2.092e-05,0,2.092e-05,0
3301,417.59,3.702e-05,0,3.702e-05,0
3302,417.64,6.369e-05,0,6.369e-05,0
3303,417.69,0.00010659999999999999,0,0.00010659999999999999,0
3304,417.74,0.00017339999999999999,0,0.00017339999999999999,0
3305,417.79,0.00027460000000000006,0,0.00027460000000000006,0
3306,417.84,0.00042290000000000003,0,0.00042290000000000003,0
3307,417.89,0.0006339,0,0.0006339,0
3308,417.94,0.0009247999999999999,0,0.0009247999999999999,0
3309,417.99,0.001314,0,0.001314,0
3310,418.04,0.001818,0,0.001818,0
3311,418.09,0.002451,0,0.002451,0
3312,418.14,0.003221,0,0.003221,0
3313,418.19,0.00413,0,0.00413,0
3314,418.24,0.005169,0,0.005169,0
3315,418.29,0.006319,0,0.006319,0
3316,418.34,0.007553,0,0.007553,0
3317,418.39,0.008834,0,0.008834,0
3318,418.44,0.01012,4.416e-16,0.01012,0
3319,418.49,0.01137,1.8149999999999997e-15,0.01137,0
3320,418.54,0.01255,7.255e-15,0.01255,0
3321,418.59,0.013619999999999998,2.818e-14,0.013619999999999998,0
3322,418.64,0.01455,1.065e-13,0.01455,0
3323,418.69,0.015330000000000002,3.909e-13,0.015330000000000002,0
3324,418.74,0.01595,1.395e-12,0.01595,0
3325,418.79,0.01641,4.842e-12,0.01641,0
3326,418.84,0.016730000000000002,1.6340000000000002e-11,0.016730000000000002,0
3327,418.89,0.016919999999999998,5.359e-11,0.016919999999999998,0
3328,418.94,0.017,1.709e-10,0.017,0
3329,418.99,0.017,5.297e-10,0.017,0
3330,419.04,0.01694,1.5959999999999999e-09,0.01694,0
3331,419.09,0.016819999999999998,4.677e-09,0.016819999999999998,0
3332,419.14,0.016669999999999997,1.3319999999999998e-08,0.016669999999999997,0
3333,419.19,0.01649,3.6889999999999995e-08,0.01649,0
3334,419.24,0.01626,9.932e-08,0.01626,0
3335,419.29,0.015969999999999998,2.599e-07,0.015969999999999998,0
3336,419.34,0.0156,6.614e-07,0.0156,0
3337,419.39,0.015130000000000001,1.6359999999999999e-06,0.015130000000000001,0
3338,419.44,0.01454,3.935e-06,0.014530000000000001,0
3339,419.49,0.01381,9.199e-06,0.0138,0
3340,419.54,0.01295,2.091e-05,0.01293,0
3341,419.59,0.012,4.62e-05,0.01195,0
3342,419.64,0.01099,9.924e-05,0.01089,0
3343,419.69,0.009999,0.0002073,0.009792,0
3344,419.74,0.009153,0.00042080000000000004,0.008732,0
3345,419.79,0.008606,0.0008306000000000001,0.007776000000000001,0
3346,419.84,0.00859,0.001594,0.006996,0
3347,419.89,0.009434999999999999,0.002973,0.006461,0
3348,419.94,0.01162,0.005392,0.006232,0
3349,419.99,0.01586,0.009507999999999999,0.0063549999999999995,0
3350,420.04,0.02316,0.0163,0.006864,0
3351,420.09,0.03494,0.027160000000000004,0.007778,0
3352,420.14,0.0531,0.044,0.009097,0
3353,420.19,0.08011,0.0693,0.01081,0
3354,420.24,0.119,0.1061,0.01288,0
3355,420.29,0.1732,0.158,0.01526,0
3356,420.34,0.2465,0.2286,0.01789,0
3357,420.39,0.3423,0.3216,0.020669999999999997,0
3358,420.44,0.4634,0.4399,0.0235,0
3359,420.49,0.6112,0.5849,0.026260000000000002,0
3360,420.54,0.7849,0.7561,0.0288,0
3361,420.59,0.9813,0.9503,0.030989999999999997,0
3362,420.64,1.194,1.161,0.03267,0
3363,420.69,1.413,1.379,0.03372,0
3364,420.74,1.6269999999999998,1.5930000000000002,0.034069999999999996,0
3365,420.79,1.821,1.788,0.03365,0
3366,420.84,1.984,1.9509999999999998,0.03247,0
3367,420.89,2.101,2.07,0.03059,0
3368,420.94,2.164,2.136,0.02812,0
3369,420.99,2.167,2.142,0.02522,0
3370,421.04,2.11,2.088,0.02204,0
3371,421.09,1.9980000000000002,1.979,0.01877,0
3372,421.14,1.839,1.824,0.015569999999999999,0
3373,421.19,1.646,1.6340000000000001,0.01258,0
3374,421.24,1.433,1.423,0.009897,0
3375,421.29,1.212,1.205,0.00758,0
3376,421.34,0.9972,0.9916,0.005652,0
3377,421.39,0.7978,0.7937,0.004105,0
3378,421.44,0.6209,0.618,0.002907,0
3379,421.49,0.4705,0.4685,0.0020109999999999998,0
