,Wavelength,Sum,Na I (2.7e-02),Na II (9.7e-01),Na III (9.7e-16)
1875,298.1,8.637e-09,0,8.637e-09,0
1876,298.15,9.777e-09,0,9.777e-09,0
1877,298.2,1.1240000000000002e-08,0,1.1240000000000002e-08,0
1878,298.25,1.2830000000000001e-08,0,1.2830000000000001e-08,0
1879,298.3,1.431e-08,0,1.431e-08,0
1880,298.35,1.541e-08,0,1.541e-08,0
1881,298.4,1.588e-08,0,1.588e-08,0
1882,298.45,1.56e-08,0,1.56e-08,0
1883,298.5,1.456e-08,0,1.456e-08,0
1884,298.55,1.288e-08,0,1.288e-08,0
1885,298.6,1.08e-08,0,1.08e-08,0
1886,298.65,8.563e-09,0,8.563e-09,0
1887,298.7,6.425e-09,0,6.425e-09,0
1888,298.75,4.5590000000000005e-09,0,4.5590000000000005e-09,0
1889,298.8,3.059e-09,0,3.059e-09,0
1890,298.85,1.941e-09,0,1.941e-09,0
1891,298.9,1.1640000000000001e-09,0,1.1640000000000001e-09,0
1892,298.95,6.602999999999999e-10,0,6.602999999999999e-10,0
1893,299.0,3.54e-10,0,3.54e-10,3.3279999999999993e-49
1894,299.05,1.795e-10,0,1.795e-10,2.4189999999999997e-48
1895,299.1,8.601000000000001e-11,0,8.601000000000001e-11,1.664e-47
1896,299.15,3.898e-11,0,3.898e-11,1.0829999999999999e-46
1897,299.2,1.6710000000000003e-11,0,1.6710000000000003e-11,6.6689999999999985e-46
1898,299.25,6.803e-12,0,6.803e-12,3.886e-45
1899,299.3,2.678e-12,0,2.678e-12,2.1430000000000004e-44
1900,299.35,1.1120000000000001e-12,0,1.1120000000000001e-12,1.118e-43
1901,299.4,6.463e-13,0,6.463e-13,5.52e-43
1902,299.45,6.762e-13,0,6.762e-13,2.5789999999999994e-42
1903,299.5,9.851e-13,0,9.851e-13,1.14e-41
1904,299.55,1.516e-12,0,1.516e-12,4.769e-41
1905,299.6,2.267e-12,0,2.267e-12,1.888e-40
1906,299.65,3.2510000000000006e-12,0,3.2510000000000006e-12,7.071e-40
1907,299.7,4.4900000000000005e-12,0,4.4900000000000005e-12,2.5059999999999997e-39
1908,299.75,6.042999999999999e-12,0,6.042999999999999e-12,8.404e-39
1909,299.8,8.087e-12,0,8.087e-12,2.667e-38
1910,299.85,1.1070000000000002e-11,0,1.1070000000000002e-11,8.008e-38
1911,299.9,1.597e-11,0,1.597e-11,2.275e-37
1912,299.95,2.478e-11,0,2.478e-11,6.117999999999999e-37
1913,300.0,4.1200000000000004e-11,0,4.1200000000000004e-11,1.5560000000000002e-36
1914,300.05,7.178000000000001e-11,0,7.178000000000001e-11,3.7469999999999996e-36
1915,300.1,1.2740000000000002e-10,0,1.2740000000000002e-10,8.535e-36
1916,300.15,2.2509999999999998e-10,0,2.2509999999999998e-10,1.8399999999999997e-35
1917,300.2,3.8919999999999996e-10,0,3.8919999999999996e-10,3.752e-35
1918,300.25,6.517e-10,0,6.517e-10,7.242e-35
1919,300.3,1.049e-09,0,1.049e-09,1.3229999999999999e-34
1920,300.35,1.617e-09,0,1.617e-09,2.2849999999999995e-34
1921,300.4,2.376e-09,0,2.376e-09,3.7369999999999997e-34
1922,300.45,3.323e-09,0,3.323e-09,5.782e-34
1923,300.5,4.417e-09,0,4.417e-09,8.465999999999999e-34
1924,300.55,5.572e-09,0,5.572e-09,1.173e-33
1925,300.6,6.666e-09,0,6.666e-09,1.5379999999999999e-33
1926,300.65,7.56e-09,0,7.56e-09,1.907e-33
1927,300.7,8.125e-09,0,8.125e-09,2.239e-33
1928,300.75,8.271e-09,0,8.271e-09,2.487e-33
1929,300.8,7.977e-09,0,7.977e-09,2.6129999999999998e-33
1930,300.85,7.288e-09,0,7.288e-09,2.5990000000000002e-33
1931,300.9,6.307000000000001e-09,0,6.307000000000001e-09,2.446e-33
1932,300.95,5.173e-09,0,5.173e-09,2.178e-33
1933,301.0,4.023e-09,0,4.023e-09,1.8349999999999998e-33
1934,301.05,2.97e-09,0,2.97e-09,1.463e-33
1935,301.1,2.087e-09,0,2.087e-09,1.104e-33
1936,301.15,1.404e-09,0,1.404e-09,7.878999999999999e-34
1937,301.2,9.158e-10,0,9.158e-10,5.322e-34
1938,301.25,5.941e-10,0,5.941e-10,3.402e-34
1939,301.3,4.0090000000000003e-10,0,4.0090000000000003e-10,2.058e-34
1940,301.35,2.974e-10,0,2.974e-10,1.178e-34
1941,301.4,2.5e-10,0,2.5e-10,6.378e-35
1942,301.45,2.324e-10,0,2.324e-10,3.268e-35
1943,301.5,2.2609999999999997e-10,0,2.2609999999999997e-10,1.585e-35
1944,301.55,2.197e-10,0,2.197e-10,7.270999999999999e-36
1945,301.6,2.072e-10,0,2.072e-10,3.157e-36
1946,301.65,1.871e-10,0,1.871e-10,1.2969999999999997e-36
1947,301.7,1.609e-10,0,1.609e-10,5.042e-37
1948,301.75,1.314e-10,0,1.314e-10,1.855e-37
1949,301.8,1.0209999999999999e-10,0,1.0209999999999999e-10,6.457999999999999e-38
1950,301.85,7.565e-11,0,7.565e-11,2.132e-38
1951,301.9,5.403e-11,0,5.403e-11,6.771999999999999e-39
1952,301.95,3.7939999999999994e-11,0,3.7939999999999994e-11,2.31e-39
1953,302.0,2.721e-11,0,2.721e-11,1.3699999999999998e-39
1954,302.05,2.1100000000000003e-11,0,2.1100000000000003e-11,1.9589999999999998e-39
1955,302.1,1.861e-11,0,1.861e-11,3.821999999999999e-39
1956,302.15,1.8800000000000002e-11,0,1.8800000000000002e-11,7.490999999999999e-39
1957,302.2,2.105e-11,0,2.105e-11,1.4009999999999998e-38
1958,302.25,2.523e-11,0,2.523e-11,2.487e-38
1959,302.3,3.1899999999999995e-11,0,3.1899999999999995e-11,4.181e-38
1960,302.35,4.2450000000000006e-11,0,4.2450000000000006e-11,6.660999999999999e-38
1961,302.4,5.917e-11,0,5.917e-11,1.005e-37
1962,302.45,8.506e-11,0,8.506e-11,1.4379999999999998e-37
1963,302.5,1.234e-10,0,1.234e-10,1.949e-37
1964,302.55,1.7680000000000003e-10,0,1.7680000000000003e-10,2.506e-37
1965,302.6,2.462e-10,0,2.462e-10,3.0589999999999995e-37
1966,302.65,3.2960000000000003e-10,0,3.2960000000000003e-10,3.5609999999999997e-37
1967,302.7,4.217e-10,0,4.217e-10,4e-37
1968,302.75,5.136000000000001e-10,0,5.136000000000001e-10,4.459e-37
1969,302.8,5.94e-10,0,5.94e-10,5.242e-37
1970,302.85,6.519999999999999e-10,0,6.519999999999999e-10,7.1e-37
1971,302.9,6.79e-10,0,6.79e-10,1.1649999999999999e-36
1972,302.95,6.717999999999999e-10,0,6.717999999999999e-10,2.2109999999999997e-36
1973,303.0,6.336e-10,0,6.336e-10,4.4370000000000004e-36
1974,303.05,5.741e-10,0,5.741e-10,8.853999999999999e-36
1975,303.1,5.089e-10,0,5.089e-10,1.7059999999999997e-35
1976,303.15,4.5689999999999994e-10,0,4.5689999999999994e-10,3.135e-35
1977,303.2,4.387e-10,0,4.387e-10,5.471e-35
1978,303.25,4.738e-10,0,4.738e-10,9.051999999999999e-35
1979,303.3,5.786e-10,0,5.786e-10,1.419e-34
1980,303.35,7.631e-10,0,7.631e-10,2.108e-34
1981,303.4,1.028e-09,0,1.028e-09,2.967e-34
1982,303.45,1.36e-09,0,1.36e-09,3.954e-34
1983,303.5,1.7330000000000001e-09,0,1.7330000000000001e-09,4.991999999999999e-34
1984,303.55,2.107e-09,0,2.107e-09,5.97e-34
1985,303.6,2.434e-09,0,2.434e-09,6.762999999999999e-34
1986,303.65,2.666e-09,0,2.666e-09,7.256e-34
1987,303.7,2.768e-09,0,2.768e-09,7.374999999999999e-34
1988,303.75,2.7239999999999997e-09,0,2.7239999999999997e-09,7.101e-34
1989,303.8,2.539e-09,0,2.539e-09,6.475999999999999e-34
1990,303.85,2.242e-09,0,2.242e-09,5.593999999999999e-34
1991,303.9,1.877e-09,0,1.877e-09,4.577e-34
1992,303.95,1.4890000000000001e-09,0,1.4890000000000001e-09,3.548e-34
1993,304.0,1.1219999999999998e-09,0,1.1219999999999998e-09,2.605e-34
1994,304.05,8.055e-10,0,8.055e-10,1.811e-34
1995,304.1,5.544e-10,0,5.544e-10,1.193e-34
1996,304.15,3.718e-10,0,3.718e-10,7.445e-35
1997,304.2,2.51e-10,0,2.51e-10,4.4e-35
1998,304.25,1.805e-10,0,1.805e-10,2.464e-35
1999,304.3,1.4759999999999999e-10,0,1.4759999999999999e-10,1.306e-35
2000,304.35,1.4059999999999998e-10,0,1.4059999999999998e-10,6.562999999999999e-36
2001,304.4,1.5040000000000002e-10,0,1.5040000000000002e-10,3.1229999999999996e-36
2002,304.45,1.707e-10,0,1.707e-10,1.4069999999999998e-36
2003,304.5,1.987e-10,0,1.987e-10,6.009e-37
2004,304.55,2.346e-10,0,2.346e-10,2.43e-37
2005,304.6,2.816e-10,0,2.816e-10,9.308999999999999e-38
2006,304.65,3.4589999999999996e-10,0,3.4589999999999996e-10,3.378e-38
2007,304.7,4.361e-10,0,4.361e-10,1.1609999999999999e-38
2008,304.75,5.642000000000001e-10,0,5.642000000000001e-10,3.779e-39
2009,304.8,7.472000000000001e-10,0,7.472000000000001e-10,1.1659999999999999e-39
2010,304.85,1.012e-09,0,1.012e-09,3.4049999999999994e-40
2011,304.9,1.403e-09,0,1.403e-09,9.421e-41
2012,304.95,1.993e-09,0,1.993e-09,2.469e-41
2013,305.0,2.8949999999999996e-09,0,2.8949999999999996e-09,6.13e-42
2014,305.05,4.269e-09,0,4.269e-09,1.4419999999999997e-42
2015,305.1,6.3249999999999996e-09,0,6.3249999999999996e-09,3.2109999999999997e-43
2016,305.15,9.308e-09,0,9.308e-09,6.775e-44
2017,305.2,1.346e-08,0,1.346e-08,1.354e-44
2018,305.25,1.895e-08,0,1.895e-08,2.565e-45
2019,305.3,2.5789999999999998e-08,0,2.5789999999999998e-08,4.671e-46
2020,305.35,3.377e-08,0,3.377e-08,1.243e-46
2021,305.4,4.239e-08,0,4.239e-08,2.8849999999999996e-46
2022,305.45,5.086e-08,0,5.086e-08,1.5649999999999998e-45
2023,305.5,5.822999999999999e-08,0,5.822999999999999e-08,8.396e-45
2024,305.55,6.349999999999999e-08,0,6.349999999999999e-08,4.2769999999999996e-44
2025,305.6,6.59e-08,0,6.59e-08,2.066e-43
2026,305.65,6.503e-08,0,6.503e-08,9.466e-43
2027,305.7,6.099e-08,0,6.099e-08,4.113e-42
2028,305.75,5.4349999999999994e-08,0,5.4349999999999994e-08,1.695e-41
2029,305.8,4.6020000000000004e-08,0,4.6020000000000004e-08,6.621e-41
2030,305.85,3.703e-08,0,3.703e-08,2.4540000000000004e-40
2031,305.9,2.835e-08,0,2.835e-08,8.622999999999999e-40
2032,305.95,2.0669999999999996e-08,0,2.0669999999999996e-08,2.8739999999999996e-39
2033,306.0,1.44e-08,0,1.44e-08,9.082999999999998e-39
2034,306.05,9.631e-09,0,9.631e-09,2.723e-38
2035,306.1,6.23e-09,0,6.23e-09,7.739e-38
2036,306.15,3.947e-09,0,3.947e-09,2.086e-37
2037,306.2,2.4940000000000003e-09,0,2.4940000000000003e-09,5.334e-37
2038,306.25,1.609e-09,0,1.609e-09,1.2930000000000001e-36
2039,306.3,1.089e-09,0,1.089e-09,2.973e-36
2040,306.35,7.875999999999999e-10,0,7.875999999999999e-10,6.482999999999999e-36
2041,306.4,6.137000000000001e-10,0,6.137000000000001e-10,1.341e-35
2042,306.45,5.116000000000001e-10,0,5.116000000000001e-10,2.6289999999999995e-35
2043,306.5,4.49e-10,0,4.49e-10,4.89e-35
2044,306.55,4.072e-10,0,4.072e-10,8.624e-35
2045,306.6,3.7519999999999996e-10,0,3.7519999999999996e-10,1.4430000000000001e-34
2046,306.65,3.4680000000000003e-10,0,3.4680000000000003e-10,2.288e-34
2047,306.7,3.198e-10,0,3.198e-10,3.4419999999999998e-34
2048,306.75,2.9569999999999997e-10,0,2.9569999999999997e-10,4.911e-34
2049,306.8,2.794e-10,0,2.794e-10,6.644e-34
2050,306.85,2.7920000000000003e-10,0,2.7920000000000003e-10,8.525e-34
2051,306.9,3.0650000000000003e-10,0,3.0650000000000003e-10,1.037e-33
2052,306.95,3.7589999999999996e-10,0,3.7589999999999996e-10,1.197e-33
2053,307.0,5.059e-10,0,5.059e-10,1.31e-33
2054,307.05,7.206e-10,0,7.206e-10,1.3589999999999998e-33
2055,307.1,1.052e-09,0,1.052e-09,1.338e-33
2056,307.15,1.5490000000000001e-09,0,1.5490000000000001e-09,1.2489999999999998e-33
2057,307.2,2.28e-09,0,2.28e-09,1.105e-33
2058,307.25,3.352e-09,0,3.352e-09,9.279e-34
2059,307.3,4.913e-09,0,4.913e-09,7.387e-34
2060,307.35,7.155e-09,0,7.155e-09,5.5770000000000005e-34
2061,307.4,1.0290000000000001e-08,0,1.0290000000000001e-08,3.993e-34
2062,307.45,1.452e-08,0,1.452e-08,2.7110000000000002e-34
2063,307.5,1.993e-08,0,1.993e-08,1.7459999999999998e-34
2064,307.55,2.6460000000000003e-08,0,2.6460000000000003e-08,1.0659999999999998e-34
2065,307.6,3.377e-08,0,3.377e-08,6.175e-35
2066,307.65,4.1289999999999995e-08,0,4.1289999999999995e-08,3.390999999999999e-35
2067,307.7,4.822e-08,0,4.822e-08,1.7659999999999998e-35
2068,307.75,5.3679999999999995e-08,0,5.3679999999999995e-08,8.724999999999999e-36
2069,307.8,5.691e-08,0,5.691e-08,4.0869999999999994e-36
2070,307.85,5.742000000000001e-08,0,5.742000000000001e-08,1.8159999999999998e-36
2071,307.9,5.51e-08,0,5.51e-08,7.65e-37
2072,307.95,5.03e-08,0,5.03e-08,3.056e-37
2073,308.0,4.3680000000000005e-08,0,4.3680000000000005e-08,1.158e-37
2074,308.05,3.609e-08,0,3.609e-08,4.1610000000000003e-38
2075,308.1,2.8389999999999998e-08,0,2.8389999999999998e-08,1.418e-38
2076,308.15,2.1280000000000003e-08,0,2.1280000000000003e-08,4.5829999999999996e-39
2077,308.2,1.52e-08,0,1.52e-08,1.405e-39
2078,308.25,1.036e-08,0,1.036e-08,4.0819999999999995e-40
2079,308.3,6.755e-09,0,6.755e-09,1.125e-40
2080,308.35,4.234e-09,0,4.234e-09,2.9419999999999997e-41
2081,308.4,2.598e-09,0,2.598e-09,7.291999999999999e-42
2082,308.45,1.6650000000000001e-09,0,1.6650000000000001e-09,1.714e-42
2083,308.5,1.3220000000000002e-09,0,1.3220000000000002e-09,3.821999999999999e-43
2084,308.55,1.5740000000000001e-09,0,1.5740000000000001e-09,8.082e-44
2085,308.6,2.591e-09,0,2.591e-09,1.621e-44
2086,308.65,4.749e-09,0,4.749e-09,3.082e-45
2087,308.7,8.673e-09,0,8.673e-09,5.557e-46
2088,308.75,1.524e-08,0,1.524e-08,9.555999999999999e-47
2089,308.8,2.551e-08,0,2.551e-08,1.8829999999999996e-47
2090,308.85,4.058e-08,0,4.058e-08,2.406e-47
2091,308.9,6.13e-08,0,6.13e-08,1.313e-46
2092,308.95,8.789999999999999e-08,0,8.789999999999999e-08,7.512e-46
2093,309.0,1.196e-07,0,1.196e-07,4.09e-45
2094,309.05,1.545e-07,0,1.545e-07,2.115e-44
2095,309.1,1.895e-07,0,1.895e-07,1.038e-43
2096,309.15,2.205e-07,0,2.205e-07,4.8380000000000006e-43
2097,309.2,2.4350000000000003e-07,0,2.4350000000000003e-07,2.1409999999999998e-42
2098,309.25,2.553e-07,0,2.553e-07,8.995999999999999e-42
2099,309.3,2.539e-07,0,2.539e-07,3.589e-41
2100,309.35,2.397e-07,0,2.397e-07,1.36e-40
2101,309.4,2.148e-07,0,2.148e-07,4.889999999999999e-40
2102,309.45,1.827e-07,0,1.827e-07,1.67e-39
2103,309.5,1.474e-07,0,1.474e-07,5.4159999999999987e-39
2104,309.55,1.1289999999999999e-07,0,1.1289999999999999e-07,1.6669999999999998e-38
2105,309.6,8.211e-08,0,8.211e-08,4.875e-38
2106,309.65,5.665e-08,0,5.665e-08,1.353e-37
2107,309.7,3.71e-08,0,3.71e-08,3.566e-37
2108,309.75,2.306e-08,0,2.306e-08,8.925e-37
2109,309.8,1.3600000000000001e-08,0,1.3600000000000001e-08,2.121e-36
2110,309.85,7.617e-09,0,7.617e-09,4.7839999999999997e-36
2111,309.9,4.051e-09,0,4.051e-09,1.025e-35
2112,309.95,2.0499999999999997e-09,0,2.0499999999999997e-09,2.085e-35
2113,310.0,9.926e-10,0,9.926e-10,4.026e-35
2114,310.05,4.685e-10,0,4.685e-10,7.382e-35
2115,310.1,2.2769999999999997e-10,0,2.2769999999999997e-10,1.285e-34
2116,310.15,1.288e-10,0,1.288e-10,2.125e-34
2117,310.2,9.698999999999999e-11,0,9.698999999999999e-11,3.3349999999999996e-34
2118,310.25,9.444e-11,0,9.444e-11,4.971e-34
2119,310.3,1.0269999999999999e-10,0,1.0269999999999999e-10,7.0349999999999995e-34
2120,310.35,1.1259999999999999e-10,0,1.1259999999999999e-10,9.452e-34
2121,310.4,1.195e-10,0,1.195e-10,1.2059999999999999e-33
2122,310.45,1.21e-10,0,1.21e-10,1.461e-33
2123,310.5,1.166e-10,0,1.166e-10,1.68e-33
2124,310.55,1.0680000000000001e-10,0,1.0680000000000001e-10,1.8349999999999998e-33
2125,310.6,9.281000000000001e-11,0,9.281000000000001e-11,1.9029999999999998e-33
2126,310.65,7.66e-11,0,7.66e-11,1.873e-33
2127,310.7,6.003000000000001e-11,0,6.003000000000001e-11,1.751e-33
2128,310.75,4.466e-11,0,4.466e-11,1.555e-33
2129,310.8,3.1550000000000003e-11,0,3.1550000000000003e-11,1.31e-33
2130,310.85,2.1159999999999998e-11,0,2.1159999999999998e-11,1.0489999999999999e-33
2131,310.9,1.3470000000000001e-11,0,1.3470000000000001e-11,7.967e-34
2132,310.95,8.144000000000001e-12,0,8.144000000000001e-12,5.748999999999999e-34
2133,311.0,4.675e-12,0,4.675e-12,3.9379999999999995e-34
2134,311.05,2.548e-12,0,2.548e-12,2.562e-34
2135,311.1,1.318e-12,0,1.318e-12,1.583e-34
2136,311.15,6.476e-13,0,6.476e-13,9.287e-35
2137,311.2,3.022e-13,0,3.022e-13,5.175e-35
2138,311.25,1.344e-13,0,1.344e-13,2.7399999999999996e-35
2139,311.3,5.838e-14,0,5.838e-14,1.3779999999999998e-35
2140,311.35,2.915e-14,0,2.915e-14,6.593999999999999e-36
2141,311.4,2.847e-14,0,2.847e-14,3.0019999999999997e-36
2142,311.45,5.958e-14,0,5.958e-14,1.3019999999999999e-36
2143,311.5,1.531e-13,0,1.531e-13,5.394e-37
2144,311.55,3.89e-13,0,3.89e-13,2.1399999999999996e-37
2145,311.6,9.442e-13,0,9.442e-13,8.178e-38
2146,311.65,2.18e-12,0,2.18e-12,3.0289999999999996e-38
2147,311.7,4.784e-12,0,4.784e-12,1.0979999999999999e-38
2148,311.75,9.986e-12,0,9.986e-12,3.939e-39
2149,311.8,1.984e-11,0,1.984e-11,1.4129999999999999e-39
2150,311.85,3.7520000000000003e-11,0,3.7520000000000003e-11,5.105e-40
2151,311.9,6.772e-11,0,6.772e-11,1.86e-40
2152,311.95,1.169e-10,0,1.169e-10,6.793e-41
2153,312.0,1.9359999999999998e-10,0,1.9359999999999998e-10,2.464e-41
2154,312.05,3.096e-10,0,3.096e-10,8.778999999999999e-42
2155,312.1,4.821999999999999e-10,0,4.821999999999999e-10,3.0430000000000004e-42
2156,312.15,7.392e-10,0,7.392e-10,1.0200000000000001e-42
2157,312.2,1.129e-09,0,1.129e-09,3.3810000000000004e-43
2158,312.25,1.736e-09,0,1.736e-09,1.506e-43
2159,312.3,2.703e-09,0,2.703e-09,2.388e-43
2160,312.35,4.252000000000001e-09,0,4.252000000000001e-09,8.380999999999998e-43
2161,312.4,6.699e-09,0,6.699e-09,3.1280000000000004e-42
2162,312.45,1.045e-08,0,1.045e-08,1.1189999999999999e-41
2163,312.5,1.593e-08,0,1.593e-08,3.8090000000000003e-41
2164,312.55,2.355e-08,0,2.355e-08,1.232e-40
2165,312.6,3.35e-08,0,3.35e-08,3.788e-40
2166,312.65,4.563e-08,0,4.563e-08,1.107e-39
2167,312.7,5.937e-08,0,5.937e-08,3.073e-39
2168,312.75,7.362999999999999e-08,0,7.362999999999999e-08,8.112e-39
2169,312.8,8.695000000000001e-08,0,8.695000000000001e-08,2.0349999999999999e-38
2170,312.85,9.773e-08,0,9.773e-08,4.853e-38
2171,312.9,1.0449999999999999e-07,0,1.0449999999999999e-07,1.1e-37
2172,312.95,1.0650000000000001e-07,0,1.0650000000000001e-07,2.3689999999999997e-37
2173,313.0,1.035e-07,0,1.035e-07,4.85e-37
2174,313.05,9.607999999999998e-08,0,9.607999999999998e-08,9.437e-37
2175,313.1,8.573e-08,0,8.573e-08,1.745e-36
2176,313.15,7.41e-08,0,7.41e-08,3.068e-36
2177,313.2,6.287e-08,0,6.287e-08,5.126e-36
2178,313.25,5.339e-08,0,5.339e-08,8.138999999999999e-36
2179,313.3,4.6389999999999994e-08,0,4.6389999999999994e-08,1.2279999999999998e-35
2180,313.35,4.198e-08,0,4.198e-08,1.762e-35
2181,313.4,3.9700000000000005e-08,0,3.9700000000000005e-08,2.4019999999999998e-35
2182,313.45,3.875e-08,0,3.875e-08,3.1129999999999995e-35
2183,313.5,3.82e-08,0,3.82e-08,3.834e-35
2184,313.55,3.7260000000000004e-08,0,3.7260000000000004e-08,4.4889999999999996e-35
2185,313.6,3.5410000000000004e-08,0,3.5410000000000004e-08,4.994e-35
2186,313.65,3.246000000000001e-08,0,3.246000000000001e-08,5.281e-35
2187,313.7,2.8539999999999996e-08,0,2.8539999999999996e-08,5.308e-35
2188,313.75,2.3990000000000002e-08,0,2.3990000000000002e-08,5.070999999999999e-35
2189,313.8,1.925e-08,0,1.925e-08,4.603999999999999e-35
2190,313.85,1.4750000000000001e-08,0,1.4750000000000001e-08,3.9729999999999995e-35
2191,313.9,1.079e-08,0,1.079e-08,3.259e-35
2192,313.95,7.542e-09,0,7.542e-09,2.541e-35
2193,314.0,5.051e-09,0,5.051e-09,1.8819999999999998e-35
2194,314.05,3.2579999999999997e-09,0,3.2579999999999997e-09,1.3259999999999998e-35
2195,314.1,2.051e-09,0,2.051e-09,8.872999999999999e-36
2196,314.15,1.3070000000000001e-09,0,1.3070000000000001e-09,5.6449999999999995e-36
2197,314.2,9.189999999999999e-10,0,9.189999999999999e-10,3.4129999999999996e-36
2198,314.25,8.146000000000001e-10,0,8.146000000000001e-10,1.962e-36
2199,314.3,9.64e-10,0,9.64e-10,1.0719999999999999e-36
2200,314.35,1.382e-09,0,1.382e-09,5.563e-37
2201,314.4,2.123e-09,0,2.123e-09,2.745e-37
2202,314.45,3.2729999999999998e-09,0,3.2729999999999998e-09,1.287e-37
2203,314.5,4.928e-09,0,4.928e-09,5.738999999999999e-38
2204,314.55,7.167e-09,0,7.167e-09,2.431e-38
2205,314.6,1.0009999999999998e-08,0,1.0009999999999998e-08,9.790999999999998e-39
2206,314.65,1.339e-08,0,1.339e-08,3.7469999999999996e-39
2207,314.7,1.712e-08,0,1.712e-08,1.3629999999999998e-39
2208,314.75,2.0869999999999998e-08,0,2.0869999999999998e-08,4.713e-40
2209,314.8,2.427e-08,0,2.427e-08,1.549e-40
2210,314.85,2.687e-08,0,2.687e-08,4.838e-41
2211,314.9,2.8319999999999998e-08,0,2.8319999999999998e-08,1.441e-41
2212,314.95,2.841e-08,0,2.841e-08,4.206999999999999e-42
2213,315.0,2.7110000000000003e-08,0,2.7110000000000003e-08,1.539e-42
2214,315.05,2.461e-08,0,2.461e-08,1.526e-42
2215,315.1,2.125e-08,0,2.125e-08,3.35e-42
2216,315.15,1.745e-08,0,1.745e-08,8.222e-42
2217,315.2,1.3630000000000002e-08,0,1.3630000000000002e-08,1.9509999999999998e-41
2218,315.25,1.012e-08,0,1.012e-08,4.412e-41
2219,315.3,7.1450000000000005e-09,0,7.1450000000000005e-09,9.49e-41
2220,315.35,4.799e-09,0,4.799e-09,1.941e-40
2221,315.4,3.067e-09,0,3.067e-09,3.778e-40
2222,315.45,1.869e-09,0,1.869e-09,6.992999999999999e-40
2223,315.5,1.091e-09,0,1.091e-09,1.231e-39
2224,315.55,6.199e-10,0,6.199e-10,2.062e-39
2225,315.6,3.592e-10,0,3.592e-10,3.2840000000000006e-39
2226,315.65,2.3619999999999997e-10,0,2.3619999999999997e-10,4.976e-39
2227,315.7,2.019e-10,0,2.019e-10,7.170999999999999e-39
2228,315.75,2.269e-10,0,2.269e-10,9.829999999999999e-39
2229,315.8,2.953e-10,0,2.953e-10,1.2819999999999998e-38
2230,315.85,3.991e-10,0,3.991e-10,1.59e-38
2231,315.9,5.342e-10,0,5.342e-10,1.875e-38
2232,315.95,6.974e-10,0,6.974e-10,2.104e-38
2233,316.0,8.837000000000001e-10,0,8.837000000000001e-10,2.245e-38
2234,316.05,1.085e-09,0,1.085e-09,2.279e-38
2235,316.1,1.291e-09,0,1.291e-09,2.2009999999999996e-38
2236,316.15,1.487e-09,0,1.487e-09,2.0209999999999996e-38
2237,316.2,1.6550000000000002e-09,0,1.6550000000000002e-09,1.766e-38
2238,316.25,1.779e-09,0,1.779e-09,1.467e-38
2239,316.3,1.843e-09,0,1.843e-09,1.1599999999999998e-38
2240,316.35,1.8390000000000002e-09,0,1.8390000000000002e-09,8.717e-39
2241,316.4,1.7660000000000001e-09,0,1.7660000000000001e-09,6.233e-39
2242,316.45,1.6300000000000002e-09,0,1.6300000000000002e-09,4.2399999999999995e-39
2243,316.5,1.4469999999999999e-09,0,1.4469999999999999e-09,2.743e-39
2244,316.55,1.236e-09,0,1.236e-09,1.688e-39
2245,316.6,1.018e-09,0,1.018e-09,9.878e-40
2246,316.65,8.102999999999999e-10,0,8.102999999999999e-10,5.5e-40
2247,316.7,6.257999999999999e-10,0,6.257999999999999e-10,2.912e-40
2248,316.75,4.715e-10,0,4.715e-10,1.4669999999999997e-40
2249,316.8,3.4889999999999995e-10,0,3.4889999999999995e-10,7.028e-41
2250,316.85,2.563e-10,0,2.563e-10,3.202e-41
2251,316.9,1.898e-10,0,1.898e-10,1.388e-41
2252,316.95,1.456e-10,0,1.456e-10,5.7229999999999997e-42
2253,317.0,1.208e-10,0,1.208e-10,2.244e-42
2254,317.05,1.1359999999999999e-10,0,1.1359999999999999e-10,8.372e-43
2255,317.1,1.228e-10,0,1.228e-10,2.9699999999999997e-43
2256,317.15,1.4749999999999998e-10,0,1.4749999999999998e-10,1.0019999999999997e-43
2257,317.2,1.865e-10,0,1.865e-10,3.218e-44
