,Wavelength,Sum,Mean Intensity
5642,502.66,540.0,8.9
5643,502.72,379.9,6.4
5644,502.77,298.9,5.0
5645,502.83,247.5,4.5
5646,502.89,231.6,4.0
5647,502.95,220.2,4.1
5648,503.01,214.6,4.3
5649,503.07,222.3,4.4
5650,503.12,222.2,4.2
5651,503.18,210.1,4.1
5652,503.24,207.3,4.1
5653,503.30,216.1,4.0
5654,503.36,229.5,4.2
5655,503.42,270.0,4.8
5656,503.47,515.5,7.7
5657,503.53,1465.5,18.1
5658,503.59,2030.9,25.9
5659,503.65,1539.4,20.9
5660,503.71,1059.9,14.9
5661,503.77,1307.0,17.8
5662,503.82,1191.7,16.6
5663,503.88,926.8,13.0
5664,503.94,1129.2,13.9
5665,504.00,879.9,11.6
5666,504.06,602.6,8.2
5667,504.12,392.5,5.9
5668,504.17,290.4,4.9
5669,504.23,242.8,4.4
5670,504.29,309.9,4.9
5671,504.35,294.6,5.4
5672,504.41,271.4,4.7
5673,504.47,279.2,4.8
5674,504.52,258.3,4.5
5675,504.58,226.6,4.1
5676,504.64,200.8,3.8
5677,504.70,190.5,3.5
5678,504.76,200.9,3.9
5679,504.81,195.6,3.7
5680,504.87,179.3,3.4
5681,504.93,172.5,3.3
5682,504.99,163.6,3.6
5683,505.05,164.4,3.5
5684,505.11,162.6,3.5
5685,505.16,184.0,3.6
5686,505.22,357.6,5.8
5687,505.28,333.0,5.8
5688,505.34,295.1,5.1
5689,505.40,248.4,4.4
5690,505.45,212.9,3.7
5691,505.51,186.4,3.3
5692,505.57,167.7,3.1
5693,505.63,162.8,3.0
5694,505.69,159.3,3.0
5695,505.74,165.1,3.0
5696,505.80,160.8,3.3
5697,505.86,158.9,3.0
5698,505.92,156.0,2.8
5699,505.98,151.9,3.0
5700,506.03,153.6,3.0
5701,506.09,171.0,3.3
5702,506.15,300.2,5.0
5703,506.21,272.1,4.7
5704,506.27,228.8,4.0
5705,506.32,265.2,4.5
5706,506.38,634.2,8.1
5707,506.44,859.8,10.2
5708,506.50,612.2,7.4
5709,506.56,501.6,7.4
5710,506.61,353.8,5.4
5711,506.67,264.0,4.1
5712,506.73,217.8,3.7
5713,506.79,239.7,4.2
5714,506.85,265.1,5.1
5715,506.90,293.5,5.2
5716,506.96,240.9,4.2
5717,507.02,217.0,4.2
5718,507.08,325.4,5.8
5719,507.14,381.2,7.8
5720,507.19,394.9,8.5
5721,507.25,300.1,6.5
5722,507.31,233.8,4.6
5723,507.37,199.8,3.6
5724,507.43,175.0,3.2
5725,507.48,158.3,3.0
5726,507.54,151.6,2.6
5727,507.60,145.5,2.7
5728,507.66,141.3,2.7
5729,507.71,135.7,2.7
5730,507.77,132.9,2.7
5731,507.83,129.1,2.7
5732,507.89,132.1,2.6
5733,507.95,129.3,2.6
5734,508.00,126.4,2.6
5735,508.06,125.1,2.6
5736,508.12,128.5,2.6
5737,508.18,130.5,2.4
5738,508.23,129.6,2.4
5739,508.29,128.9,2.6
5740,508.35,134.9,2.7
5741,508.41,142.4,2.9
5742,508.47,170.3,3.4
5743,508.52,179.6,3.4
5744,508.58,166.9,3.0
5745,508.64,264.2,4.8
5746,508.70,281.0,4.9
5747,508.75,206.8,3.3
5748,508.81,162.9,2.6
5749,508.87,145.2,2.5
5750,508.93,136.3,2.4
5751,508.98,129.3,2.3
5752,509.04,124.4,2.3
5753,509.10,121.0,2.3
5754,509.16,120.0,2.3
5755,509.22,118.0,2.4
5756,509.27,117.3,2.4
5757,509.33,114.5,2.3
5758,509.39,115.6,2.3
5759,509.45,117.4,2.4
5760,509.50,117.3,2.3
5761,509.56,117.2,2.2
5762,509.62,114.6,2.1
5763,509.68,110.7,2.2
5764,509.73,115.3,2.3
5765,509.79,128.3,2.2
5766,509.85,126.1,2.2
5767,509.91,122.2,2.2
5768,509.96,118.6,2.1
5769,510.02,116.0,2.1
5770,510.08,117.2,2.2
5771,510.14,114.8,2.2
5772,510.19,113.5,2.1
5773,510.25,123.9,2.3
5774,510.31,125.8,2.2
5775,510.37,114.1,2.1
5776,510.42,105.5,2.1
5777,510.48,105.3,2.0
5778,510.54,104.6,2.0
5779,510.60,101.3,2.1
5780,510.65,100.0,2.0
5781,510.71,99.0,1.8
5782,510.77,99.3,1.8
5783,510.83,100.2,1.9
5784,510.88,122.2,2.4
5785,510.94,124.4,2.1
5786,511.00,110.6,1.9
5787,511.06,112.5,2.1
5788,511.11,111.8,2.0
5789,511.17,109.6,2.0
5790,511.23,113.1,2.1
5791,511.28,247.5,4.5
5792,511.34,220.5,3.5
5793,511.40,155.1,2.3
5794,511.46,131.0,2.1
5795,511.51,122.6,1.9
5796,511.57,113.6,1.9
5797,511.63,106.1,1.9
5798,511.69,99.9,1.8
5799,511.74,97.2,1.8
5800,511.80,98.5,1.7
5801,511.86,103.3,1.8
5802,511.92,126.4,2.1
5803,511.97,313.8,5.3
5804,512.03,360.3,5.9
5805,512.09,220.5,3.5
5806,512.14,179.4,2.8
5807,512.20,155.5,2.4
5808,512.26,137.2,2.1
5809,512.32,121.4,1.9
5810,512.37,108.7,1.8
5811,512.43,97.3,1.7
5812,512.49,92.0,1.7
5813,512.55,90.8,1.6
5814,512.60,89.8,1.7
5815,512.66,97.6,1.9
5816,512.72,109.9,2.1
5817,512.77,114.1,2.1
5818,512.83,153.5,3.3
5819,512.89,229.9,5.0
5820,512.95,182.5,3.6
5821,513.00,151.6,2.6
5822,513.06,130.8,2.2
5823,513.12,117.5,1.9
5824,513.17,107.2,1.8
5825,513.23,98.8,1.7
5826,513.29,92.4,1.6
5827,513.35,85.5,1.4
5828,513.40,79.4,1.3
5829,513.46,74.6,1.3
5830,513.52,71.4,1.3
5831,513.57,69.1,1.3
5832,513.63,67.4,1.2
5833,513.69,66.7,1.2
5834,513.74,64.8,1.2
5835,513.80,63.5,1.2
5836,513.86,62.5,1.1
5837,513.92,62.8,1.1
5838,513.97,62.8,1.1
5839,514.03,61.1,1.1
5840,514.09,62.5,1.1
5841,514.14,62.5,1.0
5842,514.20,61.9,1.0
5843,514.26,61.4,1.0
5844,514.32,58.9,1.1
5845,514.37,59.3,1.1
5846,514.43,62.2,1.1
5847,514.49,78.4,1.3
5848,514.54,125.3,2.0
5849,514.60,129.6,1.8
5850,514.66,116.1,1.6
5851,514.71,116.9,1.7
5852,514.77,129.4,1.9
5853,514.83,114.1,1.6
5854,514.88,94.4,1.3
5855,514.94,80.2,1.1
5856,515.00,71.2,1.0
5857,515.06,65.2,1.0
5858,515.11,61.0,1.0
5859,515.21,213.8,5.9
5860,515.27,257.3,6.5
5861,515.34,343.2,7.1
5862,515.40,491.6,8.1
5863,515.46,369.6,7.9
5864,515.53,322.0,7.8
5865,515.59,383.8,8.6
5866,515.66,278.8,7.4
5867,515.72,201.3,6.2
5868,515.79,185.0,6.1
5869,515.85,184.8,5.9
5870,515.92,182.0,6.0
5871,515.98,184.4,5.7
5872,516.05,178.9,6.0
5873,516.11,185.0,6.2
5874,516.17,194.6,6.1
5875,516.24,180.8,5.9
5876,516.30,181.6,6.0
5877,516.37,173.6,6.0
5878,516.43,178.6,5.9
5879,516.50,177.6,5.9
5880,516.56,181.8,6.0
5881,516.63,190.0,5.8
5882,516.69,177.4,6.3
5883,516.76,183.9,6.5
5884,516.82,196.6,6.5
5885,516.88,210.9,7.0
5886,516.95,226.8,6.7
5887,517.01,228.7,6.8
5888,517.08,246.2,7.0
5889,517.14,262.0,7.1
5890,517.21,273.1,7.4
5891,517.27,294.0,7.5
5892,517.33,320.6,7.7
5893,517.40,412.8,8.1
5894,517.46,604.1,9.6
5895,517.53,997.4,13.0
5896,517.59,1098.3,14.0
5897,517.66,346.3,8.8
5898,517.72,258.2,7.7
5899,517.79,255.3,7.4
5900,517.85,255.1,7.2
5901,517.91,238.3,7.8
5902,517.98,233.7,8.2
5903,518.04,257.5,7.7
5904,518.11,242.4,8.0
5905,518.17,262.8,7.2
5906,518.24,244.6,8.1
5907,518.30,272.5,7.5
5908,518.36,271.6,7.7
5909,518.43,283.6,8.3
5910,518.49,333.0,8.6
5911,518.56,372.7,9.1
5912,518.62,411.4,9.7
5913,518.68,507.8,11.4
5914,518.75,705.8,15.3
5915,518.81,779.6,16.4
5916,518.88,629.3,12.9
5917,518.94,717.8,14.4
5918,519.01,1043.7,20.7
5919,519.07,1309.1,26.1
5920,519.13,731.3,16.6
5921,519.20,463.5,10.9
5922,519.26,434.9,9.3
5923,519.33,504.5,9.7
5924,519.39,751.5,11.2
5925,519.45,1278.0,15.8
5926,519.52,1336.0,16.7
5927,519.58,581.9,11.9
5928,519.65,386.7,8.6
5929,519.71,274.8,6.9
5930,519.78,246.3,6.7
5931,519.84,231.6,7.0
5932,519.90,227.9,6.8
5933,519.97,239.1,6.4
5934,520.03,229.6,6.5
5935,520.10,232.6,6.8
5936,520.16,249.7,6.9
5937,520.22,299.6,7.2
5938,520.29,371.1,8.2
5939,520.35,328.2,7.4
5940,520.42,258.0,6.2
5941,520.48,257.9,6.7
5942,520.54,274.5,6.8
5943,520.61,279.6,6.8
5944,520.67,300.0,6.9
5945,520.74,377.7,8.1
5946,520.80,503.8,10.0
5947,520.86,363.4,8.1
5948,520.93,368.5,8.1
5949,520.99,480.2,8.8
5950,521.06,490.7,8.5
5951,521.12,729.4,10.7
5952,521.18,1324.9,16.3
5953,521.25,1745.9,20.5
5954,521.31,752.4,14.1
5955,521.38,539.9,11.9
5956,521.44,457.9,9.4
5957,521.50,321.9,8.2
5958,521.57,252.7,7.0
5959,521.63,237.2,6.5
5960,521.69,222.8,6.9
5961,521.76,233.8,6.4
5962,521.82,242.9,6.1
5963,521.89,241.8,6.7
5964,521.95,273.2,6.7
5965,522.01,310.2,7.3
5966,522.08,338.0,7.4
5967,522.14,474.5,9.1
5968,522.21,405.4,8.4
5969,522.27,308.4,7.3
5970,522.33,381.6,7.4
5971,522.40,521.4,10.2
5972,522.46,831.4,16.0
5973,522.52,1098.0,21.0
5974,522.59,1688.9,31.3
5975,522.65,2132.5,40.0
5976,522.72,1442.8,29.3
5977,522.78,992.1,20.4
5978,522.84,1206.5,24.6
5979,522.91,713.9,16.0
5980,522.97,435.5,10.4
5981,523.03,379.1,9.2
5982,523.10,339.8,8.1
5983,523.16,298.1,7.6
5984,523.23,294.1,7.4
5985,523.29,297.6,7.7
5986,523.35,248.7,7.0
5987,523.42,240.3,6.5
5988,523.48,230.4,6.9
5989,523.54,234.4,7.0
5990,523.61,228.2,6.7
5991,523.67,220.2,6.6
5992,523.73,221.6,6.6
5993,523.80,220.8,6.6
5994,523.86,233.4,7.0
5995,523.93,271.4,6.8
5996,523.99,342.3,7.5
5997,524.05,466.5,9.6
5998,524.12,278.9,7.0
5999,524.18,239.0,6.5
6000,524.24,234.8,6.6
6001,524.31,234.3,6.3
6002,524.37,224.4,6.3
6003,524.43,221.5,6.5
6004,524.50,231.0,6.7
6005,524.56,242.1,6.7
6006,524.62,267.4,6.3
6007,524.69,286.6,6.6
6008,524.75,336.6,7.4
6009,524.81,468.1,9.4
6010,524.88,495.9,10.0
6011,524.94,455.5,9.8
6012,525.01,291.5,7.2
6013,525.07,263.0,6.7
6014,525.13,255.6,6.4
6015,525.20,271.9,6.5
6016,525.26,318.1,7.4
6017,525.32,376.4,8.1
6018,525.39,476.4,9.6
6019,525.45,335.9,7.8
6020,525.51,267.5,7.1
6021,525.58,289.0,7.0
6022,525.64,286.2,7.0
6023,525.70,336.8,7.2
6024,525.77,462.3,9.8
6025,525.83,344.1,7.6
6026,525.89,289.8,6.7
6027,525.96,307.5,7.0
6028,526.02,265.4,7.1
6029,526.08,299.1,7.1
6030,526.15,373.6,8.1
6031,526.21,442.0,8.8
6032,526.27,312.9,7.6
6033,526.34,322.7,7.7
6034,526.40,397.0,8.4
6035,526.46,373.5,8.2
6036,526.53,444.0,9.4
6037,526.59,392.1,8.5
6038,526.65,367.5,7.9
6039,526.72,496.0,9.6
6040,526.78,858.6,16.2
6041,526.84,483.0,10.2
6042,526.91,309.8,8.2
6043,526.97,355.3,7.9
6044,527.03,436.9,9.5
6045,527.10,388.8,9.0
6046,527.16,318.4,8.2
6047,527.22,290.4,7.4
6048,527.29,294.9,7.4
6049,527.35,311.2,7.9
6050,527.41,272.0,6.9
6051,527.48,240.8,6.9
6052,527.54,229.6,7.0
6053,527.60,229.6,7.2
6054,527.66,234.2,7.0
6055,527.73,238.3,6.9
6056,527.79,235.1,6.9
6057,527.85,228.0,7.2
6058,527.92,224.1,7.1
6059,527.98,225.8,7.4
6060,528.04,243.7,7.0
6061,528.11,260.6,6.9
6062,528.17,242.6,7.1
6063,528.23,243.5,7.3
6064,528.30,261.6,7.7
6065,528.36,347.4,7.9
6066,528.42,488.2,10.1
6067,528.49,571.6,11.1
6068,528.55,772.5,14.9
6069,528.61,389.8,9.3
6070,528.67,272.7,7.8
6071,528.74,242.3,7.1
6072,528.80,243.5,6.7
6073,528.86,242.9,7.1
6074,528.93,255.4,6.7
6075,528.99,271.9,7.1
6076,529.05,348.8,7.7
6077,529.12,294.8,7.8
6078,529.18,236.2,7.0
6079,529.24,226.7,7.3
6080,529.30,230.7,7.1
6081,529.37,225.9,7.1
6082,529.43,227.6,7.1
6083,529.49,232.5,6.9
6084,529.56,236.8,7.2
6085,529.62,265.2,7.3
6086,529.68,307.6,7.7
6087,529.75,495.8,9.4
6088,529.81,462.3,8.9
6089,529.87,564.2,11.3
6090,529.93,737.7,14.4
6091,530.00,574.7,11.3
6092,530.06,536.7,11.0
6093,530.12,288.7,8.1
6094,530.19,304.9,7.9
6095,530.25,247.6,7.4
6096,530.31,234.5,7.4
6097,530.37,243.5,7.2
6098,530.44,242.6,7.1
6099,530.50,237.3,7.1
6100,530.56,236.3,7.2
6101,530.63,239.0,7.0
6102,530.69,229.6,7.5
6103,530.75,231.1,7.5
6104,530.81,244.6,7.1
6105,530.88,231.6,7.2
6106,530.94,237.8,7.4
6107,531.00,247.4,7.2
6108,531.06,246.2,7.0
6109,531.13,238.7,7.1
6110,531.19,239.1,7.0
6111,531.25,238.0,7.2
6112,531.32,234.2,7.5
6113,531.38,247.4,7.1
6114,531.44,249.8,7.6
6115,531.50,279.8,7.8
6116,531.57,238.9,7.7
6117,531.63,237.5,7.5
6118,531.69,239.8,7.1
6119,531.75,234.5,7.1
6120,531.82,256.9,6.6
6121,531.88,239.2,7.0
6122,531.94,232.6,7.5
6123,532.01,228.2,7.4
6124,532.07,235.3,7.5
6125,532.13,234.6,7.6
6126,532.19,229.9,7.3
6127,532.26,235.7,7.2
6128,532.32,235.0,7.1
6129,532.38,238.7,7.1
6130,532.44,236.9,7.3
6131,532.51,240.8,7.4
6132,532.57,274.7,6.9
6133,532.63,235.2,7.4
6134,532.69,260.6,6.5
6135,532.76,250.2,6.9
6136,532.82,248.4,6.9
6137,532.88,237.7,7.5
6138,532.94,254.0,7.1
6139,533.01,249.9,7.1
6140,533.07,263.8,7.1
6141,533.13,275.3,6.7
6142,533.19,266.2,7.4
6143,533.26,282.1,7.2
6144,533.32,276.0,6.8
6145,533.38,257.1,7.0
6146,533.44,262.0,7.1
6147,533.51,255.1,7.3
6148,533.57,270.8,7.3
6149,533.63,278.7,7.7
6150,533.69,315.4,7.9
6151,533.76,407.0,8.7
6152,533.82,636.8,13.3
6153,533.88,842.1,17.8
6154,533.94,426.4,10.9
6155,534.01,345.3,8.8
6156,534.07,304.2,7.5
6157,534.13,288.5,7.0
6158,534.19,289.8,7.0
6159,534.26,306.9,7.6
6160,534.32,361.0,7.7
6161,534.38,304.3,7.6
6162,534.44,268.5,7.3
6163,534.51,280.3,6.8
6164,534.57,269.5,7.3
6165,534.63,283.3,7.6
6166,534.69,264.4,7.0
6167,534.75,244.4,7.3
6168,534.82,251.7,7.0
6169,534.88,244.0,7.3
6170,534.94,249.1,7.1
6171,535.00,249.6,7.3
6172,535.07,259.1,6.9
6173,535.13,275.0,7.2
6174,535.19,315.0,7.5
6175,535.25,467.0,9.2
6176,535.32,592.8,11.9
6177,535.38,320.0,7.8
6178,535.44,271.6,7.2
6179,535.50,267.7,6.7
6180,535.56,245.6,7.2
6181,535.63,235.4,7.7
6182,535.69,236.1,7.4
6183,535.75,251.7,6.9
6184,535.81,253.6,7.1
6185,535.88,252.3,6.7
6186,535.94,253.4,6.7
6187,536.00,253.3,6.8
6188,536.06,252.3,7.1
6189,536.12,254.8,7.2
6190,536.19,249.1,7.0
6191,536.25,245.3,7.3
6192,536.31,261.5,6.9
6193,536.37,263.6,7.0
6194,536.43,249.9,6.7
6195,536.50,260.1,6.5
6196,536.56,250.4,6.8
6197,536.62,252.2,7.1
6198,536.68,231.8,7.6
6199,536.75,256.4,7.2
6200,536.81,283.6,7.5
6201,536.87,301.8,7.4
6202,536.93,250.2,7.0
6203,536.99,270.8,7.3
6204,537.06,311.3,7.3
6205,537.12,503.7,9.9
6206,537.18,459.1,9.3
6207,537.24,265.8,7.4
6208,537.30,256.1,7.2
6209,537.37,261.9,6.8
6210,537.43,262.5,7.1
6211,537.49,287.9,6.9
6212,537.55,274.4,7.5
6213,537.61,262.9,7.2
6214,537.68,274.9,6.9
6215,537.74,262.2,7.1
6216,537.80,270.4,6.8
6217,537.86,275.2,6.9
6218,537.92,253.1,7.4
6219,537.99,267.0,7.2
6220,538.05,259.9,7.4
6221,538.11,278.0,7.7
6222,538.17,311.2,8.0
6223,538.23,423.7,9.1
6224,538.29,573.3,11.9
6225,538.36,350.8,8.8
6226,538.42,286.8,8.2
6227,538.48,295.6,7.6
6228,538.54,271.2,7.4
6229,538.60,268.6,7.5
6230,538.67,282.2,7.4
6231,538.73,260.8,7.0
6232,538.79,257.0,7.1
6233,538.85,257.6,7.2
6234,538.91,263.9,7.1
6235,538.98,257.8,7.7
6236,539.04,326.2,7.6
6237,539.10,487.4,9.5
6238,539.16,526.8,10.2
6239,539.22,413.5,9.0
6240,539.28,327.4,8.2
6241,539.35,283.8,7.6
6242,539.41,276.9,7.2
6243,539.47,279.1,6.9
6244,539.53,264.6,7.7
6245,539.59,278.6,7.7
6246,539.65,286.7,6.9
6247,539.72,277.6,7.7
6248,539.78,348.8,8.1
6249,539.84,547.2,10.6
6250,539.90,613.7,12.2
6251,539.96,312.4,8.0
6252,540.02,265.4,7.6
6253,540.09,260.0,7.7
6254,540.15,257.6,7.6
6255,540.21,271.9,7.2
6256,540.27,275.1,7.5
6257,540.33,291.8,7.6
6258,540.39,261.6,7.5
6259,540.46,263.9,7.5
6260,540.52,297.6,7.6
6261,540.58,394.8,8.8
6262,540.64,308.3,7.2
6263,540.70,280.1,7.5
6264,540.76,316.3,7.9
6265,540.83,344.4,8.0
6266,540.89,274.2,7.6
6267,540.95,270.3,7.6
6268,541.01,295.1,7.9
6269,541.07,430.9,7.8
6270,541.13,787.0,14.2
6271,541.20,425.6,9.1
6272,541.26,283.4,7.2
6273,541.32,276.8,7.1
6274,541.38,263.6,7.3
6275,541.44,276.0,7.7
6276,541.50,275.7,6.8
6277,541.56,256.1,7.7
6278,541.63,271.7,6.7
6279,541.69,256.8,7.6
6280,541.75,262.2,7.4
6281,541.81,263.1,7.6
6282,541.87,266.9,7.8
6283,541.93,303.2,7.3
6284,541.99,392.0,8.1
6285,542.06,552.5,11.0
6286,542.12,433.4,9.4
6287,542.18,307.0,8.1
6288,542.24,280.4,7.8
6289,542.30,276.0,7.7
6290,542.36,289.0,7.9
6291,542.42,349.1,7.6
6292,542.49,293.8,7.7
6293,542.55,276.1,7.6
6294,542.61,274.2,7.3
6295,542.67,268.1,7.5
6296,542.73,288.4,7.6
6297,542.79,399.1,8.1
6298,542.85,311.8,8.0
6299,542.92,282.8,7.7
6300,542.98,307.4,7.6
6301,543.04,418.5,8.3
6302,543.10,675.3,12.7
6303,543.16,362.2,8.5
6304,543.22,278.3,7.8
6305,543.28,278.8,7.4
6306,543.34,276.5,7.5
6307,543.41,304.1,7.6
6308,543.47,291.0,7.2
6309,543.53,282.1,7.3
6310,543.59,271.3,7.5
6311,543.65,275.6,7.5
6312,543.71,291.9,7.5
6313,543.77,335.9,7.7
6314,543.83,361.7,7.8
6315,543.90,313.9,7.7
6316,543.96,308.9,7.4
6317,544.02,331.8,8.1
6318,544.08,302.9,7.6
6319,544.14,280.3,7.9
6320,544.20,291.1,7.6
6321,544.26,282.3,7.7
6322,544.32,268.8,7.4
6323,544.38,257.5,7.8
6324,544.45,280.6,7.0
6325,544.51,261.8,7.6
6326,544.57,276.9,7.5
6327,544.63,268.9,7.7
6328,544.69,285.3,7.7
6329,544.75,306.0,7.9
6330,544.81,414.4,8.6
6331,544.87,406.3,8.3
6332,544.93,347.0,7.9
6333,545.00,370.6,8.6
6334,545.06,507.0,9.9
6335,545.12,455.1,9.4
6336,545.18,332.7,8.5
6337,545.24,323.3,8.2
6338,545.30,329.2,8.5
6339,545.36,372.4,7.9
6340,545.42,357.4,8.1
6341,545.48,377.7,8.9
6342,545.55,517.1,9.8
6343,545.61,397.6,8.6
6344,545.67,357.1,8.0
6345,545.73,355.0,8.0
6346,545.79,361.5,8.3
6347,545.85,362.5,8.8
6348,545.91,352.8,8.2
6349,545.97,338.1,8.4
6350,546.03,334.7,8.1
6351,546.09,341.0,8.2
6352,546.15,365.5,8.2
6353,546.22,514.9,10.2
6354,546.28,414.7,8.8
6355,546.34,341.9,8.5
6356,546.40,320.1,8.5
6357,546.46,322.6,8.3
6358,546.52,336.6,7.7
6359,546.58,320.8,8.2
6360,546.64,353.1,8.0
6361,546.70,352.4,8.5
6362,546.76,419.9,8.9
6363,546.82,405.2,7.7
6364,546.89,336.2,8.0
6365,546.95,334.5,7.9
6366,547.01,342.6,7.9
6367,547.07,348.9,8.0
6368,547.13,333.9,8.5
6369,547.19,363.7,8.4
6370,547.25,470.8,9.0
6371,547.31,575.6,11.6
6372,547.37,424.2,8.7
6373,547.43,511.1,10.2
6374,547.49,503.1,9.8
6375,547.55,637.3,12.3
6376,547.61,866.2,17.0
6377,547.68,485.2,10.4
6378,547.74,357.0,9.5
6379,547.80,362.3,8.8
6380,547.86,429.2,9.2
6381,547.92,835.1,15.4
6382,547.98,976.6,19.2
6383,548.04,576.9,11.5
6384,548.10,429.9,9.5
6385,548.16,404.8,9.3
6386,548.22,439.3,9.4
6387,548.28,717.5,13.3
6388,548.34,1203.1,22.9
6389,548.40,756.2,15.0
6390,548.46,439.6,10.3
6391,548.53,371.0,9.0
6392,548.59,370.9,8.3
6393,548.65,370.4,7.7
6394,548.71,365.9,8.7
6395,548.77,392.5,8.6
6396,548.83,397.4,8.8
6397,548.89,402.9,8.5
6398,548.95,533.9,10.0
6399,549.01,771.8,14.6
6400,549.07,568.5,11.3
6401,549.13,663.8,11.9
6402,549.19,1287.5,22.6
6403,549.25,818.9,15.3
6404,549.31,552.3,10.7
6405,549.37,490.4,9.9
6406,549.43,433.7,9.0
6407,549.49,380.7,9.3
6408,549.55,369.3,9.3
6409,549.62,402.0,9.0
6410,549.68,408.0,9.1
6411,549.74,388.6,9.0
6412,549.80,354.1,9.1
6413,549.86,356.6,9.1
6414,549.92,380.1,9.0
6415,549.98,398.7,9.2
6416,550.04,382.6,9.2
6417,550.10,336.6,9.3
6418,550.16,349.6,8.7
6419,550.22,360.2,8.6
6420,550.28,359.4,8.4
6421,550.34,374.6,8.3
6422,550.40,358.8,9.0
6423,550.46,395.3,8.8
6424,550.52,738.2,13.1
6425,550.58,1172.0,20.7
6426,550.64,610.5,11.9
6427,550.70,387.5,9.4
6428,550.76,355.0,9.2
6429,550.82,339.5,9.0
6430,550.88,355.2,8.4
6431,550.94,342.6,8.5
6432,551.00,350.3,8.3
6433,551.06,345.5,8.7
6434,551.13,345.3,8.9
6435,551.19,357.9,8.7
6436,551.25,389.6,8.6
6437,551.31,499.1,9.7
6438,551.37,987.5,16.5
6439,551.43,2277.1,30.3
6440,551.49,1433.1,24.1
6441,551.55,1034.6,16.2
6442,551.61,2556.8,26.2
6443,551.67,2453.0,37.9
6444,551.73,1046.6,25.3
6445,551.79,446.4,10.0
6446,551.85,401.0,8.9
6447,551.91,384.3,8.8
6448,551.97,386.8,9.0
6449,552.03,386.2,9.0
6450,552.09,361.7,8.6
6451,552.15,342.2,8.9
6452,552.21,347.3,8.7
6453,552.27,335.2,8.7
6454,552.33,337.0,9.0
6455,552.39,332.4,8.9
6456,552.45,346.2,8.7
6457,552.51,342.4,8.8
6458,552.57,364.7,8.2
6459,552.63,355.7,8.7
6460,552.69,344.2,9.2
6461,552.75,343.9,9.1
6462,552.81,359.9,8.9
6463,552.87,373.1,8.9
6464,552.93,399.4,9.4
6465,552.99,391.9,9.3
6466,553.05,383.4,9.1
6467,553.11,391.0,9.1
6468,553.17,434.1,9.7
6469,553.23,596.3,11.2
6470,553.29,534.0,11.0
6471,553.35,429.6,9.9
6472,553.41,416.6,9.9
6473,553.47,417.7,9.6
6474,553.53,391.7,9.4
6475,553.59,380.8,9.5
6476,553.65,370.0,9.6
6477,553.71,388.3,8.9
6478,553.77,379.1,8.6
6479,553.83,364.6,9.5
6480,553.89,404.5,9.3
6481,553.95,420.6,9.0
6482,554.01,412.3,8.7
6483,554.07,397.9,10.0
6484,554.13,394.9,8.7
6485,554.19,367.1,9.1
6486,554.25,368.1,9.3
6487,554.31,358.4,9.0
6488,554.37,356.8,8.8
6489,554.43,347.8,8.5
6490,554.49,350.4,8.9
6491,554.55,374.0,8.6
6492,554.61,401.3,8.5
6493,554.67,393.0,8.7
6494,554.73,376.6,8.7
6495,554.79,402.4,9.0
6496,554.85,447.2,8.9
6497,554.91,380.1,9.2
6498,554.97,357.5,8.7
6499,555.03,350.1,8.5
6500,555.09,328.7,8.7
6501,555.15,340.7,8.3
6502,555.21,321.0,8.8
6503,555.27,330.7,8.2
6504,555.33,332.4,7.9
6505,555.39,314.2,8.6
6506,555.45,330.8,8.0
6507,555.51,319.4,8.7
6508,555.57,320.2,8.1
6509,555.63,306.5,8.7
6510,555.69,322.8,8.1
6511,555.75,324.3,7.8
6512,555.81,308.0,8.3
6513,555.86,316.6,7.8
6514,555.92,313.4,7.9
6515,555.98,308.5,8.4
6516,556.04,297.1,8.6
6517,556.10,307.8,8.2
6518,556.16,309.4,8.1
6519,556.22,321.9,8.0
6520,556.28,320.2,8.0
6521,556.34,324.1,7.8
6522,556.40,335.2,7.9
6523,556.46,376.1,8.0
6524,556.52,352.6,8.3
6525,556.58,346.0,8.1
6526,556.64,393.0,8.6
6527,556.70,989.4,16.9
6528,556.76,933.5,16.1
6529,556.82,529.4,9.9
6530,556.88,349.9,8.9
6531,556.94,339.7,7.7
6532,557.00,328.4,8.3
6533,557.06,318.3,8.2
6534,557.12,319.9,7.9
6535,557.18,317.4,7.7
6536,557.24,340.2,7.2
6537,557.30,306.3,8.3
6538,557.35,313.3,7.8
6539,557.41,310.4,8.0
6540,557.47,324.0,7.7
6541,557.53,330.5,7.6
6542,557.59,312.7,8.1
6543,557.65,323.0,7.8
6544,557.71,314.4,7.9
6545,557.77,325.8,8.0
6546,557.83,332.1,7.7
6547,557.89,320.6,7.9
6548,557.95,345.2,7.2
6549,558.01,348.9,8.4
6550,558.07,425.4,8.2
6551,558.13,388.7,8.4
6552,558.19,354.3,7.9
6553,558.25,332.7,8.1
6554,558.31,347.3,7.5
6555,558.37,360.0,7.5
6556,558.42,397.3,8.7
6557,558.48,442.7,9.0
6558,558.54,385.3,8.7
6559,558.60,361.8,8.0
6560,558.66,362.0,8.4
6561,558.72,468.8,8.7
6562,558.78,403.5,9.1
6563,558.84,351.7,8.1
6564,558.90,317.2,8.1
6565,558.96,317.6,7.6
6566,559.02,312.0,7.6
6567,559.08,325.4,6.8
6568,559.14,315.0,7.4
6569,559.20,310.7,7.7
6570,559.26,312.1,7.5
6571,559.31,306.1,7.7
