,Wavelength,Sum,Al I (4.9e-02),Al II (9.5e-01),Al III (7.0e-04)
3382,427.84,1.991e-07,0,1.991e-07,0
3383,427.89,4.5520000000000005e-07,0,4.5520000000000005e-07,0
3384,427.94,1.0129999999999999e-06,0,1.0129999999999999e-06,0
3385,427.99,2.194e-06,0,2.194e-06,0
3386,428.04,4.625e-06,0,4.625e-06,0
3387,428.09,9.49e-06,0,9.49e-06,0
3388,428.14,1.895e-05,0,1.895e-05,0
3389,428.19,3.682e-05,0,3.682e-05,0
3390,428.24,6.964e-05,0,6.964e-05,0
3391,428.29,0.00012819999999999997,0,0.00012819999999999997,0
3392,428.34,0.00022959999999999997,0,0.00022959999999999997,0
3393,428.39,0.0004004,0,0.0004004,0
3394,428.44,0.0006793999999999999,0,0.0006793999999999999,0
3395,428.49,0.0011220000000000002,0,0.0011220000000000002,0
3396,428.54,0.0018039999999999998,0,0.0018039999999999998,0
3397,428.59,0.002821,0,0.002821,0
3398,428.64,0.004295,0,0.004295,0
3399,428.69,0.006365,0,0.006365,0
3400,428.74,0.009178,0,0.009178,0
3401,428.79,0.01288,0,0.01288,0
3402,428.84,0.0176,0,0.0176,0
3403,428.89,0.02339,0,0.02339,0
3404,428.94,0.03027,0,0.03027,0
3405,428.99,0.038110000000000005,0,0.038110000000000005,0
3406,429.04,0.04671,0,0.04671,0
3407,429.09,0.05571,0,0.05571,0
3408,429.14,0.06467,0,0.06467,0
3409,429.19,0.07307000000000001,0,0.07307000000000001,0
3410,429.24,0.08034,0,0.08034,0
3411,429.29,0.08598,0,0.08598,0
3412,429.34,0.08955,0,0.08955,0
3413,429.39,0.09077,0,0.09077,0
3414,429.44,0.08955,0,0.08955,0
3415,429.49,0.08598,0,0.08598,0
3416,429.54,0.08034,0,0.08034,0
3417,429.59,0.07307000000000001,0,0.07307000000000001,0
3418,429.64,0.06467,0,0.06467,0
3419,429.69,0.05571,0,0.05571,0
3420,429.74,0.04671,0,0.04671,0
3421,429.79,0.038110000000000005,0,0.038110000000000005,0
3422,429.84,0.03027,0,0.03027,0
3423,429.89,0.02339,0,0.02339,0
3424,429.94,0.0176,0,0.0176,0
3425,429.99,0.01288,0,0.01288,0
3426,430.04,0.009178,0,0.009178,0
3427,430.09,0.006365,0,0.006365,0
3428,430.14,0.004295,0,0.004295,0
3429,430.19,0.002821,0,0.002821,0
3430,430.24,0.0018039999999999998,0,0.0018039999999999998,0
3431,430.29,0.0011220000000000002,0,0.0011220000000000002,0
3432,430.34,0.0006793999999999999,0,0.0006793999999999999,0
3433,430.39,0.0004004,0,0.0004004,0
3434,430.44,0.00022959999999999997,0,0.00022959999999999997,0
3435,430.49,0.00012819999999999997,0,0.00012819999999999997,0
3436,430.54,6.964e-05,0,6.964e-05,0
3437,430.59,3.682e-05,0,3.682e-05,0
3438,430.64,1.895e-05,0,1.895e-05,0
3439,430.69,9.49e-06,0,9.49e-06,0
3440,430.74,4.625e-06,0,4.625e-06,0
3441,430.79,2.194e-06,0,2.194e-06,0
3442,430.84,1.0129999999999999e-06,0,1.0129999999999999e-06,0
3443,430.89,4.5520000000000005e-07,0,4.5520000000000005e-07,0
3444,430.94,1.991e-07,0,1.991e-07,0
3445,430.99,8.472999999999999e-08,0,8.472999999999999e-08,0
3446,431.04,3.5099999999999997e-08,0,3.5099999999999997e-08,0
3447,431.09,1.4150000000000001e-08,0,1.4150000000000001e-08,0
3448,431.14,5.551e-09,0,5.551e-09,0
3449,431.19,2.12e-09,0,2.12e-09,0
3450,431.24,7.879e-10,0,7.879e-10,0
3451,431.29,2.85e-10,0,2.85e-10,0
3452,431.34,1.0029999999999999e-10,0,1.0029999999999999e-10,0
3453,431.39,3.437e-11,0,3.437e-11,0
3454,431.44,1.1460000000000002e-11,0,1.1460000000000002e-11,0
3455,431.49,3.719e-12,0,3.719e-12,0
3456,431.54,1.1750000000000001e-12,0,1.1750000000000001e-12,0
3457,431.59,3.611e-13,0,3.611e-13,0
3458,431.64,1.08e-13,0,1.08e-13,0
3459,431.69,3.145e-14,0,3.145e-14,0
3460,431.74,8.913e-15,0,8.913e-15,0
3461,431.79,2.4579999999999997e-15,0,2.4579999999999997e-15,0
3462,431.84,6.598e-16,0,6.598e-16,0
3463,431.89,1.724e-16,0,1.724e-16,0
3464,431.94,4.3819999999999996e-17,0,4.3819999999999996e-17,0
3465,431.99,1.084e-17,0,1.084e-17,0
3466,432.09,1.845e-16,0,1.845e-16,0
3467,432.14,7.256e-16,0,7.256e-16,0
3468,432.19,3.083e-15,0,3.083e-15,0
3469,432.24,1.155e-14,0,1.155e-14,0
3470,432.29,4.214e-14,0,4.214e-14,0
3471,432.34,1.498e-13,0,1.498e-13,0
3472,432.39,5.188e-13,0,5.188e-13,0
3473,432.44,1.75e-12,0,1.75e-12,0
3474,432.49,5.7499999999999995e-12,0,5.7499999999999995e-12,0
3475,432.54,1.841e-11,0,1.841e-11,0
3476,432.59,5.74e-11,0,5.74e-11,0
3477,432.64,1.7440000000000001e-10,0,1.7440000000000001e-10,0
3478,432.69,5.158999999999999e-10,0,5.158999999999999e-10,0
3479,432.74,1.487e-09,0,1.487e-09,0
3480,432.79,4.1760000000000005e-09,0,4.1760000000000005e-09,0
3481,432.84,1.143e-08,0,1.143e-08,0
3482,432.89,3.045e-08,0,3.045e-08,0
3483,432.94,7.904e-08,0,7.904e-08,0
3484,432.99,1.9989999999999998e-07,0,1.9989999999999998e-07,0
3485,433.04,4.925e-07,0,4.925e-07,0
3486,433.09,1.182e-06,0,1.182e-06,0
3487,433.14,2.7639999999999997e-06,0,2.7639999999999997e-06,3.853e-23
3488,433.19,6.297000000000001e-06,0,6.297000000000001e-06,1.511e-22
3489,433.24,1.397e-05,0,1.397e-05,5.773e-22
3490,433.29,3.021e-05,0,3.021e-05,2.148e-21
3491,433.34,6.362e-05,0,6.362e-05,7.784e-21
3492,433.39,0.0001305,0,0.0001305,2.748e-20
3493,433.44,0.0002609,0,0.0002609,9.448000000000001e-20
3494,433.49,0.0005081,0,0.0005081,3.164e-19
3495,433.54,0.0009639,0,0.0009639,1.0320000000000002e-18
3496,433.59,0.001782,0,0.001782,3.279e-18
3497,433.64,0.003208,0,0.003208,1.015e-17
3498,433.69,0.005627,0,0.005627,3.058e-17
3499,433.74,0.009616,0,0.009616,8.979e-17
3500,433.79,0.01601,0,0.01601,2.5669999999999996e-16
3501,433.84,0.02597,0,0.02597,7.151e-16
3502,433.89,0.04104,0,0.04104,1.94e-15
3503,433.94,0.06318,0,0.06318,5.126e-15
3504,433.99,0.09476,0,0.09476,1.319e-14
3505,434.04,0.1385,0,0.1385,3.307e-14
3506,434.09,0.1971,0,0.1971,8.073999999999999e-14
3507,434.14,0.2734,0,0.2734,1.92e-13
3508,434.19,0.3695,0,0.3695,4.447e-13
3509,434.24,0.4864,0,0.4864,1.0029999999999999e-12
3510,434.29,0.6238,0,0.6238,2.2050000000000004e-12
3511,434.34,0.7794,0,0.7794,4.72e-12
3512,434.39,0.9489,0,0.9489,9.839e-12
3513,434.44,1.125,0,1.125,1.9980000000000002e-11
3514,434.49,1.3,0,1.3,3.952000000000001e-11
3515,434.54,1.464,0,1.464,7.612e-11
3516,434.59,1.605,0,1.605,1.4280000000000001e-10
3517,434.64,1.715,0,1.715,2.611e-10
3518,434.69,1.786,0,1.786,4.6469999999999996e-10
3519,434.74,1.811,0,1.811,8.057e-10
3520,434.79,1.7890000000000001,0,1.7890000000000001,1.361e-09
3521,434.84,1.722,0,1.722,2.238e-09
3522,434.89,1.615,0,1.615,3.586e-09
3523,434.94,1.476,0,1.476,5.597e-09
3524,434.99,1.314,0,1.314,8.509e-09
3525,435.04,1.139,0,1.139,1.26e-08
3526,435.09,0.9625,0,0.9625,1.817e-08
3527,435.14,0.7922,0,0.7922,2.5540000000000002e-08
3528,435.19,0.6352,0,0.6352,3.495e-08
3529,435.24,0.4963,0,0.4963,4.6619999999999997e-08
3530,435.29,0.3777,0,0.3777,6.058e-08
3531,435.34,0.28,0,0.28,7.672e-08
3532,435.39,0.2023,0,0.2023,9.472000000000002e-08
3533,435.44,0.1424,0,0.1424,1.14e-07
3534,435.49,0.09759,0,0.09759,1.34e-07
3535,435.54,0.06518,0,0.06518,1.5369999999999998e-07
3536,435.59,0.04241,0,0.04241,1.723e-07
3537,435.64,0.02688,0,0.02688,1.8920000000000003e-07
3538,435.69,0.0166,0,0.0166,2.037e-07
3539,435.74,0.009988,0,0.009988,2.158e-07
3540,435.79,0.005854,0,0.005853,2.2559999999999998e-07
3541,435.84,0.0033420000000000004,0,0.0033420000000000004,2.338e-07
3542,435.89,0.001859,0,0.001859,2.4140000000000003e-07
3543,435.94,0.001007,0,0.001007,2.494e-07
3544,435.99,0.0005319,0,0.0005316,2.59e-07
3545,436.04,0.00027360000000000004,0,0.0002734,2.7100000000000003e-07
3546,436.09,0.0001372,0,0.0001369,2.858e-07
3547,436.14,6.713e-05,0,6.682e-05,3.034e-07
3548,436.19,3.209e-05,0,3.177e-05,3.2299999999999997e-07
3549,436.24,1.505e-05,0,1.471e-05,3.4310000000000005e-07
3550,436.29,6.998e-06,0,6.6360000000000005e-06,3.6200000000000004e-07
3551,436.34,3.2939999999999997e-06,0,2.916e-06,3.776e-07
3552,436.39,1.6359999999999999e-06,0,1.248e-06,3.88e-07
3553,436.44,9.120999999999999e-07,0,5.206e-07,3.915e-07
3554,436.49,5.985e-07,0,2.1149999999999998e-07,3.871e-07
3555,436.54,4.5799999999999995e-07,0,8.368e-08,3.743e-07
3556,436.59,3.858e-07,0,3.2260000000000006e-08,3.536e-07
3557,436.64,3.3810000000000004e-07,0,1.2109999999999999e-08,3.2600000000000003e-07
3558,436.69,2.976e-07,0,4.431e-09,2.932e-07
3559,436.74,2.587e-07,0,1.579e-09,2.571e-07
3560,436.79,2.204e-07,0,5.478999999999999e-10,2.198e-07
3561,436.84,1.8329999999999998e-07,0,1.852e-10,1.831e-07
3562,436.89,1.487e-07,0,6.100000000000001e-11,1.486e-07
3563,436.94,1.176e-07,0,1.957e-11,1.176e-07
3564,436.99,9.058999999999999e-08,0,6.1150000000000005e-12,9.058999999999999e-08
3565,437.04,6.8e-08,0,1.861e-12,6.8e-08
3566,437.09,4.9729999999999996e-08,0,5.519e-13,4.9729999999999996e-08
3567,437.14,3.5419999999999996e-08,0,1.594e-13,3.5419999999999996e-08
3568,437.19,2.4580000000000002e-08,0,4.4839999999999995e-14,2.4580000000000002e-08
3569,437.24,1.662e-08,0,1.229e-14,1.662e-08
3570,437.29,1.094e-08,0,3.2799999999999997e-15,1.094e-08
3571,437.34,7.0179999999999995e-09,0,8.213e-16,7.0179999999999995e-09
3572,437.39,4.385e-09,0,1.7480000000000003e-16,4.385e-09
3573,437.44,2.669e-09,0,0,2.669e-09
3574,437.49,1.5820000000000001e-09,0,0,1.5820000000000001e-09
3575,437.54,9.137000000000001e-10,0,0,9.137000000000001e-10
3576,437.59,5.14e-10,0,0,5.14e-10
3577,437.64,2.817e-10,0,0,2.817e-10
3578,437.69,1.5030000000000001e-10,0,0,1.5030000000000001e-10
3579,437.74,7.818000000000001e-11,0,0,7.818000000000001e-11
3580,437.79,3.96e-11,0,0,3.96e-11
3581,437.84,1.954e-11,0,0,1.954e-11
3582,437.89,9.388999999999999e-12,0,0,9.388999999999999e-12
3583,437.94,4.395e-12,0,0,4.395e-12
3584,437.99,2.004e-12,0,0,2.004e-12
3585,438.04,8.903e-13,0,0,8.903e-13
3586,438.09,3.852e-13,0,0,3.852e-13
3587,438.14,1.624e-13,0,0,1.624e-13
3588,438.19,6.667000000000001e-14,0,0,6.667000000000001e-14
3589,438.24,2.6660000000000003e-14,0,0,2.6660000000000003e-14
3590,438.29,1.039e-14,0,0,1.039e-14
3591,438.34,3.9420000000000006e-15,0,0,3.9420000000000006e-15
3592,438.39,1.457e-15,0,0,1.457e-15
3593,438.44,5.247000000000001e-16,0,0,5.247000000000001e-16
3594,438.49,1.84e-16,0,0,1.84e-16
3595,438.54,6.288e-17,0,0,6.288e-17
3596,438.59,2.0930000000000002e-17,0,0,2.0930000000000002e-17
3597,438.64,6.785e-18,0,0,6.785e-18
3598,438.69,2.143e-18,0,0,2.143e-18
3599,438.74,6.590999999999999e-19,0,0,6.590999999999999e-19
3600,438.79,1.975e-19,0,0,1.975e-19
3601,438.84,5.765e-20,0,0,5.765e-20
3602,438.89,1.639e-20,0,0,1.639e-20
3603,438.94,4.54e-21,0,0,4.54e-21
3604,438.99,1.225e-21,0,0,1.225e-21
3605,439.04,3.2189999999999997e-22,0,0,3.2189999999999997e-22
3606,439.09,8.240000000000001e-23,0,0,8.240000000000001e-23
3607,448.55,9.434e-20,0,0,9.434e-20
3608,448.6,3.527e-19,0,0,3.527e-19
3609,448.65,1.286e-18,0,0,1.286e-18
3610,448.7,4.578e-18,0,0,4.578e-18
3611,448.75,1.59e-17,0,0,1.59e-17
3612,448.8,5.3859999999999995e-17,0,0,5.3859999999999995e-17
3613,448.85,1.781e-16,0,0,1.781e-16
3614,448.9,5.744e-16,0,0,5.744e-16
3615,448.95,1.8079999999999998e-15,0,0,1.8079999999999998e-15
3616,449.0,5.554e-15,0,0,5.554e-15
3617,449.05,1.664e-14,0,0,1.664e-14
3618,449.1,4.8669999999999996e-14,0,0,4.8669999999999996e-14
3619,449.15,1.389e-13,0,0,1.389e-13
3620,449.2,3.866e-13,0,0,3.866e-13
3621,449.25,1.05e-12,0,0,1.05e-12
3622,449.3,2.784e-12,0,0,2.784e-12
3623,449.35,7.1989999999999995e-12,0,0,7.1989999999999995e-12
3624,449.4,1.8170000000000004e-11,0,0,1.8170000000000004e-11
3625,449.45,4.4740000000000005e-11,0,0,4.4740000000000005e-11
3626,449.5,1.0749999999999999e-10,0,0,1.0749999999999999e-10
3627,449.55,2.52e-10,0,0,2.52e-10
3628,449.6,5.764e-10,0,0,5.764e-10
3629,449.65,1.287e-09,0,0,1.287e-09
3630,449.7,2.802e-09,0,0,2.802e-09
3631,449.75,5.955e-09,0,0,5.955e-09
3632,449.8,1.2350000000000001e-08,0,0,1.2350000000000001e-08
3633,449.85,2.4980000000000003e-08,0,0,2.4980000000000003e-08
3634,449.9,4.9319999999999994e-08,0,0,4.9319999999999994e-08
3635,449.95,9.5e-08,0,0,9.5e-08
3636,450.0,1.786e-07,0,0,1.786e-07
3637,450.05,3.275e-07,0,0,3.275e-07
3638,450.1,5.86e-07,0,0,5.86e-07
3639,450.15,1.023e-06,0,0,1.023e-06
3640,450.2,1.743e-06,0,0,1.743e-06
3641,450.25,2.898e-06,0,0,2.898e-06
3642,450.3,4.701e-06,0,0,4.701e-06
3643,450.35,7.44e-06,0,0,7.44e-06
3644,450.4,1.149e-05,0,0,1.149e-05
3645,450.45,1.732e-05,0,0,1.732e-05
3646,450.5,2.546e-05,0,0,2.546e-05
3647,450.55,3.653e-05,0,0,3.653e-05
3648,450.6,5.113e-05,0,0,5.113e-05
3649,450.65,6.984e-05,0,0,6.984e-05
3650,450.7,9.309e-05,0,0,9.309e-05
3651,450.75,0.00012109999999999999,0,0,0.00012109999999999999
3652,450.8,0.0001536,0,0,0.0001536
