,Wavelength,Sum
985,251.8,1252.0
986,251.85,1025.0
987,251.9,1387.0
988,251.95,1137.0
989,252.0,1361.0
990,252.05,881.0
991,252.1,1391.0
992,252.16,1083.0
993,252.21,1143.0
994,252.26,1054.0
995,252.31,1141.0
996,252.36,1213.0
997,252.41,1266.0
998,252.46,1263.0
999,252.51,1149.0
1000,252.56,956.0
1001,252.62,1193.0
1002,252.67,960.0
1003,252.72,1324.0
1004,252.77,1114.0
1005,252.82,1346.0
1006,252.87,1190.0
1007,252.92,1396.0
1008,252.97,1293.0
1009,253.02,1219.0
1010,253.08,1506.0
1011,253.13,1081.0
1012,253.18,949.0
1013,253.23,1075.0
1014,253.28,1001.0
1015,253.33,1115.0
1016,253.38,1130.0
1017,253.43,1155.0
1018,253.48,921.0
1019,253.54,1421.0
1020,253.59,1193.0
1021,253.64,1461.0
1022,253.69,1097.0
1023,253.74,1027.0
1024,253.79,1074.0
1025,253.84,1165.0
1026,253.89,1420.0
1027,253.94,1227.0
1028,254.0,1093.0
1029,254.05,1315.0
1030,254.1,1020.0
1031,254.15,960.0
1032,254.2,1101.0
1033,254.25,1061.0
1034,254.3,1021.0
1035,254.35,960.0
1036,254.4,963.0
1037,254.45,1171.0
1038,254.51,1286.0
1039,254.56,1131.0
1040,254.61,1169.0
1041,254.66,1458.0
1042,254.71,1297.0
1043,254.76,1313.0
1044,254.81,971.0
1045,254.86,1203.0
1046,254.91,1144.0
1047,254.96,1457.0
1048,255.02,1152.0
1049,255.07,1264.0
1050,255.12,1187.0
1051,255.17,1142.0
1052,255.22,1180.0
1053,255.27,1068.0
1054,255.32,901.0
1055,255.37,1208.0
1056,255.42,1006.0
1057,255.47,1100.0
1058,255.52,1081.0
1059,255.58,959.0
1060,255.63,1209.0
1061,255.68,1145.0
1062,255.73,1269.0
1063,255.78,1113.0
1064,255.83,1065.0
1065,255.88,1089.0
1066,255.93,1034.0
1067,255.98,1203.0
1068,256.03,938.0
1069,256.08,1163.0
1070,256.14,968.0
1071,256.19,1429.0
1072,256.24,1209.0
1073,256.29,1203.0
1074,256.34,1127.0
1075,256.39,970.0
1076,256.44,1132.0
1077,256.49,1345.0
1078,256.54,1213.0
1079,256.59,1460.0
1080,256.64,1406.0
1081,256.7,1496.0
1082,256.75,1210.0
1083,256.8,1297.0
1084,256.85,1885.0
1085,256.9,1873.0
1086,256.95,2287.0
1087,257.0,1833.0
1088,257.05,1352.0
1089,257.1,1943.0
1090,257.15,1552.0
1091,257.2,1032.0
1092,257.26,1416.0
1093,257.31,1286.0
1094,257.36,1217.0
1095,257.41,1058.0
1096,257.46,1801.0
1097,257.51,2134.0
1098,257.56,2364.0
1099,257.61,2491.0
1100,257.66,2300.0
1101,257.71,2297.0
1102,257.76,2144.0
1103,257.81,1756.0
1104,257.87,1421.0
1105,257.92,1534.0
1106,257.97,1214.0
1107,258.02,1250.0
1108,258.07,1505.0
1109,258.12,1937.0
1110,258.17,1254.0
1111,258.22,1257.0
1112,258.27,1310.0
