,Wavelength,Sum,Cu I (8.6e-02),Cu II (9.1e-01)
734,236.83,49880.0,0.542,49880.0
735,236.88,63440.0,0.208,63440.0
736,236.93,73810.0,0.07295,73810.0
737,236.98,78570.0,0.0234,78570.0
738,237.03,76510.0,0.006864,76510.0
739,237.08,68160.0,0.001841,68160.0
740,237.13,55550.0,0.0004513999999999999,55550.0
741,237.18,41430.0,0.00010120000000000001,41430.0
742,237.23,28270.0,2.075e-05,28270.0
743,237.28,17660.0,3.8889999999999995e-06,17660.0
744,237.33,10130.0,6.666e-07,10130.0
745,237.38,5355.0,1.0449999999999999e-07,5355.0
746,237.43,2658.0,1.4969999999999998e-08,2658.0
747,237.48,1297.0,1.962e-09,1297.0
748,237.53,688.1,2.35e-10,688.1
749,237.58,446.1,2.575e-11,446.1
750,237.63,353.7,2.579e-12,353.7
751,237.68,305.5,2.362e-13,305.5
752,237.73,260.1,1.9780000000000002e-14,260.1
753,237.78,208.4,0,208.4
754,237.83,154.7,0,154.7
755,237.88,105.8,0,105.8
756,237.93,66.86,0,66.86
757,237.98,39.27,0,39.27
758,238.03,22.1,0,22.1
759,238.08,13.19,0,13.19
760,238.13,10.45,0,10.45
761,238.18,12.34,0,12.34
762,238.23,17.84,0,17.84
763,238.28,26.06,0,26.06
764,238.33,35.77,0,35.77
765,238.38,45.26,0,45.26
766,238.43,52.52,0,52.52
767,238.48,55.85,0,55.85
768,238.53,54.39,0,54.39
769,238.58,48.52,0,48.52
770,238.63,39.64,0,39.64
771,238.68,29.66,0,29.66
772,238.73,20.32,0,20.32
773,238.78,12.75,0,12.75
774,238.83,7.33,0,7.33
775,238.88,3.859,0,3.859
776,238.93,1.86,0,1.86
777,238.98,0.8214,0,0.8214
778,239.03,0.3324,0,0.3324
779,239.08,0.1244,0,0.1244
780,239.13,0.04843,0,0.04843
781,239.18,0.04258,0,0.04258
782,239.23,0.1235,0,0.1235
783,239.28,0.4453,0,0.4453
784,239.33,1.511,0,1.511
785,239.38,4.71,0,4.71
786,239.43,13.46,0,13.46
787,239.48,35.29,0,35.29
788,239.53,84.79,0,84.79
789,239.58,186.8,0,186.8
790,239.63,377.5,0,377.5
791,239.68,699.4,0,699.4
792,239.73,1189.0,0,1189.0
793,239.78,1853.0,0,1853.0
794,239.83,2652.0,0,2652.0
795,239.88,3485.0,0,3485.0
796,239.93,4212.0,0,4212.0
797,239.98,4693.0,0,4693.0
798,240.03,4837.0,0,4837.0
799,240.08,4639.0,0,4639.0
800,240.13,4178.0,0,4178.0
801,240.18,3579.0,0,3579.0
802,240.23,2963.0,0,2963.0
803,240.28,2405.0,0,2405.0
804,240.33,1930.0,0,1930.0
805,240.38,1529.0,0,1529.0
806,240.43,1182.0,0,1182.0
807,240.48,877.7,0,877.7
808,240.53,616.8,0,616.8
809,240.58,405.6,0,405.6
810,240.63,247.6,0,247.6
811,240.68,139.6,0,139.6
812,240.73,72.52,0,72.52
813,240.78,34.63,0,34.63
814,240.83,15.2,0,15.2
815,240.88,6.14,0,6.14
816,240.93,2.324,0,2.324
817,240.98,0.9138,0,0.9138
818,241.03,0.5415,0,0.5415
819,241.08,0.6361,0,0.6361
820,241.13,0.9935,0,0.9935
821,241.18,1.5419999999999998,0,1.5419999999999998
822,241.23,2.224,0,2.224
823,241.28,2.951,0,2.951
824,241.33,3.595,0,3.595
825,241.38,4.019,0,4.019
826,241.43,4.123,0,4.123
827,241.48,3.883,0,3.883
828,241.53,3.3560000000000003,0,3.3560000000000003
829,241.58,2.6630000000000003,0,2.6630000000000003
830,241.63,1.9409999999999998,0,1.9409999999999998
831,241.68,1.305,0,1.305
832,241.73,0.8278,0,0.8278
833,241.78,0.5546,0,0.5546
834,241.83,0.548,0,0.548
835,241.88,0.9673,0,0.9673
836,241.93,2.1790000000000003,0,2.1790000000000003
837,241.98,4.8839999999999995,0,4.8839999999999995
838,242.03,10.2,0,10.2
839,242.08,19.63,0,19.63
840,242.13,34.71,0,34.71
841,242.18,56.37,0,56.37
842,242.23,84.09,0,84.09
843,242.28,115.2,0,115.2
844,242.33,145.1,0,145.1
845,242.38,167.9,0,167.9
846,242.43,178.8,0,178.8
847,242.48,175.5,0,175.5
848,242.53,159.5,0,159.5
849,242.58,135.3,0,135.3
850,242.63,108.9,0,108.9
851,242.68,85.58,1.037e-13,85.58
852,242.73,68.24,1.1909999999999999e-12,68.24
853,242.78,57.18,1.2570000000000002e-11,57.18
854,242.83,50.66,1.2200000000000002e-10,50.66
855,242.88,46.16,1.089e-09,46.16
856,242.93,41.55,8.942e-09,41.55
857,242.98,35.78,6.748999999999999e-08,35.78
858,243.03,28.9,4.6840000000000004e-07,28.9
859,243.08,21.65,2.99e-06,21.65
860,243.13,14.98,1.755e-05,14.98
861,243.18,9.54,9.469e-05,9.54
862,243.23,5.5889999999999995,0.0004699,5.587999999999999
863,243.28,3.011,0.002144,3.009
864,243.33,1.4980000000000002,0.008998,1.489
865,243.38,0.7116,0.03472,0.6768
866,243.43,0.406,0.1232,0.2828
867,243.48,0.5107,0.402,0.1087
868,243.53,1.245,1.206,0.03916
869,243.58,3.343,3.327,0.01569
870,243.63,8.456,8.441,0.01481
871,243.68,19.73,19.69,0.035460000000000005
872,243.73,42.34,42.24,0.0984
873,243.78,83.59,83.33,0.2572
874,243.83,151.8,151.2,0.6196
875,243.88,253.5,252.1,1.3730000000000002
876,243.93,389.5,386.7,2.798
877,243.98,550.6,545.4,5.244
878,244.03,716.4,707.3,9.038
879,244.08,857.9,843.5,14.33
880,244.13,946.0,925.1,20.88
881,244.18,960.9,932.9,28.0
882,244.23,899.6,865.0,34.52
883,244.28,776.8,737.6,39.14
884,244.33,619.2,578.4,40.81
885,244.38,456.1,417.0,39.14
886,244.43,311.0,276.5,34.52
887,244.48,196.6,168.6,28.0
888,244.53,115.4,94.5,20.88
889,244.58,63.04,48.72,14.33
890,244.63,32.13,23.09,9.038
891,244.68,15.31,10.07,5.244
892,244.73,6.832999999999999,4.035,2.798
893,244.78,2.86,1.4869999999999999,1.3730000000000002
894,244.83,1.124,0.5041,0.6196
895,244.88,0.4143,0.1571,0.2571
896,244.93,0.1432,0.04503,0.09813999999999999
897,244.98,0.04632,0.01187,0.03445
898,245.03,0.014,0.002876,0.01112
899,245.08,0.003942,0.0006409,0.0033020000000000002
900,245.13,0.001033,0.00013130000000000002,0.0009013999999999999
901,245.18,0.00025110000000000003,2.475e-05,0.0002263
902,245.23,5.655e-05,4.288e-06,5.226e-05
903,245.28,1.178e-05,6.832e-07,1.11e-05
904,245.33,2.268e-06,1.001e-07,2.1680000000000002e-06
905,245.38,4.0280000000000003e-07,1.349e-08,3.8929999999999997e-07
906,245.43,6.598e-08,1.671e-09,6.431e-08
907,245.48,9.963e-09,1.9030000000000003e-10,9.772e-09
908,245.53,1.4130000000000002e-09,1.994e-11,1.393e-09
909,245.58,4.111e-10,1.921e-12,4.092e-10
910,245.63,1.825e-09,1.701e-13,1.825e-09
911,245.68,1.2819999999999998e-08,0,1.2819999999999998e-08
912,245.73,8.394e-08,0,8.394e-08
913,245.78,5.063e-07,0,5.063e-07
914,245.83,2.813e-06,0,2.813e-06
915,245.88,1.44e-05,0,1.44e-05
916,245.93,6.79e-05,0,6.79e-05
917,245.98,0.00029489999999999996,0,0.00029489999999999996
918,246.03,0.00118,0,0.00118
919,246.08,0.004351,0,0.004351
920,246.13,0.014780000000000001,0,0.014780000000000001
921,246.18,0.04623,0,0.04623
922,246.23,0.1332,0,0.1332
923,246.28,0.3537,0,0.3537
924,246.33,0.8652,0,0.8652
925,246.38,1.95,0,1.95
926,246.43,4.047,0,4.047
927,246.48,7.7410000000000005,0,7.7410000000000005
928,246.53,13.64,0,13.64
929,246.58,22.16,0,22.16
930,246.63,33.21,0,33.21
931,246.68,45.96,0,45.96
932,246.73,58.95,0,58.95
933,246.78,70.55,0,70.55
934,246.83,79.85,0,79.85
935,246.88,87.65,0,87.65
936,246.93,97.05,0,97.05
937,246.98,113.0,0,113.0
938,247.03,140.9,0,140.9
939,247.08,184.2,0,184.2
940,247.13,241.9,0,241.9
941,247.18,307.3,0,307.3
942,247.23,368.8,0,368.8
943,247.28,412.7,0,412.7
944,247.33,428.0,0,428.0
945,247.38,409.9,0,409.9
946,247.43,362.3,0,362.3
947,247.48,295.2,0,295.2
948,247.53,221.7,0,221.7
949,247.58,153.5,0,153.5
950,247.63,97.9,0,97.9
951,247.68,57.55,0,57.55
952,247.73,31.18,1.3659999999999998e-12,31.18
953,247.78,15.58,1.422e-11,15.58
954,247.83,7.2139999999999995,1.365e-10,7.2139999999999995
955,247.88,3.2119999999999997,1.21e-09,3.2119999999999997
956,247.93,1.715,9.892e-09,1.715
957,247.98,1.881,7.462e-08,1.881
958,248.03,3.8310000000000004,5.194e-07,3.8310000000000004
959,248.08,8.674,3.335e-06,8.674
960,248.13,18.63,1.976e-05,18.63
961,248.18,37.07,0.00010800000000000001,37.07
962,248.23,68.1,0.0005447999999999999,68.1
963,248.28,115.5,0.002535,115.5
964,248.33,181.1,0.01089,181.1
965,248.38,262.9,0.04313,262.8
966,248.43,354.5,0.1576,354.4
967,248.48,446.9,0.5316,446.4
968,248.53,532.3,1.6540000000000001,530.6
969,248.58,609.4,4.749,604.6
970,248.63,687.1,12.58,674.5
971,248.68,784.2,30.74,753.4
972,248.73,924.1,69.32,854.8
973,248.78,1127.0,144.2,982.7
974,248.83,1402.0,276.8,1125.0
975,248.88,1744.0,490.3,1253.0
976,248.93,2133.0,801.2,1332.0
977,248.98,2540.0,1208.0,1332.0
978,249.03,2923.0,1680.0,1243.0
979,249.08,3233.0,2157.0,1076.0
980,249.13,3416.0,2554.0,862.0
981,249.18,3429.0,2790.0,638.3
982,249.23,3249.0,2813.0,436.4
983,249.28,2892.0,2616.0,275.4
984,249.33,2406.0,2245.0,160.4
985,249.38,1864.0,1778.0,86.16
986,249.43,1341.0,1299.0,42.71
987,249.48,894.9,875.4,19.53
988,249.53,552.6,544.4,8.237
989,249.58,315.6,312.4,3.205
990,249.63,166.5,165.4,1.151
991,249.68,81.16,80.78,0.3819
992,249.73,36.53,36.41,0.12
993,249.78,15.19,15.14,0.04722
994,249.83,5.87,5.808,0.06213
995,249.88,2.242,2.056,0.1861
996,249.93,1.256,0.6714,0.5843
997,249.98,1.912,0.2023,1.71
998,250.03,4.681,0.05625,4.625
999,250.08,11.57,0.014430000000000002,11.55
1000,250.13,26.65,0.003415,26.65
1001,250.18,56.76,0.0007457999999999999,56.76
1002,250.23,111.7,0.00015030000000000002,111.7
1003,250.28,202.8,2.793e-05,202.8
1004,250.33,340.3,4.791e-06,340.3
1005,250.38,527.2,7.581999999999999e-07,527.2
1006,250.43,754.3,1.107e-07,754.3
1007,250.48,996.7,1.491e-08,996.7
1008,250.53,1216.0,1.854e-09,1216.0
1009,250.58,1370.0,2.1260000000000002e-10,1370.0
1010,250.63,1426.0,2.25e-11,1426.0
1011,250.68,1370.0,2.1959999999999995e-12,1370.0
1012,250.73,1216.0,1.978e-13,1216.0
1013,250.78,996.7,0,996.7
1014,250.83,754.3,0,754.3
1015,250.88,527.2,0,527.2
1016,250.93,340.3,0,340.3
1017,250.98,202.8,0,202.8
1018,251.03,111.7,0,111.7
1019,251.08,56.76,0,56.76
1020,251.13,26.65,0,26.65
1021,251.18,11.55,0,11.55
1022,251.23,4.625,0,4.625
1023,251.28,1.71,0,1.71
1024,251.33,0.5838,0,0.5838
1025,251.38,0.1841,0,0.1841
1026,251.43,0.0536,0,0.0536
1027,251.48,0.01441,0,0.01441
1028,251.53,0.00358,0,0.00358
1029,251.58,0.0008240999999999999,0,0.0008240999999999999
1030,251.63,0.00019069999999999997,0,0.00019069999999999997
1031,251.68,0.00011540000000000001,0,0.00011540000000000001
1032,251.73,0.0003695,0,0.0003695
1033,251.78,0.001501,0,0.001501
1034,251.83,0.005727,0,0.005727
1035,251.88,0.02022,0,0.02022
1036,251.93,0.066,0,0.066
1037,251.98,0.1993,0,0.1993
1038,252.03,0.5567,0,0.5567
1039,252.08,1.439,0,1.439
1040,252.13,3.4410000000000003,0,3.4410000000000003
1041,252.18,7.62,0,7.62
1042,252.23,15.64,0,15.64
1043,252.28,29.76,0,29.76
1044,252.33,52.62,0,52.62
1045,252.38,86.61,0,86.61
1046,252.43,133.2,0,133.2
1047,252.48,192.0,0,192.0
1048,252.53,261.2,0,261.2
1049,252.58,337.5,0,337.5
1050,252.63,416.9,0,416.9
1051,252.68,495.6,0,495.6
1052,252.73,569.2,0,569.2
1053,252.78,631.6,0,631.6
1054,252.83,674.9,0,674.9
1055,252.88,690.3,0,690.3
1056,252.93,671.0,0,671.0
1057,252.98,615.9,0,615.9
1058,253.03,530.6,0,530.6
1059,253.08,427.1,0,427.1
1060,253.13,320.3,0,320.3
1061,253.18,223.2,0,223.2
1062,253.23,144.3,0,144.3
1063,253.28,86.48,0,86.48
1064,253.33,47.99,0,47.99
1065,253.38,24.65,0,24.65
1066,253.43,11.72,0,11.72
1067,253.48,5.155,0,5.155
1068,253.53,2.099,0,2.099
1069,253.58,0.7965,0,0.7965
1070,253.63,0.303,0,0.303
1071,253.68,0.1898,0,0.1898
1072,253.73,0.3616,0,0.3616
1073,253.78,1.034,0,1.034
1074,253.83,2.915,0,2.915
1075,253.88,7.647,0,7.647
1076,253.93,18.58,0,18.58
1077,253.98,41.8,0,41.8
1078,254.03,87.03,0,87.03
1079,254.08,167.8,0,167.8
1080,254.13,299.3,0,299.3
1081,254.18,494.4,0,494.4
1082,254.23,756.0,0,756.0
1083,254.28,1070.0,0,1070.0
1084,254.33,1402.0,0,1402.0
1085,254.38,1701.0,0,1701.0
1086,254.43,1909.0,0,1909.0
1087,254.48,1985.0,0,1985.0
1088,254.53,1909.0,0,1909.0
1089,254.58,1701.0,0,1701.0
1090,254.63,1402.0,0,1402.0
1091,254.68,1070.0,0,1070.0
1092,254.73,756.0,0,756.0
1093,254.78,494.4,0,494.4
1094,254.83,299.3,0,299.3
1095,254.88,167.8,0,167.8
1096,254.93,87.03,0,87.03
1097,254.98,41.8,0,41.8
1098,255.03,18.58,0,18.58
1099,255.08,7.646,0,7.646
1100,255.13,2.9130000000000003,0,2.9130000000000003
1101,255.18,1.0270000000000001,0,1.0270000000000001
1102,255.23,0.3353,0,0.3353
1103,255.28,0.1013,0,0.1013
1104,255.33,0.028339999999999997,0,0.028339999999999997
1105,255.38,0.00734,0,0.00734
1106,255.43,0.001759,0,0.001759
1107,255.48,0.0003904,0,0.0003904
1108,255.53,8.019e-05,0,8.019e-05
1109,255.58,1.525e-05,0,1.525e-05
1110,255.63,2.6839999999999996e-06,0,2.6839999999999996e-06
1111,255.68,4.373e-07,0,4.373e-07
1112,255.73,6.596e-08,0,6.596e-08
1113,255.78,9.216999999999999e-09,0,9.216999999999999e-09
1114,255.83,1.254e-09,0,1.254e-09
1115,255.88,6.175e-10,0,6.175e-10
1116,255.93,3.282e-09,0,3.282e-09
1117,255.98,2.0819999999999997e-08,0,2.0819999999999997e-08
1118,256.03,1.23e-07,0,1.23e-07
1119,256.08,6.74e-07,0,6.74e-07
1120,256.13,3.4239999999999997e-06,0,3.4239999999999997e-06
1121,256.18,1.613e-05,0,1.613e-05
1122,256.23,7.044e-05,0,7.044e-05
1123,256.28,0.0002852,0,0.0002852
1124,256.33,0.0010710000000000001,0,0.0010710000000000001
1125,256.38,0.003728,0,0.003728
1126,256.43,0.012029999999999999,0,0.012029999999999999
1127,256.48,0.03601,0,0.03601
1128,256.53,0.09992000000000001,0,0.09992000000000001
1129,256.58,0.2571,0,0.2571
1130,256.63,0.6132,0,0.6132
1131,256.68,1.3559999999999999,0,1.3559999999999999
1132,256.73,2.781,0,2.781
1133,256.78,5.289,0,5.289
1134,256.83,9.323,0,9.323
1135,256.88,15.24,0,15.24
1136,256.93,23.1,0,23.1
1137,256.98,32.46,0,32.46
1138,257.03,42.29,0,42.29
1139,257.08,51.08,0,51.08
1140,257.13,57.22,0,57.22
1141,257.18,59.42,0,59.42
1142,257.23,57.22,0,57.22
1143,257.28,51.08,0,51.08
1144,257.33,42.29,0,42.29
1145,257.38,32.46,0,32.46
1146,257.43,23.1,0,23.1
1147,257.48,15.24,0,15.24
1148,257.53,9.323,0,9.323
1149,257.58,5.289,0,5.289
1150,257.63,2.781,0,2.781
1151,257.68,1.3559999999999999,0,1.3559999999999999
1152,257.73,0.6132,0,0.6132
1153,257.78,0.2571,0,0.2571
1154,257.83,0.09992000000000001,0,0.09992000000000001
1155,257.88,0.03601,0,0.03601
1156,257.93,0.012029999999999999,0,0.012029999999999999
1157,257.98,0.0037359999999999997,0,0.0037359999999999997
1158,258.03,0.001108,0,0.001108
1159,258.08,0.0004481,0,0.0004481
1160,258.13,0.0007363,0,0.0007363
1161,258.18,0.002543,0,0.002543
1162,258.23,0.008904,0,0.008904
1163,258.28,0.0291,0,0.0291
1164,258.33,0.08831,0,0.08831
1165,258.38,0.2488,0,0.2488
1166,258.43,0.6505,0,0.6505
1167,258.48,1.579,0,1.579
1168,258.53,3.556,0,3.556
1169,258.58,7.436,0,7.436
1170,258.63,14.43,0,14.43
1171,258.68,26.0,0,26.0
1172,258.73,43.47,0,43.47
1173,258.78,67.47,0,67.47
1174,258.83,97.2,0,97.2
1175,258.88,130.0,0,130.0
1176,258.93,161.3,0,161.3
1177,258.98,185.9,0,185.9
1178,259.03,198.7,0,198.7
1179,259.08,197.3,0,197.3
1180,259.13,181.8,0,181.8
1181,259.18,155.6,0,155.6
1182,259.23,124.0,0,124.0
1183,259.28,92.42,0,92.42
1184,259.33,65.82,0,65.82
1185,259.38,47.63,0,47.63
1186,259.43,40.28,0,40.28
1187,259.48,45.89,0,45.89
1188,259.53,66.91,0,66.91
1189,259.58,106.2,0,106.2
1190,259.63,166.4,0,166.4
1191,259.68,248.4,0,248.4
1192,259.73,349.7,0,349.7
1193,259.78,463.2,0,463.2
1194,259.83,577.0,0,577.0
1195,259.88,675.7,0,675.7
1196,259.93,743.8,0,743.8
1197,259.98,769.1,0,769.1
1198,260.03,746.6,0,746.6
1199,260.08,679.8,0,679.8
1200,260.13,579.9,0,579.9
1201,260.18,463.1,0,463.1
1202,260.23,345.7,0,345.7
1203,260.28,241.1,3.6049999999999997e-12,241.1
1204,260.33,157.0,3.3829999999999995e-11,157.0
1205,260.38,95.29,2.951e-10,95.29
1206,260.43,53.9,2.3930000000000003e-09,53.9
1207,260.48,28.4,1.805e-08,28.4
1208,260.53,13.93,1.265e-07,13.93
1209,260.58,6.357,8.242e-07,6.357
1210,260.63,2.699,4.993e-06,2.699
1211,260.68,1.065,2.812e-05,1.065
1212,260.73,0.3911,0.0001472,0.3909
1213,260.78,0.134,0.0007167,0.1333
1214,260.83,0.04551,0.003243,0.04226
1215,260.88,0.02609,0.013640000000000001,0.01245
1216,260.93,0.05677000000000001,0.053360000000000005,0.003407
1217,260.98,0.1949,0.194,0.0008666
1218,261.03,0.656,0.6558,0.0002065
1219,261.08,2.061,2.061,5.308e-05
1220,261.13,6.021,6.021,4.253e-05
1221,261.18,16.35,16.35,0.0001283
1222,261.23,41.29,41.29,0.00044610000000000006
1223,261.28,96.92,96.92,0.0014609999999999998
1224,261.33,211.5,211.5,0.004449
1225,261.38,429.1,429.1,0.0126
1226,261.43,809.3,809.3,0.03318
1227,261.48,1419.0,1419.0,0.08125
1228,261.53,2313.0,2313.0,0.185
1229,261.58,3506.0,3505.0,0.3915
1230,261.63,4939.0,4938.0,0.7706
1231,261.68,6470.0,6468.0,1.41
1232,261.73,7878.0,7876.0,2.399
1233,261.78,8919.0,8915.0,3.795
1234,261.83,9388.0,9382.0,5.582000000000001
1235,261.88,9187.0,9179.0,7.635
1236,261.93,8359.0,8349.0,9.708
1237,261.98,7071.0,7060.0,11.48
1238,262.03,5562.0,5550.0,12.62
1239,262.08,4069.0,4056.0,12.9
1240,262.13,2768.0,2755.0,12.25
1241,262.18,1751.0,1740.0,10.83
1242,262.23,1031.0,1022.0,8.896
1243,262.28,564.7,557.9,6.795
1244,262.33,288.0,283.1,4.8260000000000005
1245,262.38,136.8,133.6,3.187
1246,262.44,51.02,49.26,1.7590000000000001
1247,262.49,20.78,19.79,0.9899
1248,262.54,7.912999999999999,7.395,0.5178
1249,262.59,2.821,2.569,0.2519
1250,262.64,0.9433,0.8294,0.1139
1251,262.69,0.2969,0.249,0.047889999999999995
1252,262.74,0.08821,0.06948,0.01872
1253,262.79,0.02483,0.01803,0.006807
1254,262.84,0.0066489999999999995,0.0043479999999999994,0.002301
1255,262.89,0.001698,0.000975,0.0007229000000000001
1256,262.94,0.00041449999999999994,0.0002032,0.0002112
1257,262.99,9.677e-05,3.939e-05,5.739e-05
1258,263.04,2.159e-05,7.097000000000001e-06,1.45e-05
1259,263.09,4.593e-06,1.189e-06,3.404e-06
1260,263.14,9.285e-07,1.851e-07,7.434e-07
1261,263.19,1.7769999999999998e-07,2.6789999999999997e-08,1.509e-07
1262,263.24,3.21e-08,3.6059999999999997e-09,2.849e-08
1263,263.29,5.453e-09,4.512e-10,5.0009999999999996e-09
1264,263.34,8.687e-10,5.248e-11,8.161999999999999e-10
1265,263.39,1.295e-10,5.675e-12,1.239e-10
1266,263.44,1.747e-11,0,1.747e-11
1267,263.49,2.292e-12,0,2.292e-12
1268,263.54,2.796e-13,0,2.796e-13
1269,263.59,3.1710000000000004e-14,0,3.1710000000000004e-14
1270,263.64,3.343e-15,0,3.343e-15
1271,265.04,4.8210000000000004e-14,0,4.8210000000000004e-14
1272,265.09,4.357e-13,0,4.357e-13
1273,265.14,3.6699999999999995e-12,0,3.6699999999999995e-12
1274,265.19,2.882e-11,0,2.882e-11
1275,265.24,2.1090000000000002e-10,0,2.1090000000000002e-10
1276,265.29,1.439e-09,0,1.439e-09
1277,265.34,9.146999999999999e-09,0,9.146999999999999e-09
1278,265.39,5.421e-08,0,5.421e-08
1279,265.44,2.994e-07,0,2.994e-07
1280,265.49,1.5419999999999998e-06,0,1.5419999999999998e-06
1281,265.54,7.399e-06,0,7.399e-06
1282,265.59,3.31e-05,0,3.31e-05
1283,265.64,0.000138,0,0.000138
1284,265.69,0.0005362,0,0.0005362
1285,265.74,0.0019420000000000001,0,0.0019420000000000001
1286,265.79,0.006558,0,0.006558
1287,265.84,0.020640000000000002,0,0.020640000000000002
1288,265.89,0.060529999999999994,0,0.060529999999999994
1289,265.94,0.1655,0,0.1655
1290,265.99,0.4217,0,0.4217
1291,266.04,1.002,0,1.002
1292,266.09,2.218,0,2.218
1293,266.14,4.5760000000000005,0,4.5760000000000005
1294,266.19,8.801,0,8.801
1295,266.24,15.78,0,15.78
1296,266.29,26.37,0,26.37
1297,266.34,41.07,0,41.07
1298,266.39,59.62,0,59.62
1299,266.44,80.67,0,80.67
1300,266.49,101.7,0,101.7
1301,266.54,119.6,0,119.6
1302,266.59,131.1,0,131.1
1303,266.64,133.9,0,133.9
1304,266.69,127.4,0,127.4
1305,266.74,113.1,0,113.1
1306,266.79,93.51,0,93.51
1307,266.84,72.09,0,72.09
1308,266.89,51.79,0,51.79
1309,266.94,34.69,0,34.69
1310,266.99,21.65,0,21.65
1311,267.04,12.6,0,12.6
1312,267.09,6.832999999999999,0,6.832999999999999
1313,267.14,3.4539999999999997,0,3.4539999999999997
1314,267.19,1.6269999999999998,0,1.6269999999999998
1315,267.24,0.7147,0,0.7147
1316,267.29,0.2925,0,0.2925
1317,267.34,0.1116,0,0.1116
1318,267.39,0.03977,0,0.03977
1319,267.44,0.01341,0,0.01341
1320,267.49,0.004864,0,0.004864
1321,267.54,0.003483,0,0.003483
1322,267.59,0.006559000000000001,0,0.006559000000000001
1323,267.64,0.01581,0,0.01581
1324,267.69,0.037,0,0.037
1325,267.74,0.08108,0,0.08108
1326,267.79,0.1658,0,0.1658
1327,267.84,0.3164,0,0.3164
1328,267.89,0.5634,0,0.5634
1329,267.94,0.9359,0,0.9359
1330,267.99,1.452,0,1.452
1331,268.04,2.104,0,2.104
1332,268.09,2.855,0,2.855
1333,268.14,3.6519999999999997,0,3.6519999999999997
1334,268.19,4.459,0,4.459
1335,268.24,5.349,0,5.349
1336,268.29,6.636,0,6.636
1337,268.34,9.072000000000001,0,9.072000000000001
1338,268.39,14.07,0,14.07
1339,268.44,23.92,0,23.92
1340,268.49,41.81,0,41.81
1341,268.54,71.55,0,71.55
1342,268.59,116.7,0,116.7
1343,268.64,179.3,0,179.3
1344,268.69,258.0,0,258.0
1345,268.74,347.0,0,347.0
1346,268.79,435.7,0,435.7
1347,268.84,510.7,0,510.7
1348,268.89,558.7,0,558.7
1349,268.94,570.4,0,570.4
1350,268.99,543.4,0,543.4
1351,269.04,483.2,0,483.2
1352,269.09,400.9,0,400.9
1353,269.14,310.4,0,310.4
1354,269.19,224.3,0,224.3
1355,269.24,151.3,0,151.3
1356,269.29,95.24,0,95.24
1357,269.34,56.08,0,56.08
1358,269.39,31.15,0,31.15
1359,269.44,17.01,0,17.01
1360,269.49,10.7,0,10.7
1361,269.54,10.55,0,10.55
1362,269.59,16.48,0,16.48
1363,269.64,30.06,0,30.06
1364,269.69,54.21,0,54.21
1365,269.74,92.59,0,92.59
1366,269.79,148.6,0,148.6
1367,269.84,223.7,0,223.7
1368,269.89,316.4,0,316.4
1369,269.94,421.2,0,421.2
1370,269.99,528.6,0,528.6
1371,270.04,627.2,0,627.2
1372,270.09,705.1,0,705.1
1373,270.14,753.1,0,753.1
1374,270.19,766.0,0,766.0
1375,270.24,743.3,0,743.3
1376,270.29,688.9,0,688.9
1377,270.34,609.8,0,609.8
1378,270.39,515.0,0,515.0
1379,270.44,414.4,0,414.4
1380,270.49,316.8,0,316.8
1381,270.54,229.7,0,229.7
1382,270.59,157.5,0,157.5
1383,270.64,102.3,0,102.3
1384,270.69,63.4,0,63.4
1385,270.74,39.08,0,39.08
1386,270.79,27.23,0,27.23
1387,270.84,26.66,0,26.66
1388,270.89,37.59,0,37.59
1389,270.94,61.75,0,61.75
1390,270.99,101.6,0,101.6
