Wavelength,Sum,Cu I (8.6e-02),Cu II (9.1e-01)
556.28,1.073e-4,,1.073e-4
556.33,1.758e-4,,1.758e-4
556.38,2.834e-4,,2.834e-4
556.43,4.494e-4,,4.494e-4
556.48,7.015e-4,,7.015e-4
556.53,1.078e-3,,1.078e-3
556.58,1.629e-3,,1.629e-3
556.63,2.423e-3,,2.423e-3
556.68,3.547e-3,,3.547e-3
556.73,5.110e-3,,5.110e-3
556.78,7.246e-3,,7.246e-3
556.83,1.011e-2,,1.011e-2
556.88,1.389e-2,,1.389e-2
556.93,1.877e-2,,1.877e-2
556.98,2.497e-2,,2.497e-2
557.03,3.269e-2,,3.269e-2
557.08,4.214e-2,,4.214e-2
557.13,5.346e-2,,5.346e-2
557.18,6.678e-2,,6.678e-2
557.23,8.211e-2,,8.211e-2
557.28,9.941e-2,,9.941e-2
557.33,1.185e-1,,1.185e-1
557.38,1.391e-1,,1.391e-1
557.43,1.609e-1,,1.609e-1
557.48,1.833e-1,,1.833e-1
557.53,2.058e-1,,2.058e-1
557.58,2.278e-1,,2.278e-1
557.63,2.485e-1,,2.485e-1
557.68,2.674e-1,,2.674e-1
557.73,2.839e-1,,2.839e-1
557.78,2.976e-1,,2.976e-1
557.83,3.080e-1,,3.080e-1
557.88,3.151e-1,,3.151e-1
557.93,3.189e-1,,3.189e-1
557.98,3.193e-1,,3.193e-1
558.03,3.167e-1,,3.167e-1
558.08,3.115e-1,,3.115e-1
558.13,3.040e-1,,3.040e-1
558.18,2.948e-1,,2.948e-1
558.23,2.844e-1,,2.844e-1
558.28,2.732e-1,,2.732e-1
558.33,2.617e-1,,2.617e-1
558.38,2.504e-1,,2.504e-1
558.43,2.396e-1,,2.396e-1
558.48,2.298e-1,,2.298e-1
558.53,2.212e-1,,2.212e-1
558.58,2.140e-1,,2.140e-1
558.63,2.085e-1,,2.085e-1
558.68,2.048e-1,,2.048e-1
558.73,2.029e-1,,2.029e-1
558.78,2.027e-1,,2.027e-1
558.83,2.040e-1,,2.040e-1
558.88,2.066e-1,,2.066e-1
558.93,2.100e-1,,2.100e-1
558.98,2.138e-1,,2.138e-1
559.03,2.174e-1,,2.174e-1
559.08,2.203e-1,,2.203e-1
559.13,2.220e-1,,2.220e-1
559.18,2.221e-1,,2.221e-1
559.23,2.201e-1,,2.201e-1
559.28,2.158e-1,,2.158e-1
559.33,2.091e-1,,2.091e-1
559.38,2.001e-1,,2.001e-1
559.43,1.891e-1,,1.891e-1
559.48,1.763e-1,,1.763e-1
559.53,1.622e-1,,1.622e-1
559.58,1.474e-1,,1.474e-1
559.63,1.323e-1,,1.323e-1
559.68,1.175e-1,,1.175e-1
559.73,1.036e-1,,1.036e-1
559.78,9.102e-2,,9.102e-2
559.83,8.013e-2,,8.013e-2
559.88,7.126e-2,,7.126e-2
559.93,6.461e-2,,6.461e-2
559.98,6.031e-2,,6.031e-2
560.03,5.840e-2,,5.840e-2
560.08,5.882e-2,,5.882e-2
560.13,6.143e-2,,6.143e-2
560.18,6.603e-2,,6.603e-2
560.23,7.234e-2,,7.234e-2
560.28,8.001e-2,,8.001e-2
560.33,8.864e-2,,8.864e-2
560.38,9.780e-2,,9.780e-2
560.43,1.070e-1,,1.070e-1
560.48,1.158e-1,,1.158e-1
560.53,1.238e-1,,1.238e-1
560.58,1.304e-1,,1.304e-1
560.63,1.354e-1,,1.354e-1
560.68,1.385e-1,,1.385e-1
560.73,1.395e-1,,1.395e-1
560.78,1.383e-1,,1.383e-1
560.83,1.350e-1,,1.350e-1
560.88,1.297e-1,,1.297e-1
560.93,1.227e-1,,1.227e-1
560.98,1.142e-1,,1.142e-1
561.03,1.047e-1,,1.047e-1
561.08,9.437e-2,,9.437e-2
561.13,8.376e-2,,8.376e-2
561.18,7.317e-2,,7.317e-2
561.23,6.291e-2,,6.291e-2
561.28,5.324e-2,,5.324e-2
561.33,4.434e-2,,4.434e-2
561.38,3.635e-2,,3.635e-2
561.43,2.932e-2,,2.932e-2
561.48,2.328e-2,,2.328e-2
561.53,1.820e-2,,1.820e-2
561.58,1.400e-2,,1.400e-2
561.63,1.060e-2,,1.060e-2
561.68,7.897e-3,,7.897e-3
561.73,5.791e-3,,5.791e-3
561.78,4.180e-3,,4.180e-3
561.83,2.970e-3,,2.970e-3
561.88,2.076e-3,,2.076e-3
561.93,1.429e-3,,1.429e-3
561.98,9.678e-4,,9.678e-4
562.03,6.452e-4,,6.452e-4
562.08,4.233e-4,,4.233e-4
562.13,2.734e-4,,2.734e-4
562.18,1.737e-4,,1.737e-4
562.23,1.087e-4,,1.087e-4
562.28,6.692e-5,,6.692e-5
562.33,4.055e-5,,4.055e-5
562.38,2.418e-5,,2.418e-5
562.43,1.420e-5,,1.420e-5
562.48,8.201e-6,,8.201e-6
562.53,4.664e-6,,4.664e-6
562.58,2.610e-6,,2.610e-6
562.63,1.438e-6,,1.438e-6
562.68,7.794e-7,,7.794e-7
562.73,4.159e-7,,4.159e-7
562.78,2.184e-7,,2.184e-7
562.83,1.129e-7,,1.129e-7
562.88,5.743e-8,,5.743e-8
562.93,2.875e-8,,2.875e-8
562.98,1.417e-8,,1.417e-8
563.03,6.872e-9,,6.872e-9
563.08,3.281e-9,,3.281e-9
563.13,1.541e-9,,1.541e-9
563.18,7.128e-10,,7.128e-10
563.23,3.244e-10,,3.244e-10
563.28,1.453e-10,,1.453e-10
563.33,6.407e-11,,6.407e-11
563.38,2.780e-11,,2.780e-11
563.43,1.187e-11,,1.187e-11
563.48,4.991e-12,,4.991e-12
563.53,2.066e-12,,2.066e-12
563.58,8.440e-13,,8.440e-13
563.63,3.458e-13,,3.458e-13
563.68,1.560e-13,,1.560e-13
563.73,1.111e-13,,1.111e-13
563.78,1.705e-13,,1.705e-13
563.83,3.835e-13,,3.835e-13
563.88,9.267e-13,,9.267e-13
563.93,2.236e-12,,2.236e-12
563.98,5.323e-12,,5.323e-12
564.03,1.248e-11,,1.248e-11
564.08,2.882e-11,,2.882e-11
564.13,6.552e-11,,6.552e-11
564.18,1.467e-10,,1.467e-10
564.23,3.233e-10,,3.233e-10
564.28,7.016e-10,,7.016e-10
564.33,1.499e-9,,1.499e-9
564.38,3.155e-9,,3.155e-9
564.43,6.538e-9,,6.538e-9
564.48,1.334e-8,,1.334e-8
564.53,2.680e-8,,2.680e-8
564.58,5.303e-8,,5.303e-8
564.63,1.033e-7,,1.033e-7
564.68,1.982e-7,,1.982e-7
564.73,3.745e-7,,3.745e-7
564.78,6.969e-7,,6.969e-7
564.83,1.277e-6,,1.277e-6
564.88,2.304e-6,,2.304e-6
564.93,4.096e-6,,4.096e-6
564.98,7.169e-6,,7.169e-6
565.03,1.236e-5,,1.236e-5
565.08,2.099e-5,,2.099e-5
565.13,3.510e-5,,3.510e-5
565.18,5.784e-5,,5.784e-5
565.23,9.386e-5,,9.386e-5
565.28,1.501e-4,,1.501e-4
565.33,2.363e-4,,2.363e-4
565.38,3.667e-4,,3.667e-4
565.43,5.606e-4,,5.606e-4
565.48,8.444e-4,,8.444e-4
565.53,1.253e-3,,1.253e-3
565.58,1.833e-3,,1.833e-3
565.63,2.641e-3,,2.641e-3
565.68,3.751e-3,,3.751e-3
565.73,5.251e-3,,5.251e-3
565.78,7.245e-3,,7.245e-3
565.83,9.853e-3,,9.853e-3
565.88,1.321e-2,,1.321e-2
565.93,1.746e-2,,1.746e-2
565.98,2.275e-2,,2.275e-2
566.03,2.923e-2,,2.923e-2
566.08,3.703e-2,,3.703e-2
566.13,4.626e-2,,4.626e-2
566.18,5.699e-2,,5.699e-2
566.23,6.925e-2,,6.925e-2
566.28,8.300e-2,,8.300e-2
566.33,9.811e-2,,9.811e-2
566.38,1.144e-1,,1.144e-1
566.43,1.316e-1,,1.316e-1
566.48,1.493e-1,,1.493e-1
566.53,1.672e-1,,1.672e-1
566.58,1.846e-1,5.164e-14,1.846e-1
566.63,2.011e-1,1.477e-13,2.011e-1
566.68,2.162e-1,4.161e-13,2.162e-1
566.73,2.292e-1,1.154e-12,2.292e-1
566.78,2.398e-1,3.153e-12,2.398e-1
566.83,2.475e-1,8.480e-12,2.475e-1
566.88,2.520e-1,2.246e-11,2.520e-1
566.93,2.531e-1,5.858e-11,2.531e-1
566.98,2.508e-1,1.505e-10,2.508e-1
567.03,2.451e-1,3.805e-10,2.451e-1
567.08,2.362e-1,9.478e-10,2.362e-1
567.13,2.246e-1,2.324e-9,2.246e-1
567.18,2.106e-1,5.614e-9,2.106e-1
567.23,1.947e-1,1.335e-8,1.947e-1
567.28,1.775e-1,3.127e-8,1.775e-1
567.33,1.596e-1,7.210e-8,1.596e-1
567.38,1.415e-1,1.637e-7,1.415e-1
567.43,1.236e-1,3.662e-7,1.236e-1
567.48,1.065e-1,8.063e-7,1.065e-1
567.53,9.047e-2,1.748e-6,9.047e-2
567.58,7.574e-2,3.734e-6,7.573e-2
567.63,6.249e-2,7.851e-6,6.248e-2
567.68,5.083e-2,1.626e-5,5.081e-2
567.73,4.075e-2,3.315e-5,4.072e-2
567.78,3.222e-2,6.655e-5,3.215e-2
567.83,2.515e-2,1.316e-4,2.502e-2
567.88,1.944e-2,2.562e-4,1.918e-2
567.93,1.498e-2,4.912e-4,1.449e-2
567.98,1.171e-2,9.275e-4,1.078e-2
568.03,9.632e-3,1.724e-3,7.908e-3
568.08,8.869e-3,3.157e-3,5.712e-3
568.13,9.755e-3,5.691e-3,4.064e-3
568.18,1.295e-2,1.010e-2,2.849e-3
568.23,1.963e-2,1.766e-2,1.967e-3
568.28,3.175e-2,3.041e-2,1.337e-3
568.33,5.244e-2,5.155e-2,8.958e-4
568.38,8.664e-2,8.605e-2,5.909e-4
568.43,1.418e-1,1.415e-1,3.839e-4
568.48,2.292e-1,2.290e-1,2.457e-4
568.53,3.651e-1,3.650e-1,1.548e-4
568.58,5.730e-1,5.729e-1,9.608e-5
568.63,8.856e-1,8.856e-1,5.872e-5
568.68,1.348e+0,1.348e+0,3.534e-5
568.73,2.020e+0,2.020e+0,2.095e-5
568.78,2.982e+0,2.982e+0,1.223e-5
568.83,4.334e+0,4.334e+0,7.027e-6
568.88,6.203e+0,6.203e+0,3.977e-6
568.93,8.743e+0,8.743e+0,2.216e-6
568.98,1.213e+1,1.213e+1,1.216e-6
569.03,1.658e+1,1.658e+1,6.573e-7
569.08,2.232e+1,2.232e+1,3.497e-7
569.13,2.958e+1,2.958e+1,1.832e-7
569.18,3.860e+1,3.860e+1,9.453e-8
569.23,4.960e+1,4.960e+1,4.802e-8
569.28,6.277e+1,6.277e+1,2.402e-8
569.33,7.822e+1,7.822e+1,1.183e-8
569.38,9.598e+1,9.598e+1,5.736e-9
569.43,1.160e+2,1.160e+2,2.739e-9
569.48,1.380e+2,1.380e+2,1.288e-9
569.53,1.617e+2,1.617e+2,5.960e-10
569.58,1.866e+2,1.866e+2,2.716e-10
569.63,2.120e+2,2.120e+2,1.219e-10
569.68,2.372e+2,2.372e+2,5.386e-11
569.73,2.614e+2,2.614e+2,2.343e-11
569.78,2.836e+2,2.836e+2,1.004e-11
569.83,3.030e+2,3.030e+2,4.233e-12
569.88,3.187e+2,3.187e+2,1.758e-12
569.93,3.302e+2,3.302e+2,7.186e-13
569.98,3.369e+2,3.369e+2,2.893e-13
570.03,3.385e+2,3.385e+2,1.146e-13
570.08,3.348e+2,3.348e+2,4.474e-14
570.13,3.262e+2,3.262e+2,1.719e-14
570.18,3.129e+2,3.129e+2,6.492e-15
570.23,2.956e+2,2.956e+2,2.418e-15
570.28,2.750e+2,2.750e+2,8.870e-16
570.33,2.519e+2,2.519e+2,3.203e-16
570.38,2.272e+2,2.272e+2,1.139e-16
570.43,2.018e+2,2.018e+2,3.986e-17
570.48,1.765e+2,1.765e+2,
570.53,1.521e+2,1.521e+2,
570.58,1.290e+2,1.290e+2,
570.63,1.077e+2,1.077e+2,
570.68,8.860e+1,8.860e+1,
570.73,7.176e+1,7.176e+1,
570.78,5.723e+1,5.723e+1,
570.83,4.495e+1,4.495e+1,
570.88,3.476e+1,3.476e+1,
570.93,2.647e+1,2.647e+1,
570.98,1.985e+1,1.985e+1,
571.03,1.466e+1,1.466e+1,
571.08,1.066e+1,1.066e+1,
571.13,7.635e+0,7.635e+0,
571.19,5.012e+0,5.012e+0,
571.24,3.469e+0,3.469e+0,
571.29,2.365e+0,2.365e+0,
571.34,1.588e+0,1.588e+0,
571.39,1.050e+0,1.050e+0,
571.44,6.832e-1,6.832e-1,
571.49,4.379e-1,4.379e-1,
571.54,2.764e-1,2.764e-1,
571.59,1.718e-1,1.718e-1,
571.64,1.052e-1,1.052e-1,
571.69,6.339e-2,6.339e-2,
571.74,3.763e-2,3.763e-2,
571.79,2.199e-2,2.199e-2,
571.84,1.266e-2,1.266e-2,
571.89,7.173e-3,7.173e-3,
571.94,4.003e-3,4.003e-3,
571.99,2.200e-3,2.200e-3,
572.04,1.191e-3,1.191e-3,
572.09,6.346e-4,6.346e-4,
572.14,3.330e-4,3.330e-4,
572.19,1.721e-4,1.721e-4,
572.24,8.758e-5,8.758e-5,
572.29,4.389e-5,4.389e-5,
572.34,2.166e-5,2.166e-5,
572.39,1.052e-5,1.052e-5,
572.44,5.035e-6,5.035e-6,
572.49,2.373e-6,2.373e-6,
572.54,1.101e-6,1.101e-6,
572.59,5.030e-7,5.030e-7,
572.64,2.263e-7,2.263e-7,
572.69,1.003e-7,1.003e-7,
572.74,4.375e-8,4.375e-8,
572.79,1.880e-8,1.880e-8,
572.84,7.953e-9,7.953e-9,
572.89,3.314e-9,3.314e-9,
572.94,1.359e-9,1.359e-9,
572.99,5.492e-10,5.492e-10,
573.04,2.185e-10,2.185e-10,
573.09,8.559e-11,8.559e-11,
573.14,3.302e-11,3.302e-11,
573.19,1.254e-11,1.254e-11,
573.24,4.692e-12,4.692e-12,
573.29,1.728e-12,1.728e-12,
573.34,6.269e-13,6.269e-13,
573.39,2.239e-13,2.239e-13,
573.44,7.877e-14,7.877e-14,
574.74,2.704e-13,2.704e-13,
574.79,7.576e-13,7.576e-13,
574.84,2.091e-12,2.091e-12,
574.89,5.688e-12,5.688e-12,
574.94,1.524e-11,1.524e-11,
574.99,4.023e-11,4.023e-11,
575.04,1.046e-10,1.046e-10,
575.09,2.680e-10,2.680e-10,
575.14,6.763e-10,6.763e-10,
575.19,1.681e-9,1.681e-9,
575.24,4.118e-9,4.118e-9,
575.29,9.937e-9,9.937e-9,
575.34,2.362e-8,2.362e-8,
575.39,5.532e-8,5.532e-8,
575.44,1.276e-7,1.276e-7,
575.49,2.901e-7,2.901e-7,
575.54,6.496e-7,6.496e-7,
575.59,1.433e-6,1.433e-6,
575.64,3.114e-6,3.114e-6,
575.69,6.666e-6,6.666e-6,
575.74,1.406e-5,1.406e-5,
575.79,2.921e-5,2.921e-5,
575.84,5.980e-5,5.980e-5,
575.89,1.206e-4,1.206e-4,
575.94,2.396e-4,2.396e-4,
575.99,4.689e-4,4.689e-4,
576.04,9.041e-4,9.041e-4,
576.09,1.717e-3,1.717e-3,
576.14,3.214e-3,3.214e-3,
576.19,5.924e-3,5.924e-3,
576.24,1.076e-2,1.076e-2,
576.29,1.925e-2,1.925e-2,
576.34,3.393e-2,3.393e-2,
576.39,5.892e-2,5.892e-2,
576.44,1.008e-1,1.008e-1,
576.49,1.699e-1,1.699e-1,
576.54,2.820e-1,2.820e-1,
576.59,4.613e-1,4.613e-1,
576.64,7.433e-1,7.433e-1,
576.69,1.180e+0,1.180e+0,
576.74,1.845e+0,1.845e+0,
576.79,2.843e+0,2.843e+0,
576.84,4.315e+0,4.315e+0,
576.89,6.452e+0,6.452e+0,
576.94,9.504e+0,9.504e+0,
576.99,1.379e+1,1.379e+1,
577.04,1.972e+1,1.972e+1,
577.09,2.777e+1,2.777e+1,
577.14,3.853e+1,3.853e+1,
577.19,5.267e+1,5.267e+1,
577.24,7.093e+1,7.093e+1,
577.29,9.410e+1,9.410e+1,
577.34,1.230e+2,1.230e+2,
577.39,1.583e+2,1.583e+2,
577.44,2.009e+2,2.009e+2,
577.49,2.510e+2,2.510e+2,
577.54,3.090e+2,3.090e+2,
577.59,3.747e+2,3.747e+2,
577.64,4.477e+2,4.477e+2,
577.69,5.270e+2,5.270e+2,
577.74,6.111e+2,6.111e+2,
577.79,6.981e+2,6.981e+2,
577.84,7.857e+2,7.857e+2,
577.89,8.711e+2,8.711e+2,
577.94,9.514e+2,9.514e+2,
577.99,1.024e+3,1.024e+3,
578.04,1.085e+3,1.085e+3,
578.09,1.133e+3,1.133e+3,
578.14,1.166e+3,1.166e+3,
578.19,1.182e+3,1.182e+3,
578.24,1.180e+3,1.180e+3,
578.29,1.161e+3,1.161e+3,
578.34,1.125e+3,1.125e+3,
578.39,1.074e+3,1.074e+3,
578.44,1.010e+3,1.010e+3,
578.49,9.359e+2,9.359e+2,
578.54,8.543e+2,8.543e+2,
578.59,7.682e+2,7.682e+2,
578.64,6.806e+2,6.806e+2,
578.69,5.940e+2,5.940e+2,
578.74,5.107e+2,5.107e+2,
578.79,4.326e+2,4.326e+2,
578.84,3.610e+2,3.610e+2,
578.89,2.968e+2,2.968e+2,
578.94,2.403e+2,2.403e+2,
578.99,1.918e+2,1.918e+2,
579.04,1.507e+2,1.507e+2,
579.09,1.167e+2,1.167e+2,1.923e-16
579.14,8.903e+1,8.903e+1,5.337e-16
579.19,6.691e+1,6.691e+1,1.460e-15
579.24,4.954e+1,4.954e+1,3.934e-15
579.29,3.613e+1,3.613e+1,1.045e-14
579.34,2.596e+1,2.596e+1,2.734e-14
579.39,1.838e+1,1.838e+1,7.050e-14
579.44,1.282e+1,1.282e+1,1.791e-13
579.49,8.806e+0,8.806e+0,4.485e-13
579.54,5.960e+0,5.960e+0,1.106e-12
579.59,3.974e+0,3.974e+0,2.690e-12
579.64,2.611e+0,2.611e+0,6.444e-12
579.69,1.689e+0,1.689e+0,1.521e-11
579.74,1.077e+0,1.077e+0,3.538e-11
579.79,6.765e-1,6.765e-1,8.109e-11
579.84,4.186e-1,4.186e-1,1.831e-10
579.89,2.551e-1,2.551e-1,4.075e-10
579.94,1.532e-1,1.532e-1,8.937e-10
579.99,9.064e-2,9.064e-2,1.931e-9
580.04,5.283e-2,5.283e-2,4.111e-9
580.09,3.033e-2,3.033e-2,8.626e-9
580.14,1.716e-2,1.716e-2,1.783e-8
580.19,9.560e-3,9.560e-3,3.633e-8
580.24,5.248e-3,5.248e-3,7.292e-8
580.29,2.839e-3,2.838e-3,1.442e-7
580.34,1.513e-3,1.512e-3,2.811e-7
580.39,7.943e-4,7.938e-4,5.400e-7
580.44,4.115e-4,4.105e-4,1.022e-6
580.49,2.110e-4,2.091e-4,1.906e-6
580.54,1.084e-4,1.049e-4,3.502e-6
580.59,5.822e-5,5.188e-5,6.340e-6
580.64,3.658e-5,2.527e-5,1.131e-5
580.69,3.201e-5,1.213e-5,1.989e-5
580.74,4.018e-5,5.732e-6,3.445e-5
580.79,6.148e-5,2.669e-6,5.881e-5
580.84,1.002e-4,1.225e-6,9.893e-5
580.89,1.645e-4,5.535e-7,1.640e-4
580.94,2.681e-4,2.465e-7,2.678e-4
580.99,4.311e-4,1.081e-7,4.310e-4
581.04,6.836e-4,4.672e-8,6.836e-4
581.09,1.068e-3,1.989e-8,1.068e-3
581.14,1.645e-3,8.342e-9,1.645e-3
581.19,2.496e-3,3.447e-9,2.496e-3
581.24,3.732e-3,1.403e-9,3.732e-3
581.29,5.498e-3,5.626e-10,5.498e-3
581.34,7.983e-3,2.223e-10,7.983e-3
581.39,1.142e-2,8.651e-11,1.142e-2
581.44,1.610e-2,3.317e-11,1.610e-2
581.49,2.237e-2,1.253e-11,2.237e-2
581.54,3.062e-2,4.662e-12,3.062e-2
581.59,4.132e-2,1.709e-12,4.132e-2
581.64,5.493e-2,6.172e-13,5.493e-2
581.69,7.198e-2,2.196e-13,7.198e-2
581.74,9.294e-2,,9.294e-2
581.79,1.183e-1,,1.183e-1
581.84,1.484e-1,,1.484e-1
581.89,1.835e-1,,1.835e-1
581.94,2.236e-1,,2.236e-1
581.99,2.687e-1,,2.687e-1
582.04,3.183e-1,,3.183e-1
582.09,3.719e-1,,3.719e-1
582.14,4.285e-1,,4.285e-1
582.19,4.872e-1,,4.872e-1
582.24,5.465e-1,,5.465e-1
582.29,6.052e-1,,6.052e-1
582.34,6.619e-1,,6.619e-1
582.39,7.152e-1,,7.152e-1
582.44,7.641e-1,,7.641e-1
582.49,8.076e-1,,8.076e-1
582.54,8.452e-1,,8.452e-1
582.59,8.766e-1,,8.766e-1
582.64,9.019e-1,,9.019e-1
582.69,9.215e-1,,9.215e-1
582.74,9.362e-1,,9.362e-1
582.79,9.466e-1,,9.466e-1
582.84,9.536e-1,,9.536e-1
582.89,9.580e-1,,9.580e-1
582.94,9.601e-1,,9.601e-1
582.99,9.604e-1,,9.604e-1
583.04,9.588e-1,,9.588e-1
583.09,9.551e-1,,9.551e-1
583.14,9.486e-1,,9.486e-1
583.19,9.387e-1,,9.387e-1
583.24,9.245e-1,,9.245e-1
583.29,9.052e-1,,9.052e-1
583.34,8.801e-1,,8.801e-1
583.39,8.490e-1,,8.490e-1
583.44,8.116e-1,,8.116e-1
583.49,7.682e-1,,7.682e-1
583.54,7.194e-1,,7.194e-1
583.59,6.660e-1,,6.660e-1
583.64,6.092e-1,,6.092e-1
583.69,5.503e-1,,5.503e-1
583.74,4.908e-1,,4.908e-1
583.79,4.319e-1,,4.319e-1
583.84,3.750e-1,,3.750e-1
583.89,3.211e-1,,3.211e-1
583.94,2.712e-1,,2.712e-1
583.99,2.258e-1,,2.258e-1
584.04,1.854e-1,,1.854e-1
584.09,1.500e-1,,1.500e-1
584.14,1.197e-1,,1.197e-1
584.19,9.409e-2,,9.409e-2
584.24,7.291e-2,,7.291e-2
584.29,5.569e-2,,5.569e-2
584.34,4.192e-2,,4.192e-2
584.39,3.109e-2,,3.109e-2
584.44,2.273e-2,,2.273e-2
584.49,1.638e-2,,1.638e-2
584.54,1.163e-2,,1.163e-2
584.59,8.135e-3,,8.135e-3
584.64,5.608e-3,,5.608e-3
584.69,3.810e-3,,3.810e-3
584.74,2.551e-3,,2.551e-3
584.79,1.683e-3,,1.683e-3
584.84,1.094e-3,,1.094e-3
584.89,7.011e-4,,7.011e-4
584.94,4.426e-4,,4.426e-4
584.99,2.754e-4,,2.754e-4
585.04,1.688e-4,,1.688e-4
585.09,1.020e-4,,1.020e-4
585.14,6.071e-5,,6.071e-5
585.19,3.562e-5,,3.562e-5
585.24,2.059e-5,,2.059e-5
585.29,1.173e-5,,1.173e-5
585.34,6.583e-6,,6.583e-6
585.39,3.642e-6,,3.642e-6
585.44,1.985e-6,,1.985e-6
585.49,1.066e-6,,1.066e-6
585.54,5.643e-7,,5.643e-7
585.59,2.943e-7,,2.943e-7
585.64,1.513e-7,,1.513e-7
585.69,7.662e-8,,7.662e-8
585.74,3.824e-8,,3.824e-8
585.79,1.881e-8,,1.881e-8
585.84,9.114e-9,,9.114e-9
585.89,4.353e-9,,4.353e-9
585.94,2.048e-9,,2.048e-9
585.99,9.499e-10,,9.499e-10
586.04,4.341e-10,,4.341e-10
586.09,1.955e-10,,1.955e-10
586.14,8.674e-11,,8.674e-11
586.19,3.793e-11,,3.793e-11
586.24,1.634e-11,,1.634e-11
586.29,6.939e-12,,6.939e-12
586.34,2.903e-12,,2.903e-12
586.39,1.197e-12,,1.197e-12
586.44,4.864e-13,,4.864e-13
586.49,1.947e-13,,1.947e-13
586.54,7.682e-14,,7.682e-14
586.59,2.987e-14,,2.987e-14
586.64,1.144e-14,,1.144e-14
586.69,4.320e-15,,4.320e-15
586.74,1.607e-15,,1.607e-15
586.79,5.891e-16,,5.891e-16
586.84,2.128e-16,,2.128e-16
590.19,1.919e-16,,1.919e-16
590.24,5.247e-16,,5.247e-16
590.29,1.414e-15,,1.414e-15
590.34,3.757e-15,,3.757e-15
590.39,9.840e-15,,9.840e-15
590.44,2.541e-14,,2.541e-14
590.49,6.471e-14,,6.471e-14
590.54,1.632e-13,,1.632e-13
590.59,4.041e-13,,4.041e-13
590.64,9.866e-13,,9.866e-13
590.69,2.375e-12,,2.375e-12
590.74,5.637e-12,,5.637e-12
590.79,1.319e-11,,1.319e-11
590.84,3.044e-11,,3.044e-11
590.89,6.926e-11,,6.926e-11
590.94,1.554e-10,,1.554e-10
590.99,3.437e-10,,3.437e-10
591.04,7.496e-10,,7.496e-10
591.09,1.612e-9,,1.612e-9
591.14,3.419e-9,,3.419e-9
591.19,7.148e-9,,7.148e-9
591.24,1.474e-8,,1.474e-8
591.29,2.997e-8,,2.997e-8
591.34,6.010e-8,,6.010e-8
591.39,1.188e-7,,1.188e-7
591.44,2.317e-7,,2.317e-7
591.49,4.456e-7,,4.456e-7
591.54,8.451e-7,,8.451e-7
591.59,1.581e-6,,1.581e-6
591.64,2.916e-6,,2.916e-6
591.69,5.305e-6,,5.305e-6
591.74,9.522e-6,,9.522e-6
591.79,1.686e-5,,1.686e-5
591.84,2.943e-5,,2.943e-5
591.89,5.071e-5,,5.071e-5
591.94,8.617e-5,,8.617e-5
591.99,1.445e-4,,1.445e-4
592.04,2.390e-4,,2.390e-4
592.09,3.902e-4,,3.902e-4
592.14,6.285e-4,,6.285e-4
592.19,9.992e-4,,9.992e-4
592.24,1.568e-3,,1.568e-3
592.29,2.428e-3,,2.428e-3
592.34,3.711e-3,,3.711e-3
592.39,5.600e-3,,5.600e-3
592.44,8.344e-3,,8.344e-3
592.49,1.227e-2,,1.227e-2
592.54,1.783e-2,,1.783e-2
592.59,2.559e-2,,2.559e-2
592.64,3.626e-2,,3.626e-2
592.69,5.075e-2,,5.075e-2
592.74,7.019e-2,,7.019e-2
592.79,9.589e-2,,9.589e-2
592.84,1.295e-1,,1.295e-1
592.89,1.727e-1,,1.727e-1
592.94,2.277e-1,,2.277e-1
592.99,2.966e-1,,2.966e-1
593.04,3.820e-1,,3.820e-1
593.09,4.862e-1,,4.862e-1
593.14,6.117e-1,,6.117e-1
593.19,7.608e-1,,7.608e-1
593.24,9.352e-1,,9.352e-1
593.29,1.136e+0,,1.136e+0
593.34,1.365e+0,,1.365e+0
593.39,1.621e+0,,1.621e+0
593.44,1.902e+0,,1.902e+0
593.49,2.206e+0,,2.206e+0
593.54,2.528e+0,,2.528e+0
593.59,2.863e+0,,2.863e+0
593.64,3.205e+0,,3.205e+0
593.69,3.544e+0,,3.544e+0
593.74,3.871e+0,,3.871e+0
593.79,4.178e+0,,4.178e+0
593.84,4.453e+0,,4.453e+0
593.89,4.688e+0,,4.688e+0
593.94,4.874e+0,,4.874e+0
593.99,5.004e+0,,5.004e+0
594.04,5.073e+0,,5.073e+0
594.09,5.076e+0,,5.076e+0
594.14,5.015e+0,,5.015e+0
594.19,4.890e+0,,4.890e+0
594.24,4.706e+0,,4.706e+0
594.29,4.470e+0,,4.470e+0
594.34,4.190e+0,,4.190e+0
594.39,3.876e+0,,3.876e+0
594.44,3.537e+0,,3.537e+0
594.49,3.185e+0,,3.185e+0
594.54,2.829e+0,,2.829e+0
594.59,2.479e+0,,2.479e+0
594.64,2.143e+0,,2.143e+0
594.69,1.828e+0,,1.828e+0
594.74,1.538e+0,,1.538e+0
594.79,1.276e+0,,1.276e+0
594.84,1.044e+0,,1.044e+0
594.89,8.425e-1,,8.425e-1
594.94,6.706e-1,,6.706e-1
594.99,5.264e-1,,5.264e-1
595.04,4.075e-1,,4.075e-1
595.09,3.111e-1,,3.111e-1
595.14,2.342e-1,,2.342e-1
595.19,1.739e-1,,1.739e-1
595.24,1.273e-1,,1.273e-1
595.29,9.190e-2,,9.190e-2
595.34,6.542e-2,,6.542e-2
595.39,4.592e-2,,4.592e-2
595.44,3.178e-2,,3.178e-2
